date,EC_adj_close,EC_cashflow,EC_cml_units,EC_cml_cost,EC_gain_loss,EC_avg_price,EC_mktvalue,KB_adj_close,KB_cashflow,KB_cml_units,KB_cml_cost,KB_gain_loss,KB_avg_price,KB_mktvalue,CIB_adj_close,CIB_cashflow,CIB_cml_units,CIB_cml_cost,CIB_gain_loss,CIB_avg_price,CIB_mktvalue,PKX_adj_close,PKX_cashflow,PKX_cml_units,PKX_cml_cost,PKX_gain_loss,PKX_avg_price,PKX_mktvalue,AVAL_adj_close,AVAL_cashflow,AVAL_cml_units,AVAL_cml_cost,AVAL_gain_loss,AVAL_avg_price,AVAL_mktvalue,SHG_adj_close,SHG_cashflow,SHG_cml_units,SHG_cml_cost,SHG_gain_loss,SHG_avg_price,SHG_mktvalue,WF_adj_close,WF_cashflow,WF_cml_units,WF_cml_cost,WF_gain_loss,WF_avg_price,WF_mktvalue,LXFR_adj_close,LXFR_cashflow,LXFR_cml_units,LXFR_cml_cost,LXFR_gain_loss,LXFR_avg_price,LXFR_mktvalue,DMTK_adj_close,DMTK_cashflow,DMTK_cml_units,DMTK_cml_cost,DMTK_gain_loss,DMTK_avg_price,DMTK_mktvalue
2020-06-25,11.218,-4985.833,277.778,4985.833,0.0,17.949,3116.157,26.974,-4964.4,121.951,4964.4,0.0,40.708,3289.567,25.654,-4954.851,96.154,4954.851,0.0,51.53,2466.742,36.57,-4960.76,100.0,4960.76,0.0,49.608,3657.012,4.159,-4998.685,625.0,4998.685,0.0,7.998,2599.469,24.45,-4987.17,131.579,4987.17,0.0,37.902,3217.105,22.33,-4992.9,166.667,4992.9,0.0,29.957,3721.667,12.942,-4986.313,294.118,4986.313,0.0,16.953,3806.36,14.9,-4997.2,416.667,4997.2,0.0,11.993,6208.333
2020-06-26,10.91,-4985.833,277.778,4985.833,0.0,17.949,3030.669,27.08,-4964.4,121.951,4964.4,0.0,40.708,3302.467,25.471,-4954.851,96.154,4954.851,0.0,51.53,2449.109,36.088,-4960.76,100.0,4960.76,0.0,49.608,3608.817,4.021,-4998.685,625.0,4998.685,0.0,7.998,2513.203,24.28,-4987.17,131.579,4987.17,0.0,37.902,3194.737,22.21,-4992.9,166.667,4992.9,0.0,29.957,3701.667,12.444,-4986.313,294.118,4986.313,0.0,16.953,3659.962,14.58,-4997.2,416.667,4997.2,0.0,11.993,6075.0
2020-06-29,11.049,-4985.833,277.778,4985.833,0.0,17.949,3069.277,27.003,-4964.4,121.951,4964.4,0.0,40.708,3293.085,25.593,-4954.851,96.154,4954.851,0.0,51.53,2460.84,35.939,-4960.76,100.0,4960.76,0.0,49.608,3593.86,3.982,-4998.685,625.0,4998.685,0.0,7.998,2488.492,24.18,-4987.17,131.579,4987.17,0.0,37.902,3181.579,21.74,-4992.9,166.667,4992.9,0.0,29.957,3623.333,13.401,-4986.313,294.118,4986.313,0.0,16.953,3941.498,13.64,-4997.2,416.667,4997.2,0.0,11.993,5683.333
2020-06-30,11.049,-4985.833,277.778,4985.833,0.0,17.949,3069.277,26.753,-4964.4,121.951,4964.4,0.0,40.708,3262.593,25.671,-4954.851,96.154,4954.851,0.0,51.53,2468.345,35.803,-4960.76,100.0,4960.76,0.0,49.608,3580.327,4.037,-4998.685,625.0,4998.685,0.0,7.998,2523.215,24.06,-4987.17,131.579,4987.17,0.0,37.902,3165.789,22.17,-4992.9,166.667,4992.9,0.0,29.957,3695.0,13.545,-4986.313,294.118,4986.313,0.0,16.953,3983.727,13.23,-4997.2,416.667,4997.2,0.0,11.993,5512.5
2020-07-01,11.02,-4985.833,277.778,4985.833,0.0,17.949,3061.004,27.34,-4964.4,121.951,4964.4,0.0,40.708,3334.131,26.042,-4954.851,96.154,4954.851,0.0,51.53,2503.996,36.113,-4960.76,100.0,4960.76,0.0,49.608,3611.259,4.037,-4998.685,625.0,4998.685,0.0,7.998,2523.215,24.84,-4987.17,131.579,4987.17,0.0,37.902,3268.421,22.42,-4992.9,166.667,4992.9,0.0,29.957,3736.667,12.97,-4986.313,294.118,4986.313,0.0,16.953,3814.807,14.33,-4997.2,416.667,4997.2,0.0,11.993,5970.833
2020-07-02,11.298,-4985.833,277.778,4985.833,0.0,17.949,3138.218,27.667,-4964.4,121.951,4964.4,0.0,40.708,3374.005,26.646,-4954.851,96.154,4954.851,0.0,51.53,2562.163,36.867,-4960.76,100.0,4960.76,0.0,49.608,3686.654,4.167,-4998.685,625.0,4998.685,0.0,7.998,2604.236,25.23,-4987.17,131.579,4987.17,0.0,37.902,3319.737,22.73,-4992.9,166.667,4992.9,0.0,29.957,3788.333,13.143,-4986.313,294.118,4986.313,0.0,16.953,3865.483,13.87,-4997.2,416.667,4997.2,0.0,11.993,5779.167
2020-07-06,11.466,-4985.833,277.778,4985.833,0.0,17.949,3185.098,28.561,-4964.4,121.951,4964.4,0.0,40.708,3483.071,26.851,-4954.851,96.154,4954.851,0.0,51.53,2581.865,37.398,-4960.76,100.0,4960.76,0.0,49.608,3739.818,4.241,-4998.685,625.0,4998.685,0.0,7.998,2650.534,25.61,-4987.17,131.579,4987.17,0.0,37.902,3369.737,23.19,-4992.9,166.667,4992.9,0.0,29.957,3865.0,13.286,-4986.313,294.118,4986.313,0.0,16.953,3907.713,13.54,-4997.2,416.667,4997.2,0.0,11.993,5641.667
2020-07-07,11.188,-4985.833,277.778,4985.833,0.0,17.949,3107.884,28.417,-4964.4,121.951,4964.4,0.0,40.708,3465.479,26.734,-4954.851,96.154,4954.851,0.0,51.53,2570.606,37.099,-4960.76,100.0,4960.76,0.0,49.608,3709.853,4.213,-4998.685,625.0,4998.685,0.0,7.998,2633.172,25.0,-4987.17,131.579,4987.17,0.0,37.902,3289.474,22.22,-4992.9,166.667,4992.9,0.0,29.957,3703.333,13.018,-4986.313,294.118,4986.313,0.0,16.953,3828.883,13.48,-4997.2,416.667,4997.2,0.0,11.993,5616.666
2020-07-08,11.337,-4985.833,277.778,4985.833,0.0,17.949,3149.249,28.33,-4964.4,121.951,4964.4,0.0,40.708,3454.925,27.69,-4954.851,96.154,4954.851,0.0,51.53,2662.548,38.461,-4960.76,100.0,4960.76,0.0,49.608,3846.145,4.343,-4998.685,625.0,4998.685,0.0,7.998,2714.193,25.42,-4987.17,131.579,4987.17,0.0,37.902,3344.737,22.36,-4992.9,166.667,4992.9,0.0,29.957,3726.667,12.453,-4986.313,294.118,4986.313,0.0,16.953,3662.777,13.38,-4997.2,416.667,4997.2,0.0,11.993,5575.0
2020-07-09,11.089,-4985.833,277.778,4985.833,0.0,17.949,3080.307,27.638,-4964.4,121.951,4964.4,0.0,40.708,3370.486,26.978,-4954.851,96.154,4954.851,0.0,51.53,2594.061,37.688,-4960.76,100.0,4960.76,0.0,49.608,3768.816,4.287,-4998.685,625.0,4998.685,0.0,7.998,2679.469,24.72,-4987.17,131.579,4987.17,0.0,37.902,3252.631,21.78,-4992.9,166.667,4992.9,0.0,29.957,3630.0,11.994,-4986.313,294.118,4986.313,0.0,16.953,3527.64,12.39,-4997.2,416.667,4997.2,0.0,11.993,5162.5
2020-07-10,11.347,-4985.833,277.778,4985.833,0.0,17.949,3152.006,27.157,-4964.4,121.951,4964.4,0.0,40.708,3311.849,27.427,-4954.851,96.154,4954.851,0.0,51.53,2637.217,37.224,-4960.76,100.0,4960.76,0.0,49.608,3722.419,4.296,-4998.685,625.0,4998.685,0.0,7.998,2685.256,24.44,-4987.17,131.579,4987.17,0.0,37.902,3215.79,21.32,-4992.9,166.667,4992.9,0.0,29.957,3553.333,12.444,-4986.313,294.118,4986.313,0.0,16.953,3659.962,12.12,-4997.2,416.667,4997.2,0.0,11.993,5050.0
2020-07-13,11.377,-4985.833,277.778,4985.833,0.0,17.949,3160.279,27.926,-4964.4,121.951,4964.4,0.0,40.708,3405.669,26.656,-4954.851,96.154,4954.851,0.0,51.53,2563.101,37.195,-4960.76,100.0,4960.76,0.0,49.608,3719.519,4.315,-4998.685,625.0,4998.685,0.0,7.998,2696.831,24.84,-4987.17,131.579,4987.17,0.0,37.902,3268.421,21.53,-4992.9,166.667,4992.9,0.0,29.957,3588.333,12.578,-4986.313,294.118,4986.313,0.0,16.953,3699.377,11.62,-4997.2,416.667,4997.2,0.0,11.993,4841.667
2020-07-14,11.824,-4985.833,277.778,4985.833,0.0,17.949,3284.374,28.023,-4964.4,121.951,4964.4,0.0,40.708,3417.397,26.246,-4954.851,96.154,4954.851,0.0,51.53,2523.697,37.659,-4960.76,100.0,4960.76,0.0,49.608,3765.917,4.324,-4998.685,625.0,4998.685,0.0,7.998,2702.619,24.67,-4987.17,131.579,4987.17,0.0,37.902,3246.053,21.54,-4992.9,166.667,4992.9,0.0,29.957,3590.0,12.798,-4986.313,294.118,4986.313,0.0,16.953,3764.13,11.41,-4997.2,416.667,4997.2,0.0,11.993,4754.167
2020-07-15,11.804,-4985.833,277.778,4985.833,0.0,17.949,3278.859,28.398,-4964.4,121.951,4964.4,0.0,40.708,3463.134,26.432,-4954.851,96.154,4954.851,0.0,51.53,2541.523,37.93,-4960.76,100.0,4960.76,0.0,49.608,3792.982,4.389,-4998.685,625.0,4998.685,0.0,7.998,2743.129,24.94,-4987.17,131.579,4987.17,0.0,37.902,3281.579,22.04,-4992.9,166.667,4992.9,0.0,29.957,3673.333,13.123,-4986.313,294.118,4986.313,0.0,16.953,3859.852,11.6,-4997.2,416.667,4997.2,0.0,11.993,4833.333
2020-07-16,11.764,-4985.833,277.778,4985.833,0.0,17.949,3267.828,28.59,-4964.4,121.951,4964.4,0.0,40.708,3486.589,26.539,-4954.851,96.154,4954.851,0.0,51.53,2551.843,37.34,-4960.76,100.0,4960.76,0.0,49.608,3734.018,4.408,-4998.685,625.0,4998.685,0.0,7.998,2754.703,25.05,-4987.17,131.579,4987.17,0.0,37.902,3296.053,22.28,-4992.9,166.667,4992.9,0.0,29.957,3713.333,13.051,-4986.313,294.118,4986.313,0.0,16.953,3838.542,11.19,-4997.2,416.667,4997.2,0.0,11.993,4662.5
2020-07-17,11.993,-4985.833,277.778,4985.833,0.0,17.949,3331.254,28.225,-4964.4,121.951,4964.4,0.0,40.708,3442.024,25.934,-4954.851,96.154,4954.851,0.0,51.53,2493.676,37.195,-4960.76,100.0,4960.76,0.0,49.608,3719.519,4.361,-4998.685,625.0,4998.685,0.0,7.998,2725.767,24.68,-4987.17,131.579,4987.17,0.0,37.902,3247.368,21.97,-4992.9,166.667,4992.9,0.0,29.957,3661.667,12.964,-4986.313,294.118,4986.313,0.0,16.953,3812.971,11.21,-4997.2,416.667,4997.2,0.0,11.993,4670.833
2020-07-20,11.635,-4985.833,277.778,4985.833,0.0,17.949,3231.979,29.205,-4964.4,121.951,4964.4,0.0,40.708,3561.645,25.173,-4954.851,96.154,4954.851,0.0,51.53,2420.498,37.62,-4960.76,100.0,4960.76,0.0,49.608,3762.05,4.259,-4998.685,625.0,4998.685,0.0,7.998,2662.108,25.31,-4987.17,131.579,4987.17,0.0,37.902,3330.263,22.5,-4992.9,166.667,4992.9,0.0,29.957,3750.0,12.81,-4986.313,294.118,4986.313,0.0,16.953,3767.511,10.75,-4997.2,416.667,4997.2,0.0,11.993,4479.167
2020-07-21,12.29,-4985.833,277.778,4985.833,0.0,17.949,3413.984,29.59,-4964.4,121.951,4964.4,0.0,40.708,3608.555,26.812,-4954.851,96.154,4954.851,0.0,51.53,2578.111,38.21,-4960.76,100.0,4960.76,0.0,49.608,3821.013,4.454,-4998.685,625.0,4998.685,0.0,7.998,2783.639,25.64,-4987.17,131.579,4987.17,0.0,37.902,3373.684,22.42,-4992.9,166.667,4992.9,0.0,29.957,3736.667,12.974,-4986.313,294.118,4986.313,0.0,16.953,3815.813,10.56,-4997.2,416.667,4997.2,0.0,11.993,4400.0
2020-07-22,12.161,-4985.833,277.778,4985.833,0.0,17.949,3378.135,28.955,-4964.4,121.951,4964.4,0.0,40.708,3531.153,27.125,-4954.851,96.154,4954.851,0.0,51.53,2608.133,39.834,-4960.76,100.0,4960.76,0.0,49.608,3983.404,4.472,-4998.685,625.0,4998.685,0.0,7.998,2795.213,26.04,-4987.17,131.579,4987.17,0.0,37.902,3426.316,22.29,-4992.9,166.667,4992.9,0.0,29.957,3715.0,12.578,-4986.313,294.118,4986.313,0.0,16.953,3699.321,10.78,-4997.2,416.667,4997.2,0.0,11.993,4491.667
2020-07-23,12.042,-4985.833,277.778,4985.833,0.0,17.949,3345.043,28.128,-4964.4,121.951,4964.4,0.0,40.708,3430.297,27.3,-4954.851,96.154,4954.851,0.0,51.53,2625.02,38.906,-4960.76,100.0,4960.76,0.0,49.608,3890.609,4.463,-4998.685,625.0,4998.685,0.0,7.998,2789.426,25.22,-4987.17,131.579,4987.17,0.0,37.902,3318.421,21.85,-4992.9,166.667,4992.9,0.0,29.957,3641.667,12.607,-4986.313,294.118,4986.313,0.0,16.953,3707.844,10.28,-4997.2,416.667,4997.2,0.0,11.993,4283.333
2020-07-24,11.983,-4985.833,277.778,4985.833,0.0,17.949,3328.497,27.917,-4964.4,121.951,4964.4,0.0,40.708,3404.496,27.164,-4954.851,96.154,4954.851,0.0,51.53,2611.886,38.645,-4960.76,100.0,4960.76,0.0,49.608,3864.511,4.38,-4998.685,625.0,4998.685,0.0,7.998,2737.341,24.86,-4987.17,131.579,4987.17,0.0,37.902,3271.053,21.64,-4992.9,166.667,4992.9,0.0,29.957,3606.667,12.5,-4986.313,294.118,4986.313,0.0,16.953,3676.59,10.13,-4997.2,416.667,4997.2,0.0,11.993,4220.833
2020-07-27,12.112,-4985.833,277.778,4985.833,0.0,17.949,3364.346,28.292,-4964.4,121.951,4964.4,0.0,40.708,3450.234,27.954,-4954.851,96.154,4954.851,0.0,51.53,2687.878,39.834,-4960.76,100.0,4960.76,0.0,49.608,3983.404,4.426,-4998.685,625.0,4998.685,0.0,7.998,2766.277,25.25,-4987.17,131.579,4987.17,0.0,37.902,3322.368,21.67,-4992.9,166.667,4992.9,0.0,29.957,3611.667,12.616,-4986.313,294.118,4986.313,0.0,16.953,3710.686,10.14,-4997.2,416.667,4997.2,0.0,11.993,4225.0
2020-07-28,11.804,-4985.833,277.778,4985.833,0.0,17.949,3278.859,28.359,-4964.4,121.951,4964.4,0.0,40.708,3458.443,27.515,-4954.851,96.154,4954.851,0.0,51.53,2645.661,40.143,-4960.76,100.0,4960.76,0.0,49.608,4014.335,4.38,-4998.685,625.0,4998.685,0.0,7.998,2737.341,25.38,-4987.17,131.579,4987.17,0.0,37.902,3339.474,21.44,-4992.9,166.667,4992.9,0.0,29.957,3573.333,12.945,-4986.313,294.118,4986.313,0.0,16.953,3807.288,10.19,-4997.2,416.667,4997.2,0.0,11.993,4245.833
2020-07-29,12.032,-4985.833,277.778,4985.833,0.0,17.949,3342.285,29.09,-4964.4,121.951,4964.4,0.0,40.708,3547.572,27.817,-4954.851,96.154,4954.851,0.0,51.53,2674.744,40.694,-4960.76,100.0,4960.76,0.0,49.608,4069.432,4.398,-4998.685,625.0,4998.685,0.0,7.998,2748.916,25.93,-4987.17,131.579,4987.17,0.0,37.902,3411.842,21.63,-4992.9,166.667,4992.9,0.0,29.957,3605.0,13.032,-4986.313,294.118,4986.313,0.0,16.953,3832.86,9.95,-4997.2,416.667,4997.2,0.0,11.993,4145.833
2020-07-30,11.665,-4985.833,277.778,4985.833,0.0,17.949,3240.252,28.648,-4964.4,121.951,4964.4,0.0,40.708,3493.625,27.593,-4954.851,96.154,4954.851,0.0,51.53,2653.166,39.718,-4960.76,100.0,4960.76,0.0,49.608,3971.804,4.358,-4998.685,625.0,4998.685,0.0,7.998,2723.517,25.72,-4987.17,131.579,4987.17,0.0,37.902,3384.21,21.46,-4992.9,166.667,4992.9,0.0,29.957,3576.667,12.906,-4986.313,294.118,4986.313,0.0,16.953,3795.923,10.69,-4997.2,416.667,4997.2,0.0,11.993,4454.166
2020-07-31,11.556,-4985.833,277.778,4985.833,0.0,17.949,3209.917,28.138,-4964.4,121.951,4964.4,0.0,40.708,3431.47,27.242,-4954.851,96.154,4954.851,0.0,51.53,2619.391,38.684,-4960.76,100.0,4960.76,0.0,49.608,3868.378,4.255,-4998.685,625.0,4998.685,0.0,7.998,2659.504,24.83,-4987.17,131.579,4987.17,0.0,37.902,3267.105,21.44,-4992.9,166.667,4992.9,0.0,29.957,3573.333,12.269,-4986.313,294.118,4986.313,0.0,16.953,3608.401,10.59,-4997.2,416.667,4997.2,0.0,11.993,4412.5
2020-08-03,11.377,-4985.833,277.778,4985.833,0.0,17.949,3160.279,28.465,-4964.4,121.951,4964.4,0.0,40.708,3471.343,26.442,-4954.851,96.154,4954.851,0.0,51.53,2542.461,39.032,-4960.76,100.0,4960.76,0.0,49.608,3903.175,4.209,-4998.685,625.0,4998.685,0.0,7.998,2630.405,25.17,-4987.17,131.579,4987.17,0.0,37.902,3311.842,20.93,-4992.9,166.667,4992.9,0.0,29.957,3488.333,12.723,-4986.313,294.118,4986.313,0.0,16.953,3741.939,11.33,-4997.2,416.667,4997.2,0.0,11.993,4720.833
2020-08-04,11.556,-4985.833,277.778,4985.833,0.0,17.949,3209.917,28.696,-4964.4,121.951,4964.4,0.0,40.708,3499.489,25.798,-4954.851,96.154,4954.851,0.0,51.53,2480.541,39.689,-4960.76,100.0,4960.76,0.0,49.608,3968.905,4.19,-4998.685,625.0,4998.685,0.0,7.998,2618.767,25.39,-4987.17,131.579,4987.17,0.0,37.902,3340.789,21.45,-4992.9,166.667,4992.9,0.0,29.957,3575.0,12.839,-4986.313,294.118,4986.313,0.0,16.953,3776.035,12.03,-4997.2,416.667,4997.2,0.0,11.993,5012.5
2020-08-05,11.615,-4985.833,277.778,4985.833,0.0,17.949,3226.463,29.004,-4964.4,121.951,4964.4,0.0,40.708,3537.017,25.749,-4954.851,96.154,4954.851,0.0,51.53,2475.85,39.998,-4960.76,100.0,4960.76,0.0,49.608,3999.836,4.199,-4998.685,625.0,4998.685,0.0,7.998,2624.586,25.57,-4987.17,131.579,4987.17,0.0,37.902,3364.474,21.45,-4992.9,166.667,4992.9,0.0,29.957,3575.0,13.138,-4986.313,294.118,4986.313,0.0,16.953,3864.114,12.22,-4997.2,416.667,4997.2,0.0,11.993,5091.667
2020-08-06,11.506,-4985.833,277.778,4985.833,0.0,17.949,3196.129,29.532,-4964.4,121.951,4964.4,0.0,40.708,3601.518,25.602,-4954.851,96.154,4954.851,0.0,51.53,2461.778,40.569,-4960.76,100.0,4960.76,0.0,49.608,4056.866,4.199,-4998.685,625.0,4998.685,0.0,7.998,2624.586,25.86,-4987.17,131.579,4987.17,0.0,37.902,3402.632,21.8,-4992.9,166.667,4992.9,0.0,29.957,3633.333,13.302,-4986.313,294.118,4986.313,0.0,16.953,3912.416,11.68,-4997.2,416.667,4997.2,0.0,11.993,4866.667
2020-08-07,11.377,-4985.833,277.778,4985.833,0.0,17.949,3160.279,29.379,-4964.4,121.951,4964.4,0.0,40.708,3582.754,24.549,-4954.851,96.154,4954.851,0.0,51.53,2360.454,39.776,-4960.76,100.0,4960.76,0.0,49.608,3977.604,4.125,-4998.685,625.0,4998.685,0.0,7.998,2578.031,25.55,-4987.17,131.579,4987.17,0.0,37.902,3361.842,21.44,-4992.9,166.667,4992.9,0.0,29.957,3573.333,13.428,-4986.313,294.118,4986.313,0.0,16.953,3949.351,11.935,-4997.2,416.667,4997.2,0.0,11.993,4972.917
2020-08-10,11.466,-4985.833,277.778,4985.833,0.0,17.949,3185.098,30.504,-4964.4,121.951,4964.4,0.0,40.708,3719.966,25.905,-4954.851,96.154,4954.851,0.0,51.53,2490.861,40.946,-4960.76,100.0,4960.76,0.0,49.608,4094.564,4.171,-4998.685,625.0,4998.685,0.0,7.998,2607.128,26.6,-4987.17,131.579,4987.17,0.0,37.902,3500.0,22.41,-4992.9,166.667,4992.9,0.0,29.957,3735.0,14.181,-4986.313,294.118,4986.313,0.0,16.953,4170.97,12.05,-4997.2,416.667,4997.2,0.0,11.993,5020.833
2020-08-11,11.506,-4985.833,277.778,4985.833,0.0,17.949,3196.129,31.629,-4964.4,121.951,4964.4,0.0,40.708,3857.178,25.973,-4954.851,96.154,4954.851,0.0,51.53,2497.428,41.642,-4960.76,100.0,4960.76,0.0,49.608,4164.16,4.283,-4998.685,625.0,4998.685,0.0,7.998,2676.962,28.02,-4987.17,131.579,4987.17,0.0,37.902,3686.842,22.99,-4992.9,166.667,4992.9,0.0,29.957,3831.667,14.587,-4986.313,294.118,4986.313,0.0,16.953,4290.303,12.61,-4997.2,416.667,4997.2,0.0,11.993,5254.167
2020-08-12,11.754,-4985.833,277.778,4985.833,0.0,17.949,3265.071,33.148,-4964.4,121.951,4964.4,0.0,40.708,4042.473,25.612,-4954.851,96.154,4954.851,0.0,51.53,2462.716,42.56,-4960.76,100.0,4960.76,0.0,49.608,4255.988,4.209,-4998.685,625.0,4998.685,0.0,7.998,2630.405,28.86,-4987.17,131.579,4987.17,0.0,37.902,3797.369,23.5,-4992.9,166.667,4992.9,0.0,29.957,3916.667,14.664,-4986.313,294.118,4986.313,0.0,16.953,4313.033,12.54,-4997.2,416.667,4997.2,0.0,11.993,5225.0
2020-08-13,11.486,-4985.833,277.778,4985.833,0.0,17.949,3190.614,33.341,-4964.4,121.951,4964.4,0.0,40.708,4065.928,25.895,-4954.851,96.154,4954.851,0.0,51.53,2489.923,41.69,-4960.76,100.0,4960.76,0.0,49.608,4168.993,4.283,-4998.685,625.0,4998.685,0.0,7.998,2676.962,28.41,-4987.17,131.579,4987.17,0.0,37.902,3738.158,23.07,-4992.9,166.667,4992.9,0.0,29.957,3845.0,14.22,-4986.313,294.118,4986.313,0.0,16.953,4182.335,12.28,-4997.2,416.667,4997.2,0.0,11.993,5116.667
2020-08-14,11.446,-4985.833,277.778,4985.833,0.0,17.949,3179.583,32.542,-4964.4,121.951,4964.4,0.0,40.708,3968.59,25.651,-4954.851,96.154,4954.851,0.0,51.53,2466.469,42.27,-4960.76,100.0,4960.76,0.0,49.608,4226.99,4.218,-4998.685,625.0,4998.685,0.0,7.998,2636.226,27.84,-4987.17,131.579,4987.17,0.0,37.902,3663.158,23.0,-4992.9,166.667,4992.9,0.0,29.957,3833.333,14.317,-4986.313,294.118,4986.313,0.0,16.953,4210.748,12.3,-4997.2,416.667,4997.2,0.0,11.993,5125.0
2020-08-17,11.377,-4985.833,277.778,4985.833,0.0,17.949,3160.279,32.773,-4964.4,121.951,4964.4,0.0,40.708,3996.736,25.037,-4954.851,96.154,4954.851,0.0,51.53,2407.363,42.618,-4960.76,100.0,4960.76,0.0,49.608,4261.788,4.134,-4998.685,625.0,4998.685,0.0,7.998,2583.85,27.93,-4987.17,131.579,4987.17,0.0,37.902,3675.0,23.17,-4992.9,166.667,4992.9,0.0,29.957,3861.667,14.249,-4986.313,294.118,4986.313,0.0,16.953,4190.859,13.5,-4997.2,416.667,4997.2,0.0,11.993,5625.0
2020-08-18,11.486,-4985.833,277.778,4985.833,0.0,17.949,3190.614,31.35,-4964.4,121.951,4964.4,0.0,40.708,3823.168,25.837,-4954.851,96.154,4954.851,0.0,51.53,2484.294,41.381,-4960.76,100.0,4960.76,0.0,49.608,4138.062,4.181,-4998.685,625.0,4998.685,0.0,7.998,2612.947,26.83,-4987.17,131.579,4987.17,0.0,37.902,3530.263,22.29,-4992.9,166.667,4992.9,0.0,29.957,3715.0,13.718,-4986.313,294.118,4986.313,0.0,16.953,4034.589,13.3,-4997.2,416.667,4997.2,0.0,11.993,5541.667
2020-08-19,11.466,-4985.833,277.778,4985.833,0.0,17.949,3185.098,30.946,-4964.4,121.951,4964.4,0.0,40.708,3773.913,25.963,-4954.851,96.154,4954.851,0.0,51.53,2496.49,40.578,-4960.76,100.0,4960.76,0.0,49.608,4057.833,4.302,-4998.685,625.0,4998.685,0.0,7.998,2688.6,26.47,-4987.17,131.579,4987.17,0.0,37.902,3482.895,22.3,-4992.9,166.667,4992.9,0.0,29.957,3716.667,13.64,-4986.313,294.118,4986.313,0.0,16.953,4011.859,12.75,-4997.2,416.667,4997.2,0.0,11.993,5312.5
2020-08-20,11.258,-4985.833,277.778,4985.833,0.0,17.949,3127.187,29.84,-4964.4,121.951,4964.4,0.0,40.708,3639.047,26.188,-4954.851,96.154,4954.851,0.0,51.53,2518.068,39.708,-4960.76,100.0,4960.76,0.0,49.608,3970.839,4.302,-4998.685,625.0,4998.685,0.0,7.998,2688.6,25.75,-4987.17,131.579,4987.17,0.0,37.902,3388.158,21.72,-4992.9,166.667,4992.9,0.0,29.957,3620.0,13.64,-4986.313,294.118,4986.313,0.0,16.953,4011.859,12.59,-4997.2,416.667,4997.2,0.0,11.993,5245.833
2020-08-21,11.198,-4985.833,277.778,4985.833,0.0,17.949,3110.641,29.657,-4964.4,121.951,4964.4,0.0,40.708,3616.764,25.944,-4954.851,96.154,4954.851,0.0,51.53,2494.614,39.902,-4960.76,100.0,4960.76,0.0,49.608,3990.17,4.274,-4998.685,625.0,4998.685,0.0,7.998,2671.142,25.73,-4987.17,131.579,4987.17,0.0,37.902,3385.526,21.65,-4992.9,166.667,4992.9,0.0,29.957,3608.333,13.447,-4986.313,294.118,4986.313,0.0,16.953,3955.034,12.43,-4997.2,416.667,4997.2,0.0,11.993,5179.167
2020-08-24,11.446,-4985.833,277.778,4985.833,0.0,17.949,3179.583,30.081,-4964.4,121.951,4964.4,0.0,40.708,3668.365,26.646,-4954.851,96.154,4954.851,0.0,51.53,2562.163,40.346,-4960.76,100.0,4960.76,0.0,49.608,4034.634,4.395,-4998.685,625.0,4998.685,0.0,7.998,2746.796,25.93,-4987.17,131.579,4987.17,0.0,37.902,3411.842,21.93,-4992.9,166.667,4992.9,0.0,29.957,3655.0,13.563,-4986.313,294.118,4986.313,0.0,16.953,3989.129,12.26,-4997.2,416.667,4997.2,0.0,11.993,5108.333
2020-08-25,11.516,-4985.833,277.778,4985.833,0.0,17.949,3198.887,30.667,-4964.4,121.951,4964.4,0.0,40.708,3739.903,27.212,-4954.851,96.154,4954.851,0.0,51.53,2616.577,40.395,-4960.76,100.0,4960.76,0.0,49.608,4039.468,4.507,-4998.685,625.0,4998.685,0.0,7.998,2816.629,26.52,-4987.17,131.579,4987.17,0.0,37.902,3489.474,22.31,-4992.9,166.667,4992.9,0.0,29.957,3718.333,13.631,-4986.313,294.118,4986.313,0.0,16.953,4009.018,12.26,-4997.2,416.667,4997.2,0.0,11.993,5108.333
2020-08-26,11.327,-4985.833,277.778,4985.833,0.0,17.949,3146.491,30.158,-4964.4,121.951,4964.4,0.0,40.708,3677.747,27.505,-4954.851,96.154,4954.851,0.0,51.53,2644.722,39.331,-4960.76,100.0,4960.76,0.0,49.608,3933.14,4.507,-4998.685,625.0,4998.685,0.0,7.998,2816.629,25.92,-4987.17,131.579,4987.17,0.0,37.902,3410.526,22.3,-4992.9,166.667,4992.9,0.0,29.957,3716.667,13.669,-4986.313,294.118,4986.313,0.0,16.953,4020.383,12.64,-4997.2,416.667,4997.2,0.0,11.993,5266.667
2020-08-27,11.188,-4985.833,277.778,4985.833,0.0,17.949,3107.884,29.888,-4964.4,121.951,4964.4,0.0,40.708,3644.91,27.427,-4954.851,96.154,4954.851,0.0,51.53,2637.217,37.785,-4960.76,100.0,4960.76,0.0,49.608,3778.482,4.497,-4998.685,625.0,4998.685,0.0,7.998,2810.81,25.45,-4987.17,131.579,4987.17,0.0,37.902,3348.684,22.05,-4992.9,166.667,4992.9,0.0,29.957,3675.0,13.988,-4986.313,294.118,4986.313,0.0,16.953,4114.144,11.64,-4997.2,416.667,4997.2,0.0,11.993,4850.0
