date,AAPL_adj_close,AAPL_cashflow,AAPL_cml_units,AAPL_cml_cost,AAPL_gain_loss,AAPL_avg_price,AAPL_mktvalue,GOOGL_adj_close,GOOGL_cashflow,GOOGL_cml_units,GOOGL_cml_cost,GOOGL_gain_loss,GOOGL_avg_price,GOOGL_mktvalue
2020-01-24,78.413,-453.84,3.0,453.84,101.932,151.28,235.238,1466.17,-8931.12,3.0,8931.12,883.29,2977.04,4398.51
2020-01-27,76.107,-453.84,3.0,453.84,101.932,151.28,228.321,1431.73,-8931.12,3.0,8931.12,883.29,2977.04,4295.19
2020-01-28,78.26,-453.84,3.0,453.84,101.932,151.28,234.78,1450.5,-8931.12,3.0,8931.12,883.29,2977.04,4351.5
2020-01-29,79.898,-453.84,3.0,453.84,101.932,151.28,239.695,1456.7,-8931.12,3.0,8931.12,883.29,2977.04,4370.1
2020-01-30,79.782,-453.84,3.0,453.84,101.932,151.28,239.347,1454.25,-8931.12,3.0,8931.12,883.29,2977.04,4362.75
2020-01-31,76.245,-453.84,3.0,453.84,101.932,151.28,228.735,1432.78,-8931.12,3.0,8931.12,883.29,2977.04,4298.34
2020-02-03,76.036,-453.84,3.0,453.84,101.932,151.28,228.107,1482.6,-8931.12,3.0,8931.12,883.29,2977.04,4447.8
2020-02-04,78.546,-453.84,3.0,453.84,101.932,151.28,235.637,1445.41,-8931.12,3.0,8931.12,883.29,2977.04,4336.23
2020-02-05,79.186,-453.84,3.0,453.84,101.932,151.28,237.559,1446.05,-8931.12,3.0,8931.12,883.29,2977.04,4338.15
2020-02-06,80.112,-453.84,3.0,453.84,101.932,151.28,240.337,1475.97,-8931.12,3.0,8931.12,883.29,2977.04,4427.91
2020-02-07,79.024,-453.84,3.0,453.84,101.932,151.28,237.071,1479.11,-8931.12,3.0,8931.12,883.29,2977.04,4437.33
2020-02-10,79.399,-453.84,3.0,453.84,101.932,151.28,238.197,1508.66,-8931.12,3.0,8931.12,883.29,2977.04,4525.98
2020-02-11,78.92,-453.84,3.0,453.84,101.932,151.28,236.76,1510.06,-8931.12,3.0,8931.12,883.29,2977.04,4530.18
2020-02-12,80.794,-453.84,3.0,453.84,101.932,151.28,242.382,1518.63,-8931.12,3.0,8931.12,883.29,2977.04,4555.89
2020-02-13,80.219,-453.84,3.0,453.84,101.932,151.28,240.656,1513.39,-8931.12,3.0,8931.12,883.29,2977.04,4540.17
2020-02-14,80.238,-453.84,3.0,453.84,101.932,151.28,240.715,1518.73,-8931.12,3.0,8931.12,883.29,2977.04,4556.19
2020-02-18,78.769,-453.84,3.0,453.84,101.932,151.28,236.308,1519.44,-8931.12,3.0,8931.12,883.29,2977.04,4558.32
2020-02-19,79.91,-453.84,3.0,453.84,101.932,151.28,239.73,1524.87,-8931.12,3.0,8931.12,883.29,2977.04,4574.61
2020-02-20,79.09,-453.84,3.0,453.84,101.932,151.28,237.271,1516.99,-8931.12,3.0,8931.12,883.29,2977.04,4550.97
2020-02-21,77.3,-453.84,3.0,453.84,101.932,151.28,231.9,1483.46,-8931.12,3.0,8931.12,883.29,2977.04,4450.38
2020-02-24,73.628,-453.84,3.0,453.84,101.932,151.28,220.885,1419.86,-8931.12,3.0,8931.12,883.29,2977.04,4259.58
2020-02-25,71.134,-453.84,3.0,453.84,101.932,151.28,213.403,1386.32,-8931.12,3.0,8931.12,883.29,2977.04,4158.96
2020-02-26,72.263,-453.84,3.0,453.84,101.932,151.28,216.788,1390.47,-8931.12,3.0,8931.12,883.29,2977.04,4171.41
2020-02-27,67.539,-453.84,3.0,453.84,101.932,151.28,202.617,1314.95,-8931.12,3.0,8931.12,883.29,2977.04,3944.85
2020-02-28,67.5,-453.84,3.0,453.84,101.932,151.28,202.499,1339.25,-8931.12,3.0,8931.12,883.29,2977.04,4017.75
2020-03-02,73.784,-453.84,3.0,453.84,101.932,151.28,221.351,1386.32,-8931.12,3.0,8931.12,883.29,2977.04,4158.96
2020-03-03,71.44,-453.84,3.0,453.84,101.932,151.28,214.321,1337.72,-8931.12,3.0,8931.12,883.29,2977.04,4013.16
2020-03-04,74.754,-453.84,3.0,453.84,101.932,151.28,224.263,1381.6,-8931.12,3.0,8931.12,883.29,2977.04,4144.8
2020-03-05,72.329,-453.84,3.0,453.84,101.932,151.28,216.988,1314.76,-8931.12,3.0,8931.12,883.29,2977.04,3944.28
2020-03-06,71.369,-453.84,3.0,453.84,101.932,151.28,214.107,1295.74,-8931.12,3.0,8931.12,883.29,2977.04,3887.22
2020-03-09,65.724,-453.84,3.0,453.84,101.932,151.28,197.172,1215.79,-8931.12,3.0,8931.12,883.29,2977.04,3647.37
2020-03-10,70.458,-453.84,3.0,453.84,101.932,151.28,211.373,1275.17,-8931.12,3.0,8931.12,883.29,2977.04,3825.51
2020-03-11,68.011,-453.84,3.0,453.84,101.932,151.28,204.032,1210.9,-8931.12,3.0,8931.12,883.29,2977.04,3632.7
2020-03-12,61.294,-453.84,3.0,453.84,101.932,151.28,183.883,1111.55,-8931.12,3.0,8931.12,883.29,2977.04,3334.65
2020-03-13,68.638,-453.84,3.0,453.84,101.932,151.28,205.914,1214.27,-8931.12,3.0,8931.12,883.29,2977.04,3642.81
2020-03-16,59.808,-453.84,3.0,453.84,101.932,151.28,179.423,1073.0,-8931.12,3.0,8931.12,883.29,2977.04,3219.0
2020-03-17,62.438,-453.84,3.0,453.84,101.932,151.28,187.313,1118.06,-8931.12,3.0,8931.12,883.29,2977.04,3354.18
2020-03-18,60.909,-453.84,3.0,453.84,101.932,151.28,182.727,1091.19,-8931.12,3.0,8931.12,883.29,2977.04,3273.57
2020-03-19,60.442,-453.84,3.0,453.84,101.932,151.28,181.327,1111.67,-8931.12,3.0,8931.12,883.29,2977.04,3335.01
2020-03-20,56.605,-453.84,3.0,453.84,101.932,151.28,169.816,1068.21,-8931.12,3.0,8931.12,883.29,2977.04,3204.63
2020-03-23,55.403,-453.84,3.0,453.84,101.932,151.28,166.208,1054.13,-8931.12,3.0,8931.12,883.29,2977.04,3162.39
2020-03-24,60.961,-453.84,3.0,453.84,101.932,151.28,182.883,1130.01,-8931.12,3.0,8931.12,883.29,2977.04,3390.03
2020-03-25,60.625,-453.84,3.0,453.84,101.932,151.28,181.875,1101.62,-8931.12,3.0,8931.12,883.29,2977.04,3304.86
2020-03-26,63.815,-453.84,3.0,453.84,101.932,151.28,191.446,1162.92,-8931.12,3.0,8931.12,883.29,2977.04,3488.76
2020-03-27,61.173,-453.84,3.0,453.84,101.932,151.28,183.52,1110.26,-8931.12,3.0,8931.12,883.29,2977.04,3330.78
2020-03-30,62.919,-453.84,3.0,453.84,101.932,151.28,188.757,1146.31,-8931.12,3.0,8931.12,883.29,2977.04,3438.93
2020-03-31,62.791,-453.84,3.0,453.84,101.932,151.28,188.372,1161.95,-8931.12,3.0,8931.12,883.29,2977.04,3485.85
2020-04-01,59.487,-453.84,3.0,453.84,101.932,151.28,178.46,1102.1,-8931.12,3.0,8931.12,883.29,2977.04,3306.3
2020-04-02,60.479,-453.84,3.0,453.84,101.932,151.28,181.438,1117.03,-8931.12,3.0,8931.12,883.29,2977.04,3351.09
2020-04-03,59.61,-453.84,3.0,453.84,101.932,151.28,178.831,1092.7,-8931.12,3.0,8931.12,883.29,2977.04,3278.1
2020-04-06,64.811,-453.84,3.0,453.84,101.932,151.28,194.432,1183.19,-8931.12,3.0,8931.12,883.29,2977.04,3549.57
2020-04-07,64.06,-453.84,3.0,453.84,101.932,151.28,192.18,1182.56,-8931.12,3.0,8931.12,883.29,2977.04,3547.68
2020-04-08,65.699,-453.84,3.0,453.84,101.932,151.28,197.098,1207.0,-8931.12,3.0,8931.12,883.29,2977.04,3621.0
2020-04-09,66.174,-453.84,3.0,453.84,101.932,151.28,198.521,1206.57,-8931.12,3.0,8931.12,883.29,2977.04,3619.71
2020-04-13,67.472,-453.84,3.0,453.84,101.932,151.28,202.417,1210.41,-8931.12,3.0,8931.12,883.29,2977.04,3631.23
2020-04-14,70.88,-453.84,3.0,453.84,101.932,151.28,212.64,1265.23,-8931.12,3.0,8931.12,883.29,2977.04,3795.69
2020-04-15,70.233,-453.84,3.0,453.84,101.932,151.28,210.699,1257.3,-8931.12,3.0,8931.12,883.29,2977.04,3771.9
2020-04-16,70.791,-453.84,3.0,453.84,101.932,151.28,212.373,1257.43,-8931.12,3.0,8931.12,883.29,2977.04,3772.29
2020-04-17,69.831,-453.84,3.0,453.84,101.932,151.28,209.492,1279.0,-8931.12,3.0,8931.12,883.29,2977.04,3837.0
2020-04-20,68.381,-453.84,3.0,453.84,101.932,151.28,205.143,1261.15,-8931.12,3.0,8931.12,883.29,2977.04,3783.45
2020-04-21,66.267,-453.84,3.0,453.84,101.932,151.28,198.802,1212.16,-8931.12,3.0,8931.12,883.29,2977.04,3636.48
2020-04-22,68.176,-453.84,3.0,453.84,101.932,151.28,204.528,1258.41,-8931.12,3.0,8931.12,883.29,2977.04,3775.23
2020-04-23,67.912,-453.84,3.0,453.84,101.932,151.28,203.736,1271.17,-8931.12,3.0,8931.12,883.29,2977.04,3813.51
2020-04-24,69.873,-453.84,3.0,453.84,101.932,151.28,209.618,1276.6,-8931.12,3.0,8931.12,883.29,2977.04,3829.8
2020-04-27,69.922,-453.84,3.0,453.84,101.932,151.28,209.766,1270.86,-8931.12,3.0,8931.12,883.29,2977.04,3812.58
2020-04-28,68.788,-453.84,3.0,453.84,101.932,151.28,206.365,1232.59,-8931.12,3.0,8931.12,883.29,2977.04,3697.77
2020-04-29,71.048,-453.84,3.0,453.84,101.932,151.28,213.144,1342.18,-8931.12,3.0,8931.12,883.29,2977.04,4026.54
2020-04-30,72.547,-453.84,3.0,453.84,101.932,151.28,217.64,1346.7,-8931.12,3.0,8931.12,883.29,2977.04,4040.1
2020-05-01,71.379,-453.84,3.0,453.84,101.932,151.28,214.136,1317.32,-8931.12,3.0,8931.12,883.29,2977.04,3951.96
2020-05-04,72.389,-453.84,3.0,453.84,101.932,151.28,217.166,1322.9,-8931.12,3.0,8931.12,883.29,2977.04,3968.7
2020-05-05,73.475,-453.84,3.0,453.84,101.932,151.28,220.425,1349.02,-8931.12,3.0,8931.12,883.29,2977.04,4047.06
2020-05-06,74.233,-453.84,3.0,453.84,101.932,151.28,222.7,1345.43,-8931.12,3.0,8931.12,883.29,2977.04,4036.29
2020-05-07,75.001,-453.84,3.0,453.84,101.932,151.28,225.003,1369.28,-8931.12,3.0,8931.12,883.29,2977.04,4107.84
2020-05-08,76.786,-453.84,3.0,453.84,101.932,151.28,230.359,1384.34,-8931.12,3.0,8931.12,883.29,2977.04,4153.02
2020-05-11,77.995,-453.84,3.0,453.84,101.932,151.28,233.984,1403.59,-8931.12,3.0,8931.12,883.29,2977.04,4210.77
2020-05-12,77.103,-453.84,3.0,453.84,101.932,151.28,231.31,1375.18,-8931.12,3.0,8931.12,883.29,2977.04,4125.54
2020-05-13,76.172,-453.84,3.0,453.84,101.932,151.28,228.517,1348.33,-8931.12,3.0,8931.12,883.29,2977.04,4044.99
2020-05-14,76.64,-453.84,3.0,453.84,101.932,151.28,229.921,1356.86,-8931.12,3.0,8931.12,883.29,2977.04,4070.58
2020-05-15,76.187,-453.84,3.0,453.84,101.932,151.28,228.561,1373.06,-8931.12,3.0,8931.12,883.29,2977.04,4119.18
2020-05-18,77.982,-453.84,3.0,453.84,101.932,151.28,233.947,1385.18,-8931.12,3.0,8931.12,883.29,2977.04,4155.54
2020-05-19,77.532,-453.84,3.0,453.84,101.932,151.28,232.595,1374.4,-8931.12,3.0,8931.12,883.29,2977.04,4123.2
2020-05-20,79.039,-453.84,3.0,453.84,101.932,151.28,237.118,1409.16,-8931.12,3.0,8931.12,883.29,2977.04,4227.48
2020-05-21,78.45,-453.84,3.0,453.84,101.932,151.28,235.35,1406.75,-8931.12,3.0,8931.12,883.29,2977.04,4220.25
2020-05-22,78.955,-453.84,3.0,453.84,101.932,151.28,236.866,1413.24,-8931.12,3.0,8931.12,883.29,2977.04,4239.72
2020-05-26,78.42,-453.84,3.0,453.84,101.932,151.28,235.261,1421.37,-8931.12,3.0,8931.12,883.29,2977.04,4264.11
2020-05-27,78.762,-453.84,3.0,453.84,101.932,151.28,236.286,1420.28,-8931.12,3.0,8931.12,883.29,2977.04,4260.84
2020-05-28,78.797,-453.84,3.0,453.84,101.932,151.28,236.39,1418.24,-8931.12,3.0,8931.12,883.29,2977.04,4254.72
2020-05-29,78.72,-453.84,3.0,453.84,101.932,151.28,236.16,1433.52,-8931.12,3.0,8931.12,883.29,2977.04,4300.56
2020-06-01,79.688,-453.84,3.0,453.84,101.932,151.28,239.064,1434.87,-8931.12,3.0,8931.12,883.29,2977.04,4304.61
2020-06-02,80.057,-453.84,3.0,453.84,101.932,151.28,240.171,1442.31,-8931.12,3.0,8931.12,883.29,2977.04,4326.93
2020-06-03,80.498,-453.84,3.0,453.84,101.932,151.28,241.493,1439.25,-8931.12,3.0,8931.12,883.29,2977.04,4317.75
2020-06-04,79.804,-453.84,3.0,453.84,101.932,151.28,239.413,1414.3,-8931.12,3.0,8931.12,883.29,2977.04,4242.9
2020-06-05,82.077,-453.84,3.0,453.84,101.932,151.28,246.232,1440.02,-8931.12,3.0,8931.12,883.29,2977.04,4320.06
2020-06-08,82.563,-453.84,3.0,453.84,101.932,151.28,247.688,1448.04,-8931.12,3.0,8931.12,883.29,2977.04,4344.12
2020-06-09,85.17,-453.84,3.0,453.84,101.932,151.28,255.509,1452.08,-8931.12,3.0,8931.12,883.29,2977.04,4356.24
2020-06-10,87.361,-453.84,3.0,453.84,101.932,151.28,262.083,1464.7,-8931.12,3.0,8931.12,883.29,2977.04,4394.1
2020-06-11,83.167,-453.84,3.0,453.84,101.932,151.28,249.5,1401.9,-8931.12,3.0,8931.12,883.29,2977.04,4205.7
2020-06-12,83.885,-453.84,3.0,453.84,101.932,151.28,251.654,1412.92,-8931.12,3.0,8931.12,883.29,2977.04,4238.76
2020-06-15,84.922,-453.84,3.0,453.84,101.932,151.28,254.767,1420.74,-8931.12,3.0,8931.12,883.29,2977.04,4262.22
2020-06-16,87.173,-453.84,3.0,453.84,101.932,151.28,261.519,1446.47,-8931.12,3.0,8931.12,883.29,2977.04,4339.41
2020-06-17,87.052,-453.84,3.0,453.84,101.932,151.28,261.155,1452.54,-8931.12,3.0,8931.12,883.29,2977.04,4357.62
2020-06-18,87.086,-453.84,3.0,453.84,101.932,151.28,261.259,1434.12,-8931.12,3.0,8931.12,883.29,2977.04,4302.36
2020-06-19,86.589,-453.84,3.0,453.84,101.932,151.28,259.766,1424.64,-8931.12,3.0,8931.12,883.29,2977.04,4273.92
2020-06-22,88.854,-453.84,3.0,453.84,101.932,151.28,266.562,1450.66,-8931.12,3.0,8931.12,883.29,2977.04,4351.98
2020-06-23,90.751,-453.84,3.0,453.84,101.932,151.28,272.252,1463.98,-8931.12,3.0,8931.12,883.29,2977.04,4391.94
2020-06-24,89.149,-453.84,3.0,453.84,101.932,151.28,267.446,1432.7,-8931.12,3.0,8931.12,883.29,2977.04,4298.1
2020-06-25,90.332,-453.84,3.0,453.84,101.932,151.28,270.996,1441.1,-8931.12,3.0,8931.12,883.29,2977.04,4323.3
2020-06-26,87.557,-453.84,3.0,453.84,101.932,151.28,262.67,1362.54,-8931.12,3.0,8931.12,883.29,2977.04,4087.62
2020-06-29,89.575,-453.84,3.0,453.84,101.932,151.28,268.724,1397.17,-8931.12,3.0,8931.12,883.29,2977.04,4191.51
2020-06-30,90.322,-453.84,3.0,453.84,101.932,151.28,270.967,1418.05,-8931.12,3.0,8931.12,883.29,2977.04,4254.15
2020-07-01,90.151,-453.84,3.0,453.84,101.932,151.28,270.454,1442.0,-8931.12,3.0,8931.12,883.29,2977.04,4326.0
2020-07-02,90.151,-453.84,3.0,453.84,101.932,151.28,270.454,1469.93,-8931.12,3.0,8931.12,883.29,2977.04,4409.79
2020-07-06,92.563,-453.84,3.0,453.84,101.932,151.28,277.689,1499.65,-8931.12,3.0,8931.12,883.29,2977.04,4498.95
2020-07-07,92.276,-453.84,3.0,453.84,101.932,151.28,276.827,1489.92,-8931.12,3.0,8931.12,883.29,2977.04,4469.76
2020-07-08,94.425,-453.84,3.0,453.84,101.932,151.28,283.275,1503.6,-8931.12,3.0,8931.12,883.29,2977.04,4510.8
2020-07-09,94.831,-453.84,3.0,453.84,101.932,151.28,284.493,1518.66,-8931.12,3.0,8931.12,883.29,2977.04,4555.98
2020-07-10,94.997,-453.84,3.0,453.84,101.932,151.28,284.99,1539.01,-8931.12,3.0,8931.12,883.29,2977.04,4617.03
2020-07-13,94.559,-453.84,3.0,453.84,101.932,151.28,283.676,1512.23,-8931.12,3.0,8931.12,883.29,2977.04,4536.69
2020-07-14,96.123,-453.84,3.0,453.84,101.932,151.28,288.37,1520.86,-8931.12,3.0,8931.12,883.29,2977.04,4562.58
2020-07-15,96.784,-453.84,3.0,453.84,101.932,151.28,290.353,1516.88,-8931.12,3.0,8931.12,883.29,2977.04,4550.64
2020-07-16,95.594,-453.84,3.0,453.84,101.932,151.28,286.781,1514.92,-8931.12,3.0,8931.12,883.29,2977.04,4544.76
2020-07-17,95.4,-453.84,3.0,453.84,101.932,151.28,286.201,1516.85,-8931.12,3.0,8931.12,883.29,2977.04,4550.55
2020-07-20,97.411,-453.84,3.0,453.84,101.932,151.28,292.233,1563.84,-8931.12,3.0,8931.12,883.29,2977.04,4691.52
2020-07-21,96.066,-453.84,3.0,453.84,101.932,151.28,288.199,1555.92,-8931.12,3.0,8931.12,883.29,2977.04,4667.76
2020-07-22,96.336,-453.84,3.0,453.84,101.932,151.28,289.009,1564.85,-8931.12,3.0,8931.12,883.29,2977.04,4694.55
2020-07-23,91.951,-453.84,3.0,453.84,101.932,151.28,275.854,1516.75,-8931.12,3.0,8931.12,883.29,2977.04,4550.25
2020-07-24,91.724,-453.84,3.0,453.84,101.932,151.28,275.171,1508.21,-8931.12,3.0,8931.12,883.29,2977.04,4524.63
2020-07-27,93.898,-453.84,3.0,453.84,101.932,151.28,281.693,1529.43,-8931.12,3.0,8931.12,883.29,2977.04,4588.29
2020-07-28,92.355,-453.84,3.0,453.84,101.932,151.28,277.065,1503.65,-8931.12,3.0,8931.12,883.29,2977.04,4510.95
2020-07-29,94.125,-453.84,3.0,453.84,101.932,151.28,282.376,1523.51,-8931.12,3.0,8931.12,883.29,2977.04,4570.53
2020-07-30,95.264,-453.84,3.0,453.84,101.932,151.28,285.793,1538.37,-8931.12,3.0,8931.12,883.29,2977.04,4615.11
2020-07-31,105.237,-453.84,3.0,453.84,101.932,151.28,315.712,1487.95,-8931.12,3.0,8931.12,883.29,2977.04,4463.85
2020-08-03,107.889,-453.84,3.0,453.84,101.932,151.28,323.667,1482.76,-8931.12,3.0,8931.12,883.29,2977.04,4448.28
2020-08-04,108.61,-453.84,3.0,453.84,101.932,151.28,325.829,1473.3,-8931.12,3.0,8931.12,883.29,2977.04,4419.9
2020-08-05,109.003,-453.84,3.0,453.84,101.932,151.28,327.01,1479.09,-8931.12,3.0,8931.12,883.29,2977.04,4437.27
2020-08-06,112.806,-453.84,3.0,453.84,101.932,151.28,338.419,1504.95,-8931.12,3.0,8931.12,883.29,2977.04,4514.85
2020-08-07,110.242,-453.84,3.0,453.84,101.932,151.28,330.725,1498.37,-8931.12,3.0,8931.12,883.29,2977.04,4495.11
2020-08-10,111.844,-453.84,3.0,453.84,101.932,151.28,335.532,1496.82,-8931.12,3.0,8931.12,883.29,2977.04,4490.46
2020-08-11,108.518,-453.84,3.0,453.84,101.932,151.28,325.553,1480.54,-8931.12,3.0,8931.12,883.29,2977.04,4441.62
2020-08-12,112.124,-453.84,3.0,453.84,101.932,151.28,336.372,1507.24,-8931.12,3.0,8931.12,883.29,2977.04,4521.72
2020-08-13,114.108,-453.84,3.0,453.84,101.932,151.28,342.325,1516.65,-8931.12,3.0,8931.12,883.29,2977.04,4549.95
2020-08-14,114.007,-453.84,3.0,453.84,101.932,151.28,342.02,1504.63,-8931.12,3.0,8931.12,883.29,2977.04,4513.89
2020-08-17,113.709,-453.84,3.0,453.84,101.932,151.28,341.127,1516.24,-8931.12,3.0,8931.12,883.29,2977.04,4548.72
2020-08-18,114.657,-453.84,3.0,453.84,101.932,151.28,343.97,1555.78,-8931.12,3.0,8931.12,883.29,2977.04,4667.34
2020-08-19,114.8,-453.84,3.0,453.84,101.932,151.28,344.401,1544.61,-8931.12,3.0,8931.12,883.29,2977.04,4633.83
2020-08-20,117.348,-453.84,3.0,453.84,101.932,151.28,352.044,1576.25,-8931.12,3.0,8931.12,883.29,2977.04,4728.75
2020-08-21,123.395,-453.84,3.0,453.84,101.932,151.28,370.185,1575.57,-8931.12,3.0,8931.12,883.29,2977.04,4726.71
2020-08-24,124.871,-453.84,3.0,453.84,101.932,151.28,374.613,1585.15,-8931.12,3.0,8931.12,883.29,2977.04,4755.45
2020-08-25,123.847,-453.84,3.0,453.84,101.932,151.28,371.54,1605.85,-8931.12,3.0,8931.12,883.29,2977.04,4817.55
2020-08-26,125.531,-453.84,3.0,453.84,101.932,151.28,376.592,1644.13,-8931.12,3.0,8931.12,883.29,2977.04,4932.39
2020-08-27,124.03,-453.84,3.0,453.84,101.932,151.28,372.09,1628.52,-8931.12,3.0,8931.12,883.29,2977.04,4885.56
2020-08-28,123.829,-453.84,3.0,453.84,101.932,151.28,371.488,1639.43,-8931.12,3.0,8931.12,883.29,2977.04,4918.29
2020-08-31,128.028,-453.84,3.0,453.84,101.932,151.28,384.085,1629.53,-8931.12,3.0,8931.12,883.29,2977.04,4888.59
2020-09-01,133.128,-453.84,3.0,453.84,101.932,151.28,399.385,1655.08,-8931.12,3.0,8931.12,883.29,2977.04,4965.24
2020-09-02,130.37,-453.84,3.0,453.84,101.932,151.28,391.11,1717.39,-8931.12,3.0,8931.12,883.29,2977.04,5152.17
2020-09-03,119.932,-453.84,3.0,453.84,101.932,151.28,359.797,1629.51,-8931.12,3.0,8931.12,883.29,2977.04,4888.53
2020-09-04,120.012,-453.84,3.0,453.84,101.932,151.28,360.035,1581.21,-8931.12,3.0,8931.12,883.29,2977.04,4743.63
2020-09-08,111.936,-453.84,3.0,453.84,101.932,151.28,335.807,1523.6,-8931.12,3.0,8931.12,883.29,2977.04,4570.8
2020-09-09,116.4,-453.84,3.0,453.84,101.932,151.28,349.201,1547.23,-8931.12,3.0,8931.12,883.29,2977.04,4641.69
2020-09-10,112.6,-453.84,3.0,453.84,101.932,151.28,337.801,1526.05,-8931.12,3.0,8931.12,883.29,2977.04,4578.15
2020-09-11,111.122,-453.84,3.0,453.84,101.932,151.28,333.366,1515.76,-8931.12,3.0,8931.12,883.29,2977.04,4547.28
2020-09-14,114.456,-453.84,3.0,453.84,101.932,151.28,343.367,1508.83,-8931.12,3.0,8931.12,883.29,2977.04,4526.49
2020-09-15,114.634,-453.84,3.0,453.84,101.932,151.28,343.903,1535.12,-8931.12,3.0,8931.12,883.29,2977.04,4605.36
2020-09-16,111.251,-453.84,3.0,453.84,101.932,151.28,333.753,1512.09,-8931.12,3.0,8931.12,883.29,2977.04,4536.27
2020-09-17,109.475,-453.84,3.0,453.84,101.932,151.28,328.425,1487.04,-8931.12,3.0,8931.12,883.29,2977.04,4461.12
2020-09-18,106.003,-453.84,3.0,453.84,101.932,151.28,318.008,1451.09,-8931.12,3.0,8931.12,883.29,2977.04,4353.27
2020-09-21,109.217,-453.84,3.0,453.84,101.932,151.28,327.651,1430.14,-8931.12,3.0,8931.12,883.29,2977.04,4290.42
2020-09-22,110.934,-453.84,3.0,453.84,101.932,151.28,332.801,1459.82,-8931.12,3.0,8931.12,883.29,2977.04,4379.46
2020-09-23,106.28,-453.84,3.0,453.84,101.932,151.28,318.841,1409.39,-8931.12,3.0,8931.12,883.29,2977.04,4228.17
2020-09-24,107.372,-453.84,3.0,453.84,101.932,151.28,322.115,1422.86,-8931.12,3.0,8931.12,883.29,2977.04,4268.58
2020-09-25,111.4,-453.84,3.0,453.84,101.932,151.28,334.2,1439.06,-8931.12,3.0,8931.12,883.29,2977.04,4317.18
2020-09-28,114.059,-453.84,3.0,453.84,101.932,151.28,342.177,1458.66,-8931.12,3.0,8931.12,883.29,2977.04,4375.98
2020-09-29,113.196,-453.84,3.0,453.84,101.932,151.28,339.587,1466.02,-8931.12,3.0,8931.12,883.29,2977.04,4398.06
2020-09-30,114.902,-453.84,3.0,453.84,101.932,151.28,344.707,1465.6,-8931.12,3.0,8931.12,883.29,2977.04,4396.8
2020-10-01,115.875,-453.84,3.0,453.84,101.932,151.28,347.624,1487.9,-8931.12,3.0,8931.12,883.29,2977.04,4463.7
2020-10-02,112.134,-453.84,3.0,453.84,101.932,151.28,336.402,1455.6,-8931.12,3.0,8931.12,883.29,2977.04,4366.8
2020-10-05,115.587,-453.84,3.0,453.84,101.932,151.28,346.76,1482.83,-8931.12,3.0,8931.12,883.29,2977.04,4448.49
2020-10-06,112.273,-453.84,3.0,453.84,101.932,151.28,336.819,1451.02,-8931.12,3.0,8931.12,883.29,2977.04,4353.06
2020-10-07,114.178,-453.84,3.0,453.84,101.932,151.28,342.534,1459.14,-8931.12,3.0,8931.12,883.29,2977.04,4377.42
