date,BABA_adj_close,BABA_cashflow,BABA_cml_units,BABA_cml_cost,BABA_gain_loss,BABA_avg_price,BABA_mktvalue,TAL_adj_close,TAL_cashflow,TAL_cml_units,TAL_cml_cost,TAL_gain_loss,TAL_avg_price,TAL_mktvalue,VICI_adj_close,VICI_cashflow,VICI_cml_units,VICI_cml_cost,VICI_gain_loss,VICI_avg_price,VICI_mktvalue,SUN_adj_close,SUN_cashflow,SUN_cml_units,SUN_cml_cost,SUN_gain_loss,SUN_avg_price,SUN_mktvalue,CLMT_adj_close,CLMT_cashflow,CLMT_cml_units,CLMT_cml_cost,CLMT_gain_loss,CLMT_avg_price,CLMT_mktvalue,CVM_adj_close,CVM_cashflow,CVM_cml_units,CVM_cml_cost,CVM_gain_loss,CVM_avg_price,CVM_mktvalue,XBIT_adj_close,XBIT_cashflow,XBIT_cml_units,XBIT_cml_cost,XBIT_gain_loss,XBIT_avg_price,XBIT_mktvalue,FRHC_adj_close,FRHC_cashflow,FRHC_cml_units,FRHC_cml_cost,FRHC_gain_loss,FRHC_avg_price,FRHC_mktvalue,TOGL_adj_close,TOGL_cashflow,TOGL_cml_units,TOGL_cml_cost,TOGL_gain_loss,TOGL_avg_price,TOGL_mktvalue
2019-08-27,166.2,-4934.52,36.496,4934.52,0.0,135.206,6065.693,35.09,-4989.16,192.308,4989.16,0.0,25.944,6748.077,19.323,-4996.94,312.5,4996.94,0.0,15.99,6038.569,24.257,-4996.557,263.158,4996.557,0.0,18.987,6383.489,3.95,-4999.02,2500.0,4999.02,0.0,2.0,9875.0,6.98,-4999.54,2500.0,4999.54,0.0,2.0,17450.0,6.885,-4998.737,1250.0,4998.737,0.0,3.999,8605.72,12.31,-4997.3,625.0,4997.3,0.0,7.996,7693.75,12.34,-4998.0,833.333,4998.0,0.0,5.998,10283.333
2019-08-28,167.48,-4934.52,36.496,4934.52,0.0,135.206,6112.409,35.5,-4989.16,192.308,4989.16,0.0,25.944,6826.923,19.341,-4996.94,312.5,4996.94,0.0,15.99,6044.114,24.494,-4996.557,263.158,4996.557,0.0,18.987,6445.767,3.98,-4999.02,2500.0,4999.02,0.0,2.0,9950.0,7.34,-4999.54,2500.0,4999.54,0.0,2.0,18350.0,6.893,-4998.737,1250.0,4998.737,0.0,3.999,8616.492,12.28,-4997.3,625.0,4997.3,0.0,7.996,7675.0,12.32,-4998.0,833.333,4998.0,0.0,5.998,10266.666
2019-08-29,172.81,-4934.52,36.496,4934.52,0.0,135.206,6306.934,35.83,-4989.16,192.308,4989.16,0.0,25.944,6890.385,19.59,-4996.94,312.5,4996.94,0.0,15.99,6121.745,25.022,-4996.557,263.158,4996.557,0.0,18.987,6584.854,4.01,-4999.02,2500.0,4999.02,0.0,2.0,10025.001,7.5,-4999.54,2500.0,4999.54,0.0,2.0,18750.0,6.997,-4998.737,1250.0,4998.737,0.0,3.999,8745.739,12.36,-4997.3,625.0,4997.3,0.0,7.996,7725.0,12.0,-4998.0,833.333,4998.0,0.0,5.998,10000.0
2019-08-30,175.03,-4934.52,36.496,4934.52,0.0,135.206,6387.956,35.63,-4989.16,192.308,4989.16,0.0,25.944,6851.923,19.661,-4996.94,312.5,4996.94,0.0,15.99,6143.925,24.746,-4996.557,263.158,4996.557,0.0,18.987,6512.196,3.98,-4999.02,2500.0,4999.02,0.0,2.0,9950.0,7.17,-4999.54,2500.0,4999.54,0.0,2.0,17925.0,7.195,-4998.737,1250.0,4998.737,0.0,3.999,8993.464,12.39,-4997.3,625.0,4997.3,0.0,7.996,7743.75,11.8,-4998.0,833.333,4998.0,0.0,5.998,9833.333
2019-09-03,172.41,-4934.52,36.496,4934.52,0.0,135.206,6292.336,34.81,-4989.16,192.308,4989.16,0.0,25.944,6694.231,19.661,-4996.94,312.5,4996.94,0.0,15.99,6143.925,24.383,-4996.557,263.158,4996.557,0.0,18.987,6416.704,3.73,-4999.02,2500.0,4999.02,0.0,2.0,9325.0,7.16,-4999.54,2500.0,4999.54,0.0,2.0,17900.0,7.324,-4998.737,1250.0,4998.737,0.0,3.999,9155.023,12.25,-4997.3,625.0,4997.3,0.0,7.996,7656.25,12.0,-4998.0,833.333,4998.0,0.0,5.998,10000.0
2019-09-04,174.33,-4934.52,36.496,4934.52,0.0,135.206,6362.409,34.53,-4989.16,192.308,4989.16,0.0,25.944,6640.384,19.678,-4996.94,312.5,4996.94,0.0,15.99,6149.47,24.328,-4996.557,263.158,4996.557,0.0,18.987,6402.172,3.72,-4999.02,2500.0,4999.02,0.0,2.0,9300.0,7.24,-4999.54,2500.0,4999.54,0.0,2.0,18099.999,7.307,-4998.737,1250.0,4998.737,0.0,3.999,9133.481,12.43,-4997.3,625.0,4997.3,0.0,7.996,7768.75,12.02,-4998.0,833.333,4998.0,0.0,5.998,10016.667
2019-09-05,178.94,-4934.52,36.496,4934.52,0.0,135.206,6530.657,35.7,-4989.16,192.308,4989.16,0.0,25.944,6865.385,19.687,-4996.94,312.5,4996.94,0.0,15.99,6152.242,24.249,-4996.557,263.158,4996.557,0.0,18.987,6381.413,3.79,-4999.02,2500.0,4999.02,0.0,2.0,9475.0,7.5,-4999.54,2500.0,4999.54,0.0,2.0,18750.0,7.402,-4998.737,1250.0,4998.737,0.0,3.999,9251.958,12.42,-4997.3,625.0,4997.3,0.0,7.996,7762.5,12.5,-4998.0,833.333,4998.0,0.0,5.998,10416.667
2019-09-06,176.69,-4934.52,36.496,4934.52,0.0,135.206,6448.54,35.6,-4989.16,192.308,4989.16,0.0,25.944,6846.154,19.794,-4996.94,312.5,4996.94,0.0,15.99,6185.514,24.533,-4996.557,263.158,4996.557,0.0,18.987,6456.147,3.94,-4999.02,2500.0,4999.02,0.0,2.0,9850.0,7.59,-4999.54,2500.0,4999.54,0.0,2.0,18975.0,7.591,-4998.737,1250.0,4998.737,0.0,3.999,9488.912,12.5,-4997.3,625.0,4997.3,0.0,7.996,7812.5,12.7,-4998.0,833.333,4998.0,0.0,5.998,10583.333
2019-09-09,177.78,-4934.52,36.496,4934.52,0.0,135.206,6488.321,35.56,-4989.16,192.308,4989.16,0.0,25.944,6838.462,19.474,-4996.94,312.5,4996.94,0.0,15.99,6085.702,24.707,-4996.557,263.158,4996.557,0.0,18.987,6501.817,4.12,-4999.02,2500.0,4999.02,0.0,2.0,10300.0,7.6,-4999.54,2500.0,4999.54,0.0,2.0,19000.0,7.669,-4998.737,1250.0,4998.737,0.0,3.999,9585.847,12.35,-4997.3,625.0,4997.3,0.0,7.996,7718.75,13.65,-4998.0,833.333,4998.0,0.0,5.998,11375.0
2019-09-10,174.99,-4934.52,36.496,4934.52,0.0,135.206,6386.497,33.91,-4989.16,192.308,4989.16,0.0,25.944,6521.154,19.332,-4996.94,312.5,4996.94,0.0,15.99,6041.342,24.794,-4996.557,263.158,4996.557,0.0,18.987,6524.653,4.42,-4999.02,2500.0,4999.02,0.0,2.0,11050.0,7.5,-4999.54,2500.0,4999.54,0.0,2.0,18750.0,7.763,-4998.737,1250.0,4998.737,0.0,3.999,9704.324,12.22,-4997.3,625.0,4997.3,0.0,7.996,7637.5,14.3,-4998.0,833.333,4998.0,0.0,5.998,11916.667
2019-09-11,176.09,-4934.52,36.496,4934.52,0.0,135.206,6426.642,34.37,-4989.16,192.308,4989.16,0.0,25.944,6609.615,19.483,-4996.94,312.5,4996.94,0.0,15.99,6088.474,24.66,-4996.557,263.158,4996.557,0.0,18.987,6489.361,4.38,-4999.02,2500.0,4999.02,0.0,2.0,10950.0,7.58,-4999.54,2500.0,4999.54,0.0,2.0,18950.0,7.755,-4998.737,1250.0,4998.737,0.0,3.999,9693.553,12.15,-4997.3,625.0,4997.3,0.0,7.996,7593.75,14.4,-4998.0,833.333,4998.0,0.0,5.998,12000.0
2019-09-12,178.24,-4934.52,36.496,4934.52,0.0,135.206,6505.11,34.76,-4989.16,192.308,4989.16,0.0,25.944,6684.615,19.519,-4996.94,312.5,4996.94,0.0,15.99,6099.564,24.731,-4996.557,263.158,4996.557,0.0,18.987,6508.045,4.34,-4999.02,2500.0,4999.02,0.0,2.0,10850.0,7.64,-4999.54,2500.0,4999.54,0.0,2.0,19100.0,7.815,-4998.737,1250.0,4998.737,0.0,3.999,9768.947,12.15,-4997.3,625.0,4997.3,0.0,7.996,7593.75,14.5,-4998.0,833.333,4998.0,0.0,5.998,12083.333
2019-09-13,179.17,-4934.52,36.496,4934.52,0.0,135.206,6539.051,35.26,-4989.16,192.308,4989.16,0.0,25.944,6780.769,19.306,-4996.94,312.5,4996.94,0.0,15.99,6033.024,24.786,-4996.557,263.158,4996.557,0.0,18.987,6522.577,4.36,-4999.02,2500.0,4999.02,0.0,2.0,10900.0,8.07,-4999.54,2500.0,4999.54,0.0,2.0,20174.999,8.358,-4998.737,1250.0,4998.737,0.0,3.999,10447.496,12.166,-4997.3,625.0,4997.3,0.0,7.996,7603.75,14.6,-4998.0,833.333,4998.0,0.0,5.998,12166.667
2019-09-16,177.07,-4934.52,36.496,4934.52,0.0,135.206,6462.409,35.0,-4989.16,192.308,4989.16,0.0,25.944,6730.769,19.607,-4996.94,312.5,4996.94,0.0,15.99,6127.29,24.581,-4996.557,263.158,4996.557,0.0,18.987,6468.602,4.47,-4999.02,2500.0,4999.02,0.0,2.0,11174.999,9.12,-4999.54,2500.0,4999.54,0.0,2.0,22800.0,8.263,-4998.737,1250.0,4998.737,0.0,3.999,10329.019,12.04,-4997.3,625.0,4997.3,0.0,7.996,7525.0,14.8,-4998.0,833.333,4998.0,0.0,5.998,12333.333
2019-09-17,179.0,-4934.52,36.496,4934.52,0.0,135.206,6532.847,35.99,-4989.16,192.308,4989.16,0.0,25.944,6921.154,19.82,-4996.94,312.5,4996.94,0.0,15.99,6193.83,24.825,-4996.557,263.158,4996.557,0.0,18.987,6532.956,4.37,-4999.02,2500.0,4999.02,0.0,2.0,10925.0,8.63,-4999.54,2500.0,4999.54,0.0,2.0,21575.0,8.289,-4998.737,1250.0,4998.737,0.0,3.999,10361.331,11.85,-4997.3,625.0,4997.3,0.0,7.996,7406.25,14.8,-4998.0,833.333,4998.0,0.0,5.998,12333.333
2019-09-18,180.0,-4934.52,36.496,4934.52,0.0,135.206,6569.343,35.84,-4989.16,192.308,4989.16,0.0,25.944,6892.308,19.927,-4996.94,312.5,4996.94,0.0,15.99,6227.101,24.809,-4996.557,263.158,4996.557,0.0,18.987,6528.804,4.4,-4999.02,2500.0,4999.02,0.0,2.0,11000.0,8.64,-4999.54,2500.0,4999.54,0.0,2.0,21600.001,8.28,-4998.737,1250.0,4998.737,0.0,3.999,10350.56,11.69,-4997.3,625.0,4997.3,0.0,7.996,7306.25,14.8,-4998.0,833.333,4998.0,0.0,5.998,12333.333
2019-09-19,180.46,-4934.52,36.496,4934.52,0.0,135.206,6586.132,36.04,-4989.16,192.308,4989.16,0.0,25.944,6930.769,20.157,-4996.94,312.5,4996.94,0.0,15.99,6299.186,24.88,-4996.557,263.158,4996.557,0.0,18.987,6547.488,4.3,-4999.02,2500.0,4999.02,0.0,2.0,10750.0,8.54,-4999.54,2500.0,4999.54,0.0,2.0,21350.0,8.289,-4998.737,1250.0,4998.737,0.0,3.999,10361.331,12.503,-4997.3,625.0,4997.3,0.0,7.996,7814.375,14.85,-4998.0,833.333,4998.0,0.0,5.998,12375.0
2019-09-20,182.51,-4934.52,36.496,4934.52,0.0,135.206,6660.949,36.29,-4989.16,192.308,4989.16,0.0,25.944,6978.846,20.353,-4996.94,312.5,4996.94,0.0,15.99,6360.183,25.196,-4996.557,263.158,4996.557,0.0,18.987,6630.525,4.31,-4999.02,2500.0,4999.02,0.0,2.0,10775.0,8.48,-4999.54,2500.0,4999.54,0.0,2.0,21199.999,8.298,-4998.737,1250.0,4998.737,0.0,3.999,10372.102,12.42,-4997.3,625.0,4997.3,0.0,7.996,7762.5,14.9,-4998.0,833.333,4998.0,0.0,5.998,12416.666
2019-09-23,176.98,-4934.52,36.496,4934.52,0.0,135.206,6459.124,36.02,-4989.16,192.308,4989.16,0.0,25.944,6926.923,20.335,-4996.94,312.5,4996.94,0.0,15.99,6354.638,25.228,-4996.557,263.158,4996.557,0.0,18.987,6638.828,4.23,-4999.02,2500.0,4999.02,0.0,2.0,10575.0,8.55,-4999.54,2500.0,4999.54,0.0,2.0,21375.0,8.927,-4998.737,1250.0,4998.737,0.0,3.999,11158.357,12.26,-4997.3,625.0,4997.3,0.0,7.996,7662.5,15.0,-4998.0,833.333,4998.0,0.0,5.998,12500.0
2019-09-24,171.55,-4934.52,36.496,4934.52,0.0,135.206,6260.949,35.02,-4989.16,192.308,4989.16,0.0,25.944,6734.615,20.388,-4996.94,312.5,4996.94,0.0,15.99,6371.273,24.975,-4996.557,263.158,4996.557,0.0,18.987,6572.399,3.97,-4999.02,2500.0,4999.02,0.0,2.0,9925.0,8.46,-4999.54,2500.0,4999.54,0.0,2.0,21150.0,8.651,-4998.737,1250.0,4998.737,0.0,3.999,10813.696,12.07,-4997.3,625.0,4997.3,0.0,7.996,7543.75,14.92,-4998.0,833.333,4998.0,0.0,5.998,12433.333
2019-09-25,176.66,-4934.52,36.496,4934.52,0.0,135.206,6447.445,35.11,-4989.16,192.308,4989.16,0.0,25.944,6751.923,20.441,-4996.94,312.5,4996.94,0.0,15.99,6387.907,24.691,-4996.557,263.158,4996.557,0.0,18.987,6497.665,3.86,-4999.02,2500.0,4999.02,0.0,2.0,9650.0,8.95,-4999.54,2500.0,4999.54,0.0,2.0,22375.0,8.931,-4998.737,1250.0,4998.737,0.0,3.999,11163.741,12.0,-4997.3,625.0,4997.3,0.0,7.996,7500.0,15.2,-4998.0,833.333,4998.0,0.0,5.998,12666.667
2019-09-26,175.0,-4934.52,36.496,4934.52,0.0,135.206,6386.861,35.34,-4989.16,192.308,4989.16,0.0,25.944,6796.154,20.224,-4996.94,312.5,4996.94,0.0,15.99,6319.934,24.525,-4996.557,263.158,4996.557,0.0,18.987,6454.071,3.79,-4999.02,2500.0,4999.02,0.0,2.0,9475.0,9.6,-4999.54,2500.0,4999.54,0.0,2.0,24000.001,8.5,-4998.737,1250.0,4998.737,0.0,3.999,10625.211,11.95,-4997.3,625.0,4997.3,0.0,7.996,7468.75,15.2,-4998.0,833.333,4998.0,0.0,5.998,12666.667
2019-09-27,165.98,-4934.52,36.496,4934.52,0.0,135.206,6057.664,33.77,-4989.16,192.308,4989.16,0.0,25.944,6494.231,20.233,-4996.94,312.5,4996.94,0.0,15.99,6322.743,24.904,-4996.557,263.158,4996.557,0.0,18.987,6553.715,3.75,-4999.02,2500.0,4999.02,0.0,2.0,9375.0,9.0,-4999.54,2500.0,4999.54,0.0,2.0,22500.0,8.866,-4998.737,1250.0,4998.737,0.0,3.999,11082.963,11.89,-4997.3,625.0,4997.3,0.0,7.996,7431.25,15.3,-4998.0,833.333,4998.0,0.0,5.998,12750.0
2019-09-30,167.23,-4934.52,36.496,4934.52,0.0,135.206,6103.285,34.24,-4989.16,192.308,4989.16,0.0,25.944,6584.616,20.359,-4996.94,312.5,4996.94,0.0,15.99,6362.067,24.809,-4996.557,263.158,4996.557,0.0,18.987,6528.804,3.64,-4999.02,2500.0,4999.02,0.0,2.0,9100.0,8.94,-4999.54,2500.0,4999.54,0.0,2.0,22349.999,9.013,-4998.737,1250.0,4998.737,0.0,3.999,11266.062,11.84,-4997.3,625.0,4997.3,0.0,7.996,7400.0,15.1,-4998.0,833.333,4998.0,0.0,5.998,12583.334
2019-10-01,165.15,-4934.52,36.496,4934.52,0.0,135.206,6027.372,33.85,-4989.16,192.308,4989.16,0.0,25.944,6509.615,20.305,-4996.94,312.5,4996.94,0.0,15.99,6345.213,24.557,-4996.557,263.158,4996.557,0.0,18.987,6462.374,3.57,-4999.02,2500.0,4999.02,0.0,2.0,8925.0,9.03,-4999.54,2500.0,4999.54,0.0,2.0,22574.999,8.737,-4998.737,1250.0,4998.737,0.0,3.999,10921.403,11.98,-4997.3,625.0,4997.3,0.0,7.996,7487.5,15.1,-4998.0,833.333,4998.0,0.0,5.998,12583.334
2019-10-02,165.77,-4934.52,36.496,4934.52,0.0,135.206,6050.0,33.71,-4989.16,192.308,4989.16,0.0,25.944,6482.692,20.323,-4996.94,312.5,4996.94,0.0,15.99,6350.831,24.454,-4996.557,263.158,4996.557,0.0,18.987,6435.387,3.29,-4999.02,2500.0,4999.02,0.0,2.0,8225.0,8.7,-4999.54,2500.0,4999.54,0.0,2.0,21750.0,7.996,-4998.737,1250.0,4998.737,0.0,3.999,9995.13,12.4,-4997.3,625.0,4997.3,0.0,7.996,7750.0,15.15,-4998.0,833.333,4998.0,0.0,5.998,12625.0
2019-10-03,169.48,-4934.52,36.496,4934.52,0.0,135.206,6185.401,36.39,-4989.16,192.308,4989.16,0.0,25.944,6998.077,20.538,-4996.94,312.5,4996.94,0.0,15.99,6418.244,24.533,-4996.557,263.158,4996.557,0.0,18.987,6456.147,3.32,-4999.02,2500.0,4999.02,0.0,2.0,8300.0,8.65,-4999.54,2500.0,4999.54,0.0,2.0,21624.999,8.022,-4998.737,1250.0,4998.737,0.0,3.999,10027.442,12.45,-4997.3,625.0,4997.3,0.0,7.996,7781.25,15.1,-4998.0,833.333,4998.0,0.0,5.998,12583.334
2019-10-04,170.34,-4934.52,36.496,4934.52,0.0,135.206,6216.788,37.7,-4989.16,192.308,4989.16,0.0,25.944,7250.0,20.628,-4996.94,312.5,4996.94,0.0,15.99,6446.332,24.652,-4996.557,263.158,4996.557,0.0,18.987,6487.286,3.3,-4999.02,2500.0,4999.02,0.0,2.0,8250.0,9.12,-4999.54,2500.0,4999.54,0.0,2.0,22800.0,7.712,-4998.737,1250.0,4998.737,0.0,3.999,9639.699,12.65,-4997.3,625.0,4997.3,0.0,7.996,7906.25,15.0,-4998.0,833.333,4998.0,0.0,5.998,12500.0
2019-10-07,168.32,-4934.52,36.496,4934.52,0.0,135.206,6143.066,37.71,-4989.16,192.308,4989.16,0.0,25.944,7251.923,20.709,-4996.94,312.5,4996.94,0.0,15.99,6471.611,24.699,-4996.557,263.158,4996.557,0.0,18.987,6499.741,3.5,-4999.02,2500.0,4999.02,0.0,2.0,8750.0,9.22,-4999.54,2500.0,4999.54,0.0,2.0,23050.001,7.807,-4998.737,1250.0,4998.737,0.0,3.999,9758.177,13.0,-4997.3,625.0,4997.3,0.0,7.996,8125.0,14.7,-4998.0,833.333,4998.0,0.0,5.998,12250.0
2019-10-08,161.93,-4934.52,36.496,4934.52,0.0,135.206,5909.854,36.58,-4989.16,192.308,4989.16,0.0,25.944,7034.616,20.727,-4996.94,312.5,4996.94,0.0,15.99,6477.23,24.873,-4996.557,263.158,4996.557,0.0,18.987,6545.412,3.57,-4999.02,2500.0,4999.02,0.0,2.0,8925.0,8.24,-4999.54,2500.0,4999.54,0.0,2.0,20599.999,7.746,-4998.737,1250.0,4998.737,0.0,3.999,9682.782,12.99,-4997.3,625.0,4997.3,0.0,7.996,8118.75,15.15,-4998.0,833.333,4998.0,0.0,5.998,12625.0
2019-10-09,165.19,-4934.52,36.496,4934.52,0.0,135.206,6028.832,37.0,-4989.16,192.308,4989.16,0.0,25.944,7115.385,20.655,-4996.94,312.5,4996.94,0.0,15.99,6454.759,24.549,-4996.557,263.158,4996.557,0.0,18.987,6460.298,3.5,-4999.02,2500.0,4999.02,0.0,2.0,8750.0,8.4,-4999.54,2500.0,4999.54,0.0,2.0,20999.999,7.178,-4998.737,1250.0,4998.737,0.0,3.999,8971.922,13.45,-4997.3,625.0,4997.3,0.0,7.996,8406.25,14.3,-4998.0,833.333,4998.0,0.0,5.998,11916.667
2019-10-10,166.07,-4934.52,36.496,4934.52,0.0,135.206,6060.949,37.35,-4989.16,192.308,4989.16,0.0,25.944,7182.692,20.727,-4996.94,312.5,4996.94,0.0,15.99,6477.23,24.636,-4996.557,263.158,4996.557,0.0,18.987,6483.134,3.49,-4999.02,2500.0,4999.02,0.0,2.0,8725.0,8.38,-4999.54,2500.0,4999.54,0.0,2.0,20950.0,7.393,-4998.737,1250.0,4998.737,0.0,3.999,9241.187,13.89,-4997.3,625.0,4997.3,0.0,7.996,8681.25,13.5,-4998.0,833.333,4998.0,0.0,5.998,11250.0
2019-10-11,172.94,-4934.52,36.496,4934.52,0.0,135.206,6311.679,37.88,-4989.16,192.308,4989.16,0.0,25.944,7284.616,20.628,-4996.94,312.5,4996.94,0.0,15.99,6446.332,24.865,-4996.557,263.158,4996.557,0.0,18.987,6543.336,3.56,-4999.02,2500.0,4999.02,0.0,2.0,8900.0,8.26,-4999.54,2500.0,4999.54,0.0,2.0,20650.001,7.436,-4998.737,1250.0,4998.737,0.0,3.999,9295.04,13.92,-4997.3,625.0,4997.3,0.0,7.996,8700.0,14.0,-4998.0,833.333,4998.0,0.0,5.998,11666.667
2019-10-14,171.16,-4934.52,36.496,4934.52,0.0,135.206,6246.715,38.12,-4989.16,192.308,4989.16,0.0,25.944,7330.769,20.664,-4996.94,312.5,4996.94,0.0,15.99,6457.568,24.936,-4996.557,263.158,4996.557,0.0,18.987,6562.019,3.64,-4999.02,2500.0,4999.02,0.0,2.0,9100.0,7.89,-4999.54,2500.0,4999.54,0.0,2.0,19725.0,7.358,-4998.737,1250.0,4998.737,0.0,3.999,9198.105,14.15,-4997.3,625.0,4997.3,0.0,7.996,8843.75,13.3,-4998.0,833.333,4998.0,0.0,5.998,11083.333
