date,TAL_adj_close,TAL_cashflow,TAL_cml_units,TAL_cml_cost,TAL_gain_loss,TAL_avg_price,TAL_mktvalue
2019-04-11,36.86,-4989.16,192.308,4989.16,0.0,25.944,7088.462
2019-04-12,37.14,-4989.16,192.308,4989.16,0.0,25.944,7142.308
2019-04-15,35.3,-4989.16,192.308,4989.16,0.0,25.944,6788.461
2019-04-16,34.86,-4989.16,192.308,4989.16,0.0,25.944,6703.846
2019-04-17,34.64,-4989.16,192.308,4989.16,0.0,25.944,6661.538
2019-04-18,34.08,-4989.16,192.308,4989.16,0.0,25.944,6553.847
2019-04-22,34.24,-4989.16,192.308,4989.16,0.0,25.944,6584.616
2019-04-23,34.98,-4989.16,192.308,4989.16,0.0,25.944,6726.923
2019-04-24,34.42,-4989.16,192.308,4989.16,0.0,25.944,6619.23
2019-04-25,36.17,-4989.16,192.308,4989.16,0.0,25.944,6955.769
2019-04-26,38.6,-4989.16,192.308,4989.16,0.0,25.944,7423.077
2019-04-29,38.67,-4989.16,192.308,4989.16,0.0,25.944,7436.538
2019-04-30,38.47,-4989.16,192.308,4989.16,0.0,25.944,7398.077
2019-05-01,38.18,-4989.16,192.308,4989.16,0.0,25.944,7342.308
2019-05-02,39.05,-4989.16,192.308,4989.16,0.0,25.944,7509.615
2019-05-03,38.97,-4989.16,192.308,4989.16,0.0,25.944,7494.231
2019-05-06,37.58,-4989.16,192.308,4989.16,0.0,25.944,7226.923
2019-05-07,36.51,-4989.16,192.308,4989.16,0.0,25.944,7021.154
2019-05-08,36.65,-4989.16,192.308,4989.16,0.0,25.944,7048.077
2019-05-09,36.2,-4989.16,192.308,4989.16,0.0,25.944,6961.539
2019-05-10,35.58,-4989.16,192.308,4989.16,0.0,25.944,6842.308
2019-05-13,33.56,-4989.16,192.308,4989.16,0.0,25.944,6453.846
2019-05-14,34.98,-4989.16,192.308,4989.16,0.0,25.944,6726.923
2019-05-15,35.54,-4989.16,192.308,4989.16,0.0,25.944,6834.616
2019-05-16,35.9,-4989.16,192.308,4989.16,0.0,25.944,6903.846
2019-05-17,35.25,-4989.16,192.308,4989.16,0.0,25.944,6778.846
2019-05-20,34.56,-4989.16,192.308,4989.16,0.0,25.944,6646.154
2019-05-21,34.87,-4989.16,192.308,4989.16,0.0,25.944,6705.769
2019-05-22,34.1,-4989.16,192.308,4989.16,0.0,25.944,6557.692
2019-05-23,33.75,-4989.16,192.308,4989.16,0.0,25.944,6490.385
2019-05-24,33.98,-4989.16,192.308,4989.16,0.0,25.944,6534.615
2019-05-28,34.37,-4989.16,192.308,4989.16,0.0,25.944,6609.615
2019-05-29,34.0,-4989.16,192.308,4989.16,0.0,25.944,6538.462
2019-05-30,34.32,-4989.16,192.308,4989.16,0.0,25.944,6600.0
2019-05-31,34.41,-4989.16,192.308,4989.16,0.0,25.944,6617.308
2019-06-03,35.52,-4989.16,192.308,4989.16,0.0,25.944,6830.769
2019-06-04,36.46,-4989.16,192.308,4989.16,0.0,25.944,7011.538
2019-06-05,35.3,-4989.16,192.308,4989.16,0.0,25.944,6788.461
2019-06-06,34.37,-4989.16,192.308,4989.16,0.0,25.944,6609.615
2019-06-07,35.26,-4989.16,192.308,4989.16,0.0,25.944,6780.769
2019-06-10,35.67,-4989.16,192.308,4989.16,0.0,25.944,6859.615
2019-06-11,37.0,-4989.16,192.308,4989.16,0.0,25.944,7115.385
2019-06-12,36.42,-4989.16,192.308,4989.16,0.0,25.944,7003.846
2019-06-13,36.33,-4989.16,192.308,4989.16,0.0,25.944,6986.539
2019-06-14,36.72,-4989.16,192.308,4989.16,0.0,25.944,7061.539
2019-06-17,36.73,-4989.16,192.308,4989.16,0.0,25.944,7063.461
2019-06-18,37.3,-4989.16,192.308,4989.16,0.0,25.944,7173.077
2019-06-19,38.11,-4989.16,192.308,4989.16,0.0,25.944,7328.846
2019-06-20,37.98,-4989.16,192.308,4989.16,0.0,25.944,7303.846
2019-06-21,37.68,-4989.16,192.308,4989.16,0.0,25.944,7246.154
2019-06-24,36.42,-4989.16,192.308,4989.16,0.0,25.944,7003.846
2019-06-25,36.35,-4989.16,192.308,4989.16,0.0,25.944,6990.384
2019-06-26,37.5,-4989.16,192.308,4989.16,0.0,25.944,7211.538
2019-06-27,38.09,-4989.16,192.308,4989.16,0.0,25.944,7325.0
2019-06-28,38.1,-4989.16,192.308,4989.16,0.0,25.944,7326.923
2019-07-01,39.3,-4989.16,192.308,4989.16,0.0,25.944,7557.692
2019-07-02,39.56,-4989.16,192.308,4989.16,0.0,25.944,7607.693
2019-07-03,38.5,-4989.16,192.308,4989.16,0.0,25.944,7403.846
2019-07-05,38.25,-4989.16,192.308,4989.16,0.0,25.944,7355.769
2019-07-08,36.8,-4989.16,192.308,4989.16,0.0,25.944,7076.923
2019-07-09,37.0,-4989.16,192.308,4989.16,0.0,25.944,7115.385
2019-07-10,36.49,-4989.16,192.308,4989.16,0.0,25.944,7017.308
2019-07-11,35.99,-4989.16,192.308,4989.16,0.0,25.944,6921.154
2019-07-12,35.9,-4989.16,192.308,4989.16,0.0,25.944,6903.846
2019-07-15,37.2,-4989.16,192.308,4989.16,0.0,25.944,7153.846
2019-07-16,37.3,-4989.16,192.308,4989.16,0.0,25.944,7173.077
2019-07-17,36.99,-4989.16,192.308,4989.16,0.0,25.944,7113.462
2019-07-18,36.42,-4989.16,192.308,4989.16,0.0,25.944,7003.846
2019-07-19,36.18,-4989.16,192.308,4989.16,0.0,25.944,6957.692
2019-07-22,36.26,-4989.16,192.308,4989.16,0.0,25.944,6973.077
2019-07-23,37.23,-4989.16,192.308,4989.16,0.0,25.944,7159.615
2019-07-24,37.51,-4989.16,192.308,4989.16,0.0,25.944,7213.461
2019-07-25,33.24,-4989.16,192.308,4989.16,0.0,25.944,6392.308
2019-07-26,32.77,-4989.16,192.308,4989.16,0.0,25.944,6301.923
2019-07-29,32.06,-4989.16,192.308,4989.16,0.0,25.944,6165.385
2019-07-30,32.16,-4989.16,192.308,4989.16,0.0,25.944,6184.615
2019-07-31,32.2,-4989.16,192.308,4989.16,0.0,25.944,6192.308
2019-08-01,32.39,-4989.16,192.308,4989.16,0.0,25.944,6228.846
2019-08-02,32.55,-4989.16,192.308,4989.16,0.0,25.944,6259.615
2019-08-05,30.98,-4989.16,192.308,4989.16,0.0,25.944,5957.692
2019-08-06,31.39,-4989.16,192.308,4989.16,0.0,25.944,6036.538
2019-08-07,31.73,-4989.16,192.308,4989.16,0.0,25.944,6101.923
2019-08-08,32.2,-4989.16,192.308,4989.16,0.0,25.944,6192.308
2019-08-09,32.2,-4989.16,192.308,4989.16,0.0,25.944,6192.308
2019-08-12,32.28,-4989.16,192.308,4989.16,0.0,25.944,6207.692
2019-08-13,32.35,-4989.16,192.308,4989.16,0.0,25.944,6221.154
2019-08-14,31.77,-4989.16,192.308,4989.16,0.0,25.944,6109.615
2019-08-15,31.84,-4989.16,192.308,4989.16,0.0,25.944,6123.077
2019-08-16,32.88,-4989.16,192.308,4989.16,0.0,25.944,6323.077
2019-08-19,33.48,-4989.16,192.308,4989.16,0.0,25.944,6438.461
2019-08-20,33.52,-4989.16,192.308,4989.16,0.0,25.944,6446.154
2019-08-21,34.21,-4989.16,192.308,4989.16,0.0,25.944,6578.846
2019-08-22,34.23,-4989.16,192.308,4989.16,0.0,25.944,6582.692
2019-08-23,33.95,-4989.16,192.308,4989.16,0.0,25.944,6528.846
2019-08-26,34.05,-4989.16,192.308,4989.16,0.0,25.944,6548.077
2019-08-27,35.09,-4989.16,192.308,4989.16,0.0,25.944,6748.077
2019-08-28,35.5,-4989.16,192.308,4989.16,0.0,25.944,6826.923
2019-08-29,35.83,-4989.16,192.308,4989.16,0.0,25.944,6890.385
2019-08-30,35.63,-4989.16,192.308,4989.16,0.0,25.944,6851.923
2019-09-03,34.81,-4989.16,192.308,4989.16,0.0,25.944,6694.231
2019-09-04,34.53,-4989.16,192.308,4989.16,0.0,25.944,6640.384
2019-09-05,35.7,-4989.16,192.308,4989.16,0.0,25.944,6865.385
2019-09-06,35.6,-4989.16,192.308,4989.16,0.0,25.944,6846.154
2019-09-09,35.56,-4989.16,192.308,4989.16,0.0,25.944,6838.462
2019-09-10,33.91,-4989.16,192.308,4989.16,0.0,25.944,6521.154
2019-09-11,34.37,-4989.16,192.308,4989.16,0.0,25.944,6609.615
2019-09-12,34.76,-4989.16,192.308,4989.16,0.0,25.944,6684.615
2019-09-13,35.26,-4989.16,192.308,4989.16,0.0,25.944,6780.769
2019-09-16,35.0,-4989.16,192.308,4989.16,0.0,25.944,6730.769
2019-09-17,35.99,-4989.16,192.308,4989.16,0.0,25.944,6921.154
2019-09-18,35.84,-4989.16,192.308,4989.16,0.0,25.944,6892.308
2019-09-19,36.04,-4989.16,192.308,4989.16,0.0,25.944,6930.769
2019-09-20,36.29,-4989.16,192.308,4989.16,0.0,25.944,6978.846
2019-09-23,36.02,-4989.16,192.308,4989.16,0.0,25.944,6926.923
2019-09-24,35.02,-4989.16,192.308,4989.16,0.0,25.944,6734.615
2019-09-25,35.11,-4989.16,192.308,4989.16,0.0,25.944,6751.923
2019-09-26,35.34,-4989.16,192.308,4989.16,0.0,25.944,6796.154
2019-09-27,33.77,-4989.16,192.308,4989.16,0.0,25.944,6494.231
2019-09-30,34.24,-4989.16,192.308,4989.16,0.0,25.944,6584.616
2019-10-01,33.85,-4989.16,192.308,4989.16,0.0,25.944,6509.615
2019-10-02,33.71,-4989.16,192.308,4989.16,0.0,25.944,6482.692
2019-10-03,36.39,-4989.16,192.308,4989.16,0.0,25.944,6998.077
2019-10-04,37.7,-4989.16,192.308,4989.16,0.0,25.944,7250.0
2019-10-07,37.71,-4989.16,192.308,4989.16,0.0,25.944,7251.923
2019-10-08,36.58,-4989.16,192.308,4989.16,0.0,25.944,7034.616
2019-10-09,37.0,-4989.16,192.308,4989.16,0.0,25.944,7115.385
2019-10-10,37.35,-4989.16,192.308,4989.16,0.0,25.944,7182.692
2019-10-11,37.88,-4989.16,192.308,4989.16,0.0,25.944,7284.616
2019-10-14,38.12,-4989.16,192.308,4989.16,0.0,25.944,7330.769
2019-10-15,39.47,-4989.16,192.308,4989.16,0.0,25.944,7590.385
2019-10-16,40.0,-4989.16,192.308,4989.16,0.0,25.944,7692.308
2019-10-17,39.28,-4989.16,192.308,4989.16,0.0,25.944,7553.846
2019-10-18,38.96,-4989.16,192.308,4989.16,0.0,25.944,7492.308
2019-10-21,39.22,-4989.16,192.308,4989.16,0.0,25.944,7542.308
2019-10-22,38.06,-4989.16,192.308,4989.16,0.0,25.944,7319.231
2019-10-23,37.79,-4989.16,192.308,4989.16,0.0,25.944,7267.308
2019-10-24,42.72,-4989.16,192.308,4989.16,0.0,25.944,8215.385
2019-10-25,43.1,-4989.16,192.308,4989.16,0.0,25.944,8288.461
2019-10-28,41.85,-4989.16,192.308,4989.16,0.0,25.944,8048.077
2019-10-29,42.04,-4989.16,192.308,4989.16,0.0,25.944,8084.616
2019-10-30,42.91,-4989.16,192.308,4989.16,0.0,25.944,8251.923
2019-10-31,42.81,-4989.16,192.308,4989.16,0.0,25.944,8232.693
2019-11-01,42.75,-4989.16,192.308,4989.16,0.0,25.944,8221.154
2019-11-04,43.07,-4989.16,192.308,4989.16,0.0,25.944,8282.692
2019-11-05,43.33,-4989.16,192.308,4989.16,0.0,25.944,8332.693
2019-11-06,43.68,-4989.16,192.308,4989.16,0.0,25.944,8400.0
2019-11-07,44.0,-4989.16,192.308,4989.16,0.0,25.944,8461.538
2019-11-08,44.59,-4989.16,192.308,4989.16,0.0,25.944,8575.0
2019-11-11,44.33,-4989.16,192.308,4989.16,0.0,25.944,8525.0
2019-11-12,43.94,-4989.16,192.308,4989.16,0.0,25.944,8450.0
2019-11-13,44.17,-4989.16,192.308,4989.16,0.0,25.944,8494.23
2019-11-14,44.15,-4989.16,192.308,4989.16,0.0,25.944,8490.385
2019-11-15,44.44,-4989.16,192.308,4989.16,0.0,25.944,8546.154
2019-11-18,44.34,-4989.16,192.308,4989.16,0.0,25.944,8526.923
2019-11-19,44.38,-4989.16,192.308,4989.16,0.0,25.944,8534.616
2019-11-20,43.82,-4989.16,192.308,4989.16,0.0,25.944,8426.923
2019-11-21,43.7,-4989.16,192.308,4989.16,0.0,25.944,8403.846
2019-11-22,43.45,-4989.16,192.308,4989.16,0.0,25.944,8355.769
2019-11-25,43.89,-4989.16,192.308,4989.16,0.0,25.944,8440.384
2019-11-26,43.93,-4989.16,192.308,4989.16,0.0,25.944,8448.077
2019-11-27,45.2,-4989.16,192.308,4989.16,0.0,25.944,8692.308
2019-11-29,44.26,-4989.16,192.308,4989.16,0.0,25.944,8511.538
2019-12-02,44.69,-4989.16,192.308,4989.16,0.0,25.944,8594.231
2019-12-03,44.85,-4989.16,192.308,4989.16,0.0,25.944,8625.0
2019-12-04,44.24,-4989.16,192.308,4989.16,0.0,25.944,8507.693
2019-12-05,45.37,-4989.16,192.308,4989.16,0.0,25.944,8725.0
2019-12-06,46.11,-4989.16,192.308,4989.16,0.0,25.944,8867.308
2019-12-09,45.47,-4989.16,192.308,4989.16,0.0,25.944,8744.231
2019-12-10,45.27,-4989.16,192.308,4989.16,0.0,25.944,8705.769
2019-12-11,45.34,-4989.16,192.308,4989.16,0.0,25.944,8719.231
2019-12-12,45.4,-4989.16,192.308,4989.16,0.0,25.944,8730.77
2019-12-13,45.52,-4989.16,192.308,4989.16,0.0,25.944,8753.846
2019-12-16,46.0,-4989.16,192.308,4989.16,0.0,25.944,8846.154
2019-12-17,46.64,-4989.16,192.308,4989.16,0.0,25.944,8969.231
2019-12-18,47.72,-4989.16,192.308,4989.16,0.0,25.944,9176.923
2019-12-19,47.2,-4989.16,192.308,4989.16,0.0,25.944,9076.923
2019-12-20,47.31,-4989.16,192.308,4989.16,0.0,25.944,9098.077
2019-12-23,47.54,-4989.16,192.308,4989.16,0.0,25.944,9142.308
2019-12-24,47.58,-4989.16,192.308,4989.16,0.0,25.944,9150.0
2019-12-26,48.49,-4989.16,192.308,4989.16,0.0,25.944,9325.0
2019-12-27,48.38,-4989.16,192.308,4989.16,0.0,25.944,9303.846
2019-12-30,48.32,-4989.16,192.308,4989.16,0.0,25.944,9292.308
2019-12-31,48.2,-4989.16,192.308,4989.16,0.0,25.944,9269.231
2020-01-02,49.43,-4989.16,192.308,4989.16,0.0,25.944,9505.769
2020-01-03,49.06,-4989.16,192.308,4989.16,0.0,25.944,9434.616
2020-01-06,50.12,-4989.16,192.308,4989.16,0.0,25.944,9638.461
2020-01-07,51.31,-4989.16,192.308,4989.16,0.0,25.944,9867.308
2020-01-08,51.67,-4989.16,192.308,4989.16,0.0,25.944,9936.538
2020-01-09,53.61,-4989.16,192.308,4989.16,0.0,25.944,10309.616
2020-01-10,53.9,-4989.16,192.308,4989.16,0.0,25.944,10365.385
2020-01-13,55.1,-4989.16,192.308,4989.16,0.0,25.944,10596.154
2020-01-14,55.67,-4989.16,192.308,4989.16,0.0,25.944,10705.769
2020-01-15,56.54,-4989.16,192.308,4989.16,0.0,25.944,10873.077
2020-01-16,56.13,-4989.16,192.308,4989.16,0.0,25.944,10794.231
2020-01-17,54.02,-4989.16,192.308,4989.16,0.0,25.944,10388.462
2020-01-21,51.95,-4989.16,192.308,4989.16,0.0,25.944,9990.385
2020-01-22,49.4,-4989.16,192.308,4989.16,0.0,25.944,9500.0
2020-01-23,48.43,-4989.16,192.308,4989.16,0.0,25.944,9313.462
2020-01-24,46.68,-4989.16,192.308,4989.16,0.0,25.944,8976.923
2020-01-27,47.43,-4989.16,192.308,4989.16,0.0,25.944,9121.154
2020-01-28,49.96,-4989.16,192.308,4989.16,0.0,25.944,9607.692
2020-01-29,49.79,-4989.16,192.308,4989.16,0.0,25.944,9575.0
2020-01-30,48.48,-4989.16,192.308,4989.16,0.0,25.944,9323.077
2020-01-31,49.9,-4989.16,192.308,4989.16,0.0,25.944,9596.154
2020-02-03,55.29,-4989.16,192.308,4989.16,0.0,25.944,10632.692
2020-02-04,56.05,-4989.16,192.308,4989.16,0.0,25.944,10778.846
2020-02-05,54.08,-4989.16,192.308,4989.16,0.0,25.944,10400.0
2020-02-06,55.02,-4989.16,192.308,4989.16,0.0,25.944,10580.769
2020-02-07,56.01,-4989.16,192.308,4989.16,0.0,25.944,10771.154
2020-02-10,57.9,-4989.16,192.308,4989.16,0.0,25.944,11134.616
2020-02-11,58.19,-4989.16,192.308,4989.16,0.0,25.944,11190.384
2020-02-12,59.18,-4989.16,192.308,4989.16,0.0,25.944,11380.769
2020-02-13,58.78,-4989.16,192.308,4989.16,0.0,25.944,11303.846
2020-02-14,59.12,-4989.16,192.308,4989.16,0.0,25.944,11369.231
2020-02-18,57.96,-4989.16,192.308,4989.16,0.0,25.944,11146.154
2020-02-19,59.4,-4989.16,192.308,4989.16,0.0,25.944,11423.077
2020-02-20,58.46,-4989.16,192.308,4989.16,0.0,25.944,11242.308
2020-02-21,59.47,-4989.16,192.308,4989.16,0.0,25.944,11436.539
2020-02-24,57.59,-4989.16,192.308,4989.16,0.0,25.944,11075.0
2020-02-25,56.58,-4989.16,192.308,4989.16,0.0,25.944,10880.77
2020-02-26,56.3,-4989.16,192.308,4989.16,0.0,25.944,10826.923
2020-02-27,55.16,-4989.16,192.308,4989.16,0.0,25.944,10607.692
2020-02-28,54.39,-4989.16,192.308,4989.16,0.0,25.944,10459.615
2020-03-02,58.0,-4989.16,192.308,4989.16,0.0,25.944,11153.846
2020-03-03,58.31,-4989.16,192.308,4989.16,0.0,25.944,11213.462
2020-03-04,57.7,-4989.16,192.308,4989.16,0.0,25.944,11096.154
2020-03-05,58.49,-4989.16,192.308,4989.16,0.0,25.944,11248.077
2020-03-06,56.49,-4989.16,192.308,4989.16,0.0,25.944,10863.462
2020-03-09,54.67,-4989.16,192.308,4989.16,0.0,25.944,10513.461
2020-03-10,54.24,-4989.16,192.308,4989.16,0.0,25.944,10430.77
2020-03-11,53.66,-4989.16,192.308,4989.16,0.0,25.944,10319.231
2020-03-12,51.01,-4989.16,192.308,4989.16,0.0,25.944,9809.615
2020-03-13,52.59,-4989.16,192.308,4989.16,0.0,25.944,10113.462
2020-03-16,48.41,-4989.16,192.308,4989.16,0.0,25.944,9309.615
2020-03-17,51.82,-4989.16,192.308,4989.16,0.0,25.944,9965.385
2020-03-18,49.62,-4989.16,192.308,4989.16,0.0,25.944,9542.307
2020-03-19,48.08,-4989.16,192.308,4989.16,0.0,25.944,9246.154
2020-03-20,48.36,-4989.16,192.308,4989.16,0.0,25.944,9300.0
2020-03-23,47.0,-4989.16,192.308,4989.16,0.0,25.944,9038.462
2020-03-24,52.96,-4989.16,192.308,4989.16,0.0,25.944,10184.615
2020-03-25,55.61,-4989.16,192.308,4989.16,0.0,25.944,10694.231
2020-03-26,55.73,-4989.16,192.308,4989.16,0.0,25.944,10717.308
2020-03-27,53.44,-4989.16,192.308,4989.16,0.0,25.944,10276.923
2020-03-30,52.0,-4989.16,192.308,4989.16,0.0,25.944,10000.0
2020-03-31,53.26,-4989.16,192.308,4989.16,0.0,25.944,10242.307
2020-04-01,51.57,-4989.16,192.308,4989.16,0.0,25.944,9917.308
2020-04-02,50.68,-4989.16,192.308,4989.16,0.0,25.944,9746.154
2020-04-03,50.65,-4989.16,192.308,4989.16,0.0,25.944,9740.385
2020-04-06,53.76,-4989.16,192.308,4989.16,0.0,25.944,10338.461
2020-04-07,55.82,-4989.16,192.308,4989.16,0.0,25.944,10734.615
2020-04-08,52.06,-4989.16,192.308,4989.16,0.0,25.944,10011.539
2020-04-09,50.82,-4989.16,192.308,4989.16,0.0,25.944,9773.077
2020-04-13,51.8,-4989.16,192.308,4989.16,0.0,25.944,9961.538
2020-04-14,52.44,-4989.16,192.308,4989.16,0.0,25.944,10084.615
2020-04-15,52.19,-4989.16,192.308,4989.16,0.0,25.944,10036.538
2020-04-16,50.24,-4989.16,192.308,4989.16,0.0,25.944,9661.539
2020-04-17,51.66,-4989.16,192.308,4989.16,0.0,25.944,9934.615
2020-04-20,50.01,-4989.16,192.308,4989.16,0.0,25.944,9617.307
2020-04-21,50.96,-4989.16,192.308,4989.16,0.0,25.944,9800.0
2020-04-22,50.72,-4989.16,192.308,4989.16,0.0,25.944,9753.846
2020-04-23,49.79,-4989.16,192.308,4989.16,0.0,25.944,9575.0
2020-04-24,47.39,-4989.16,192.308,4989.16,0.0,25.944,9113.461
2020-04-27,51.4,-4989.16,192.308,4989.16,0.0,25.944,9884.616
2020-04-28,51.84,-4989.16,192.308,4989.16,0.0,25.944,9969.231
2020-04-29,55.26,-4989.16,192.308,4989.16,0.0,25.944,10626.923
2020-04-30,54.19,-4989.16,192.308,4989.16,0.0,25.944,10421.154
2020-05-01,49.9,-4989.16,192.308,4989.16,0.0,25.944,9596.154
2020-05-04,49.59,-4989.16,192.308,4989.16,0.0,25.944,9536.538
2020-05-05,52.09,-4989.16,192.308,4989.16,0.0,25.944,10017.308
2020-05-06,51.69,-4989.16,192.308,4989.16,0.0,25.944,9940.384
2020-05-07,53.19,-4989.16,192.308,4989.16,0.0,25.944,10228.846
2020-05-08,54.8,-4989.16,192.308,4989.16,0.0,25.944,10538.461
2020-05-11,54.13,-4989.16,192.308,4989.16,0.0,25.944,10409.616
2020-05-12,54.17,-4989.16,192.308,4989.16,0.0,25.944,10417.307
2020-05-13,54.39,-4989.16,192.308,4989.16,0.0,25.944,10459.615
2020-05-14,53.77,-4989.16,192.308,4989.16,0.0,25.944,10340.385
2020-05-15,54.0,-4989.16,192.308,4989.16,0.0,25.944,10384.615
2020-05-18,55.01,-4989.16,192.308,4989.16,0.0,25.944,10578.846
2020-05-19,55.94,-4989.16,192.308,4989.16,0.0,25.944,10757.692
2020-05-20,54.6,-4989.16,192.308,4989.16,0.0,25.944,10500.0
2020-05-21,54.66,-4989.16,192.308,4989.16,0.0,25.944,10511.538
2020-05-22,53.3,-4989.16,192.308,4989.16,0.0,25.944,10250.0
2020-05-26,57.32,-4989.16,192.308,4989.16,0.0,25.944,11023.077
2020-05-27,55.98,-4989.16,192.308,4989.16,0.0,25.944,10765.385
2020-05-28,55.54,-4989.16,192.308,4989.16,0.0,25.944,10680.769
