date,IBN_adj_close,IBN_cashflow,IBN_cml_units,IBN_cml_cost,IBN_gain_loss,IBN_avg_price,IBN_mktvalue
2019-03-07,10.364,-4987.3,265.0,4987.3,1272.0,18.82,2746.339
2019-03-08,10.433,-4987.3,265.0,4987.3,1272.0,18.82,2764.788
2019-03-11,10.751,-4987.3,265.0,4987.3,1272.0,18.82,2849.129
2019-03-12,11.04,-4987.3,265.0,4987.3,1272.0,18.82,2925.563
2019-03-13,11.09,-4987.3,265.0,4987.3,1272.0,18.82,2938.741
2019-03-14,11.04,-4987.3,265.0,4987.3,1272.0,18.82,2925.563
2019-03-15,11.249,-4987.3,265.0,4987.3,1272.0,18.82,2980.911
2019-03-18,11.398,-4987.3,265.0,4987.3,1272.0,18.82,3020.446
2019-03-19,11.398,-4987.3,265.0,4987.3,1272.0,18.82,3020.446
2019-03-20,11.348,-4987.3,265.0,4987.3,1272.0,18.82,3007.268
2019-03-21,11.308,-4987.3,265.0,4987.3,1272.0,18.82,2996.725
2019-03-22,11.02,-4987.3,265.0,4987.3,1272.0,18.82,2920.291
2019-03-25,10.921,-4987.3,265.0,4987.3,1272.0,18.82,2893.935
2019-03-26,11.179,-4987.3,265.0,4987.3,1272.0,18.82,2962.462
2019-03-27,11.189,-4987.3,265.0,4987.3,1272.0,18.82,2965.097
2019-03-28,11.348,-4987.3,265.0,4987.3,1272.0,18.82,3007.268
2019-03-29,11.398,-4987.3,265.0,4987.3,1272.0,18.82,3020.446
2019-04-01,11.398,-4987.3,265.0,4987.3,1272.0,18.82,3020.446
2019-04-02,11.477,-4987.3,265.0,4987.3,1272.0,18.82,3041.531
2019-04-03,11.318,-4987.3,265.0,4987.3,1272.0,18.82,2999.361
2019-04-04,11.09,-4987.3,265.0,4987.3,1272.0,18.82,2938.741
2019-04-05,11.189,-4987.3,265.0,4987.3,1272.0,18.82,2965.097
2019-04-08,11.01,-4987.3,265.0,4987.3,1272.0,18.82,2917.656
2019-04-09,11.179,-4987.3,265.0,4987.3,1272.0,18.82,2962.462
2019-04-10,11.189,-4987.3,265.0,4987.3,1272.0,18.82,2965.097
2019-04-11,11.129,-4987.3,265.0,4987.3,1272.0,18.82,2949.283
2019-04-12,11.189,-4987.3,265.0,4987.3,1272.0,18.82,2965.097
2019-04-15,11.209,-4987.3,265.0,4987.3,1272.0,18.82,2970.369
2019-04-16,11.587,-4987.3,265.0,4987.3,1272.0,18.82,3070.523
2019-04-17,11.567,-4987.3,265.0,4987.3,1272.0,18.82,3065.252
2019-04-18,11.468,-4987.3,265.0,4987.3,1272.0,18.82,3038.895
2019-04-22,11.199,-4987.3,265.0,4987.3,1272.0,18.82,2967.733
2019-04-23,11.289,-4987.3,265.0,4987.3,1272.0,18.82,2991.454
2019-04-24,11.239,-4987.3,265.0,4987.3,1272.0,18.82,2978.276
2019-04-25,11.209,-4987.3,265.0,4987.3,1272.0,18.82,2970.369
2019-04-26,11.517,-4987.3,265.0,4987.3,1272.0,18.82,3052.074
2019-04-29,11.468,-4987.3,265.0,4987.3,1272.0,18.82,3038.895
2019-04-30,11.388,-4987.3,265.0,4987.3,1272.0,18.82,3017.81
2019-05-01,11.338,-4987.3,265.0,4987.3,1272.0,18.82,3004.632
2019-05-02,11.229,-4987.3,265.0,4987.3,1272.0,18.82,2975.64
2019-05-03,11.378,-4987.3,265.0,4987.3,1272.0,18.82,3015.174
2019-05-06,11.259,-4987.3,265.0,4987.3,1272.0,18.82,2983.547
2019-05-07,10.851,-4987.3,265.0,4987.3,1272.0,18.82,2875.485
2019-05-08,10.722,-4987.3,265.0,4987.3,1272.0,18.82,2841.222
2019-05-09,10.831,-4987.3,265.0,4987.3,1272.0,18.82,2870.214
2019-05-10,10.841,-4987.3,265.0,4987.3,1272.0,18.82,2872.85
2019-05-13,10.562,-4987.3,265.0,4987.3,1272.0,18.82,2799.052
2019-05-14,10.672,-4987.3,265.0,4987.3,1272.0,18.82,2828.044
2019-05-15,10.622,-4987.3,265.0,4987.3,1272.0,18.82,2814.866
2019-05-16,10.781,-4987.3,265.0,4987.3,1272.0,18.82,2857.036
2019-05-17,10.911,-4987.3,265.0,4987.3,1272.0,18.82,2891.299
2019-05-20,11.577,-4987.3,265.0,4987.3,1272.0,18.82,3067.887
2019-05-21,11.477,-4987.3,265.0,4987.3,1272.0,18.82,3041.531
2019-05-22,11.418,-4987.3,265.0,4987.3,1272.0,18.82,3025.717
2019-05-23,11.577,-4987.3,265.0,4987.3,1272.0,18.82,3067.887
2019-05-24,12.353,-4987.3,265.0,4987.3,1272.0,18.82,3273.467
2019-05-28,12.084,-4987.3,265.0,4987.3,1272.0,18.82,3202.305
2019-05-29,11.746,-4987.3,265.0,4987.3,1272.0,18.82,3112.693
2019-05-30,11.985,-4987.3,265.0,4987.3,1272.0,18.82,3175.949
2019-05-31,11.935,-4987.3,265.0,4987.3,1272.0,18.82,3162.77
2019-06-03,11.885,-4987.3,265.0,4987.3,1272.0,18.82,3149.592
2019-06-04,11.845,-4987.3,265.0,4987.3,1272.0,18.82,3139.05
2019-06-05,11.766,-4987.3,265.0,4987.3,1272.0,18.82,3117.964
2019-06-06,11.816,-4987.3,265.0,4987.3,1272.0,18.82,3131.143
2019-06-07,11.885,-4987.3,265.0,4987.3,1272.0,18.82,3149.592
2019-06-10,11.845,-4987.3,265.0,4987.3,1272.0,18.82,3139.05
2019-06-11,11.975,-4987.3,265.0,4987.3,1272.0,18.82,3173.313
2019-06-12,11.855,-4987.3,265.0,4987.3,1272.0,18.82,3141.685
2019-06-13,11.875,-4987.3,265.0,4987.3,1272.0,18.82,3146.956
2019-06-14,11.845,-4987.3,265.0,4987.3,1272.0,18.82,3139.05
2019-06-17,11.716,-4987.3,265.0,4987.3,1272.0,18.82,3104.786
2019-06-18,11.895,-4987.3,265.0,4987.3,1272.0,18.82,3152.228
2019-06-19,11.865,-4987.3,265.0,4987.3,1272.0,18.82,3144.321
2019-06-20,12.303,-4987.3,265.0,4987.3,1272.0,18.82,3260.289
2019-06-21,12.174,-4987.3,265.0,4987.3,1272.0,18.82,3226.026
2019-06-24,12.223,-4987.3,265.0,4987.3,1272.0,18.82,3239.204
2019-06-25,12.343,-4987.3,265.0,4987.3,1272.0,18.82,3270.832
2019-06-26,12.442,-4987.3,265.0,4987.3,1272.0,18.82,3297.188
2019-06-27,12.532,-4987.3,265.0,4987.3,1272.0,18.82,3320.909
2019-06-28,12.522,-4987.3,265.0,4987.3,1272.0,18.82,3318.273
2019-07-01,12.562,-4987.3,265.0,4987.3,1272.0,18.82,3328.816
2019-07-02,12.502,-4987.3,265.0,4987.3,1272.0,18.82,3313.002
2019-07-03,12.522,-4987.3,265.0,4987.3,1272.0,18.82,3318.273
2019-07-05,12.492,-4987.3,265.0,4987.3,1272.0,18.82,3310.367
2019-07-08,12.313,-4987.3,265.0,4987.3,1272.0,18.82,3262.925
2019-07-09,12.353,-4987.3,265.0,4987.3,1272.0,18.82,3273.467
2019-07-10,12.412,-4987.3,265.0,4987.3,1272.0,18.82,3289.281
2019-07-11,12.323,-4987.3,265.0,4987.3,1272.0,18.82,3265.561
2019-07-12,12.253,-4987.3,265.0,4987.3,1272.0,18.82,3247.111
2019-07-15,12.174,-4987.3,265.0,4987.3,1272.0,18.82,3226.026
2019-07-16,12.223,-4987.3,265.0,4987.3,1272.0,18.82,3239.204
2019-07-17,12.194,-4987.3,265.0,4987.3,1272.0,18.82,3231.297
2019-07-18,12.034,-4987.3,265.0,4987.3,1272.0,18.82,3189.127
2019-07-19,11.756,-4987.3,265.0,4987.3,1272.0,18.82,3115.329
2019-07-22,11.756,-4987.3,265.0,4987.3,1272.0,18.82,3115.329
2019-07-23,11.725,-4987.3,265.0,4987.3,1272.0,18.82,3107.138
2019-07-24,11.685,-4987.3,265.0,4987.3,1272.0,18.82,3096.57
2019-07-25,11.755,-4987.3,265.0,4987.3,1272.0,18.82,3115.065
2019-07-26,11.825,-4987.3,265.0,4987.3,1272.0,18.82,3133.559
2019-07-29,12.543,-4987.3,265.0,4987.3,1272.0,18.82,3323.792
2019-07-30,12.144,-4987.3,265.0,4987.3,1272.0,18.82,3218.107
2019-07-31,12.174,-4987.3,265.0,4987.3,1272.0,18.82,3226.034
2019-08-01,11.885,-4987.3,265.0,4987.3,1272.0,18.82,3149.412
2019-08-02,11.655,-4987.3,265.0,4987.3,1272.0,18.82,3088.643
2019-08-05,11.177,-4987.3,265.0,4987.3,1272.0,18.82,2961.821
2019-08-06,11.566,-4987.3,265.0,4987.3,1272.0,18.82,3064.864
2019-08-07,11.456,-4987.3,265.0,4987.3,1272.0,18.82,3035.801
2019-08-08,11.785,-4987.3,265.0,4987.3,1272.0,18.82,3122.991
2019-08-09,11.695,-4987.3,265.0,4987.3,1272.0,18.82,3099.212
2019-08-12,11.595,-4987.3,265.0,4987.3,1272.0,18.82,3072.791
2019-08-13,11.526,-4987.3,265.0,4987.3,1272.0,18.82,3054.296
2019-08-14,11.366,-4987.3,265.0,4987.3,1272.0,18.82,3012.022
2019-08-15,11.466,-4987.3,265.0,4987.3,1272.0,18.82,3038.443
2019-08-16,11.655,-4987.3,265.0,4987.3,1272.0,18.82,3088.643
2019-08-19,11.585,-4987.3,265.0,4987.3,1272.0,18.82,3070.148
2019-08-20,11.506,-4987.3,265.0,4987.3,1272.0,18.82,3049.012
2019-08-21,11.426,-4987.3,265.0,4987.3,1272.0,18.82,3027.874
2019-08-22,10.648,-4987.3,265.0,4987.3,1272.0,18.82,2821.789
2019-08-23,11.137,-4987.3,265.0,4987.3,1272.0,18.82,2951.253
2019-08-26,11.256,-4987.3,265.0,4987.3,1272.0,18.82,2982.958
2019-08-27,11.486,-4987.3,265.0,4987.3,1272.0,18.82,3043.727
2019-08-28,11.256,-4987.3,265.0,4987.3,1272.0,18.82,2982.958
2019-08-29,11.187,-4987.3,265.0,4987.3,1272.0,18.82,2964.464
2019-08-30,11.197,-4987.3,265.0,4987.3,1272.0,18.82,2967.106
2019-09-03,10.718,-4987.3,265.0,4987.3,1272.0,18.82,2840.284
2019-09-04,10.808,-4987.3,265.0,4987.3,1272.0,18.82,2864.063
2019-09-05,10.628,-4987.3,265.0,4987.3,1272.0,18.82,2816.504
2019-09-06,10.828,-4987.3,265.0,4987.3,1272.0,18.82,2869.347
2019-09-09,10.917,-4987.3,265.0,4987.3,1272.0,18.82,2893.126
2019-09-10,10.798,-4987.3,265.0,4987.3,1272.0,18.82,2861.421
2019-09-11,11.077,-4987.3,265.0,4987.3,1272.0,18.82,2935.4
2019-09-12,11.286,-4987.3,265.0,4987.3,1272.0,18.82,2990.885
2019-09-13,11.436,-4987.3,265.0,4987.3,1272.0,18.82,3030.517
2019-09-16,11.107,-4987.3,265.0,4987.3,1272.0,18.82,2943.327
2019-09-17,11.147,-4987.3,265.0,4987.3,1272.0,18.82,2953.895
2019-09-18,10.937,-4987.3,265.0,4987.3,1272.0,18.82,2898.41
2019-09-19,10.738,-4987.3,265.0,4987.3,1272.0,18.82,2845.568
2019-09-20,11.795,-4987.3,265.0,4987.3,1272.0,18.82,3125.633
2019-09-23,12.513,-4987.3,265.0,4987.3,1272.0,18.82,3315.866
2019-09-24,12.343,-4987.3,265.0,4987.3,1272.0,18.82,3270.95
2019-09-25,12.303,-4987.3,265.0,4987.3,1272.0,18.82,3260.382
2019-09-26,12.582,-4987.3,265.0,4987.3,1272.0,18.82,3334.361
2019-09-27,12.433,-4987.3,265.0,4987.3,1272.0,18.82,3294.729
2019-09-30,12.144,-4987.3,265.0,4987.3,1272.0,18.82,3218.107
2019-10-01,11.875,-4987.3,265.0,4987.3,1272.0,18.82,3146.77
2019-10-02,11.785,-4987.3,265.0,4987.3,1272.0,18.82,3122.991
2019-10-03,11.875,-4987.3,265.0,4987.3,1272.0,18.82,3146.77
2019-10-04,11.615,-4987.3,265.0,4987.3,1272.0,18.82,3078.075
2019-10-07,11.715,-4987.3,265.0,4987.3,1272.0,18.82,3104.496
2019-10-08,11.635,-4987.3,265.0,4987.3,1272.0,18.82,3083.359
2019-10-09,11.954,-4987.3,265.0,4987.3,1272.0,18.82,3167.907
2019-10-10,11.865,-4987.3,265.0,4987.3,1272.0,18.82,3144.128
2019-10-11,11.825,-4987.3,265.0,4987.3,1272.0,18.82,3133.559
2019-10-14,11.825,-4987.3,265.0,4987.3,1272.0,18.82,3133.559
2019-10-15,12.014,-4987.3,265.0,4987.3,1272.0,18.82,3183.76
2019-10-16,12.104,-4987.3,265.0,4987.3,1272.0,18.82,3207.539
2019-10-17,12.094,-4987.3,265.0,4987.3,1272.0,18.82,3204.897
2019-10-18,12.134,-4987.3,265.0,4987.3,1272.0,18.82,3215.465
2019-10-21,12.174,-4987.3,265.0,4987.3,1272.0,18.82,3226.034
2019-10-22,12.523,-4987.3,265.0,4987.3,1272.0,18.82,3318.508
2019-10-23,12.682,-4987.3,265.0,4987.3,1272.0,18.82,3360.782
2019-10-24,12.732,-4987.3,265.0,4987.3,1272.0,18.82,3373.993
2019-10-25,12.991,-4987.3,265.0,4987.3,1272.0,18.82,3442.688
2019-10-28,13.091,-4987.3,265.0,4987.3,1272.0,18.82,3469.109
2019-10-29,13.27,-4987.3,265.0,4987.3,1272.0,18.82,3516.668
2019-10-30,13.131,-4987.3,265.0,4987.3,1272.0,18.82,3479.678
2019-10-31,12.991,-4987.3,265.0,4987.3,1272.0,18.82,3442.688
2019-11-01,13.051,-4987.3,265.0,4987.3,1272.0,18.82,3458.541
2019-11-04,13.191,-4987.3,265.0,4987.3,1272.0,18.82,3495.53
2019-11-05,13.071,-4987.3,265.0,4987.3,1272.0,18.82,3463.825
2019-11-06,13.36,-4987.3,265.0,4987.3,1272.0,18.82,3540.446
2019-11-07,13.241,-4987.3,265.0,4987.3,1272.0,18.82,3508.741
2019-11-08,13.54,-4987.3,265.0,4987.3,1272.0,18.82,3588.005
2019-11-11,13.629,-4987.3,265.0,4987.3,1272.0,18.82,3611.784
2019-11-12,13.57,-4987.3,265.0,4987.3,1272.0,18.82,3595.931
2019-11-13,13.41,-4987.3,265.0,4987.3,1272.0,18.82,3553.657
2019-11-14,13.55,-4987.3,265.0,4987.3,1272.0,18.82,3590.647
2019-11-15,13.699,-4987.3,265.0,4987.3,1272.0,18.82,3630.279
2019-11-18,13.589,-4987.3,265.0,4987.3,1272.0,18.82,3601.216
2019-11-19,13.58,-4987.3,265.0,4987.3,1272.0,18.82,3598.573
2019-11-20,13.649,-4987.3,265.0,4987.3,1272.0,18.82,3617.068
2019-11-21,13.789,-4987.3,265.0,4987.3,1272.0,18.82,3654.058
2019-11-22,13.639,-4987.3,265.0,4987.3,1272.0,18.82,3614.426
2019-11-25,13.759,-4987.3,265.0,4987.3,1272.0,18.82,3646.132
2019-11-26,13.928,-4987.3,265.0,4987.3,1272.0,18.82,3691.048
2019-11-27,14.128,-4987.3,265.0,4987.3,1272.0,18.82,3743.89
2019-11-29,14.048,-4987.3,265.0,4987.3,1272.0,18.82,3722.753
2019-12-02,14.028,-4987.3,265.0,4987.3,1272.0,18.82,3717.469
2019-12-03,13.948,-4987.3,265.0,4987.3,1272.0,18.82,3696.332
2019-12-04,14.726,-4987.3,265.0,4987.3,1272.0,18.82,3902.418
2019-12-05,14.726,-4987.3,265.0,4987.3,1272.0,18.82,3902.418
2019-12-06,14.656,-4987.3,265.0,4987.3,1272.0,18.82,3883.923
2019-12-09,14.716,-4987.3,265.0,4987.3,1272.0,18.82,3899.776
2019-12-10,14.876,-4987.3,265.0,4987.3,1272.0,18.82,3942.05
2019-12-11,14.935,-4987.3,265.0,4987.3,1272.0,18.82,3957.902
2019-12-12,15.045,-4987.3,265.0,4987.3,1272.0,18.82,3986.966
2019-12-13,15.135,-4987.3,265.0,4987.3,1272.0,18.82,4010.745
2019-12-16,15.145,-4987.3,265.0,4987.3,1272.0,18.82,4013.387
2019-12-17,15.175,-4987.3,265.0,4987.3,1272.0,18.82,4021.313
2019-12-18,15.035,-4987.3,265.0,4987.3,1272.0,18.82,3984.323
2019-12-19,15.035,-4987.3,265.0,4987.3,1272.0,18.82,3984.323
2019-12-20,15.205,-4987.3,265.0,4987.3,1272.0,18.82,4029.24
2019-12-23,15.025,-4987.3,265.0,4987.3,1272.0,18.82,3981.681
2019-12-24,15.075,-4987.3,265.0,4987.3,1272.0,18.82,3994.892
2019-12-26,15.055,-4987.3,265.0,4987.3,1272.0,18.82,3989.608
2019-12-27,15.235,-4987.3,265.0,4987.3,1272.0,18.82,4037.166
2019-12-30,15.085,-4987.3,265.0,4987.3,1272.0,18.82,3997.534
2019-12-31,15.045,-4987.3,265.0,4987.3,1272.0,18.82,3986.966
2020-01-02,15.185,-4987.3,265.0,4987.3,1272.0,18.82,4023.955
2020-01-03,14.876,-4987.3,265.0,4987.3,1272.0,18.82,3942.05
2020-01-06,14.676,-4987.3,265.0,4987.3,1272.0,18.82,3889.207
2020-01-07,14.537,-4987.3,265.0,4987.3,1272.0,18.82,3852.217
2020-01-08,14.666,-4987.3,265.0,4987.3,1272.0,18.82,3886.565
2020-01-09,15.095,-4987.3,265.0,4987.3,1272.0,18.82,4000.176
2020-01-10,14.995,-4987.3,265.0,4987.3,1272.0,18.82,3973.755
2020-01-13,15.035,-4987.3,265.0,4987.3,1272.0,18.82,3984.323
2020-01-14,14.995,-4987.3,265.0,4987.3,1272.0,18.82,3973.755
2020-01-15,14.935,-4987.3,265.0,4987.3,1272.0,18.82,3957.902
2020-01-16,14.926,-4987.3,265.0,4987.3,1272.0,18.82,3955.26
2020-01-17,14.816,-4987.3,265.0,4987.3,1272.0,18.82,3926.197
2020-01-21,14.666,-4987.3,265.0,4987.3,1272.0,18.82,3886.565
2020-01-22,14.507,-4987.3,265.0,4987.3,1272.0,18.82,3844.291
2020-01-23,14.596,-4987.3,265.0,4987.3,1272.0,18.82,3868.07
2020-01-24,14.616,-4987.3,265.0,4987.3,1272.0,18.82,3873.354
2020-01-27,14.746,-4987.3,265.0,4987.3,1272.0,18.82,3907.702
2020-01-28,14.816,-4987.3,265.0,4987.3,1272.0,18.82,3926.197
2020-01-29,14.686,-4987.3,265.0,4987.3,1272.0,18.82,3891.849
2020-01-30,14.686,-4987.3,265.0,4987.3,1272.0,18.82,3891.849
2020-01-31,14.537,-4987.3,265.0,4987.3,1272.0,18.82,3852.217
2020-02-03,14.387,-4987.3,265.0,4987.3,1272.0,18.82,3812.586
2020-02-04,14.786,-4987.3,265.0,4987.3,1272.0,18.82,3918.27
2020-02-05,15.005,-4987.3,265.0,4987.3,1272.0,18.82,3976.397
2020-02-06,14.995,-4987.3,265.0,4987.3,1272.0,18.82,3973.755
2020-02-07,14.896,-4987.3,265.0,4987.3,1272.0,18.82,3947.334
2020-02-10,14.975,-4987.3,265.0,4987.3,1272.0,18.82,3968.471
2020-02-11,15.175,-4987.3,265.0,4987.3,1272.0,18.82,4021.313
2020-02-12,15.304,-4987.3,265.0,4987.3,1272.0,18.82,4055.661
2020-02-13,15.045,-4987.3,265.0,4987.3,1272.0,18.82,3986.966
2020-02-14,15.045,-4987.3,265.0,4987.3,1272.0,18.82,3986.966
2020-02-18,15.025,-4987.3,265.0,4987.3,1272.0,18.82,3981.681
2020-02-19,15.115,-4987.3,265.0,4987.3,1272.0,18.82,4005.461
2020-02-20,15.115,-4987.3,265.0,4987.3,1272.0,18.82,4005.461
2020-02-21,15.005,-4987.3,265.0,4987.3,1272.0,18.82,3976.397
2020-02-24,14.357,-4987.3,265.0,4987.3,1272.0,18.82,3804.659
2020-02-25,14.377,-4987.3,265.0,4987.3,1272.0,18.82,3809.943
2020-02-26,14.397,-4987.3,265.0,4987.3,1272.0,18.82,3815.227
2020-02-27,14.038,-4987.3,265.0,4987.3,1272.0,18.82,3720.111
2020-02-28,13.829,-4987.3,265.0,4987.3,1272.0,18.82,3664.626
2020-03-02,14.068,-4987.3,265.0,4987.3,1272.0,18.82,3728.037
2020-03-03,13.879,-4987.3,265.0,4987.3,1272.0,18.82,3677.837
2020-03-04,13.54,-4987.3,265.0,4987.3,1272.0,18.82,3588.005
2020-03-05,13.011,-4987.3,265.0,4987.3,1272.0,18.82,3447.972
2020-03-06,12.872,-4987.3,265.0,4987.3,1272.0,18.82,3410.982
2020-03-09,11.934,-4987.3,265.0,4987.3,1272.0,18.82,3162.623
2020-03-10,12.443,-4987.3,265.0,4987.3,1272.0,18.82,3297.371
2020-03-11,11.954,-4987.3,265.0,4987.3,1272.0,18.82,3167.907
2020-03-12,10.419,-4987.3,265.0,4987.3,1272.0,18.82,2761.02
2020-03-13,11.346,-4987.3,265.0,4987.3,1272.0,18.82,3006.737
2020-03-16,10.249,-4987.3,265.0,4987.3,1272.0,18.82,2716.104
2020-03-17,9.94,-4987.3,265.0,4987.3,1272.0,18.82,2634.198
2020-03-18,9.113,-4987.3,265.0,4987.3,1272.0,18.82,2414.902
2020-03-19,7.986,-4987.3,265.0,4987.3,1272.0,18.82,2116.342
2020-03-20,7.996,-4987.3,265.0,4987.3,1272.0,18.82,2118.984
2020-03-23,6.879,-4987.3,265.0,4987.3,1272.0,18.82,1823.066
2020-03-24,7.119,-4987.3,265.0,4987.3,1272.0,18.82,1886.477
2020-03-25,7.956,-4987.3,265.0,4987.3,1272.0,18.82,2108.415
2020-03-26,8.854,-4987.3,265.0,4987.3,1272.0,18.82,2346.206
2020-03-27,8.594,-4987.3,265.0,4987.3,1272.0,18.82,2277.511
2020-03-30,8.385,-4987.3,265.0,4987.3,1272.0,18.82,2222.027
2020-03-31,8.475,-4987.3,265.0,4987.3,1272.0,18.82,2245.806
2020-04-01,7.697,-4987.3,265.0,4987.3,1272.0,18.82,2039.72
2020-04-02,7.847,-4987.3,265.0,4987.3,1272.0,18.82,2079.352
2020-04-03,7.209,-4987.3,265.0,4987.3,1272.0,18.82,1910.256
2020-04-06,8.006,-4987.3,265.0,4987.3,1272.0,18.82,2121.626
2020-04-07,8.275,-4987.3,265.0,4987.3,1272.0,18.82,2192.963
2020-04-08,8.614,-4987.3,265.0,4987.3,1272.0,18.82,2282.796
2020-04-09,9.013,-4987.3,265.0,4987.3,1272.0,18.82,2388.481
2020-04-13,8.874,-4987.3,265.0,4987.3,1272.0,18.82,2351.491
2020-04-14,9.013,-4987.3,265.0,4987.3,1272.0,18.82,2388.481
2020-04-15,8.535,-4987.3,265.0,4987.3,1272.0,18.82,2261.658
2020-04-16,8.744,-4987.3,265.0,4987.3,1272.0,18.82,2317.143
2020-04-17,9.502,-4987.3,265.0,4987.3,1272.0,18.82,2517.945
2020-04-20,9.183,-4987.3,265.0,4987.3,1272.0,18.82,2433.397
2020-04-21,8.445,-4987.3,265.0,4987.3,1272.0,18.82,2237.879
2020-04-22,8.973,-4987.3,265.0,4987.3,1272.0,18.82,2377.912
2020-04-23,9.013,-4987.3,265.0,4987.3,1272.0,18.82,2388.481
2020-04-24,8.694,-4987.3,265.0,4987.3,1272.0,18.82,2303.933
2020-04-27,9.203,-4987.3,265.0,4987.3,1272.0,18.82,2438.681
2020-04-28,9.232,-4987.3,265.0,4987.3,1272.0,18.82,2446.607
2020-04-29,10.11,-4987.3,265.0,4987.3,1272.0,18.82,2679.114
2020-04-30,9.731,-4987.3,265.0,4987.3,1272.0,18.82,2578.713
2020-05-01,9.332,-4987.3,265.0,4987.3,1272.0,18.82,2473.028
2020-05-04,8.933,-4987.3,265.0,4987.3,1272.0,18.82,2367.343
2020-05-05,8.814,-4987.3,265.0,4987.3,1272.0,18.82,2335.638
2020-05-06,8.754,-4987.3,265.0,4987.3,1272.0,18.82,2319.785
2020-05-07,8.824,-4987.3,265.0,4987.3,1272.0,18.82,2338.28
2020-05-08,8.993,-4987.3,265.0,4987.3,1272.0,18.82,2383.196
2020-05-11,8.325,-4987.3,265.0,4987.3,1272.0,18.82,2206.174
2020-05-12,8.983,-4987.3,265.0,4987.3,1272.0,18.82,2380.554
2020-05-13,8.734,-4987.3,265.0,4987.3,1272.0,18.82,2314.501
2020-05-14,8.684,-4987.3,265.0,4987.3,1272.0,18.82,2301.29
