date,KB_adj_close,KB_cashflow,KB_cml_units,KB_cml_cost,KB_gain_loss,KB_avg_price,KB_mktvalue
2020-07-06,29.7,-24916.27,104.167,4972.84,0.0,47.739,3093.75
2020-07-07,29.55,-24916.27,104.167,4972.84,0.0,47.739,3078.125
2020-07-08,29.46,-24916.27,104.167,4972.84,0.0,47.739,3068.75
2020-07-09,28.74,-24916.27,104.167,4972.84,0.0,47.739,2993.75
2020-07-10,28.24,-24916.27,104.167,4972.84,0.0,47.739,2941.667
2020-07-13,29.04,-24916.27,104.167,4972.84,0.0,47.739,3025.0
2020-07-14,29.14,-24916.27,104.167,4972.84,0.0,47.739,3035.417
2020-07-15,29.53,-24916.27,104.167,4972.84,0.0,47.739,3076.042
2020-07-16,29.73,-24916.27,104.167,4972.84,0.0,47.739,3096.875
2020-07-17,29.35,-24916.27,104.167,4972.84,0.0,47.739,3057.292
2020-07-20,30.37,-24916.27,104.167,4972.84,0.0,47.739,3163.542
2020-07-21,30.77,-24916.27,104.167,4972.84,0.0,47.739,3205.208
2020-07-22,30.11,-24916.27,104.167,4972.84,0.0,47.739,3136.458
2020-07-23,29.25,-24916.27,104.167,4972.84,0.0,47.739,3046.875
2020-07-24,29.03,-24916.27,104.167,4972.84,0.0,47.739,3023.958
2020-07-27,29.42,-24916.27,104.167,4972.84,0.0,47.739,3064.583
2020-07-28,29.49,-24916.27,104.167,4972.84,0.0,47.739,3071.875
2020-07-29,30.25,-24916.27,104.167,4972.84,0.0,47.739,3151.042
2020-07-30,29.79,-24916.27,104.167,4972.84,0.0,47.739,3103.125
2020-07-31,29.26,-24916.27,104.167,4972.84,0.0,47.739,3047.917
2020-08-03,29.6,-24916.27,104.167,4972.84,0.0,47.739,3083.333
2020-08-04,29.84,-24916.27,104.167,4972.84,0.0,47.739,3108.333
2020-08-05,30.16,-24916.27,104.167,4972.84,0.0,47.739,3141.667
2020-08-06,30.71,-24916.27,104.167,4972.84,0.0,47.739,3198.958
2020-08-07,30.55,-24916.27,104.167,4972.84,0.0,47.739,3182.292
2020-08-10,31.72,-24916.27,104.167,4972.84,0.0,47.739,3304.167
2020-08-11,32.89,-24916.27,104.167,4972.84,0.0,47.739,3426.042
2020-08-12,34.47,-24916.27,104.167,4972.84,0.0,47.739,3590.625
2020-08-13,34.67,-24916.27,104.167,4972.84,0.0,47.739,3611.458
2020-08-14,33.84,-24916.27,104.167,4972.84,0.0,47.739,3525.0
2020-08-17,34.08,-24916.27,104.167,4972.84,0.0,47.739,3550.0
2020-08-18,32.6,-24916.27,104.167,4972.84,0.0,47.739,3395.833
2020-08-19,32.18,-24916.27,104.167,4972.84,0.0,47.739,3352.083
2020-08-20,31.03,-24916.27,104.167,4972.84,0.0,47.739,3232.292
2020-08-21,30.84,-24916.27,104.167,4972.84,0.0,47.739,3212.5
2020-08-24,31.28,-24916.27,104.167,4972.84,0.0,47.739,3258.333
2020-08-25,31.89,-24916.27,104.167,4972.84,0.0,47.739,3321.875
2020-08-26,31.36,-24916.27,104.167,4972.84,0.0,47.739,3266.667
2020-08-27,31.08,-24916.27,104.167,4972.84,0.0,47.739,3237.5
2020-08-28,32.22,-24916.27,104.167,4972.84,0.0,47.739,3356.25
2020-08-31,30.95,-24916.27,104.167,4972.84,0.0,47.739,3223.958
2020-09-01,31.33,-24916.27,104.167,4972.84,0.0,47.739,3263.542
2020-09-02,31.71,-24916.27,104.167,4972.84,0.0,47.739,3303.125
2020-09-03,30.81,-24916.27,104.167,4972.84,0.0,47.739,3209.375
2020-09-04,31.07,-24916.27,104.167,4972.84,0.0,47.739,3236.458
2020-09-08,31.07,-24916.27,104.167,4972.84,0.0,47.739,3236.458
2020-09-09,31.66,-24916.27,104.167,4972.84,0.0,47.739,3297.917
2020-09-10,31.08,-24916.27,104.167,4972.84,0.0,47.739,3237.5
2020-09-11,31.25,-24916.27,104.167,4972.84,0.0,47.739,3255.208
2020-09-14,32.18,-24916.27,104.167,4972.84,0.0,47.739,3352.083
2020-09-15,32.28,-24916.27,104.167,4972.84,0.0,47.739,3362.5
2020-09-16,32.13,-24916.27,104.167,4972.84,0.0,47.739,3346.875
2020-09-17,32.39,-24916.27,104.167,4972.84,0.0,47.739,3373.958
2020-09-18,31.96,-24916.27,104.167,4972.84,0.0,47.739,3329.167
2020-09-21,31.86,-24916.27,104.167,4972.84,0.0,47.739,3318.75
2020-09-22,32.14,-24916.27,104.167,4972.84,0.0,47.739,3347.917
2020-09-23,31.38,-24916.27,104.167,4972.84,0.0,47.739,3268.75
2020-09-24,31.73,-24916.27,104.167,4972.84,0.0,47.739,3305.208
2020-09-25,32.67,-24916.27,104.167,4972.84,0.0,47.739,3403.125
2020-09-28,32.73,-24916.27,104.167,4972.84,0.0,47.739,3409.375
2020-09-29,31.78,-24916.27,104.167,4972.84,0.0,47.739,3310.417
2020-09-30,32.12,-24916.27,104.167,4972.84,0.0,47.739,3345.833
2020-10-01,32.53,-24916.27,104.167,4972.84,0.0,47.739,3388.542
2020-10-02,32.31,-24916.27,104.167,4972.84,0.0,47.739,3365.625
2020-10-05,33.83,-24916.27,104.167,4972.84,0.0,47.739,3523.959
2020-10-06,33.36,-24916.27,104.167,4972.84,0.0,47.739,3475.0
2020-10-07,34.38,-24916.27,104.167,4972.84,0.0,47.739,3581.25
2020-10-08,34.2,-24916.27,104.167,4972.84,0.0,47.739,3562.5
2020-10-09,34.61,-24916.27,104.167,4972.84,0.0,47.739,3605.208
2020-10-12,35.4,-24916.27,104.167,4972.84,0.0,47.739,3687.5
2020-10-13,34.76,-24916.27,104.167,4972.84,0.0,47.739,3620.833
2020-10-14,33.87,-24916.27,104.167,4972.84,0.0,47.739,3528.125
2020-10-15,34.39,-24916.27,104.167,4972.84,0.0,47.739,3582.292
2020-10-16,34.61,-24916.27,104.167,4972.84,0.0,47.739,3605.208
2020-10-19,35.12,-24916.27,104.167,4972.84,0.0,47.739,3658.333
2020-10-20,35.63,-24916.27,104.167,4972.84,0.0,47.739,3711.458
2020-10-21,36.39,-24916.27,104.167,4972.84,0.0,47.739,3790.625
2020-10-22,36.96,-24916.27,104.167,4972.84,0.0,47.739,3850.0
2020-10-23,37.62,-24916.27,104.167,4972.84,0.0,47.739,3918.75
2020-10-26,37.14,-24916.27,104.167,4972.84,0.0,47.739,3868.75
2020-10-27,36.56,-24916.27,104.167,4972.84,0.0,47.739,3808.333
2020-10-28,36.13,-24916.27,104.167,4972.84,0.0,47.739,3763.542
2020-10-29,36.05,-24916.27,104.167,4972.84,0.0,47.739,3755.208
2020-10-30,35.73,-24916.27,104.167,4972.84,0.0,47.739,3721.875
2020-11-02,37.31,-24916.27,104.167,4972.84,0.0,47.739,3886.458
2020-11-03,38.24,-24916.27,104.167,4972.84,0.0,47.739,3983.334
2020-11-04,37.02,-24916.27,104.167,4972.84,0.0,47.739,3856.25
2020-11-05,38.4,-24916.27,104.167,4972.84,0.0,47.739,4000.0
2020-11-06,38.31,-24916.27,104.167,4972.84,0.0,47.739,3990.625
2020-11-09,40.21,-24916.27,104.167,4972.84,0.0,47.739,4188.542
2020-11-10,40.42,-24916.27,104.167,4972.84,0.0,47.739,4210.416
2020-11-11,42.18,-24916.27,104.167,4972.84,0.0,47.739,4393.75
2020-11-12,41.2,-24916.27,104.167,4972.84,0.0,47.739,4291.667
2020-11-13,41.28,-24916.27,104.167,4972.84,0.0,47.739,4300.0
2020-11-16,41.41,-24916.27,104.167,4972.84,0.0,47.739,4313.542
2020-11-17,41.99,-24916.27,104.167,4972.84,0.0,47.739,4373.959
2020-11-18,42.26,-24916.27,104.167,4972.84,0.0,47.739,4402.083
2020-11-19,41.44,-24916.27,104.167,4972.84,0.0,47.739,4316.667
2020-11-20,41.4,-24916.27,104.167,4972.84,0.0,47.739,4312.5
2020-11-23,41.79,-24916.27,104.167,4972.84,0.0,47.739,4353.125
2020-11-24,42.47,-24916.27,104.167,4972.84,0.0,47.739,4423.958
2020-11-25,43.39,-24916.27,104.167,4972.84,0.0,47.739,4519.792
2020-11-27,43.61,-24916.27,104.167,4972.84,0.0,47.739,4542.708
2020-11-30,41.59,-24916.27,104.167,4972.84,0.0,47.739,4332.292
2020-12-01,42.04,-24916.27,104.167,4972.84,0.0,47.739,4379.167
2020-12-02,42.75,-24916.27,104.167,4972.84,0.0,47.739,4453.125
2020-12-03,43.2,-24916.27,104.167,4972.84,0.0,47.739,4500.0
2020-12-04,43.83,-24916.27,104.167,4972.84,0.0,47.739,4565.625
2020-12-07,43.25,-24916.27,104.167,4972.84,0.0,47.739,4505.208
2020-12-08,42.01,-24916.27,104.167,4972.84,0.0,47.739,4376.041
2020-12-09,42.35,-24916.27,104.167,4972.84,0.0,47.739,4411.458
2020-12-10,43.33,-24916.27,104.167,4972.84,0.0,47.739,4513.542
2020-12-11,43.01,-24916.27,104.167,4972.84,0.0,47.739,4480.208
2020-12-14,42.46,-24916.27,104.167,4972.84,0.0,47.739,4422.917
2020-12-15,42.89,-24916.27,104.167,4972.84,0.0,47.739,4467.708
2020-12-16,42.61,-24916.27,104.167,4972.84,0.0,47.739,4438.542
2020-12-17,41.88,-24916.27,104.167,4972.84,0.0,47.739,4362.5
2020-12-18,40.89,-24916.27,104.167,4972.84,0.0,47.739,4259.375
2020-12-21,40.74,-24916.27,104.167,4972.84,0.0,47.739,4243.75
2020-12-22,39.83,-24916.27,104.167,4972.84,0.0,47.739,4148.959
2020-12-23,39.95,-24916.27,104.167,4972.84,0.0,47.739,4161.458
2020-12-24,40.88,-24916.27,104.167,4972.84,0.0,47.739,4258.333
2020-12-28,40.97,-24916.27,104.167,4972.84,0.0,47.739,4267.708
2020-12-29,39.5,-24916.27,104.167,4972.84,0.0,47.739,4114.583
2020-12-30,39.64,-24916.27,104.167,4972.84,0.0,47.739,4129.167
2020-12-31,39.6,-24916.27,104.167,4972.84,0.0,47.739,4125.0
2021-01-04,39.13,-24916.27,104.167,4972.84,0.0,47.739,4076.042
2021-01-05,39.93,-24916.27,104.167,4972.84,0.0,47.739,4159.375
2021-01-06,41.03,-24916.27,104.167,4972.84,0.0,47.739,4273.958
2021-01-07,42.07,-24916.27,104.167,4972.84,0.0,47.739,4382.292
2021-01-08,42.35,-24916.27,104.167,4972.84,0.0,47.739,4411.458
2021-01-11,41.97,-24916.27,104.167,4972.84,0.0,47.739,4371.875
2021-01-12,42.4,-24916.27,104.167,4972.84,0.0,47.739,4416.667
2021-01-13,43.1,-24916.27,104.167,4972.84,0.0,47.739,4489.583
2021-01-14,42.83,-24916.27,104.167,4972.84,0.0,47.739,4461.459
2021-01-15,40.95,-24916.27,104.167,4972.84,0.0,47.739,4265.625
2021-01-19,40.9,-24916.27,104.167,4972.84,0.0,47.739,4260.417
2021-01-20,41.25,-24916.27,104.167,4972.84,0.0,47.739,4296.875
2021-01-21,40.8,-24916.27,104.167,4972.84,0.0,47.739,4250.0
2021-01-22,39.88,-24916.27,104.167,4972.84,0.0,47.739,4154.167
2021-01-25,39.91,-24916.27,104.167,4972.84,0.0,47.739,4157.292
2021-01-26,39.04,-24916.27,104.167,4972.84,0.0,47.739,4066.667
2021-01-27,37.23,-24916.27,104.167,4972.84,0.0,47.739,3878.125
2021-01-28,37.54,-24916.27,104.167,4972.84,0.0,47.739,3910.417
2021-01-29,36.26,-24916.27,104.167,4972.84,0.0,47.739,3777.083
2021-02-01,38.14,-24916.27,104.167,4972.84,0.0,47.739,3972.917
2021-02-02,37.77,-24916.27,104.167,4972.84,0.0,47.739,3934.375
2021-02-03,37.62,-24916.27,104.167,4972.84,0.0,47.739,3918.75
2021-02-04,37.54,-24916.27,104.167,4972.84,0.0,47.739,3910.417
2021-02-05,39.18,-24916.27,104.167,4972.84,0.0,47.739,4081.25
2021-02-08,39.79,-24916.27,104.167,4972.84,0.0,47.739,4144.792
2021-02-09,40.19,-24916.27,104.167,4972.84,0.0,47.739,4186.458
2021-02-10,40.39,-24916.27,104.167,4972.84,0.0,47.739,4207.292
2021-02-11,40.5,-24916.27,104.167,4972.84,0.0,47.739,4218.75
2021-02-12,40.92,-24916.27,104.167,4972.84,0.0,47.739,4262.5
2021-02-16,40.37,-24916.27,104.167,4972.84,0.0,47.739,4205.208
2021-02-17,40.63,-24916.27,104.167,4972.84,0.0,47.739,4232.292
2021-02-18,39.41,-24916.27,104.167,4972.84,0.0,47.739,4105.208
2021-02-19,39.74,-24916.27,104.167,4972.84,0.0,47.739,4139.584
2021-02-22,38.92,-24916.27,104.167,4972.84,0.0,47.739,4054.166
2021-02-23,39.18,-24916.27,104.167,4972.84,0.0,47.739,4081.25
2021-02-24,39.29,-24916.27,104.167,4972.84,0.0,47.739,4092.708
2021-02-25,39.49,-24916.27,104.167,4972.84,0.0,47.739,4113.542
2021-02-26,38.32,-24916.27,104.167,4972.84,0.0,47.739,3991.667
2021-03-01,39.21,-24916.27,104.167,4972.84,0.0,47.739,4084.375
2021-03-02,39.76,-24916.27,104.167,4972.84,0.0,47.739,4141.666
2021-03-03,40.2,-24916.27,104.167,4972.84,0.0,47.739,4187.5
2021-03-04,39.92,-24916.27,104.167,4972.84,0.0,47.739,4158.333
2021-03-05,41.63,-24916.27,104.167,4972.84,0.0,47.739,4336.458
2021-03-08,43.62,-24916.27,104.167,4972.84,0.0,47.739,4543.75
2021-03-09,44.71,-24916.27,104.167,4972.84,0.0,47.739,4657.292
2021-03-10,44.99,-24916.27,104.167,4972.84,0.0,47.739,4686.459
2021-03-11,45.16,-24916.27,104.167,4972.84,0.0,47.739,4704.167
2021-03-12,44.4,-24916.27,104.167,4972.84,0.0,47.739,4625.0
2021-03-15,45.03,-24916.27,104.167,4972.84,0.0,47.739,4690.625
2021-03-16,44.82,-24916.27,104.167,4972.84,0.0,47.739,4668.75
2021-03-17,45.54,-24916.27,104.167,4972.84,0.0,47.739,4743.75
2021-03-18,44.68,-24916.27,104.167,4972.84,0.0,47.739,4654.167
2021-03-19,43.85,-24916.27,104.167,4972.84,0.0,47.739,4567.708
2021-03-22,45.43,-24916.27,104.167,4972.84,0.0,47.739,4732.292
2021-03-23,44.74,-24916.27,104.167,4972.84,0.0,47.739,4660.417
2021-03-24,44.64,-24916.27,104.167,4972.84,0.0,47.739,4650.0
2021-03-25,46.75,-24916.27,104.167,4972.84,0.0,47.739,4869.792
2021-03-26,47.39,-24916.27,104.167,4972.84,0.0,47.739,4936.458
2021-03-29,47.88,-24916.27,104.167,4972.84,0.0,47.739,4987.5
2021-03-30,48.18,-24916.27,104.167,4972.84,0.0,47.739,5018.75
2021-03-31,49.43,-24916.27,104.167,4972.84,0.0,47.739,5148.958
2021-04-01,48.33,-24916.27,104.167,4972.84,0.0,47.739,5034.375
2021-04-05,48.45,-24916.27,104.167,4972.84,0.0,47.739,5046.875
2021-04-06,47.8,-24916.27,104.167,4972.84,0.0,47.739,4979.167
2021-04-07,47.96,-24916.27,104.167,4972.84,0.0,47.739,4995.833
2021-04-08,47.05,-24916.27,104.167,4972.84,0.0,47.739,4901.042
2021-04-09,46.92,-24916.27,104.167,4972.84,0.0,47.739,4887.5
2021-04-12,47.33,-24916.27,104.167,4972.84,0.0,47.739,4930.209
2021-04-13,47.21,-24916.27,104.167,4972.84,0.0,47.739,4917.708
2021-04-14,47.56,-24916.27,104.167,4972.84,0.0,47.739,4954.167
2021-04-15,47.96,-24916.27,104.167,4972.84,0.0,47.739,4995.833
2021-04-16,47.37,-24916.27,104.167,4972.84,0.0,47.739,4934.375
2021-04-19,46.92,-24916.27,104.167,4972.84,0.0,47.739,4887.5
2021-04-20,47.22,-24916.27,104.167,4972.84,0.0,47.739,4918.75
2021-04-21,46.9,-24916.27,104.167,4972.84,0.0,47.739,4885.417
2021-04-22,46.91,-24916.27,104.167,4972.84,0.0,47.739,4886.458
2021-04-23,48.96,-24916.27,104.167,4972.84,0.0,47.739,5100.0
2021-04-26,50.37,-24916.27,104.167,4972.84,0.0,47.739,5246.875
2021-04-27,50.3,-24916.27,104.167,4972.84,0.0,47.739,5239.583
2021-04-28,49.95,-24916.27,104.167,4972.84,0.0,47.739,5203.125
2021-04-29,48.95,-24916.27,104.167,4972.84,0.0,47.739,5098.958
2021-04-30,48.92,-24916.27,104.167,4972.84,0.0,47.739,5095.833
2021-05-03,48.24,-24916.27,104.167,4972.84,0.0,47.739,5025.0
2021-05-04,47.59,-24916.27,104.167,4972.84,0.0,47.739,4957.292
2021-05-05,47.79,-24916.27,104.167,4972.84,0.0,47.739,4978.125
2021-05-06,51.68,-24916.27,104.167,4972.84,0.0,47.739,5383.333
2021-05-07,52.76,-24916.27,104.167,4972.84,0.0,47.739,5495.833
2021-05-10,52.58,-24916.27,104.167,4972.84,0.0,47.739,5477.084
2021-05-11,52.68,-24916.27,104.167,4972.84,0.0,47.739,5487.5
2021-05-12,50.96,-24916.27,104.167,4972.84,0.0,47.739,5308.333
2021-05-13,52.72,-24916.27,104.167,4972.84,0.0,47.739,5491.667
2021-05-14,51.58,-24916.27,104.167,4972.84,0.0,47.739,5372.917
2021-05-17,51.34,-24916.27,104.167,4972.84,0.0,47.739,5347.917
2021-05-18,51.7,-24916.27,104.167,4972.84,0.0,47.739,5385.417
2021-05-19,51.79,-24916.27,104.167,4972.84,0.0,47.739,5394.792
2021-05-20,51.63,-24916.27,104.167,4972.84,0.0,47.739,5378.125
2021-05-21,50.11,-24916.27,104.167,4972.84,0.0,47.739,5219.792
2021-05-24,50.82,-24916.27,104.167,4972.84,0.0,47.739,5293.75
2021-05-25,51.17,-24916.27,104.167,4972.84,0.0,47.739,5330.208
2021-05-26,51.0,-24916.27,104.167,4972.84,0.0,47.739,5312.5
2021-05-27,50.37,-24916.27,104.167,4972.84,0.0,47.739,5246.875
