date,BAC_adj_close,BAC_cashflow,BAC_cml_units,BAC_cml_cost,BAC_gain_loss,BAC_avg_price,BAC_mktvalue
2019-05-14,27.004,-4970.7,105.0,4970.7,1110.9,47.34,2835.38
2019-05-15,26.692,-4970.7,105.0,4970.7,1110.9,47.34,2802.686
2019-05-16,26.975,-4970.7,105.0,4970.7,1110.9,47.34,2832.407
2019-05-17,26.796,-4970.7,105.0,4970.7,1110.9,47.34,2813.584
2019-05-20,26.796,-4970.7,105.0,4970.7,1110.9,47.34,2813.584
2019-05-21,27.07,-4970.7,105.0,4970.7,1110.9,47.34,2842.315
2019-05-22,26.881,-4970.7,105.0,4970.7,1110.9,47.34,2822.501
2019-05-23,26.192,-4970.7,105.0,4970.7,1110.9,47.34,2750.18
2019-05-24,26.588,-4970.7,105.0,4970.7,1110.9,47.34,2791.789
2019-05-28,26.324,-4970.7,105.0,4970.7,1110.9,47.34,2764.049
2019-05-29,26.183,-4970.7,105.0,4970.7,1110.9,47.34,2749.189
2019-05-30,25.626,-4970.7,105.0,4970.7,1110.9,47.34,2690.737
2019-05-31,25.098,-4970.7,105.0,4970.7,1110.9,47.34,2635.258
2019-06-03,25.173,-4970.7,105.0,4970.7,1110.9,47.34,2643.184
2019-06-04,26.343,-4970.7,105.0,4970.7,1110.9,47.34,2766.031
2019-06-05,26.334,-4970.7,105.0,4970.7,1110.9,47.34,2765.04
2019-06-06,26.448,-4970.7,105.0,4970.7,1110.9,47.34,2776.993
2019-06-07,26.116,-4970.7,105.0,4970.7,1110.9,47.34,2742.131
2019-06-10,26.628,-4970.7,105.0,4970.7,1110.9,47.34,2795.918
2019-06-11,26.789,-4970.7,105.0,4970.7,1110.9,47.34,2812.851
2019-06-12,26.514,-4970.7,105.0,4970.7,1110.9,47.34,2783.965
2019-06-13,26.504,-4970.7,105.0,4970.7,1110.9,47.34,2782.969
2019-06-14,26.599,-4970.7,105.0,4970.7,1110.9,47.34,2792.93
2019-06-17,26.495,-4970.7,105.0,4970.7,1110.9,47.34,2781.973
2019-06-18,27.15,-4970.7,105.0,4970.7,1110.9,47.34,2850.7
2019-06-19,26.865,-4970.7,105.0,4970.7,1110.9,47.34,2820.819
2019-06-20,26.818,-4970.7,105.0,4970.7,1110.9,47.34,2815.839
2019-06-21,26.675,-4970.7,105.0,4970.7,1110.9,47.34,2800.898
2019-06-24,26.542,-4970.7,105.0,4970.7,1110.9,47.34,2786.953
2019-06-25,26.334,-4970.7,105.0,4970.7,1110.9,47.34,2765.04
2019-06-26,26.476,-4970.7,105.0,4970.7,1110.9,47.34,2779.981
2019-06-27,26.761,-4970.7,105.0,4970.7,1110.9,47.34,2809.862
2019-06-28,27.51,-4970.7,105.0,4970.7,1110.9,47.34,2888.55
2019-07-01,27.908,-4970.7,105.0,4970.7,1110.9,47.34,2930.385
2019-07-02,27.652,-4970.7,105.0,4970.7,1110.9,47.34,2903.491
2019-07-03,27.557,-4970.7,105.0,4970.7,1110.9,47.34,2893.531
2019-07-05,27.757,-4970.7,105.0,4970.7,1110.9,47.34,2914.448
2019-07-08,27.7,-4970.7,105.0,4970.7,1110.9,47.34,2908.471
2019-07-09,27.842,-4970.7,105.0,4970.7,1110.9,47.34,2923.412
2019-07-10,27.529,-4970.7,105.0,4970.7,1110.9,47.34,2890.543
2019-07-11,27.852,-4970.7,105.0,4970.7,1110.9,47.34,2924.408
2019-07-12,27.937,-4970.7,105.0,4970.7,1110.9,47.34,2933.373
2019-07-15,27.719,-4970.7,105.0,4970.7,1110.9,47.34,2910.464
2019-07-16,27.501,-4970.7,105.0,4970.7,1110.9,47.34,2887.555
2019-07-17,27.69,-4970.7,105.0,4970.7,1110.9,47.34,2907.475
2019-07-18,27.965,-4970.7,105.0,4970.7,1110.9,47.34,2936.361
2019-07-19,27.889,-4970.7,105.0,4970.7,1110.9,47.34,2928.393
2019-07-22,28.051,-4970.7,105.0,4970.7,1110.9,47.34,2945.326
2019-07-23,28.696,-4970.7,105.0,4970.7,1110.9,47.34,3013.057
2019-07-24,29.094,-4970.7,105.0,4970.7,1110.9,47.34,3054.891
2019-07-25,28.781,-4970.7,105.0,4970.7,1110.9,47.34,3022.021
2019-07-26,29.189,-4970.7,105.0,4970.7,1110.9,47.34,3064.852
2019-07-29,28.952,-4970.7,105.0,4970.7,1110.9,47.34,3039.95
2019-07-30,29.303,-4970.7,105.0,4970.7,1110.9,47.34,3076.804
2019-07-31,29.104,-4970.7,105.0,4970.7,1110.9,47.34,3055.887
2019-08-01,27.975,-4970.7,105.0,4970.7,1110.9,47.34,2937.357
2019-08-02,27.87,-4970.7,105.0,4970.7,1110.9,47.34,2926.4
2019-08-05,26.637,-4970.7,105.0,4970.7,1110.9,47.34,2796.914
2019-08-06,26.96,-4970.7,105.0,4970.7,1110.9,47.34,2830.779
2019-08-07,26.457,-4970.7,105.0,4970.7,1110.9,47.34,2777.988
2019-08-08,26.922,-4970.7,105.0,4970.7,1110.9,47.34,2826.795
2019-08-09,26.874,-4970.7,105.0,4970.7,1110.9,47.34,2821.815
2019-08-12,26.22,-4970.7,105.0,4970.7,1110.9,47.34,2753.088
2019-08-13,26.296,-4970.7,105.0,4970.7,1110.9,47.34,2761.056
2019-08-14,25.063,-4970.7,105.0,4970.7,1110.9,47.34,2631.569
2019-08-15,24.901,-4970.7,105.0,4970.7,1110.9,47.34,2614.636
2019-08-16,25.641,-4970.7,105.0,4970.7,1110.9,47.34,2692.328
2019-08-19,25.869,-4970.7,105.0,4970.7,1110.9,47.34,2716.234
2019-08-20,25.347,-4970.7,105.0,4970.7,1110.9,47.34,2661.45
2019-08-21,25.546,-4970.7,105.0,4970.7,1110.9,47.34,2682.368
2019-08-22,25.793,-4970.7,105.0,4970.7,1110.9,47.34,2708.265
2019-08-23,25.11,-4970.7,105.0,4970.7,1110.9,47.34,2636.549
2019-08-26,25.404,-4970.7,105.0,4970.7,1110.9,47.34,2667.427
2019-08-27,25.11,-4970.7,105.0,4970.7,1110.9,47.34,2636.549
2019-08-28,25.47,-4970.7,105.0,4970.7,1110.9,47.34,2674.399
2019-08-29,25.926,-4970.7,105.0,4970.7,1110.9,47.34,2722.21
2019-08-30,26.097,-4970.7,105.0,4970.7,1110.9,47.34,2740.139
2019-09-03,25.66,-4970.7,105.0,4970.7,1110.9,47.34,2694.32
2019-09-04,26.078,-4970.7,105.0,4970.7,1110.9,47.34,2738.146
2019-09-05,26.851,-4970.7,105.0,4970.7,1110.9,47.34,2819.358
2019-09-06,26.479,-4970.7,105.0,4970.7,1110.9,47.34,2780.256
2019-09-09,27.338,-4970.7,105.0,4970.7,1110.9,47.34,2870.492
2019-09-10,28.026,-4970.7,105.0,4970.7,1110.9,47.34,2942.681
2019-09-11,28.131,-4970.7,105.0,4970.7,1110.9,47.34,2953.709
2019-09-12,28.331,-4970.7,105.0,4970.7,1110.9,47.34,2974.764
2019-09-13,28.809,-4970.7,105.0,4970.7,1110.9,47.34,3024.895
2019-09-16,28.77,-4970.7,105.0,4970.7,1110.9,47.34,3020.884
2019-09-17,28.589,-4970.7,105.0,4970.7,1110.9,47.34,3001.835
2019-09-18,28.646,-4970.7,105.0,4970.7,1110.9,47.34,3007.85
2019-09-19,28.474,-4970.7,105.0,4970.7,1110.9,47.34,2989.804
2019-09-20,28.255,-4970.7,105.0,4970.7,1110.9,47.34,2966.743
2019-09-23,28.188,-4970.7,105.0,4970.7,1110.9,47.34,2959.725
2019-09-24,27.634,-4970.7,105.0,4970.7,1110.9,47.34,2901.573
2019-09-25,27.93,-4970.7,105.0,4970.7,1110.9,47.34,2932.654
2019-09-26,27.815,-4970.7,105.0,4970.7,1110.9,47.34,2920.623
2019-09-27,28.026,-4970.7,105.0,4970.7,1110.9,47.34,2942.681
2019-09-30,27.854,-4970.7,105.0,4970.7,1110.9,47.34,2924.633
2019-10-01,27.157,-4970.7,105.0,4970.7,1110.9,47.34,2851.442
2019-10-02,26.584,-4970.7,105.0,4970.7,1110.9,47.34,2791.285
2019-10-03,26.555,-4970.7,105.0,4970.7,1110.9,47.34,2788.277
2019-10-04,27.09,-4970.7,105.0,4970.7,1110.9,47.34,2844.424
2019-10-07,27.032,-4970.7,105.0,4970.7,1110.9,47.34,2838.408
2019-10-08,26.383,-4970.7,105.0,4970.7,1110.9,47.34,2770.23
2019-10-09,26.631,-4970.7,105.0,4970.7,1110.9,47.34,2796.298
2019-10-10,27.166,-4970.7,105.0,4970.7,1110.9,47.34,2852.445
2019-10-11,27.605,-4970.7,105.0,4970.7,1110.9,47.34,2898.566
2019-10-14,27.825,-4970.7,105.0,4970.7,1110.9,47.34,2921.625
2019-10-15,28.388,-4970.7,105.0,4970.7,1110.9,47.34,2980.78
2019-10-16,28.809,-4970.7,105.0,4970.7,1110.9,47.34,3024.895
2019-10-17,28.894,-4970.7,105.0,4970.7,1110.9,47.34,3033.919
2019-10-18,28.98,-4970.7,105.0,4970.7,1110.9,47.34,3042.942
2019-10-21,29.62,-4970.7,105.0,4970.7,1110.9,47.34,3110.117
2019-10-22,29.792,-4970.7,105.0,4970.7,1110.9,47.34,3128.164
2019-10-23,30.002,-4970.7,105.0,4970.7,1110.9,47.34,3150.222
2019-10-24,29.945,-4970.7,105.0,4970.7,1110.9,47.34,3144.206
2019-10-25,30.289,-4970.7,105.0,4970.7,1110.9,47.34,3180.3
2019-10-28,30.403,-4970.7,105.0,4970.7,1110.9,47.34,3192.332
2019-10-29,30.623,-4970.7,105.0,4970.7,1110.9,47.34,3215.392
2019-10-30,30.193,-4970.7,105.0,4970.7,1110.9,47.34,3170.274
2019-10-31,29.859,-4970.7,105.0,4970.7,1110.9,47.34,3135.183
2019-11-01,30.365,-4970.7,105.0,4970.7,1110.9,47.34,3188.322
2019-11-04,30.938,-4970.7,105.0,4970.7,1110.9,47.34,3248.478
2019-11-05,31.339,-4970.7,105.0,4970.7,1110.9,47.34,3290.588
2019-11-06,31.31,-4970.7,105.0,4970.7,1110.9,47.34,3287.581
2019-11-07,31.73,-4970.7,105.0,4970.7,1110.9,47.34,3331.695
2019-11-08,31.759,-4970.7,105.0,4970.7,1110.9,47.34,3334.703
2019-11-11,31.683,-4970.7,105.0,4970.7,1110.9,47.34,3326.682
2019-11-12,31.597,-4970.7,105.0,4970.7,1110.9,47.34,3317.659
2019-11-13,31.31,-4970.7,105.0,4970.7,1110.9,47.34,3287.581
2019-11-14,31.224,-4970.7,105.0,4970.7,1110.9,47.34,3278.558
2019-11-15,31.444,-4970.7,105.0,4970.7,1110.9,47.34,3301.617
2019-11-18,31.473,-4970.7,105.0,4970.7,1110.9,47.34,3304.625
2019-11-19,31.454,-4970.7,105.0,4970.7,1110.9,47.34,3302.62
2019-11-20,31.215,-4970.7,105.0,4970.7,1110.9,47.34,3277.554
2019-11-21,31.358,-4970.7,105.0,4970.7,1110.9,47.34,3292.594
2019-11-22,31.683,-4970.7,105.0,4970.7,1110.9,47.34,3326.682
2019-11-25,31.96,-4970.7,105.0,4970.7,1110.9,47.34,3355.759
2019-11-26,31.845,-4970.7,105.0,4970.7,1110.9,47.34,3343.727
2019-11-27,31.912,-4970.7,105.0,4970.7,1110.9,47.34,3350.745
2019-11-29,31.816,-4970.7,105.0,4970.7,1110.9,47.34,3340.719
2019-12-02,31.921,-4970.7,105.0,4970.7,1110.9,47.34,3351.748
2019-12-03,31.358,-4970.7,105.0,4970.7,1110.9,47.34,3292.594
2019-12-04,31.654,-4970.7,105.0,4970.7,1110.9,47.34,3323.675
2019-12-05,31.769,-4970.7,105.0,4970.7,1110.9,47.34,3335.772
2019-12-06,32.326,-4970.7,105.0,4970.7,1110.9,47.34,3394.24
2019-12-09,32.172,-4970.7,105.0,4970.7,1110.9,47.34,3378.112
2019-12-10,32.192,-4970.7,105.0,4970.7,1110.9,47.34,3380.128
2019-12-11,32.297,-4970.7,105.0,4970.7,1110.9,47.34,3391.216
2019-12-12,33.296,-4970.7,105.0,4970.7,1110.9,47.34,3496.059
2019-12-13,33.065,-4970.7,105.0,4970.7,1110.9,47.34,3471.864
2019-12-16,33.315,-4970.7,105.0,4970.7,1110.9,47.34,3498.074
2019-12-17,33.641,-4970.7,105.0,4970.7,1110.9,47.34,3532.349
2019-12-18,33.709,-4970.7,105.0,4970.7,1110.9,47.34,3539.407
2019-12-19,33.555,-4970.7,105.0,4970.7,1110.9,47.34,3523.276
2019-12-20,33.565,-4970.7,105.0,4970.7,1110.9,47.34,3524.285
2019-12-23,33.766,-4970.7,105.0,4970.7,1110.9,47.34,3545.454
2019-12-24,33.814,-4970.7,105.0,4970.7,1110.9,47.34,3550.495
2019-12-26,34.102,-4970.7,105.0,4970.7,1110.9,47.34,3580.739
2019-12-27,33.939,-4970.7,105.0,4970.7,1110.9,47.34,3563.6
2019-12-30,33.747,-4970.7,105.0,4970.7,1110.9,47.34,3543.438
2019-12-31,33.814,-4970.7,105.0,4970.7,1110.9,47.34,3550.495
2020-01-02,34.217,-4970.7,105.0,4970.7,1110.9,47.34,3592.835
2020-01-03,33.507,-4970.7,105.0,4970.7,1110.9,47.34,3518.237
2020-01-06,33.459,-4970.7,105.0,4970.7,1110.9,47.34,3513.195
2020-01-07,33.238,-4970.7,105.0,4970.7,1110.9,47.34,3490.01
2020-01-08,33.574,-4970.7,105.0,4970.7,1110.9,47.34,3525.293
2020-01-09,33.632,-4970.7,105.0,4970.7,1110.9,47.34,3531.341
2020-01-10,33.353,-4970.7,105.0,4970.7,1110.9,47.34,3502.107
2020-01-13,33.661,-4970.7,105.0,4970.7,1110.9,47.34,3534.366
2020-01-14,33.91,-4970.7,105.0,4970.7,1110.9,47.34,3560.576
2020-01-15,33.286,-4970.7,105.0,4970.7,1110.9,47.34,3495.05
2020-01-16,33.334,-4970.7,105.0,4970.7,1110.9,47.34,3500.091
2020-01-17,33.325,-4970.7,105.0,4970.7,1110.9,47.34,3499.083
2020-01-21,32.893,-4970.7,105.0,4970.7,1110.9,47.34,3453.719
2020-01-22,32.989,-4970.7,105.0,4970.7,1110.9,47.34,3463.8
2020-01-23,32.758,-4970.7,105.0,4970.7,1110.9,47.34,3439.605
2020-01-24,32.201,-4970.7,105.0,4970.7,1110.9,47.34,3381.135
2020-01-27,31.539,-4970.7,105.0,4970.7,1110.9,47.34,3311.577
2020-01-28,31.913,-4970.7,105.0,4970.7,1110.9,47.34,3350.893
2020-01-29,31.692,-4970.7,105.0,4970.7,1110.9,47.34,3327.707
2020-01-30,32.144,-4970.7,105.0,4970.7,1110.9,47.34,3375.088
2020-01-31,31.52,-4970.7,105.0,4970.7,1110.9,47.34,3309.561
2020-02-03,31.654,-4970.7,105.0,4970.7,1110.9,47.34,3323.675
2020-02-04,32.278,-4970.7,105.0,4970.7,1110.9,47.34,3389.2
2020-02-05,33.325,-4970.7,105.0,4970.7,1110.9,47.34,3499.083
2020-02-06,33.286,-4970.7,105.0,4970.7,1110.9,47.34,3495.05
2020-02-07,33.229,-4970.7,105.0,4970.7,1110.9,47.34,3489.001
2020-02-10,33.305,-4970.7,105.0,4970.7,1110.9,47.34,3497.066
2020-02-11,33.382,-4970.7,105.0,4970.7,1110.9,47.34,3505.131
2020-02-12,33.526,-4970.7,105.0,4970.7,1110.9,47.34,3520.252
2020-02-13,33.517,-4970.7,105.0,4970.7,1110.9,47.34,3519.245
2020-02-14,33.459,-4970.7,105.0,4970.7,1110.9,47.34,3513.195
2020-02-18,32.902,-4970.7,105.0,4970.7,1110.9,47.34,3454.726
2020-02-19,33.334,-4970.7,105.0,4970.7,1110.9,47.34,3500.091
2020-02-20,33.459,-4970.7,105.0,4970.7,1110.9,47.34,3513.195
2020-02-21,32.989,-4970.7,105.0,4970.7,1110.9,47.34,3463.8
2020-02-24,31.424,-4970.7,105.0,4970.7,1110.9,47.34,3299.481
2020-02-25,29.839,-4970.7,105.0,4970.7,1110.9,47.34,3133.145
2020-02-26,29.407,-4970.7,105.0,4970.7,1110.9,47.34,3087.781
2020-02-27,27.967,-4970.7,105.0,4970.7,1110.9,47.34,2936.568
2020-02-28,27.362,-4970.7,105.0,4970.7,1110.9,47.34,2873.058
2020-03-02,28.198,-4970.7,105.0,4970.7,1110.9,47.34,2960.762
2020-03-03,26.642,-4970.7,105.0,4970.7,1110.9,47.34,2797.451
2020-03-04,27.257,-4970.7,105.0,4970.7,1110.9,47.34,2861.969
2020-03-05,25.875,-4970.7,105.0,4970.7,1110.9,47.34,2716.893
2020-03-06,24.841,-4970.7,105.0,4970.7,1110.9,47.34,2608.338
2020-03-09,21.189,-4970.7,105.0,4970.7,1110.9,47.34,2224.849
2020-03-10,22.812,-4970.7,105.0,4970.7,1110.9,47.34,2395.289
2020-03-11,21.904,-4970.7,105.0,4970.7,1110.9,47.34,2299.924
2020-03-12,19.817,-4970.7,105.0,4970.7,1110.9,47.34,2080.787
2020-03-13,23.344,-4970.7,105.0,4970.7,1110.9,47.34,2451.087
2020-03-16,19.749,-4970.7,105.0,4970.7,1110.9,47.34,2073.685
2020-03-17,21.237,-4970.7,105.0,4970.7,1110.9,47.34,2229.921
2020-03-18,20.088,-4970.7,105.0,4970.7,1110.9,47.34,2109.193
2020-03-19,20.484,-4970.7,105.0,4970.7,1110.9,47.34,2150.789
2020-03-20,19.005,-4970.7,105.0,4970.7,1110.9,47.34,1995.567
2020-03-23,17.469,-4970.7,105.0,4970.7,1110.9,47.34,1834.258
2020-03-24,20.319,-4970.7,105.0,4970.7,1110.9,47.34,2133.542
2020-03-25,20.387,-4970.7,105.0,4970.7,1110.9,47.34,2140.644
2020-03-26,21.952,-4970.7,105.0,4970.7,1110.9,47.34,2304.996
2020-03-27,20.87,-4970.7,105.0,4970.7,1110.9,47.34,2191.37
2020-03-30,21.295,-4970.7,105.0,4970.7,1110.9,47.34,2236.008
2020-03-31,20.513,-4970.7,105.0,4970.7,1110.9,47.34,2153.832
2020-04-01,19.102,-4970.7,105.0,4970.7,1110.9,47.34,2005.712
2020-04-02,19.875,-4970.7,105.0,4970.7,1110.9,47.34,2086.874
2020-04-03,19.353,-4970.7,105.0,4970.7,1110.9,47.34,2032.09
2020-04-06,20.667,-4970.7,105.0,4970.7,1110.9,47.34,2170.065
2020-04-07,21.392,-4970.7,105.0,4970.7,1110.9,47.34,2246.154
2020-04-08,22.658,-4970.7,105.0,4970.7,1110.9,47.34,2379.056
2020-04-09,24.02,-4970.7,105.0,4970.7,1110.9,47.34,2522.104
2020-04-13,23.112,-4970.7,105.0,4970.7,1110.9,47.34,2426.739
2020-04-14,22.928,-4970.7,105.0,4970.7,1110.9,47.34,2407.463
2020-04-15,21.44,-4970.7,105.0,4970.7,1110.9,47.34,2251.226
2020-04-16,20.696,-4970.7,105.0,4970.7,1110.9,47.34,2173.108
2020-04-17,22.493,-4970.7,105.0,4970.7,1110.9,47.34,2361.81
2020-04-20,21.74,-4970.7,105.0,4970.7,1110.9,47.34,2282.677
2020-04-21,20.909,-4970.7,105.0,4970.7,1110.9,47.34,2195.428
2020-04-22,21.063,-4970.7,105.0,4970.7,1110.9,47.34,2211.66
2020-04-23,21.131,-4970.7,105.0,4970.7,1110.9,47.34,2218.762
2020-04-24,21.431,-4970.7,105.0,4970.7,1110.9,47.34,2250.212
2020-04-27,22.677,-4970.7,105.0,4970.7,1110.9,47.34,2381.085
2020-04-28,23.083,-4970.7,105.0,4970.7,1110.9,47.34,2423.695
2020-04-29,23.943,-4970.7,105.0,4970.7,1110.9,47.34,2513.988
2020-04-30,23.237,-4970.7,105.0,4970.7,1110.9,47.34,2439.928
2020-05-01,22.3,-4970.7,105.0,4970.7,1110.9,47.34,2341.519
2020-05-04,22.155,-4970.7,105.0,4970.7,1110.9,47.34,2326.301
2020-05-05,21.894,-4970.7,105.0,4970.7,1110.9,47.34,2298.909
2020-05-06,21.595,-4970.7,105.0,4970.7,1110.9,47.34,2267.459
2020-05-07,22.068,-4970.7,105.0,4970.7,1110.9,47.34,2317.17
2020-05-08,22.774,-4970.7,105.0,4970.7,1110.9,47.34,2391.231
2020-05-11,21.817,-4970.7,105.0,4970.7,1110.9,47.34,2290.793
2020-05-12,21.131,-4970.7,105.0,4970.7,1110.9,47.34,2218.762
2020-05-13,20.165,-4970.7,105.0,4970.7,1110.9,47.34,2117.31
2020-05-14,20.976,-4970.7,105.0,4970.7,1110.9,47.34,2202.529
