date,INTC_adj_close,INTC_cashflow,INTC_cml_units,INTC_cml_cost,INTC_gain_loss,INTC_avg_price,INTC_mktvalue,BAC_adj_close,BAC_cashflow,BAC_cml_units,BAC_cml_cost,BAC_gain_loss,BAC_avg_price,BAC_mktvalue,AAPL_adj_close,AAPL_cashflow,AAPL_cml_units,AAPL_cml_cost,AAPL_gain_loss,AAPL_avg_price,AAPL_mktvalue,MSFT_adj_close,MSFT_cashflow,MSFT_cml_units,MSFT_cml_cost,MSFT_gain_loss,MSFT_avg_price,MSFT_mktvalue,FB_adj_close,FB_cashflow,FB_cml_units,FB_cml_cost,FB_gain_loss,FB_avg_price,FB_mktvalue,WFC_adj_close,WFC_cashflow,WFC_cml_units,WFC_cml_cost,WFC_gain_loss,WFC_avg_price,WFC_mktvalue,T_adj_close,T_cashflow,T_cml_units,T_cml_cost,T_gain_loss,T_avg_price,T_mktvalue,C_adj_close,C_cashflow,C_cml_units,C_cml_cost,C_gain_loss,C_avg_price,C_mktvalue,MS_adj_close,MS_cashflow,MS_cml_units,MS_cml_cost,MS_gain_loss,MS_avg_price,MS_mktvalue,JPM_adj_close,JPM_cashflow,JPM_cml_units,JPM_cml_cost,JPM_gain_loss,JPM_avg_price,JPM_mktvalue,XOM_adj_close,XOM_cashflow,XOM_cml_units,XOM_cml_cost,XOM_gain_loss,XOM_avg_price,XOM_mktvalue,USO_adj_close,USO_cashflow,USO_cml_units,USO_cml_cost,USO_gain_loss,USO_avg_price,USO_mktvalue,BABA_adj_close,BABA_cashflow,BABA_cml_units,BABA_cml_cost,BABA_gain_loss,BABA_avg_price,BABA_mktvalue,IBN_adj_close,IBN_cashflow,IBN_cml_units,IBN_cml_cost,IBN_gain_loss,IBN_avg_price,IBN_mktvalue,BCS_adj_close,BCS_cashflow,BCS_cml_units,BCS_cml_cost,BCS_gain_loss,BCS_avg_price,BCS_mktvalue,TAL_adj_close,TAL_cashflow,TAL_cml_units,TAL_cml_cost,TAL_gain_loss,TAL_avg_price,TAL_mktvalue,MET_adj_close,MET_cashflow,MET_cml_units,MET_cml_cost,MET_gain_loss,MET_avg_price,MET_mktvalue,GS_adj_close,GS_cashflow,GS_cml_units,GS_cml_cost,GS_gain_loss,GS_avg_price,GS_mktvalue,GOOGL_adj_close,GOOGL_cashflow,GOOGL_cml_units,GOOGL_cml_cost,GOOGL_gain_loss,GOOGL_avg_price,GOOGL_mktvalue,GOOG_adj_close,GOOG_cashflow,GOOG_cml_units,GOOG_cml_cost,GOOG_gain_loss,GOOG_avg_price,GOOG_mktvalue,EC_adj_close,EC_cashflow,EC_cml_units,EC_cml_cost,EC_gain_loss,EC_avg_price,EC_mktvalue,GWRE_adj_close,GWRE_cashflow,GWRE_cml_units,GWRE_cml_cost,GWRE_gain_loss,GWRE_avg_price,GWRE_mktvalue,HDB_adj_close,HDB_cashflow,HDB_cml_units,HDB_cml_cost,HDB_gain_loss,HDB_avg_price,HDB_mktvalue,ENIA_adj_close,ENIA_cashflow,ENIA_cml_units,ENIA_cml_cost,ENIA_gain_loss,ENIA_avg_price,ENIA_mktvalue,CIB_adj_close,CIB_cashflow,CIB_cml_units,CIB_cml_cost,CIB_gain_loss,CIB_avg_price,CIB_mktvalue,NMR_adj_close,NMR_cashflow,NMR_cml_units,NMR_cml_cost,NMR_gain_loss,NMR_avg_price,NMR_mktvalue,AVAL_adj_close,AVAL_cashflow,AVAL_cml_units,AVAL_cml_cost,AVAL_gain_loss,AVAL_avg_price,AVAL_mktvalue,SYBT_adj_close,SYBT_cashflow,SYBT_cml_units,SYBT_cml_cost,SYBT_gain_loss,SYBT_avg_price,SYBT_mktvalue,BTZ_adj_close,BTZ_cashflow,BTZ_cml_units,BTZ_cml_cost,BTZ_gain_loss,BTZ_avg_price,BTZ_mktvalue,PCYO_adj_close,PCYO_cashflow,PCYO_cml_units,PCYO_cml_cost,PCYO_gain_loss,PCYO_avg_price,PCYO_mktvalue,CVM_adj_close,CVM_cashflow,CVM_cml_units,CVM_cml_cost,CVM_gain_loss,CVM_avg_price,CVM_mktvalue,IBA_adj_close,IBA_cashflow,IBA_cml_units,IBA_cml_cost,IBA_gain_loss,IBA_avg_price,IBA_mktvalue,XBIT_adj_close,XBIT_cashflow,XBIT_cml_units,XBIT_cml_cost,XBIT_gain_loss,XBIT_avg_price,XBIT_mktvalue,TAK_adj_close,TAK_cashflow,TAK_cml_units,TAK_cml_cost,TAK_gain_loss,TAK_avg_price,TAK_mktvalue,FMCC_adj_close,FMCC_cashflow,FMCC_cml_units,FMCC_cml_cost,FMCC_gain_loss,FMCC_avg_price,FMCC_mktvalue,TOGL_adj_close,TOGL_cashflow,TOGL_cml_units,TOGL_cml_cost,TOGL_gain_loss,TOGL_avg_price,TOGL_mktvalue,FNMA_adj_close,FNMA_cashflow,FNMA_cml_units,FNMA_cml_cost,FNMA_gain_loss,FNMA_avg_price,FNMA_mktvalue
2019-01-01,0.0,-4964.429,116.279,4964.429,0.0,42.694,0.0,0.0,-4996.146,217.391,4996.146,0.0,22.982,0.0,0.0,-4976.74,131.579,4976.74,0.0,37.823,0.0,0.0,-4910.879,51.02,4910.879,0.0,96.253,0.0,0.0,-4981.42,38.168,4981.42,0.0,130.513,0.0,0.0,-4999.966,119.048,4999.966,0.0,42.0,0.0,0.0,-4981.85,217.391,4981.85,0.0,22.917,0.0,0.0,-4957.634,106.383,4957.634,0.0,46.602,0.0,0.0,-4968.638,138.889,4968.638,0.0,35.774,0.0,0.0,-4990.127,56.18,4990.127,0.0,88.824,0.0,0.0,-4995.752,89.286,4995.752,0.0,55.952,0.0,0.0,-4945.92,64.935,4945.92,0.0,76.167,0.0,0.0,-4934.52,36.496,4934.52,0.0,135.206,0.0,0.0,-4994.313,500.0,4994.313,0.0,9.989,0.0,0.0,-4994.9,833.333,4994.9,0.0,5.994,0.0,0.0,-4989.16,192.308,4989.16,0.0,25.944,0.0,0.0,-4969.705,138.889,4969.705,0.0,35.782,0.0,0.0,-4894.835,31.847,4894.835,0.0,153.698,0.0,0.0,-4179.84,4.789,4179.84,0.0,872.751,0.0,0.0,-4142.44,4.831,4142.44,0.0,857.485,0.0,0.0,-4995.214,384.615,4995.214,0.0,12.988,0.0,0.0,-4974.26,62.5,4974.26,0.0,79.588,0.0,0.0,-4971.436,98.039,4971.436,0.0,50.709,0.0,0.0,-4994.003,714.286,4994.003,0.0,6.992,0.0,0.0,-4968.995,142.857,4968.995,0.0,34.783,0.0,0.0,-4999.68,1666.667,4999.68,0.0,3.0,0.0,0.0,-4997.449,1000.0,4997.449,0.0,4.997,0.0,0.0,-4996.115,166.667,4996.115,0.0,29.977,0.0,0.0,-4993.333,555.556,4993.333,0.0,8.988,0.0,0.0,-4994.79,555.556,4994.79,0.0,8.991,0.0,0.0,-4999.54,2500.0,4999.54,0.0,2.0,0.0,0.0,-4977.545,135.135,4977.545,0.0,36.834,0.0,0.0,-4998.737,1250.0,4998.737,0.0,3.999,0.0,0.0,-4995.54,312.5,4995.54,0.0,15.986,0.0,0.0,-4998.96,5000.0,4998.96,0.0,1.0,0.0,0.0,-4998.0,833.333,4998.0,0.0,5.998,0.0,0.0,-4998.96,5000.0,4998.96,0.0,1.0,0.0
2019-01-02,43.687,-4964.429,116.279,4964.429,0.0,42.694,5079.862,23.431,-4996.146,217.391,4996.146,0.0,22.982,5093.63,38.326,-4976.74,131.579,4976.74,0.0,37.823,5042.933,97.782,-4910.879,51.02,4910.879,0.0,96.253,4988.899,135.68,-4981.42,38.168,4981.42,0.0,130.513,5178.626,42.801,-4999.966,119.048,4999.966,0.0,42.0,5095.317,24.208,-4981.85,217.391,4981.85,0.0,22.917,5262.713,48.549,-4957.634,106.383,4957.634,0.0,46.602,5164.763,37.225,-4968.638,138.889,4968.638,0.0,35.774,5170.163,90.652,-4990.127,56.18,4990.127,0.0,88.824,5092.812,58.019,-4995.752,89.286,4995.752,0.0,55.952,5180.24,78.8,-4945.92,64.935,4945.92,0.0,76.167,5116.883,136.7,-4934.52,36.496,4934.52,0.0,135.206,4989.051,10.403,-4994.313,500.0,4994.313,0.0,9.989,5201.663,6.887,-4994.9,833.333,4994.9,0.0,5.994,5738.988,25.99,-4989.16,192.308,4989.16,0.0,25.944,4998.077,37.085,-4969.705,138.889,4969.705,0.0,35.782,5150.669,162.605,-4894.835,31.847,4894.835,0.0,153.698,5178.505,1054.68,-4179.84,4.789,4179.84,0.0,872.751,5051.15,1045.85,-4142.44,4.831,4142.44,0.0,857.485,5052.415,14.341,-4995.214,384.615,4995.214,0.0,12.988,5515.664,78.73,-4974.26,62.5,4974.26,0.0,79.588,4920.625,51.291,-4971.436,98.039,4971.436,0.0,50.709,5028.578,7.869,-4994.003,714.286,4994.003,0.0,6.992,5621.04,36.444,-4968.995,142.857,4968.995,0.0,34.783,5206.236,3.397,-4999.68,1666.667,4999.68,0.0,3.0,5662.265,5.22,-4997.449,1000.0,4997.449,0.0,4.997,5220.353,31.293,-4996.115,166.667,4996.115,0.0,29.977,5215.43,9.279,-4993.333,555.556,4993.333,0.0,8.988,5154.99,9.8,-4994.79,555.556,4994.79,0.0,8.991,5444.445,2.89,-4999.54,2500.0,4999.54,0.0,2.0,7225.0,38.547,-4977.545,135.135,4977.545,0.0,36.834,5209.044,4.437,-4998.737,1250.0,4998.737,0.0,3.999,5546.867,15.317,-4995.54,312.5,4995.54,0.0,15.986,4786.561,1.09,-4998.96,5000.0,4998.96,0.0,1.0,5450.0,6.8,-4998.0,833.333,4998.0,0.0,5.998,5666.667,1.1,-4998.96,5000.0,4998.96,0.0,1.0,5500.0
2019-01-03,41.283,-4964.429,116.279,4964.429,0.0,42.694,4800.404,23.055,-4996.146,217.391,4996.146,0.0,22.982,5012.001,34.509,-4976.74,131.579,4976.74,0.0,37.823,4540.62,94.185,-4910.879,51.02,4910.879,0.0,96.253,4805.368,131.74,-4981.42,38.168,4981.42,0.0,130.513,5028.244,42.463,-4999.966,119.048,4999.966,0.0,42.0,5055.156,24.241,-4981.85,217.391,4981.85,0.0,22.917,5269.84,47.669,-4957.634,106.383,4957.634,0.0,46.602,5071.175,36.562,-4968.638,138.889,4968.638,0.0,35.774,5078.021,89.364,-4990.127,56.18,4990.127,0.0,88.824,5020.435,57.128,-4995.752,89.286,4995.752,0.0,55.952,5100.704,79.6,-4945.92,64.935,4945.92,0.0,76.167,5168.831,130.6,-4934.52,36.496,4934.52,0.0,135.206,4766.424,10.095,-4994.313,500.0,4994.313,0.0,9.989,5047.503,6.86,-4994.9,833.333,4994.9,0.0,5.994,5716.335,24.73,-4989.16,192.308,4989.16,0.0,25.944,4755.769,36.373,-4969.705,138.889,4969.705,0.0,35.782,5051.785,160.223,-4894.835,31.847,4894.835,0.0,153.698,5102.647,1025.47,-4179.84,4.789,4179.84,0.0,872.751,4911.255,1016.06,-4142.44,4.831,4142.44,0.0,857.485,4908.502,14.376,-4995.214,384.615,4995.214,0.0,12.988,5529.068,76.84,-4974.26,62.5,4974.26,0.0,79.588,4802.5,50.376,-4971.436,98.039,4971.436,0.0,50.709,4938.843,7.826,-4994.003,714.286,4994.003,0.0,6.992,5590.121,36.221,-4968.995,142.857,4968.995,0.0,34.783,5174.466,3.388,-4999.68,1666.667,4999.68,0.0,3.0,5647.403,5.255,-4997.449,1000.0,4997.449,0.0,4.997,5254.753,30.91,-4996.115,166.667,4996.115,0.0,29.977,5151.637,9.254,-4993.333,555.556,4993.333,0.0,8.988,5141.278,9.61,-4994.79,555.556,4994.79,0.0,8.991,5338.889,2.62,-4999.54,2500.0,4999.54,0.0,2.0,6550.0,37.904,-4977.545,135.135,4977.545,0.0,36.834,5122.119,4.351,-4998.737,1250.0,4998.737,0.0,3.999,5439.16,15.208,-4995.54,312.5,4995.54,0.0,15.986,4752.412,1.13,-4998.96,5000.0,4998.96,0.0,1.0,5650.0,6.8,-4998.0,833.333,4998.0,0.0,5.998,5666.667,1.15,-4998.96,5000.0,4998.96,0.0,1.0,5750.0
2019-01-04,43.817,-4964.429,116.279,4964.429,0.0,42.694,5094.968,24.013,-4996.146,217.391,4996.146,0.0,22.982,5220.154,35.982,-4976.74,131.579,4976.74,0.0,37.823,4734.456,98.566,-4910.879,51.02,4910.879,0.0,96.253,5028.862,137.95,-4981.42,38.168,4981.42,0.0,130.513,5265.267,43.722,-4999.966,119.048,4999.966,0.0,42.0,5204.954,24.864,-4981.85,217.391,4981.85,0.0,22.917,5405.237,50.0,-4957.634,106.383,4957.634,0.0,46.602,5319.137,38.054,-4968.638,138.889,4968.638,0.0,35.774,5285.339,92.658,-4990.127,56.18,4990.127,0.0,88.824,5205.515,59.234,-4995.752,89.286,4995.752,0.0,55.952,5288.765,81.44,-4945.92,64.935,4945.92,0.0,76.167,5288.312,139.75,-4934.52,36.496,4934.52,0.0,135.206,5100.365,10.443,-4994.313,500.0,4994.313,0.0,9.989,5221.555,7.141,-4994.9,833.333,4994.9,0.0,5.994,5950.424,26.52,-4989.16,192.308,4989.16,0.0,25.944,5100.0,37.628,-4969.705,138.889,4969.705,0.0,35.782,5226.07,165.46,-4894.835,31.847,4894.835,0.0,153.698,5269.415,1078.07,-4179.84,4.789,4179.84,0.0,872.751,5163.17,1070.71,-4142.44,4.831,4142.44,0.0,857.485,5172.512,15.256,-4995.214,384.615,4995.214,0.0,12.988,5867.515,79.54,-4974.26,62.5,4974.26,0.0,79.588,4971.25,51.247,-4971.436,98.039,4971.436,0.0,50.709,5024.212,8.259,-4994.003,714.286,4994.003,0.0,6.992,5899.309,37.787,-4968.995,142.857,4968.995,0.0,34.783,5398.177,3.576,-4999.68,1666.667,4999.68,0.0,3.0,5959.497,5.547,-4997.449,1000.0,4997.449,0.0,4.997,5547.163,31.834,-4996.115,166.667,4996.115,0.0,29.977,5305.673,9.411,-4993.333,555.556,4993.333,0.0,8.988,5228.109,9.89,-4994.79,555.556,4994.79,0.0,8.991,5494.445,2.63,-4999.54,2500.0,4999.54,0.0,2.0,6575.0,39.682,-4977.545,135.135,4977.545,0.0,36.834,5362.439,4.532,-4998.737,1250.0,4998.737,0.0,3.999,5665.343,16.2,-4995.54,312.5,4995.54,0.0,15.986,5062.6,1.24,-4998.96,5000.0,4998.96,0.0,1.0,6200.0,6.8,-4998.0,833.333,4998.0,0.0,5.998,5666.667,1.23,-4998.96,5000.0,4998.96,0.0,1.0,6150.0
2019-01-07,44.021,-4964.429,116.279,4964.429,0.0,42.694,5118.705,23.994,-4996.146,217.391,4996.146,0.0,22.982,5216.072,35.902,-4976.74,131.579,4976.74,0.0,37.823,4723.917,98.691,-4910.879,51.02,4910.879,0.0,96.253,5035.276,138.05,-4981.42,38.168,4981.42,0.0,130.513,5269.084,43.439,-4999.966,119.048,4999.966,0.0,42.0,5171.304,25.315,-4981.85,217.391,4981.85,0.0,22.917,5503.222,50.435,-4957.634,106.383,4957.634,0.0,46.602,5365.449,38.432,-4968.638,138.889,4968.638,0.0,35.774,5337.808,92.723,-4990.127,56.18,4990.127,0.0,88.824,5209.134,59.542,-4995.752,89.286,4995.752,0.0,55.952,5316.268,82.32,-4945.92,64.935,4945.92,0.0,76.167,5345.455,143.1,-4934.52,36.496,4934.52,0.0,135.206,5222.628,10.393,-4994.313,500.0,4994.313,0.0,9.989,5196.69,7.213,-4994.9,833.333,4994.9,0.0,5.994,6010.835,26.86,-4989.16,192.308,4989.16,0.0,25.944,5165.385,37.868,-4969.705,138.889,4969.705,0.0,35.782,5259.443,166.376,-4894.835,31.847,4894.835,0.0,153.698,5298.614,1075.92,-4179.84,4.789,4179.84,0.0,872.751,5152.874,1068.39,-4142.44,4.831,4142.44,0.0,857.485,5161.304,15.482,-4995.214,384.615,4995.214,0.0,12.988,5954.639,82.66,-4974.26,62.5,4974.26,0.0,79.588,5166.25,50.985,-4971.436,98.039,4971.436,0.0,50.709,4998.505,8.242,-4994.003,714.286,4994.003,0.0,6.992,5886.942,37.704,-4968.995,142.857,4968.995,0.0,34.783,5386.263,3.549,-4999.68,1666.667,4999.68,0.0,3.0,5914.912,5.556,-4997.449,1000.0,4997.449,0.0,4.997,5555.762,32.45,-4996.115,166.667,4996.115,0.0,29.977,5408.364,9.616,-4993.333,555.556,4993.333,0.0,8.988,5342.359,10.0,-4994.79,555.556,4994.79,0.0,8.991,5555.556,2.67,-4999.54,2500.0,4999.54,0.0,2.0,6675.0,39.417,-4977.545,135.135,4977.545,0.0,36.834,5326.646,4.575,-4998.737,1250.0,4998.737,0.0,3.999,5719.196,16.92,-4995.54,312.5,4995.54,0.0,15.986,5287.415,1.41,-4998.96,5000.0,4998.96,0.0,1.0,7050.0,6.0,-4998.0,833.333,4998.0,0.0,5.998,5000.0,1.43,-4998.96,5000.0,4998.96,0.0,1.0,7150.0
2019-01-08,44.299,-4964.429,116.279,4964.429,0.0,42.694,5151.074,23.947,-4996.146,217.391,4996.146,0.0,22.982,5205.87,36.586,-4976.74,131.579,4976.74,0.0,37.823,4813.971,99.407,-4910.879,51.02,4910.879,0.0,96.253,5071.786,142.53,-4981.42,38.168,4981.42,0.0,130.513,5440.076,43.348,-4999.966,119.048,4999.966,0.0,42.0,5160.449,25.634,-4981.85,217.391,4981.85,0.0,22.917,5572.703,50.299,-4957.634,106.383,4957.634,0.0,46.602,5350.977,38.193,-4968.638,138.889,4968.638,0.0,35.774,5304.535,92.548,-4990.127,56.18,4990.127,0.0,88.824,5199.311,59.975,-4995.752,89.286,4995.752,0.0,55.952,5354.922,84.0,-4945.92,64.935,4945.92,0.0,76.167,5454.545,146.79,-4934.52,36.496,4934.52,0.0,135.206,5357.299,10.702,-4994.313,500.0,4994.313,0.0,9.989,5350.851,7.258,-4994.9,833.333,4994.9,0.0,5.994,6048.592,27.46,-4989.16,192.308,4989.16,0.0,25.944,5280.769,38.064,-4969.705,138.889,4969.705,0.0,35.782,5286.637,165.762,-4894.835,31.847,4894.835,0.0,153.698,5279.047,1085.37,-4179.84,4.789,4179.84,0.0,872.751,5198.132,1076.28,-4142.44,4.831,4142.44,0.0,857.485,5199.42,15.926,-4995.214,384.615,4995.214,0.0,12.988,6125.537,84.07,-4974.26,62.5,4974.26,0.0,79.588,5254.375,51.361,-4971.436,98.039,4971.436,0.0,50.709,5035.369,8.32,-4994.003,714.286,4994.003,0.0,6.992,5942.595,38.482,-4968.995,142.857,4968.995,0.0,34.783,5497.457,3.558,-4999.68,1666.667,4999.68,0.0,3.0,5929.773,5.582,-4997.449,1000.0,4997.449,0.0,4.997,5581.563,32.17,-4996.115,166.667,4996.115,0.0,29.977,5361.686,9.608,-4993.333,555.556,4993.333,0.0,8.988,5337.789,10.0,-4994.79,555.556,4994.79,0.0,8.991,5555.556,2.58,-4999.54,2500.0,4999.54,0.0,2.0,6450.0,39.767,-4977.545,135.135,4977.545,0.0,36.834,5373.943,4.67,-4998.737,1250.0,4998.737,0.0,3.999,5837.673,17.302,-4995.54,312.5,4995.54,0.0,15.986,5406.936,1.62,-4998.96,5000.0,4998.96,0.0,1.0,8100.0,7.0,-4998.0,833.333,4998.0,0.0,5.998,5833.333,1.61,-4998.96,5000.0,4998.96,0.0,1.0,8050.0
2019-01-09,44.55,-4964.429,116.279,4964.429,0.0,42.694,5180.207,24.182,-4996.146,217.391,4996.146,0.0,22.982,5256.888,37.207,-4976.74,131.579,4976.74,0.0,37.823,4895.721,100.828,-4910.879,51.02,4910.879,0.0,96.253,5144.31,144.23,-4981.42,38.168,4981.42,0.0,130.513,5504.962,43.585,-4999.966,119.048,4999.966,0.0,42.0,5188.672,25.076,-4981.85,217.391,4981.85,0.0,22.917,5451.361,51.134,-4957.634,106.383,4957.634,0.0,46.602,5439.742,38.46,-4968.638,138.889,4968.638,0.0,35.774,5341.647,92.391,-4990.127,56.18,4990.127,0.0,88.824,5190.522,60.291,-4995.752,89.286,4995.752,0.0,55.952,5383.168,88.4,-4945.92,64.935,4945.92,0.0,76.167,5740.26,151.92,-4934.52,36.496,4934.52,0.0,135.206,5544.525,10.722,-4994.313,500.0,4994.313,0.0,9.989,5360.796,7.258,-4994.9,833.333,4994.9,0.0,5.994,6048.592,28.95,-4989.16,192.308,4989.16,0.0,25.944,5567.308,38.713,-4969.705,138.889,4969.705,0.0,35.782,5376.87,166.802,-4894.835,31.847,4894.835,0.0,153.698,5312.16,1081.65,-4179.84,4.789,4179.84,0.0,872.751,5180.316,1074.66,-4142.44,4.831,4142.44,0.0,857.485,5191.594,16.345,-4995.214,384.615,4995.214,0.0,12.988,6286.383,84.31,-4974.26,62.5,4974.26,0.0,79.588,5269.375,50.911,-4971.436,98.039,4971.436,0.0,50.709,4991.229,8.398,-4994.003,714.286,4994.003,0.0,6.992,5998.249,39.918,-4968.995,142.857,4968.995,0.0,34.783,5702.636,3.567,-4999.68,1666.667,4999.68,0.0,3.0,5944.635,5.668,-4997.449,1000.0,4997.449,0.0,4.997,5667.566,31.946,-4996.115,166.667,4996.115,0.0,29.977,5324.343,9.641,-4993.333,555.556,4993.333,0.0,8.988,5356.07,9.99,-4994.79,555.556,4994.79,0.0,8.991,5550.0,2.64,-4999.54,2500.0,4999.54,0.0,2.0,6600.0,40.827,-4977.545,135.135,4977.545,0.0,36.834,5517.112,4.748,-4998.737,1250.0,4998.737,0.0,3.999,5934.609,17.493,-4995.54,312.5,4995.54,0.0,15.986,5466.697,1.86,-4998.96,5000.0,4998.96,0.0,1.0,9300.0,7.5,-4998.0,833.333,4998.0,0.0,5.998,6250.0,1.88,-4998.96,5000.0,4998.96,0.0,1.0,9400.0
2019-01-10,45.06,-4964.429,116.279,4964.429,0.0,42.694,5239.552,24.154,-4996.146,217.391,4996.146,0.0,22.982,5250.765,37.326,-4976.74,131.579,4976.74,0.0,37.823,4911.367,100.181,-4910.879,51.02,4910.879,0.0,96.253,5111.254,144.2,-4981.42,38.168,4981.42,0.0,130.513,5503.817,43.539,-4999.966,119.048,4999.966,0.0,42.0,5183.244,25.326,-4981.85,217.391,4981.85,0.0,22.917,5505.694,51.188,-4957.634,106.383,4957.634,0.0,46.602,5445.531,38.386,-4968.638,138.889,4968.638,0.0,35.774,5331.41,92.382,-4990.127,56.18,4990.127,0.0,88.824,5190.005,59.983,-4995.752,89.286,4995.752,0.0,55.952,5355.665,88.8,-4945.92,64.935,4945.92,0.0,76.167,5766.234,151.69,-4934.52,36.496,4934.52,0.0,135.206,5536.131,10.712,-4994.313,500.0,4994.313,0.0,9.989,5355.824,7.349,-4994.9,833.333,4994.9,0.0,5.994,6124.105,29.02,-4989.16,192.308,4989.16,0.0,25.944,5580.769,38.598,-4969.705,138.889,4969.705,0.0,35.782,5360.799,166.358,-4894.835,31.847,4894.835,0.0,153.698,5298.012,1078.83,-4179.84,4.789,4179.84,0.0,872.751,5166.81,1070.33,-4142.44,4.831,4142.44,0.0,857.485,5170.676,16.284,-4995.214,384.615,4995.214,0.0,12.988,6262.927,83.56,-4974.26,62.5,4974.26,0.0,79.588,5222.5,50.802,-4971.436,98.039,4971.436,0.0,50.709,4980.557,8.441,-4994.003,714.286,4994.003,0.0,6.992,6029.168,40.141,-4968.995,142.857,4968.995,0.0,34.783,5734.404,3.602,-4999.68,1666.667,4999.68,0.0,3.0,6004.082,5.857,-4997.449,1000.0,4997.449,0.0,4.997,5856.771,31.582,-4996.115,166.667,4996.115,0.0,29.977,5263.663,9.592,-4993.333,555.556,4993.333,0.0,8.988,5328.648,9.78,-4994.79,555.556,4994.79,0.0,8.991,5433.333,2.74,-4999.54,2500.0,4999.54,0.0,2.0,6850.0,40.864,-4977.545,135.135,4977.545,0.0,36.834,5522.225,4.877,-4998.737,1250.0,4998.737,0.0,3.999,6096.168,17.421,-4995.54,312.5,4995.54,0.0,15.986,5443.931,1.77,-4998.96,5000.0,4998.96,0.0,1.0,8850.0,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667,1.79,-4998.96,5000.0,4998.96,0.0,1.0,8950.0
2019-01-11,45.403,-4964.429,116.279,4964.429,0.0,42.694,5279.474,24.435,-4996.146,217.391,4996.146,0.0,22.982,5311.987,36.96,-4976.74,131.579,4976.74,0.0,37.823,4863.148,99.407,-4910.879,51.02,4910.879,0.0,96.253,5071.786,143.8,-4981.42,38.168,4981.42,0.0,130.513,5488.55,43.649,-4999.966,119.048,4999.966,0.0,42.0,5196.27,25.718,-4981.85,217.391,4981.85,0.0,22.917,5590.814,51.415,-4957.634,106.383,4957.634,0.0,46.602,5469.652,38.46,-4968.638,138.889,4968.638,0.0,35.774,5341.647,91.94,-4990.127,56.18,4990.127,0.0,88.824,5165.191,59.709,-4995.752,89.286,4995.752,0.0,55.952,5331.135,87.2,-4945.92,64.935,4945.92,0.0,76.167,5662.337,151.32,-4934.52,36.496,4934.52,0.0,135.206,5522.628,10.612,-4994.313,500.0,4994.313,0.0,9.989,5306.095,7.349,-4994.9,833.333,4994.9,0.0,5.994,6124.105,29.23,-4989.16,192.308,4989.16,0.0,25.944,5621.154,38.909,-4969.705,138.889,4969.705,0.0,35.782,5404.062,167.237,-4894.835,31.847,4894.835,0.0,153.698,5326.006,1064.47,-4179.84,4.789,4179.84,0.0,872.751,5098.036,1057.19,-4142.44,4.831,4142.44,0.0,857.485,5107.198,16.048,-4995.214,384.615,4995.214,0.0,12.988,6172.45,82.9,-4974.26,62.5,4974.26,0.0,79.588,5181.25,50.782,-4971.436,98.039,4971.436,0.0,50.709,4978.617,8.597,-4994.003,714.286,4994.003,0.0,6.992,6140.476,40.289,-4968.995,142.857,4968.995,0.0,34.783,5755.584,3.62,-4999.68,1666.667,4999.68,0.0,3.0,6033.804,5.883,-4997.449,1000.0,4997.449,0.0,4.997,5882.57,31.619,-4996.115,166.667,4996.115,0.0,29.977,5269.887,9.583,-4993.333,555.556,4993.333,0.0,8.988,5324.078,9.72,-4994.79,555.556,4994.79,0.0,8.991,5400.0,2.76,-4999.54,2500.0,4999.54,0.0,2.0,6900.0,42.113,-4977.545,135.135,4977.545,0.0,36.834,5690.96,5.032,-4998.737,1250.0,4998.737,0.0,3.999,6290.039,18.231,-4995.54,312.5,4995.54,0.0,15.986,5697.203,1.63,-4998.96,5000.0,4998.96,0.0,1.0,8150.0,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667,1.64,-4998.96,5000.0,4998.96,0.0,1.0,8200.0
