date,IMOS_adj_close,IMOS_cashflow,IMOS_cml_units,IMOS_cml_cost,IMOS_gain_loss,IMOS_avg_price,IMOS_mktvalue,AIHS_adj_close,AIHS_cashflow,AIHS_cml_units,AIHS_cml_cost,AIHS_gain_loss,AIHS_avg_price,AIHS_mktvalue,JHB_adj_close,JHB_cashflow,JHB_cml_units,JHB_cml_cost,JHB_gain_loss,JHB_avg_price,JHB_mktvalue,VERB_adj_close,VERB_cashflow,VERB_cml_units,VERB_cml_cost,VERB_gain_loss,VERB_avg_price,VERB_mktvalue,CHUC_adj_close,CHUC_cashflow,CHUC_cml_units,CHUC_cml_cost,CHUC_gain_loss,CHUC_avg_price,CHUC_mktvalue,GLBD_adj_close,GLBD_cashflow,GLBD_cml_units,GLBD_cml_cost,GLBD_gain_loss,GLBD_avg_price,GLBD_mktvalue,MLFB_adj_close,MLFB_cashflow,MLFB_cml_units,MLFB_cml_cost,MLFB_gain_loss,MLFB_avg_price,MLFB_mktvalue,MMNT_adj_close,MMNT_cashflow,MMNT_cml_units,MMNT_cml_cost,MMNT_gain_loss,MMNT_avg_price,MMNT_mktvalue,UAVS_adj_close,UAVS_cashflow,UAVS_cml_units,UAVS_cml_cost,UAVS_gain_loss,UAVS_avg_price,UAVS_mktvalue,LOMA_adj_close,LOMA_cashflow,LOMA_cml_units,LOMA_cml_cost,LOMA_gain_loss,LOMA_avg_price,LOMA_mktvalue,GURE_adj_close,GURE_cashflow,GURE_cml_units,GURE_cml_cost,GURE_gain_loss,GURE_avg_price,GURE_mktvalue,ABQQ_adj_close,ABQQ_cashflow,ABQQ_cml_units,ABQQ_cml_cost,ABQQ_gain_loss,ABQQ_avg_price,ABQQ_mktvalue,AREB_adj_close,AREB_cashflow,AREB_cml_units,AREB_cml_cost,AREB_gain_loss,AREB_avg_price,AREB_mktvalue,BOXS_adj_close,BOXS_cashflow,BOXS_cml_units,BOXS_cml_cost,BOXS_gain_loss,BOXS_avg_price,BOXS_mktvalue,LCHD_adj_close,LCHD_cashflow,LCHD_cml_units,LCHD_cml_cost,LCHD_gain_loss,LCHD_avg_price,LCHD_mktvalue,PGTK_adj_close,PGTK_cashflow,PGTK_cml_units,PGTK_cml_cost,PGTK_gain_loss,PGTK_avg_price,PGTK_mktvalue
2020-04-02,16.567,-5000.0,262.378,5000.0,0.0,19.056,4346.746,0.41,-15000.0,16286.644,5000.0,-1241.1,0.307,6669.381,7.957,-5000.0,640.685,5000.0,0.0,7.804,5097.919,1.42,-10000.0,3333.333,5000.0,-562.02,1.5,4733.333,0.2,-5000.0,2777777.825,5000.0,0.0,0.002,555555.573,0.75,-5000.0,14285.715,5000.0,0.0,0.35,10714.286,0.002,-15000.0,1000000.022,5000.0,310.53,0.005,1700.0,0.64,-5000.0,12500.0,5000.0,0.0,0.4,8000.0,0.352,-5000.0,14705.882,5000.0,0.0,0.34,5177.941,3.452,-15000.0,1318.672,5000.0,-399.873,3.792,4552.239,3.35,-10000.0,1237.624,5000.0,2769.12,4.04,4146.04,11.95,-10000.0,446.429,5000.0,600.0,11.2,5334.821,0.125,-5000.0,17543.86,5000.0,0.0,0.285,2192.982,0.003,-10000.0,1000000.022,5000.0,1249.999,0.005,3000.0,0.05,-5000.0,5000.0,5000.0,0.0,1.0,250.0,1.6,-15000.0,1730.104,5000.0,-592.9,2.89,2768.166
2020-04-03,16.34,-5000.0,262.378,5000.0,0.0,19.056,4287.134,0.38,-15000.0,16286.644,5000.0,-1241.1,0.307,6192.182,7.709,-5000.0,640.685,5000.0,0.0,7.804,4938.801,1.39,-10000.0,3333.333,5000.0,-562.02,1.5,4633.333,0.2,-5000.0,2777777.825,5000.0,0.0,0.002,555555.573,0.75,-5000.0,14285.715,5000.0,0.0,0.35,10714.286,0.002,-15000.0,1000000.022,5000.0,310.53,0.005,1700.0,0.6,-5000.0,12500.0,5000.0,0.0,0.4,7500.0,0.38,-5000.0,14705.882,5000.0,0.0,0.34,5588.235,3.358,-15000.0,1318.672,5000.0,-399.873,3.792,4427.861,3.42,-10000.0,1237.624,5000.0,2769.12,4.04,4232.673,11.95,-10000.0,446.429,5000.0,600.0,11.2,5334.821,0.12,-5000.0,17543.86,5000.0,0.0,0.285,2105.263,0.003,-10000.0,1000000.022,5000.0,1249.999,0.005,3000.0,0.05,-5000.0,5000.0,5000.0,0.0,1.0,250.0,1.78,-15000.0,1730.104,5000.0,-592.9,2.89,3079.585
2020-04-06,16.51,-5000.0,262.378,5000.0,0.0,19.056,4331.843,0.386,-15000.0,16286.644,5000.0,-1241.1,0.307,6288.273,7.9,-5000.0,640.685,5000.0,0.0,7.804,5061.2,1.39,-10000.0,3333.333,5000.0,-562.02,1.5,4633.333,0.2,-5000.0,2777777.825,5000.0,0.0,0.002,555555.573,0.75,-5000.0,14285.715,5000.0,0.0,0.35,10714.286,0.001,-15000.0,1000000.022,5000.0,310.53,0.005,1400.0,0.65,-5000.0,12500.0,5000.0,0.0,0.4,8125.0,0.375,-5000.0,14705.882,5000.0,0.0,0.34,5514.706,3.301,-15000.0,1318.672,5000.0,-399.873,3.792,4353.234,3.45,-10000.0,1237.624,5000.0,2769.12,4.04,4269.802,13.0,-10000.0,446.429,5000.0,600.0,11.2,5803.572,0.12,-5000.0,17543.86,5000.0,0.0,0.285,2105.263,0.003,-10000.0,1000000.022,5000.0,1249.999,0.005,3000.0,0.05,-5000.0,5000.0,5000.0,0.0,1.0,250.0,1.68,-15000.0,1730.104,5000.0,-592.9,2.89,2906.574
2020-04-07,16.983,-5000.0,262.378,5000.0,0.0,19.056,4456.036,0.396,-15000.0,16286.644,5000.0,-1241.1,0.307,6454.397,8.062,-5000.0,640.685,5000.0,0.0,7.804,5165.239,1.44,-10000.0,3333.333,5000.0,-562.02,1.5,4800.0,0.17,-5000.0,2777777.825,5000.0,0.0,0.002,472222.235,0.75,-5000.0,14285.715,5000.0,0.0,0.35,10714.286,0.001,-15000.0,1000000.022,5000.0,310.53,0.005,1400.0,0.64,-5000.0,12500.0,5000.0,0.0,0.4,7998.75,0.375,-5000.0,14705.882,5000.0,0.0,0.34,5513.235,3.339,-15000.0,1318.672,5000.0,-399.873,3.792,4402.985,3.47,-10000.0,1237.624,5000.0,2769.12,4.04,4294.555,14.0,-10000.0,446.429,5000.0,600.0,11.2,6250.0,0.11,-5000.0,17543.86,5000.0,0.0,0.285,1929.825,0.003,-10000.0,1000000.022,5000.0,1249.999,0.005,3000.0,0.05,-5000.0,5000.0,5000.0,0.0,1.0,250.0,1.7,-15000.0,1730.104,5000.0,-592.9,2.89,2941.176
2020-04-08,17.485,-5000.0,262.378,5000.0,0.0,19.056,4587.68,0.404,-15000.0,16286.644,5000.0,-1241.1,0.307,6583.061,8.186,-5000.0,640.685,5000.0,0.0,7.804,5244.86,1.45,-10000.0,3333.333,5000.0,-562.02,1.5,4833.333,0.21,-5000.0,2777777.825,5000.0,0.0,0.002,583333.325,0.75,-5000.0,14285.715,5000.0,0.0,0.35,10714.286,0.002,-15000.0,1000000.022,5000.0,310.53,0.005,1500.0,0.66,-5000.0,12500.0,5000.0,0.0,0.4,8248.75,0.36,-5000.0,14705.882,5000.0,0.0,0.34,5294.118,3.518,-15000.0,1318.672,5000.0,-399.873,3.792,4639.303,3.46,-10000.0,1237.624,5000.0,2769.12,4.04,4282.178,15.95,-10000.0,446.429,5000.0,600.0,11.2,7120.536,0.11,-5000.0,17543.86,5000.0,0.0,0.285,1929.825,0.003,-10000.0,1000000.022,5000.0,1249.999,0.005,3000.0,0.05,-5000.0,5000.0,5000.0,0.0,1.0,250.0,2.13,-15000.0,1730.104,5000.0,-592.9,2.89,3685.121
2020-04-09,17.21,-5000.0,262.378,5000.0,0.0,19.056,4515.649,0.385,-15000.0,16286.644,5000.0,-1241.1,0.307,6270.358,8.501,-5000.0,640.685,5000.0,0.0,7.804,5446.758,1.47,-10000.0,3333.333,5000.0,-562.02,1.5,4900.0,0.21,-5000.0,2777777.825,5000.0,0.0,0.002,583333.325,0.75,-5000.0,14285.715,5000.0,0.0,0.35,10714.286,0.002,-15000.0,1000000.022,5000.0,310.53,0.005,1500.0,0.685,-5000.0,12500.0,5000.0,0.0,0.4,8562.5,0.355,-5000.0,14705.882,5000.0,0.0,0.34,5220.588,3.452,-15000.0,1318.672,5000.0,-399.873,3.792,4552.239,3.47,-10000.0,1237.624,5000.0,2769.12,4.04,4294.555,15.95,-10000.0,446.429,5000.0,600.0,11.2,7120.536,0.11,-5000.0,17543.86,5000.0,0.0,0.285,1929.825,0.003,-10000.0,1000000.022,5000.0,1249.999,0.005,3000.0,0.05,-5000.0,5000.0,5000.0,0.0,1.0,250.0,2.1,-15000.0,1730.104,5000.0,-592.9,2.89,3633.218
2020-04-13,17.078,-5000.0,262.378,5000.0,0.0,19.056,4480.875,0.407,-15000.0,16286.644,5000.0,-1241.1,0.307,6622.15,8.224,-5000.0,640.685,5000.0,0.0,7.804,5269.278,1.419,-10000.0,3333.333,5000.0,-562.02,1.5,4729.333,0.21,-5000.0,2777777.825,5000.0,0.0,0.002,583333.325,0.75,-5000.0,14285.715,5000.0,0.0,0.35,10714.286,0.001,-15000.0,1000000.022,5000.0,310.53,0.005,1400.0,0.79,-5000.0,12500.0,5000.0,0.0,0.4,9875.0,0.35,-5000.0,14705.882,5000.0,0.0,0.34,5150.0,3.282,-15000.0,1318.672,5000.0,-399.873,3.792,4328.358,3.5,-10000.0,1237.624,5000.0,2769.12,4.04,4331.683,15.95,-10000.0,446.429,5000.0,600.0,11.2,7120.536,0.11,-5000.0,17543.86,5000.0,0.0,0.285,1929.825,0.003,-10000.0,1000000.022,5000.0,1249.999,0.005,3000.0,0.05,-5000.0,5000.0,5000.0,0.0,1.0,250.0,2.01,-15000.0,1730.104,5000.0,-592.9,2.89,3477.509
2020-04-14,17.381,-5000.0,262.378,5000.0,0.0,19.056,4560.358,0.455,-15000.0,16286.644,5000.0,-1241.1,0.307,7412.052,8.352,-5000.0,640.685,5000.0,0.0,7.804,5350.963,1.465,-10000.0,3333.333,5000.0,-562.02,1.5,4883.333,0.18,-5000.0,2777777.825,5000.0,0.0,0.002,500000.028,0.75,-5000.0,14285.715,5000.0,0.0,0.35,10714.286,0.002,-15000.0,1000000.022,5000.0,310.53,0.005,2000.0,0.83,-5000.0,12500.0,5000.0,0.0,0.4,10375.0,0.343,-5000.0,14705.882,5000.0,0.0,0.34,5044.118,3.301,-15000.0,1318.672,5000.0,-399.873,3.792,4353.234,3.54,-10000.0,1237.624,5000.0,2769.12,4.04,4381.188,15.95,-10000.0,446.429,5000.0,600.0,11.2,7120.536,0.111,-5000.0,17543.86,5000.0,0.0,0.285,1947.368,0.003,-10000.0,1000000.022,5000.0,1249.999,0.005,3000.0,0.05,-5000.0,5000.0,5000.0,0.0,1.0,250.0,1.95,-15000.0,1730.104,5000.0,-592.9,2.89,3373.702
2020-04-15,17.902,-5000.0,262.378,5000.0,0.0,19.056,4696.97,0.413,-15000.0,16286.644,5000.0,-1241.1,0.307,6721.498,8.25,-5000.0,640.685,5000.0,0.0,7.804,5285.875,1.48,-10000.0,3333.333,5000.0,-562.02,1.5,4933.333,0.19,-5000.0,2777777.825,5000.0,0.0,0.002,527777.78,0.75,-5000.0,14285.715,5000.0,0.0,0.35,10714.286,0.002,-15000.0,1000000.022,5000.0,310.53,0.005,1800.0,0.86,-10000.0,5813.953,5000.0,5749.54,0.86,5000.0,1.07,-5000.0,14705.882,5000.0,0.0,0.34,15735.295,3.49,-15000.0,1318.672,5000.0,-399.873,3.792,4601.99,4.09,-10000.0,1237.624,5000.0,2769.12,4.04,5061.881,15.95,-10000.0,446.429,5000.0,600.0,11.2,7120.536,0.111,-5000.0,17543.86,5000.0,0.0,0.285,1947.368,0.003,-10000.0,1000000.022,5000.0,1249.999,0.005,3000.0,0.05,-5000.0,5000.0,5000.0,0.0,1.0,250.0,1.9,-15000.0,1730.104,5000.0,-592.9,2.89,3287.197
2020-04-16,18.167,-5000.0,262.378,5000.0,0.0,19.056,4766.518,0.393,-15000.0,16286.644,5000.0,-1241.1,0.307,6400.651,8.193,-5000.0,640.685,5000.0,0.0,7.804,5248.994,1.49,-10000.0,3333.333,5000.0,-562.02,1.5,4966.667,0.18,-5000.0,2777777.825,5000.0,0.0,0.002,500000.028,0.75,-5000.0,14285.715,5000.0,0.0,0.35,10714.286,0.002,-15000.0,1000000.022,5000.0,310.53,0.005,1700.0,0.8,-10000.0,5813.953,5000.0,5749.54,0.86,4651.163,0.7,-5000.0,14705.882,5000.0,0.0,0.34,10294.117,3.367,-15000.0,1318.672,5000.0,-399.873,3.792,4440.298,3.85,-10000.0,1237.624,5000.0,2769.12,4.04,4764.851,15.95,-10000.0,446.429,5000.0,600.0,11.2,7120.536,0.102,-5000.0,17543.86,5000.0,0.0,0.285,1789.474,0.004,-10000.0,1000000.022,5000.0,1249.999,0.005,4000.0,0.05,-5000.0,5000.0,5000.0,0.0,1.0,250.0,1.9,-15000.0,1730.104,5000.0,-592.9,2.89,3287.197
2020-04-17,17.987,-5000.0,262.378,5000.0,0.0,19.056,4719.324,0.392,-15000.0,16286.644,5000.0,-1241.1,0.307,6386.156,8.318,-5000.0,640.685,5000.0,0.0,7.804,5328.899,1.5,-10000.0,3333.333,5000.0,-562.02,1.5,4999.667,0.17,-5000.0,2777777.825,5000.0,0.0,0.002,472222.235,0.75,-5000.0,14285.715,5000.0,0.0,0.35,10714.286,0.002,-15000.0,1000000.022,5000.0,310.53,0.005,1800.0,0.83,-10000.0,5813.953,5000.0,5749.54,0.86,4825.581,0.562,-5000.0,14705.882,5000.0,0.0,0.34,8269.118,3.348,-15000.0,1318.672,5000.0,-399.873,3.792,4415.423,3.87,-10000.0,1237.624,5000.0,2769.12,4.04,4789.604,15.95,-10000.0,446.429,5000.0,600.0,11.2,7120.536,0.105,-5000.0,17543.86,5000.0,0.0,0.285,1842.105,0.004,-10000.0,1000000.022,5000.0,1249.999,0.005,4000.0,0.05,-5000.0,5000.0,5000.0,0.0,1.0,250.0,1.9,-15000.0,1730.104,5000.0,-592.9,2.89,3287.197
2020-04-20,18.214,-5000.0,262.378,5000.0,0.0,19.056,4778.937,0.407,-15000.0,16286.644,5000.0,-1241.1,0.307,6628.664,8.153,-5000.0,640.685,5000.0,0.0,7.804,5223.303,1.436,-10000.0,3333.333,5000.0,-562.02,1.5,4788.333,0.18,-5000.0,2777777.825,5000.0,0.0,0.002,500000.028,0.75,-5000.0,14285.715,5000.0,0.0,0.35,10714.286,0.002,-15000.0,1000000.022,5000.0,310.53,0.005,1900.0,0.87,-10000.0,5813.953,5000.0,5749.54,0.86,5058.139,0.59,-5000.0,14705.882,5000.0,0.0,0.34,8676.47,3.292,-15000.0,1318.672,5000.0,-399.873,3.792,4340.796,3.82,-10000.0,1237.624,5000.0,2769.12,4.04,4727.723,15.95,-10000.0,446.429,5000.0,600.0,11.2,7120.536,0.105,-5000.0,17543.86,5000.0,0.0,0.285,1842.105,0.004,-15000.0,1249999.941,5000.0,1249.999,0.004,5000.0,0.05,-5000.0,5000.0,5000.0,0.0,1.0,250.0,1.8,-15000.0,1730.104,5000.0,-592.9,2.89,3114.187
2020-04-21,17.457,-5000.0,262.378,5000.0,0.0,19.056,4580.229,0.425,-15000.0,16286.644,5000.0,-1241.1,0.307,6921.824,8.145,-5000.0,640.685,5000.0,0.0,7.804,5218.263,1.38,-10000.0,3333.333,5000.0,-562.02,1.5,4600.0,0.19,-5000.0,2777777.825,5000.0,0.0,0.002,527777.78,0.75,-5000.0,14285.715,5000.0,0.0,0.35,10714.286,0.002,-15000.0,1000000.022,5000.0,310.53,0.005,1700.0,0.76,-10000.0,5813.953,5000.0,5749.54,0.86,4418.605,0.6,-5000.0,14705.882,5000.0,0.0,0.34,8826.47,3.16,-15000.0,1318.672,5000.0,-399.873,3.792,4166.667,3.88,-10000.0,1237.624,5000.0,2769.12,4.04,4801.98,15.95,-10000.0,446.429,5000.0,600.0,11.2,7120.536,0.105,-5000.0,17543.86,5000.0,0.0,0.285,1842.105,0.004,-15000.0,1249999.941,5000.0,1249.999,0.004,5000.0,0.05,-5000.0,5000.0,5000.0,0.0,1.0,250.0,1.9,-15000.0,1730.104,5000.0,-592.9,2.89,3287.197
2020-04-22,17.996,-5000.0,262.378,5000.0,0.0,19.056,4721.809,0.425,-15000.0,16286.644,5000.0,-1241.1,0.307,6921.824,8.202,-5000.0,640.685,5000.0,0.0,7.804,5255.141,1.435,-10000.0,3333.333,5000.0,-562.02,1.5,4783.333,0.19,-5000.0,2777777.825,5000.0,0.0,0.002,527777.78,0.75,-5000.0,14285.715,5000.0,0.0,0.35,10714.286,0.002,-15000.0,1000000.022,5000.0,310.53,0.005,2200.0,0.8,-10000.0,5813.953,5000.0,5749.54,0.86,4651.163,0.59,-5000.0,14705.882,5000.0,0.0,0.34,8676.47,3.207,-15000.0,1318.672,5000.0,-399.873,3.792,4228.856,3.75,-10000.0,1237.624,5000.0,2769.12,4.04,4641.089,15.95,-10000.0,446.429,5000.0,600.0,11.2,7120.536,0.105,-5000.0,17543.86,5000.0,0.0,0.285,1842.105,0.004,-15000.0,1249999.941,5000.0,1249.999,0.004,5000.0,0.05,-5000.0,5000.0,5000.0,0.0,1.0,250.0,1.8,-15000.0,1730.104,5000.0,-592.9,2.89,3114.187
2020-04-23,17.76,-5000.0,262.378,5000.0,0.0,19.056,4659.712,0.41,-15000.0,16286.644,5000.0,-1241.1,0.307,6677.524,8.25,-5000.0,640.685,5000.0,0.0,7.804,5285.875,1.4,-10000.0,3333.333,5000.0,-562.02,1.5,4666.667,0.2,-5000.0,2777777.825,5000.0,0.0,0.002,555555.573,0.47,-5000.0,14285.715,5000.0,0.0,0.35,6714.286,0.002,-15000.0,1000000.022,5000.0,310.53,0.005,1800.0,0.699,-10000.0,5813.953,5000.0,5749.54,0.86,4063.953,0.706,-5000.0,14705.882,5000.0,0.0,0.34,10383.823,3.113,-15000.0,1318.672,5000.0,-399.873,3.792,4104.477,3.78,-10000.0,1237.624,5000.0,2769.12,4.04,4678.218,15.95,-10000.0,446.429,5000.0,600.0,11.2,7120.536,0.12,-5000.0,17543.86,5000.0,0.0,0.285,2105.263,0.002,-15000.0,1249999.941,5000.0,1249.999,0.004,2500.0,0.05,-5000.0,5000.0,5000.0,0.0,1.0,250.0,1.75,-15000.0,1730.104,5000.0,-592.9,2.89,3027.682
2020-04-24,18.025,-5000.0,262.378,5000.0,0.0,19.056,4729.26,0.39,-15000.0,16286.644,5000.0,-1241.1,0.307,6353.42,8.279,-5000.0,640.685,5000.0,0.0,7.804,5304.314,1.38,-10000.0,3333.333,5000.0,-562.02,1.5,4600.0,0.18,-5000.0,2777777.825,5000.0,0.0,0.002,500000.028,0.47,-5000.0,14285.715,5000.0,0.0,0.35,6714.286,0.002,-15000.0,1000000.022,5000.0,310.53,0.005,1800.0,0.68,-10000.0,5813.953,5000.0,5749.54,0.86,3953.488,0.69,-5000.0,14705.882,5000.0,0.0,0.34,10145.588,3.141,-15000.0,1318.672,5000.0,-399.873,3.792,4141.791,3.86,-10000.0,1237.624,5000.0,2769.12,4.04,4777.228,15.95,-10000.0,446.429,5000.0,600.0,11.2,7120.536,0.112,-5000.0,17543.86,5000.0,0.0,0.285,1973.684,0.002,-15000.0,1249999.941,5000.0,1249.999,0.004,2500.0,0.05,-5000.0,5000.0,5000.0,0.0,1.0,250.0,1.72,-15000.0,1730.104,5000.0,-592.9,2.89,2975.778
2020-04-27,19.019,-5000.0,262.378,5000.0,0.0,19.056,4990.065,0.398,-15000.0,16286.644,5000.0,-1241.1,0.307,6480.456,8.26,-5000.0,640.685,5000.0,0.0,7.804,5292.02,1.37,-10000.0,3333.333,5000.0,-562.02,1.5,4566.667,0.19,-5000.0,2777777.825,5000.0,0.0,0.002,527777.78,0.53,-5000.0,14285.715,5000.0,0.0,0.35,7571.428,0.002,-15000.0,1000000.022,5000.0,310.53,0.005,1700.0,0.55,-10000.0,5813.953,5000.0,5749.54,0.86,3197.674,1.01,-5000.0,14705.882,5000.0,0.0,0.34,14852.941,3.169,-15000.0,1318.672,5000.0,-399.873,3.792,4179.104,3.95,-10000.0,1237.624,5000.0,2769.12,4.04,4888.614,21.0,-10000.0,446.429,5000.0,600.0,11.2,9375.0,0.112,-5000.0,17543.86,5000.0,0.0,0.285,1973.684,0.005,-15000.0,1249999.941,5000.0,1249.999,0.004,6250.0,0.05,-5000.0,5000.0,5000.0,0.0,1.0,250.0,1.25,-15000.0,1730.104,5000.0,-592.9,2.89,2162.63
2020-04-28,18.451,-5000.0,262.378,5000.0,0.0,19.056,4841.034,0.395,-15000.0,16286.644,5000.0,-1241.1,0.307,6434.853,8.26,-5000.0,640.685,5000.0,0.0,7.804,5292.02,1.34,-10000.0,3333.333,5000.0,-562.02,1.5,4466.667,0.2,-5000.0,2777777.825,5000.0,0.0,0.002,555555.573,0.53,-5000.0,14285.715,5000.0,0.0,0.35,7571.428,0.003,-15000.0,1000000.022,5000.0,310.53,0.005,2900.0,0.536,-10000.0,5813.953,5000.0,5749.54,0.86,3119.186,0.884,-5000.0,14705.882,5000.0,0.0,0.34,13000.0,3.367,-15000.0,1318.672,5000.0,-399.873,3.792,4440.298,3.88,-10000.0,1237.624,5000.0,2769.12,4.04,4801.98,21.0,-10000.0,446.429,5000.0,600.0,11.2,9375.0,0.12,-5000.0,17543.86,5000.0,0.0,0.285,2105.263,0.005,-15000.0,1249999.941,5000.0,1249.999,0.004,6250.0,0.05,-5000.0,5000.0,5000.0,0.0,1.0,250.0,1.41,-15000.0,1730.104,5000.0,-592.9,2.89,2439.446
2020-04-29,18.943,-5000.0,262.378,5000.0,0.0,19.056,4970.194,0.381,-15000.0,16286.644,5000.0,-1241.1,0.307,6205.212,8.346,-5000.0,640.685,5000.0,0.0,7.804,5347.337,1.31,-10000.0,3333.333,5000.0,-562.02,1.5,4366.666,0.18,-5000.0,2777777.825,5000.0,0.0,0.002,500000.028,0.53,-5000.0,14285.715,5000.0,0.0,0.35,7571.428,0.003,-15000.0,1000000.022,5000.0,310.53,0.005,3000.0,0.32,-10000.0,5813.953,5000.0,5749.54,0.86,1860.465,2.3,-10000.0,2173.913,5000.0,28821.799,2.3,5000.0,3.433,-15000.0,1318.672,5000.0,-399.873,3.792,4527.363,3.99,-10000.0,1237.624,5000.0,2769.12,4.04,4938.119,21.0,-10000.0,446.429,5000.0,600.0,11.2,9375.0,0.121,-5000.0,17543.86,5000.0,0.0,0.285,2127.193,0.002,-15000.0,1249999.941,5000.0,1249.999,0.004,2500.0,0.05,-5000.0,5000.0,5000.0,0.0,1.0,250.0,1.4,-15000.0,1730.104,5000.0,-592.9,2.89,2422.145
2020-04-30,18.905,-5000.0,262.378,5000.0,0.0,19.056,4960.259,0.375,-15000.0,16286.644,5000.0,-1241.1,0.307,6107.492,8.308,-5000.0,640.685,5000.0,0.0,7.804,5322.751,1.37,-10000.0,3333.333,5000.0,-562.02,1.5,4566.667,0.19,-5000.0,2777777.825,5000.0,0.0,0.002,527777.78,0.47,-5000.0,14285.715,5000.0,0.0,0.35,6714.286,0.003,-15000.0,1000000.022,5000.0,310.53,0.005,3000.0,0.326,-10000.0,5813.953,5000.0,5749.54,0.86,1895.349,1.45,-10000.0,2173.913,5000.0,28821.799,2.3,3152.174,3.414,-15000.0,1318.672,5000.0,-399.873,3.792,4502.487,3.91,-10000.0,1237.624,5000.0,2769.12,4.04,4839.109,21.0,-10000.0,446.429,5000.0,600.0,11.2,9375.0,0.148,-5000.0,17543.86,5000.0,0.0,0.285,2596.491,0.002,-15000.0,1249999.941,5000.0,1249.999,0.004,2500.0,0.05,-5000.0,5000.0,5000.0,0.0,1.0,250.0,1.49,-15000.0,1730.104,5000.0,-592.9,2.89,2577.855
2020-05-01,18.555,-5000.0,262.378,5000.0,0.0,19.056,4868.356,0.361,-15000.0,16286.644,5000.0,-1241.1,0.307,5879.479,8.241,-5000.0,640.685,5000.0,0.0,7.804,5279.727,1.32,-10000.0,3333.333,5000.0,-562.02,1.5,4400.0,0.19,-5000.0,2777777.825,5000.0,0.0,0.002,527777.78,0.748,-5000.0,14285.715,5000.0,0.0,0.35,10685.715,0.004,-15000.0,1000000.022,5000.0,310.53,0.005,3700.0,0.26,-10000.0,5813.953,5000.0,5749.54,0.86,1511.628,1.32,-10000.0,2173.913,5000.0,28821.799,2.3,2869.565,3.282,-15000.0,1318.672,5000.0,-399.873,3.792,4328.358,3.89,-10000.0,1237.624,5000.0,2769.12,4.04,4814.357,21.0,-10000.0,446.429,5000.0,600.0,11.2,9375.0,0.148,-5000.0,17543.86,5000.0,0.0,0.285,2596.491,0.008,-15000.0,1249999.941,5000.0,1249.999,0.004,10000.0,0.05,-5000.0,5000.0,5000.0,0.0,1.0,250.0,1.41,-15000.0,1730.104,5000.0,-592.9,2.89,2439.446
2020-05-04,19.53,-5000.0,262.378,5000.0,0.0,19.056,5124.193,0.35,-15000.0,16286.644,5000.0,-1241.1,0.307,5698.697,8.231,-5000.0,640.685,5000.0,0.0,7.804,5273.582,1.33,-10000.0,3333.333,5000.0,-562.02,1.5,4433.333,0.19,-5000.0,2777777.825,5000.0,0.0,0.002,527777.78,0.748,-5000.0,14285.715,5000.0,0.0,0.35,10685.715,0.005,-15000.0,1000000.022,5000.0,310.53,0.005,4600.0,0.29,-10000.0,5813.953,5000.0,5749.54,0.86,1685.465,1.15,-10000.0,2173.913,5000.0,28821.799,2.3,2500.0,3.16,-15000.0,1318.672,5000.0,-399.873,3.792,4166.667,3.9,-10000.0,1237.624,5000.0,2769.12,4.04,4826.733,21.0,-10000.0,446.429,5000.0,600.0,11.2,9375.0,0.148,-5000.0,17543.86,5000.0,0.0,0.285,2596.491,0.005,-15000.0,1249999.941,5000.0,1249.999,0.004,6250.0,0.05,-5000.0,5000.0,5000.0,0.0,1.0,250.0,1.69,-15000.0,1730.104,5000.0,-592.9,2.89,2923.875
2020-05-05,19.738,-5000.0,262.378,5000.0,0.0,19.056,5178.838,0.378,-15000.0,16286.644,5000.0,-1241.1,0.307,6149.023,8.279,-5000.0,640.685,5000.0,0.0,7.804,5304.314,1.32,-10000.0,3333.333,5000.0,-562.02,1.5,4400.0,0.2,-5000.0,2777777.825,5000.0,0.0,0.002,555555.573,0.748,-5000.0,14285.715,5000.0,0.0,0.35,10685.715,0.004,-15000.0,1000000.022,5000.0,310.53,0.005,3800.0,0.409,-10000.0,5813.953,5000.0,5749.54,0.86,2377.907,1.3,-10000.0,2173.913,5000.0,28821.799,2.3,2826.087,3.131,-15000.0,1318.672,5000.0,-399.873,3.792,4129.353,3.88,-10000.0,1237.624,5000.0,2769.12,4.04,4801.98,21.0,-10000.0,446.429,5000.0,600.0,11.2,9375.0,0.13,-5000.0,17543.86,5000.0,0.0,0.285,2280.702,0.005,-15000.0,1249999.941,5000.0,1249.999,0.004,6250.0,0.05,-5000.0,5000.0,5000.0,0.0,1.0,250.0,1.68,-15000.0,1730.104,5000.0,-592.9,2.89,2906.574
