date,MMM_adj_close,MMM_cashflow,MMM_cml_units,MMM_cml_cost,MMM_gain_loss,MMM_avg_price,MMM_mktvalue,TSLA_adj_close,TSLA_cashflow,TSLA_cml_units,TSLA_cml_cost,TSLA_gain_loss,TSLA_avg_price,TSLA_mktvalue,AAPL_adj_close,AAPL_cashflow,AAPL_cml_units,AAPL_cml_cost,AAPL_gain_loss,AAPL_avg_price,AAPL_mktvalue,RUN_adj_close,RUN_cashflow,RUN_cml_units,RUN_cml_cost,RUN_gain_loss,RUN_avg_price,RUN_mktvalue,ZM_adj_close,ZM_cashflow,ZM_cml_units,ZM_cml_cost,ZM_gain_loss,ZM_avg_price,ZM_mktvalue,DIS_adj_close,DIS_cashflow,DIS_cml_units,DIS_cml_cost,DIS_gain_loss,DIS_avg_price,DIS_mktvalue,IBM_adj_close,IBM_cashflow,IBM_cml_units,IBM_cml_cost,IBM_gain_loss,IBM_avg_price,IBM_mktvalue,AMD_adj_close,AMD_cashflow,AMD_cml_units,AMD_cml_cost,AMD_gain_loss,AMD_avg_price,AMD_mktvalue,FB_adj_close,FB_cashflow,FB_cml_units,FB_cml_cost,FB_gain_loss,FB_avg_price,FB_mktvalue,BA_adj_close,BA_cashflow,BA_cml_units,BA_cml_cost,BA_gain_loss,BA_avg_price,BA_mktvalue,WYNN_adj_close,WYNN_cashflow,WYNN_cml_units,WYNN_cml_cost,WYNN_gain_loss,WYNN_avg_price,WYNN_mktvalue,AMZN_adj_close,AMZN_cashflow,AMZN_cml_units,AMZN_cml_cost,AMZN_gain_loss,AMZN_avg_price,AMZN_mktvalue,VIAC_adj_close,VIAC_cashflow,VIAC_cml_units,VIAC_cml_cost,VIAC_gain_loss,VIAC_avg_price,VIAC_mktvalue,NWS_adj_close,NWS_cashflow,NWS_cml_units,NWS_cml_cost,NWS_gain_loss,NWS_avg_price,NWS_mktvalue,TTD_adj_close,TTD_cashflow,TTD_cml_units,TTD_cml_cost,TTD_gain_loss,TTD_avg_price,TTD_mktvalue,NVDA_adj_close,NVDA_cashflow,NVDA_cml_units,NVDA_cml_cost,NVDA_gain_loss,NVDA_avg_price,NVDA_mktvalue,WMT_adj_close,WMT_cashflow,WMT_cml_units,WMT_cml_cost,WMT_gain_loss,WMT_avg_price,WMT_mktvalue,PTON_adj_close,PTON_cashflow,PTON_cml_units,PTON_cml_cost,PTON_gain_loss,PTON_avg_price,PTON_mktvalue,FVRR_adj_close,FVRR_cashflow,FVRR_cml_units,FVRR_cml_cost,FVRR_gain_loss,FVRR_avg_price,FVRR_mktvalue,MRNA_adj_close,MRNA_cashflow,MRNA_cml_units,MRNA_cml_cost,MRNA_gain_loss,MRNA_avg_price,MRNA_mktvalue,LULU_adj_close,LULU_cashflow,LULU_cml_units,LULU_cml_cost,LULU_gain_loss,LULU_avg_price,LULU_mktvalue,MO_adj_close,MO_cashflow,MO_cml_units,MO_cml_cost,MO_gain_loss,MO_avg_price,MO_mktvalue,SHOP_adj_close,SHOP_cashflow,SHOP_cml_units,SHOP_cml_cost,SHOP_gain_loss,SHOP_avg_price,SHOP_mktvalue,LUNA_adj_close,LUNA_cashflow,LUNA_cml_units,LUNA_cml_cost,LUNA_gain_loss,LUNA_avg_price,LUNA_mktvalue,TWTR_adj_close,TWTR_cashflow,TWTR_cml_units,TWTR_cml_cost,TWTR_gain_loss,TWTR_avg_price,TWTR_mktvalue,MCD_adj_close,MCD_cashflow,MCD_cml_units,MCD_cml_cost,MCD_gain_loss,MCD_avg_price,MCD_mktvalue,HD_adj_close,HD_cashflow,HD_cml_units,HD_cml_cost,HD_gain_loss,HD_avg_price,HD_mktvalue,CVX_adj_close,CVX_cashflow,CVX_cml_units,CVX_cml_cost,CVX_gain_loss,CVX_avg_price,CVX_mktvalue,SYF_adj_close,SYF_cashflow,SYF_cml_units,SYF_cml_cost,SYF_gain_loss,SYF_avg_price,SYF_mktvalue,PLUG_adj_close,PLUG_cashflow,PLUG_cml_units,PLUG_cml_cost,PLUG_gain_loss,PLUG_avg_price,PLUG_mktvalue,NIO_adj_close,NIO_cashflow,NIO_cml_units,NIO_cml_cost,NIO_gain_loss,NIO_avg_price,NIO_mktvalue,DKNG_adj_close,DKNG_cashflow,DKNG_cml_units,DKNG_cml_cost,DKNG_gain_loss,DKNG_avg_price,DKNG_mktvalue,MGM_adj_close,MGM_cashflow,MGM_cml_units,MGM_cml_cost,MGM_gain_loss,MGM_avg_price,MGM_mktvalue,XLNX_adj_close,XLNX_cashflow,XLNX_cml_units,XLNX_cml_cost,XLNX_gain_loss,XLNX_avg_price,XLNX_mktvalue,QCOM_adj_close,QCOM_cashflow,QCOM_cml_units,QCOM_cml_cost,QCOM_gain_loss,QCOM_avg_price,QCOM_mktvalue,PLTR_adj_close,PLTR_cashflow,PLTR_cml_units,PLTR_cml_cost,PLTR_gain_loss,PLTR_avg_price,PLTR_mktvalue,PLL_adj_close,PLL_cashflow,PLL_cml_units,PLL_cml_cost,PLL_gain_loss,PLL_avg_price,PLL_mktvalue,TLRY_adj_close,TLRY_cashflow,TLRY_cml_units,TLRY_cml_cost,TLRY_gain_loss,TLRY_avg_price,TLRY_mktvalue,GILT_adj_close,GILT_cashflow,GILT_cml_units,GILT_cml_cost,GILT_gain_loss,GILT_avg_price,GILT_mktvalue
2020-05-29,150.183,-180.95,1.0,180.95,0.0,180.95,150.183,167.0,-159.37,2.0,190.8,31.43,95.4,334.0,78.72,-1139.95,15.0,1139.95,0.0,75.997,1180.8,16.7,-195.8,10.0,195.8,0.0,19.58,167.0,179.48,-1734.42,10.0,1742.4,7.98,174.24,1794.8,117.3,-98.4,0.92,98.4,0.0,106.957,107.916,112.09,-621.4,5.0,621.4,0.0,124.28,560.45,53.8,-108.0,2.0,108.0,0.0,54.0,107.6,225.09,-117.4,0.65,117.4,0.0,180.615,146.308,145.85,0.0,0.0,0.0,0.0,,0.0,83.28,0.0,0.0,0.0,0.0,,0.0,2442.37,-1483.39,0.62,1483.39,0.0,2392.565,1514.269,19.934,-471.3,30.0,471.3,0.0,15.71,598.011,12.073,-217.92,24.0,217.92,0.0,9.08,289.763,31.156,-274.19,0.9,274.19,0.0,304.656,28.04,88.595,-309.23,1.05,309.23,0.0,294.505,93.025,121.663,-372.7,3.0,372.7,0.0,124.233,364.989,42.19,-739.5,16.0,739.5,0.0,46.219,675.04,65.12,-913.5,15.0,913.5,0.0,60.9,976.8,61.5,-206.22,3.0,206.22,0.0,68.74,184.5,300.1,-245.81,0.9,245.81,0.0,273.122,270.09,34.824,-223.98,6.0,223.98,0.0,37.33,208.942,757.8,-319.76,0.39,319.76,0.0,819.897,295.542,6.1,0.0,0.0,0.0,0.0,,0.0,30.97,0.0,0.0,0.0,0.0,,0.0,181.018,0.0,0.0,0.0,0.0,,0.0,240.366,0.0,0.0,0.0,0.0,,0.0,85.627,0.0,0.0,0.0,0.0,,0.0,19.599,0.0,0.0,0.0,0.0,,0.0,4.21,0.0,0.0,0.0,0.0,,0.0,3.98,0.0,0.0,0.0,0.0,,0.0,39.7,0.0,0.0,0.0,0.0,,0.0,17.17,0.0,0.0,0.0,0.0,,0.0,91.186,0.0,0.0,0.0,0.0,,0.0,78.345,0.0,0.0,0.0,0.0,,0.0,,,,,,,,7.75,0.0,0.0,0.0,0.0,,0.0,9.85,0.0,0.0,0.0,0.0,,0.0,7.215,0.0,0.0,0.0,0.0,,0.0
2020-06-01,149.357,-180.95,1.0,180.95,0.0,180.95,149.357,179.62,-159.37,2.0,190.8,31.43,95.4,359.24,79.688,-1139.95,15.0,1139.95,0.0,75.997,1195.321,17.67,-371.7,20.0,371.7,0.0,18.585,353.4,204.15,-1734.42,10.0,1742.4,7.98,174.24,2041.5,118.77,-98.4,0.92,98.4,0.0,106.957,109.268,112.081,-621.4,5.0,621.4,0.0,124.28,560.405,53.63,-108.0,2.0,108.0,0.0,54.0,107.26,231.91,-117.4,0.65,117.4,0.0,180.615,150.742,151.39,0.0,0.0,0.0,0.0,,0.0,86.47,0.0,0.0,0.0,0.0,,0.0,2471.04,-1483.39,0.62,1483.39,0.0,2392.565,1532.045,20.693,-471.3,30.0,471.3,0.0,15.71,620.79,12.054,-217.92,24.0,217.92,0.0,9.08,289.291,31.031,-274.19,0.9,274.19,0.0,304.656,27.928,87.904,-309.23,1.05,309.23,0.0,294.505,92.299,121.565,-372.7,3.0,372.7,0.0,124.233,364.695,45.85,-739.5,16.0,739.5,0.0,46.219,733.6,68.57,-913.5,15.0,913.5,0.0,60.9,1028.55,62.18,-206.22,3.0,206.22,0.0,68.74,186.54,308.69,-245.81,0.9,245.81,0.0,273.122,277.821,34.94,-223.98,6.0,223.98,0.0,37.33,209.638,758.0,-319.76,0.39,319.76,0.0,819.897,295.62,6.29,-210.21,33.0,210.21,0.0,6.37,207.57,31.89,0.0,0.0,0.0,0.0,,0.0,182.077,0.0,0.0,0.0,0.0,,0.0,239.215,0.0,0.0,0.0,0.0,,0.0,86.645,0.0,0.0,0.0,0.0,,0.0,20.302,0.0,0.0,0.0,0.0,,0.0,4.28,0.0,0.0,0.0,0.0,,0.0,4.26,0.0,0.0,0.0,0.0,,0.0,43.7,0.0,0.0,0.0,0.0,,0.0,17.79,0.0,0.0,0.0,0.0,,0.0,90.095,0.0,0.0,0.0,0.0,,0.0,77.231,0.0,0.0,0.0,0.0,,0.0,,,,,,,,7.45,0.0,0.0,0.0,0.0,,0.0,10.04,0.0,0.0,0.0,0.0,,0.0,7.181,0.0,0.0,0.0,0.0,,0.0
2020-06-02,151.335,-180.95,1.0,180.95,0.0,180.95,151.335,176.312,-159.37,2.0,190.8,31.43,95.4,352.624,80.057,-1139.95,15.0,1139.95,0.0,75.997,1200.855,17.94,-371.7,20.0,371.7,0.0,18.585,358.8,208.08,-1734.42,10.0,1742.4,7.98,174.24,2080.8,118.75,-98.4,0.92,98.4,0.0,106.957,109.25,113.077,-621.4,5.0,621.4,0.0,124.28,565.386,53.54,-108.0,2.0,108.0,0.0,54.0,107.08,232.72,-117.4,0.65,117.4,0.0,180.615,151.268,153.31,0.0,0.0,0.0,0.0,,0.0,84.1,0.0,0.0,0.0,0.0,,0.0,2472.41,-1483.39,0.62,1483.39,0.0,2392.565,1532.894,20.991,-471.3,30.0,471.3,0.0,15.71,629.728,12.133,-217.92,24.0,217.92,0.0,9.08,291.181,31.826,-274.19,0.9,274.19,0.0,304.656,28.643,88.094,-309.23,1.05,309.23,0.0,294.505,92.498,121.545,-372.7,3.0,372.7,0.0,124.233,364.636,49.01,-739.5,16.0,739.5,0.0,46.219,784.16,69.61,-913.5,15.0,913.5,0.0,60.9,1044.15,59.87,-206.22,3.0,206.22,0.0,68.74,179.61,312.3,-245.81,0.9,245.81,0.0,273.122,281.07,35.368,-223.98,6.0,223.98,0.0,37.33,212.206,779.5,-319.76,0.39,319.76,0.0,819.897,304.005,6.28,-210.21,33.0,210.21,0.0,6.37,207.24,32.26,0.0,0.0,0.0,0.0,,0.0,182.252,0.0,0.0,0.0,0.0,,0.0,244.458,0.0,0.0,0.0,0.0,,0.0,88.419,0.0,0.0,0.0,0.0,,0.0,21.235,0.0,0.0,0.0,0.0,,0.0,4.15,0.0,0.0,0.0,0.0,,0.0,4.7,0.0,0.0,0.0,0.0,,0.0,41.27,0.0,0.0,0.0,0.0,,0.0,18.19,0.0,0.0,0.0,0.0,,0.0,92.326,0.0,0.0,0.0,0.0,,0.0,81.977,0.0,0.0,0.0,0.0,,0.0,,,,,,,,7.795,0.0,0.0,0.0,0.0,,0.0,10.02,0.0,0.0,0.0,0.0,,0.0,6.879,0.0,0.0,0.0,0.0,,0.0
2020-06-03,154.762,-180.95,1.0,180.95,0.0,180.95,154.762,176.592,-159.37,2.0,190.8,31.43,95.4,353.184,80.498,-1139.95,15.0,1139.95,0.0,75.997,1207.466,18.6,-371.7,20.0,371.7,0.0,18.585,372.0,223.87,-1734.42,10.0,1742.4,7.98,174.24,2238.7,122.18,-98.4,0.92,98.4,0.0,106.957,112.406,115.814,-621.4,5.0,621.4,0.0,124.28,579.072,52.73,-108.0,2.0,108.0,0.0,54.0,105.46,230.16,-117.4,0.65,117.4,0.0,180.615,149.604,173.16,0.0,0.0,0.0,0.0,,0.0,93.5,0.0,0.0,0.0,0.0,,0.0,2478.4,-1483.39,0.62,1483.39,0.0,2392.565,1536.608,21.837,-471.3,30.0,471.3,0.0,15.71,655.102,12.773,-217.92,24.0,217.92,0.0,9.08,306.544,35.498,-274.19,0.9,274.19,0.0,304.656,31.948,87.537,-309.23,1.05,309.23,0.0,294.505,91.914,121.084,-372.7,3.0,372.7,0.0,124.233,363.253,47.83,-739.5,16.0,739.5,0.0,46.219,765.28,70.37,-913.5,15.0,913.5,0.0,60.9,1055.55,59.89,-206.22,3.0,206.22,0.0,68.74,179.67,323.74,-245.81,0.9,245.81,0.0,273.122,291.366,35.858,-223.98,6.0,223.98,0.0,37.33,215.149,762.02,-319.76,0.39,319.76,0.0,819.897,297.188,6.53,-210.21,33.0,210.21,0.0,6.37,215.49,34.88,-258.82,7.5,258.82,0.0,34.509,261.6,187.79,0.0,0.0,0.0,0.0,,0.0,244.254,0.0,0.0,0.0,0.0,,0.0,90.745,0.0,0.0,0.0,0.0,,0.0,22.794,0.0,0.0,0.0,0.0,,0.0,4.17,0.0,0.0,0.0,0.0,,0.0,5.6,0.0,0.0,0.0,0.0,,0.0,40.16,0.0,0.0,0.0,0.0,,0.0,20.248,0.0,0.0,0.0,0.0,,0.0,94.597,0.0,0.0,0.0,0.0,,0.0,82.104,0.0,0.0,0.0,0.0,,0.0,,,,,,,,8.351,0.0,0.0,0.0,0.0,,0.0,10.08,0.0,0.0,0.0,0.0,,0.0,6.913,0.0,0.0,0.0,0.0,,0.0
2020-06-04,156.049,-180.95,1.0,180.95,0.0,180.95,156.049,172.876,-159.37,2.0,190.8,31.43,95.4,345.752,79.804,-1139.95,15.0,1139.95,0.0,75.997,1197.067,18.285,-371.7,20.0,371.7,0.0,18.585,365.7,210.35,377.28,10.0,1742.4,369.3,174.24,2103.5,123.69,-98.4,0.92,98.4,0.0,106.957,113.795,115.671,-621.4,5.0,621.4,0.0,124.28,578.354,52.63,-108.0,2.0,108.0,0.0,54.0,105.26,226.29,-117.4,0.65,117.4,0.0,180.615,147.088,184.3,0.0,0.0,0.0,0.0,,0.0,95.38,0.0,0.0,0.0,0.0,,0.0,2460.6,-1483.39,0.62,1483.39,0.0,2392.565,1525.572,23.182,-471.3,30.0,471.3,0.0,15.71,695.469,12.645,-217.92,24.0,217.92,0.0,9.08,303.472,33.724,-274.19,0.9,274.19,0.0,304.656,30.352,87.547,-309.23,1.05,309.23,0.0,294.505,91.925,119.751,-372.7,3.0,372.7,0.0,124.233,359.252,47.88,-739.5,16.0,739.5,0.0,46.219,766.08,67.27,-913.5,15.0,913.5,0.0,60.9,1009.05,60.59,-206.22,3.0,206.22,0.0,68.74,181.77,317.42,-245.81,0.9,245.81,0.0,273.122,285.678,36.322,-223.98,6.0,223.98,0.0,37.33,217.931,735.19,-319.76,0.39,319.76,0.0,819.897,286.724,6.49,-210.21,33.0,210.21,0.0,6.37,214.17,33.72,-258.82,7.5,258.82,0.0,34.509,252.9,187.741,0.0,0.0,0.0,0.0,,0.0,242.259,0.0,0.0,0.0,0.0,,0.0,89.904,0.0,0.0,0.0,0.0,,0.0,23.41,0.0,0.0,0.0,0.0,,0.0,5.0,0.0,0.0,0.0,0.0,,0.0,5.97,0.0,0.0,0.0,0.0,,0.0,40.53,0.0,0.0,0.0,0.0,,0.0,21.708,0.0,0.0,0.0,0.0,,0.0,94.885,0.0,0.0,0.0,0.0,,0.0,83.988,0.0,0.0,0.0,0.0,,0.0,,,,,,,,8.51,0.0,0.0,0.0,0.0,,0.0,10.09,0.0,0.0,0.0,0.0,,0.0,5.998,0.0,0.0,0.0,0.0,,0.0
2020-06-05,160.714,-180.95,1.0,180.95,0.0,180.95,160.714,177.132,-159.37,2.0,190.8,31.43,95.4,354.264,82.077,-1139.95,15.0,1139.95,0.0,75.997,1231.161,18.69,-371.7,20.0,371.7,0.0,18.585,373.8,207.6,377.28,10.0,1742.4,369.3,174.24,2076.0,124.82,-98.4,0.92,98.4,0.0,106.957,114.834,118.516,-621.4,5.0,621.4,0.0,124.28,592.579,53.1,-108.0,2.0,108.0,0.0,54.0,106.2,230.77,-117.4,0.65,117.4,0.0,180.615,150.001,205.43,0.0,0.0,0.0,0.0,,0.0,101.61,0.0,0.0,0.0,0.0,,0.0,2483.0,-1483.39,0.62,1483.39,0.0,2392.565,1539.46,23.855,-471.3,30.0,471.3,0.0,15.71,715.653,12.842,-217.92,24.0,217.92,0.0,9.08,308.198,35.429,-274.19,0.9,274.19,0.0,304.656,31.886,89.08,-309.23,1.05,309.23,0.0,294.505,93.534,119.211,-372.7,3.0,372.7,0.0,124.233,357.634,45.9,-739.5,16.0,739.5,0.0,46.219,734.4,63.89,-913.5,15.0,913.5,0.0,60.9,958.35,58.19,-206.22,3.0,206.22,0.0,68.74,174.57,319.78,-245.81,0.9,245.81,0.0,273.122,287.802,37.374,-223.98,6.0,223.98,0.0,37.33,224.245,727.77,-319.76,0.39,319.76,0.0,819.897,283.83,6.63,-210.21,33.0,210.21,0.0,6.37,218.79,34.87,-258.82,7.5,258.82,0.0,34.509,261.525,191.55,-268.57,1.35,268.57,0.0,198.941,258.592,248.049,-267.42,1.05,267.42,0.0,254.686,260.451,94.134,0.0,0.0,0.0,0.0,,0.0,24.555,0.0,0.0,0.0,0.0,,0.0,4.88,0.0,0.0,0.0,0.0,,0.0,5.59,0.0,0.0,0.0,0.0,,0.0,39.34,0.0,0.0,0.0,0.0,,0.0,21.708,0.0,0.0,0.0,0.0,,0.0,95.4,0.0,0.0,0.0,0.0,,0.0,86.438,0.0,0.0,0.0,0.0,,0.0,,,,,,,,8.26,0.0,0.0,0.0,0.0,,0.0,9.48,0.0,0.0,0.0,0.0,,0.0,6.188,0.0,0.0,0.0,0.0,,0.0
2020-06-08,160.196,-180.95,1.0,180.95,0.0,180.95,160.196,189.984,-159.37,2.0,190.8,31.43,95.4,379.968,82.563,-1139.95,15.0,1139.95,0.0,75.997,1238.44,19.64,-371.7,20.0,371.7,0.0,18.585,392.8,209.83,377.28,10.0,1742.4,369.3,174.24,2098.3,127.28,-98.4,0.92,98.4,0.0,106.957,117.098,121.827,-621.4,5.0,621.4,0.0,124.28,609.136,52.97,-108.0,2.0,108.0,0.0,54.0,105.94,231.4,-117.4,0.65,117.4,0.0,180.615,150.41,230.5,-91.74,0.4,91.74,0.0,229.35,92.2,108.8,-105.95,1.0,105.95,0.0,105.95,108.8,2524.06,-1483.39,0.62,1483.39,0.0,2392.565,1564.917,27.402,-471.3,30.0,471.3,0.0,15.71,822.049,13.216,-217.92,24.0,217.92,0.0,9.08,317.18,35.831,-274.19,0.9,274.19,0.0,304.656,32.248,87.932,-309.23,1.05,309.23,0.0,294.505,92.328,118.897,-372.7,3.0,372.7,0.0,124.233,356.692,44.78,-804.39,17.5,804.39,0.0,45.965,783.65,60.09,-913.5,15.0,913.5,0.0,60.9,901.35,59.1,-206.22,3.0,206.22,0.0,68.74,177.3,315.3,-245.81,0.9,245.81,0.0,273.122,283.77,38.195,-223.98,6.0,223.98,0.0,37.33,229.168,730.67,-319.76,0.39,319.76,0.0,819.897,284.961,6.67,-210.21,33.0,210.21,0.0,6.37,220.11,36.64,-258.82,7.5,258.82,0.0,34.509,274.8,196.883,-268.57,1.35,268.57,0.0,198.941,265.793,249.869,-267.42,1.05,267.42,0.0,254.686,262.362,96.403,0.0,0.0,0.0,0.0,,0.0,25.854,0.0,0.0,0.0,0.0,,0.0,5.28,0.0,0.0,0.0,0.0,,0.0,5.97,0.0,0.0,0.0,0.0,,0.0,38.0,0.0,0.0,0.0,0.0,,0.0,23.746,0.0,0.0,0.0,0.0,,0.0,95.738,0.0,0.0,0.0,0.0,,0.0,89.191,0.0,0.0,0.0,0.0,,0.0,,,,,,,,8.26,0.0,0.0,0.0,0.0,,0.0,10.44,0.0,0.0,0.0,0.0,,0.0,6.085,0.0,0.0,0.0,0.0,,0.0
2020-06-09,160.033,-180.95,1.0,180.95,0.0,180.95,160.033,188.134,-159.37,2.0,190.8,31.43,95.4,376.268,85.17,-1139.95,15.0,1139.95,0.0,75.997,1277.547,19.33,-371.7,20.0,371.7,0.0,18.585,386.6,205.43,377.28,10.0,1742.4,369.3,174.24,2054.3,123.89,-98.4,0.92,98.4,0.0,106.957,113.979,118.345,-621.4,5.0,621.4,0.0,124.28,591.726,56.39,-108.0,2.0,108.0,0.0,54.0,112.78,238.67,-117.4,0.65,117.4,0.0,180.615,155.135,216.74,-91.74,0.4,91.74,0.0,229.35,86.696,102.76,-105.95,1.0,105.95,0.0,105.95,102.76,2600.86,-1483.39,0.62,1483.39,0.0,2392.565,1612.533,25.008,-471.3,30.0,471.3,0.0,15.71,750.253,12.723,-217.92,24.0,217.92,0.0,9.08,305.362,36.298,-274.19,0.9,274.19,0.0,304.656,32.668,90.338,-309.23,1.05,309.23,0.0,294.505,94.855,119.005,-372.7,3.0,372.7,0.0,124.233,357.016,47.64,-804.39,17.5,804.39,0.0,45.965,833.7,60.22,-913.5,15.0,913.5,0.0,60.9,903.3,58.23,-206.22,3.0,206.22,0.0,68.74,174.69,316.4,-245.81,0.9,245.81,0.0,273.122,284.76,37.615,-223.98,6.0,223.98,0.0,37.33,225.69,741.7,-319.76,0.39,319.76,0.0,819.897,289.263,6.35,-210.21,33.0,210.21,0.0,6.37,209.55,35.92,-258.82,7.5,258.82,0.0,34.509,269.4,193.842,-268.57,1.35,268.57,0.0,198.941,261.687,249.859,-267.42,1.05,267.42,0.0,254.686,262.352,94.807,0.0,0.0,0.0,0.0,,0.0,24.882,0.0,0.0,0.0,0.0,,0.0,5.1,0.0,0.0,0.0,0.0,,0.0,6.68,0.0,0.0,0.0,0.0,,0.0,39.41,0.0,0.0,0.0,0.0,,0.0,22.05,0.0,0.0,0.0,0.0,,0.0,95.034,0.0,0.0,0.0,0.0,,0.0,87.609,0.0,0.0,0.0,0.0,,0.0,,,,,,,,6.39,0.0,0.0,0.0,0.0,,0.0,10.13,0.0,0.0,0.0,0.0,,0.0,5.912,0.0,0.0,0.0,0.0,,0.0
2020-06-10,157.345,-180.95,1.0,180.95,0.0,180.95,157.345,205.01,-230.4,2.35,261.83,31.43,111.417,481.773,87.361,-1139.95,15.0,1139.95,0.0,75.997,1310.415,18.62,-371.7,20.0,371.7,0.0,18.585,372.4,221.02,377.28,10.0,1742.4,369.3,174.24,2210.2,122.18,-98.4,0.92,98.4,0.0,106.957,112.406,116.55,-621.4,5.0,621.4,0.0,124.28,582.752,57.44,-108.0,2.0,108.0,0.0,54.0,114.88,236.73,-117.4,0.65,117.4,0.0,180.615,153.874,203.41,-91.74,0.4,91.74,0.0,229.35,81.364,98.93,-105.95,1.0,105.95,0.0,105.95,98.93,2647.45,-1483.39,0.62,1483.39,0.0,2392.565,1641.419,23.067,-471.3,30.0,471.3,0.0,15.71,692.009,12.251,-217.92,24.0,217.92,0.0,9.08,294.018,36.852,-274.19,0.9,274.19,0.0,304.656,33.167,93.542,-309.23,1.05,309.23,0.0,294.505,98.219,118.819,-372.7,3.0,372.7,0.0,124.233,356.457,47.11,-804.39,17.5,804.39,0.0,45.965,824.425,61.19,-913.5,15.0,913.5,0.0,60.9,917.85,60.07,-206.22,3.0,206.22,0.0,68.74,180.21,323.25,-245.81,0.9,245.81,0.0,273.122,290.925,37.294,-223.98,6.0,223.98,0.0,37.33,223.764,743.64,-319.76,0.39,319.76,0.0,819.897,290.02,6.43,-210.21,33.0,210.21,0.0,6.37,212.19,35.14,-258.82,7.5,258.82,0.0,34.509,263.55,190.228,-268.57,1.35,268.57,0.0,198.941,256.808,247.611,-267.42,1.05,267.42,0.0,254.686,259.991,91.118,0.0,0.0,0.0,0.0,,0.0,23.448,0.0,0.0,0.0,0.0,,0.0,5.66,0.0,0.0,0.0,0.0,,0.0,6.3,0.0,0.0,0.0,0.0,,0.0,39.11,0.0,0.0,0.0,0.0,,0.0,20.501,0.0,0.0,0.0,0.0,,0.0,94.508,0.0,0.0,0.0,0.0,,0.0,88.839,0.0,0.0,0.0,0.0,,0.0,,,,,,,,6.3,0.0,0.0,0.0,0.0,,0.0,9.69,0.0,0.0,0.0,0.0,,0.0,5.601,0.0,0.0,0.0,0.0,,0.0
2020-06-11,146.285,-180.95,1.0,180.95,0.0,180.95,146.285,194.568,-230.4,2.35,261.83,31.43,111.417,457.235,83.167,-1139.95,15.0,1139.95,0.0,75.997,1247.502,17.165,-371.7,20.0,371.7,0.0,18.585,343.3,222.07,377.28,10.0,1742.4,369.3,174.24,2220.7,112.64,-98.4,0.92,98.4,0.0,106.957,103.629,105.907,-621.4,5.0,621.4,0.0,124.28,529.534,52.83,-108.0,2.0,108.0,0.0,54.0,105.66,224.43,-117.4,0.65,117.4,0.0,180.615,145.879,170.0,-91.74,0.4,91.74,0.0,229.35,68.0,89.74,-105.95,1.0,105.95,0.0,105.95,89.74,2557.96,-1483.39,0.62,1483.39,0.0,2392.565,1585.935,22.673,-471.3,30.0,471.3,0.0,15.71,680.187,11.266,-217.92,24.0,217.92,0.0,9.08,270.383,34.754,-274.19,0.9,274.19,0.0,304.656,31.279,87.844,-309.23,1.05,309.23,0.0,294.505,92.236,117.77,-372.7,3.0,372.7,0.0,124.233,353.309,45.98,-804.39,17.5,804.39,0.0,45.965,804.65,60.3,-913.5,15.0,913.5,0.0,60.9,904.5,60.2,-206.22,3.0,206.22,0.0,68.74,180.6,308.12,-245.81,0.9,245.81,0.0,273.122,277.308,35.038,-223.98,6.0,223.98,0.0,37.33,210.226,725.12,-319.76,0.39,319.76,0.0,819.897,282.797,5.83,-210.21,33.0,210.21,0.0,6.37,192.39,33.03,-258.82,7.5,258.82,0.0,34.509,247.725,182.174,-268.57,1.35,268.57,0.0,198.941,245.935,233.034,-267.42,1.05,267.42,0.0,254.686,244.685,83.452,0.0,0.0,0.0,0.0,,0.0,21.312,0.0,0.0,0.0,0.0,,0.0,4.75,0.0,0.0,0.0,0.0,,0.0,5.91,0.0,0.0,0.0,0.0,,0.0,36.28,0.0,0.0,0.0,0.0,,0.0,17.832,0.0,0.0,0.0,0.0,,0.0,88.994,0.0,0.0,0.0,0.0,,0.0,82.016,0.0,0.0,0.0,0.0,,0.0,,,,,,,,6.06,0.0,0.0,0.0,0.0,,0.0,8.37,0.0,0.0,0.0,0.0,,0.0,5.282,0.0,0.0,0.0,0.0,,0.0
