date,AAPL_adj_close,AAPL_cashflow,AAPL_cml_units,AAPL_cml_cost,AAPL_gain_loss,AAPL_avg_price,AAPL_mktvalue,MSFT_adj_close,MSFT_cashflow,MSFT_cml_units,MSFT_cml_cost,MSFT_gain_loss,MSFT_avg_price,MSFT_mktvalue,QCOM_adj_close,QCOM_cashflow,QCOM_cml_units,QCOM_cml_cost,QCOM_gain_loss,QCOM_avg_price,QCOM_mktvalue,TSM_adj_close,TSM_cashflow,TSM_cml_units,TSM_cml_cost,TSM_gain_loss,TSM_avg_price,TSM_mktvalue,ASX_adj_close,ASX_cashflow,ASX_cml_units,ASX_cml_cost,ASX_gain_loss,ASX_avg_price,ASX_mktvalue,TTD_adj_close,TTD_cashflow,TTD_cml_units,TTD_cml_cost,TTD_gain_loss,TTD_avg_price,TTD_mktvalue,VRNS_adj_close,VRNS_cashflow,VRNS_cml_units,VRNS_cml_cost,VRNS_gain_loss,VRNS_avg_price,VRNS_mktvalue,FIVN_adj_close,FIVN_cashflow,FIVN_cml_units,FIVN_cml_cost,FIVN_gain_loss,FIVN_avg_price,FIVN_mktvalue,VHC_adj_close,VHC_cashflow,VHC_cml_units,VHC_cml_cost,VHC_gain_loss,VHC_avg_price,VHC_mktvalue
2019-09-19,54.429,-4992.24,33.0,4992.24,1121.257,151.28,1796.163,138.478,-4704.84,14.0,4704.84,785.82,336.06,1938.698,74.949,-4890.9,30.0,4890.9,939.6,163.03,2248.46,42.924,-4947.6,42.0,4947.6,889.98,117.8,1802.824,4.341,-4995.25,689.0,4995.25,1247.09,7.25,2991.251,21.038,-4935.6,72.0,4935.6,1034.784,68.55,1514.736,20.863,-4978.4,80.0,4978.4,661.6,62.23,1669.067,58.0,-4882.02,33.0,4882.02,721.38,147.94,1914.0,5.095,-4996.56,1146.0,4996.56,1604.4,4.36,5838.927
2019-09-20,53.634,-4992.24,33.0,4992.24,1121.257,151.28,1769.906,136.878,-4704.84,14.0,4704.84,785.82,336.06,1916.297,73.234,-4890.9,30.0,4890.9,939.6,163.03,2197.012,41.94,-4947.6,42.0,4947.6,889.98,117.8,1761.467,4.247,-4995.25,689.0,4995.25,1247.09,7.25,2926.505,20.705,-4935.6,72.0,4935.6,1034.784,68.55,1490.76,21.13,-4978.4,80.0,4978.4,661.6,62.23,1690.4,58.43,-4882.02,33.0,4882.02,721.38,147.94,1928.19,5.061,-4996.56,1146.0,4996.56,1604.4,4.36,5799.608
2019-09-23,53.877,-4992.24,33.0,4992.24,1121.257,151.28,1777.954,136.584,-4704.84,14.0,4704.84,785.82,336.06,1912.174,74.0,-4890.9,30.0,4890.9,939.6,163.03,2220.005,42.131,-4947.6,42.0,4947.6,889.98,117.8,1769.498,4.351,-4995.25,689.0,4995.25,1247.09,7.25,2997.725,20.292,-4935.6,72.0,4935.6,1034.784,68.55,1461.024,21.113,-4978.4,80.0,4978.4,661.6,62.23,1689.067,57.79,-4882.02,33.0,4882.02,721.38,147.94,1907.07,4.932,-4996.56,1146.0,4996.56,1604.4,4.36,5652.16
2019-09-24,53.621,-4992.24,33.0,4992.24,1121.257,151.28,1769.5,134.856,-4704.84,14.0,4704.84,785.82,336.06,1887.987,72.074,-4890.9,30.0,4890.9,939.6,163.03,2162.235,42.179,-4947.6,42.0,4947.6,889.98,117.8,1771.505,4.313,-4995.25,689.0,4995.25,1247.09,7.25,2971.827,19.261,-4935.6,72.0,4935.6,1034.784,68.55,1386.792,20.63,-4978.4,80.0,4978.4,661.6,62.23,1650.4,55.81,-4882.02,33.0,4882.02,721.38,147.94,1841.73,4.7,-4996.56,1146.0,4996.56,1604.4,4.36,5386.754
2019-09-25,54.446,-4992.24,33.0,4992.24,1121.257,151.28,1796.732,136.8,-4704.84,14.0,4704.84,785.82,336.06,1915.197,74.019,-4890.9,30.0,4890.9,939.6,163.03,2220.581,43.03,-4947.6,42.0,4947.6,889.98,117.8,1807.24,4.266,-4995.25,689.0,4995.25,1247.09,7.25,2939.454,19.458,-4935.6,72.0,4935.6,1034.784,68.55,1400.976,20.897,-4978.4,80.0,4978.4,661.6,62.23,1671.733,55.98,-4882.02,33.0,4882.02,721.38,147.94,1847.34,4.803,-4996.56,1146.0,4996.56,1604.4,4.36,5504.712
2019-09-26,54.166,-4992.24,33.0,4992.24,1121.257,151.28,1787.465,136.977,-4704.84,14.0,4704.84,785.82,336.06,1917.671,74.106,-4890.9,30.0,4890.9,939.6,163.03,2223.167,44.416,-4947.6,42.0,4947.6,889.98,117.8,1865.461,4.313,-4995.25,689.0,4995.25,1247.09,7.25,2971.827,19.44,-4935.6,72.0,4935.6,1034.784,68.55,1399.68,20.67,-4978.4,80.0,4978.4,661.6,62.23,1653.6,56.14,-4882.02,33.0,4882.02,721.38,147.94,1852.62,4.735,-4996.56,1146.0,4996.56,1604.4,4.36,5426.074
2019-09-27,53.902,-4992.24,33.0,4992.24,1121.257,151.28,1778.767,135.2,-4704.84,14.0,4704.84,785.82,336.06,1892.797,73.416,-4890.9,30.0,4890.9,939.6,163.03,2202.473,43.508,-4947.6,42.0,4947.6,889.98,117.8,1827.317,4.229,-4995.25,689.0,4995.25,1247.09,7.25,2913.556,18.476,-4935.6,72.0,4935.6,1034.784,68.55,1330.272,19.893,-4978.4,80.0,4978.4,661.6,62.23,1591.467,53.91,-4882.02,33.0,4882.02,721.38,147.94,1779.03,4.529,-4996.56,1146.0,4996.56,1604.4,4.36,5190.158
2019-09-30,55.171,-4992.24,33.0,4992.24,1121.257,151.28,1820.631,136.476,-4704.84,14.0,4704.84,785.82,336.06,1910.662,73.08,-4890.9,30.0,4890.9,939.6,163.03,2192.413,44.435,-4947.6,42.0,4947.6,889.98,117.8,1866.264,4.191,-4995.25,689.0,4995.25,1247.09,7.25,2887.657,18.755,-4935.6,72.0,4935.6,1034.784,68.55,1350.36,19.927,-4978.4,80.0,4978.4,661.6,62.23,1594.133,53.74,-4882.02,33.0,4882.02,721.38,147.94,1773.42,4.632,-4996.56,1146.0,4996.56,1604.4,4.36,5308.116
2019-10-01,55.323,-4992.24,33.0,4992.24,1121.257,151.28,1825.671,134.552,-4704.84,14.0,4704.84,785.82,336.06,1883.727,72.304,-4890.9,30.0,4890.9,939.6,163.03,2169.133,45.114,-4947.6,42.0,4947.6,889.98,117.8,1894.772,4.37,-4995.25,689.0,4995.25,1247.09,7.25,3010.674,18.359,-4935.6,72.0,4935.6,1034.784,68.55,1321.848,19.623,-4978.4,80.0,4978.4,661.6,62.23,1569.867,52.53,-4882.02,33.0,4882.02,721.38,147.94,1733.49,4.469,-4996.56,1146.0,4996.56,1604.4,4.36,5121.349
2019-10-02,53.937,-4992.24,33.0,4992.24,1121.257,151.28,1779.905,132.176,-4704.84,14.0,4704.84,785.82,336.06,1850.469,70.887,-4890.9,30.0,4890.9,939.6,163.03,2126.595,44.387,-4947.6,42.0,4947.6,889.98,117.8,1864.257,4.341,-4995.25,689.0,4995.25,1247.09,7.25,2991.251,18.399,-4935.6,72.0,4935.6,1034.784,68.55,1324.728,19.593,-4978.4,80.0,4978.4,661.6,62.23,1567.467,51.98,-4882.02,33.0,4882.02,721.38,147.94,1715.34,5.507,-4996.56,1146.0,4996.56,1604.4,4.36,6310.76
2019-10-03,54.395,-4992.24,33.0,4992.24,1121.257,151.28,1795.025,133.776,-4704.84,14.0,4704.84,785.82,336.06,1872.87,72.554,-4890.9,30.0,4890.9,939.6,163.03,2176.606,45.056,-4947.6,42.0,4947.6,889.98,117.8,1892.363,4.36,-4995.25,689.0,4995.25,1247.09,7.25,3004.2,18.959,-4935.6,72.0,4935.6,1034.784,68.55,1365.048,20.127,-4978.4,80.0,4978.4,661.6,62.23,1610.133,53.86,-4882.02,33.0,4882.02,721.38,147.94,1777.38,5.37,-4996.56,1146.0,4996.56,1604.4,4.36,6153.482
2019-10-04,55.919,-4992.24,33.0,4992.24,1121.257,151.28,1845.343,135.583,-4704.84,14.0,4704.84,785.82,336.06,1898.156,74.24,-4890.9,30.0,4890.9,939.6,163.03,2227.191,45.333,-4947.6,42.0,4947.6,889.98,117.8,1904.007,4.417,-4995.25,689.0,4995.25,1247.09,7.25,3043.047,18.775,-4935.6,72.0,4935.6,1034.784,68.55,1351.8,20.31,-4978.4,80.0,4978.4,661.6,62.23,1624.8,55.4,-4882.02,33.0,4882.02,721.38,147.94,1828.2,5.035,-4996.56,1146.0,4996.56,1604.4,4.36,5770.118
2019-10-07,55.932,-4992.24,33.0,4992.24,1121.257,151.28,1845.749,134.601,-4704.84,14.0,4704.84,785.82,336.06,1884.414,73.138,-4890.9,30.0,4890.9,939.6,163.03,2194.138,45.84,-4947.6,42.0,4947.6,889.98,117.8,1925.287,4.379,-4995.25,689.0,4995.25,1247.09,7.25,3017.149,19.404,-4935.6,72.0,4935.6,1034.784,68.55,1397.088,20.21,-4978.4,80.0,4978.4,661.6,62.23,1616.8,56.79,-4882.02,33.0,4882.02,721.38,147.94,1874.07,5.112,-4996.56,1146.0,4996.56,1604.4,4.36,5858.587
2019-10-08,55.277,-4992.24,33.0,4992.24,1121.257,151.28,1824.126,133.178,-4704.84,14.0,4704.84,785.82,336.06,1864.487,69.794,-4890.9,30.0,4890.9,939.6,163.03,2093.83,45.754,-4947.6,42.0,4947.6,889.98,117.8,1921.674,4.445,-4995.25,689.0,4995.25,1247.09,7.25,3062.471,19.044,-4935.6,72.0,4935.6,1034.784,68.55,1371.168,20.238,-4978.4,80.0,4978.4,661.6,62.23,1619.067,53.02,-4882.02,33.0,4882.02,721.38,147.94,1749.66,5.138,-4996.56,1146.0,4996.56,1604.4,4.36,5888.076
2019-10-09,55.924,-4992.24,33.0,4992.24,1121.257,151.28,1845.505,135.7,-4704.84,14.0,4704.84,785.82,336.06,1899.806,71.231,-4890.9,30.0,4890.9,939.6,163.03,2136.942,46.538,-4947.6,42.0,4947.6,889.98,117.8,1954.598,4.464,-4995.25,689.0,4995.25,1247.09,7.25,3075.42,19.103,-4935.6,72.0,4935.6,1034.784,68.55,1375.416,20.823,-4978.4,80.0,4978.4,661.6,62.23,1665.867,55.17,-4882.02,33.0,4882.02,721.38,147.94,1820.61,5.207,-4996.56,1146.0,4996.56,1604.4,4.36,5966.715
2019-10-10,56.678,-4992.24,33.0,4992.24,1121.257,151.28,1870.38,136.545,-4704.84,14.0,4704.84,785.82,336.06,1911.624,71.825,-4890.9,30.0,4890.9,939.6,163.03,2154.762,46.777,-4947.6,42.0,4947.6,889.98,117.8,1964.636,4.511,-4995.25,689.0,4995.25,1247.09,7.25,3107.793,18.565,-4935.6,72.0,4935.6,1034.784,68.55,1336.68,21.05,-4978.4,80.0,4978.4,661.6,62.23,1684.0,54.73,-4882.02,33.0,4882.02,721.38,147.94,1806.09,5.207,-4996.56,1146.0,4996.56,1604.4,4.36,5966.715
2019-10-11,58.186,-4992.24,33.0,4992.24,1121.257,151.28,1920.129,137.114,-4704.84,14.0,4704.84,785.82,336.06,1919.595,73.483,-4890.9,30.0,4890.9,939.6,163.03,2204.485,47.245,-4947.6,42.0,4947.6,889.98,117.8,1984.311,4.52,-4995.25,689.0,4995.25,1247.09,7.25,3114.267,19.843,-4935.6,72.0,4935.6,1034.784,68.55,1428.696,21.14,-4978.4,80.0,4978.4,661.6,62.23,1691.2,55.58,-4882.02,33.0,4882.02,721.38,147.94,1834.14,5.189,-4996.56,1146.0,4996.56,1604.4,4.36,5947.055
2019-10-14,58.102,-4992.24,33.0,4992.24,1121.257,151.28,1917.364,136.986,-4704.84,14.0,4704.84,785.82,336.06,1917.808,73.1,-4890.9,30.0,4890.9,939.6,163.03,2192.988,47.714,-4947.6,42.0,4947.6,889.98,117.8,2003.985,4.652,-4995.25,689.0,4995.25,1247.09,7.25,3204.911,20.129,-4935.6,72.0,4935.6,1034.784,68.55,1449.288,21.227,-4978.4,80.0,4978.4,661.6,62.23,1698.133,55.95,-4882.02,33.0,4882.02,721.38,147.94,1846.35,5.181,-4996.56,1146.0,4996.56,1604.4,4.36,5937.226
2019-10-15,57.966,-4992.24,33.0,4992.24,1121.257,151.28,1912.894,138.969,-4704.84,14.0,4704.84,785.82,336.06,1945.569,74.556,-4890.9,30.0,4890.9,939.6,163.03,2236.676,48.173,-4947.6,42.0,4947.6,889.98,117.8,2023.258,4.652,-4995.25,689.0,4995.25,1247.09,7.25,3204.911,21.2,-4935.6,72.0,4935.6,1034.784,68.55,1526.4,21.317,-4978.4,80.0,4978.4,661.6,62.23,1705.333,56.86,-4882.02,33.0,4882.02,721.38,147.94,1876.38,5.224,-4996.56,1146.0,4996.56,1604.4,4.36,5986.375
2019-10-16,57.732,-4992.24,33.0,4992.24,1121.257,151.28,1905.171,137.831,-4704.84,14.0,4704.84,785.82,336.06,1929.628,74.949,-4890.9,30.0,4890.9,939.6,163.03,2248.46,47.924,-4947.6,42.0,4947.6,889.98,117.8,2012.819,4.67,-4995.25,689.0,4995.25,1247.09,7.25,3217.86,19.584,-4935.6,72.0,4935.6,1034.784,68.55,1410.048,21.34,-4978.4,80.0,4978.4,661.6,62.23,1707.2,55.72,-4882.02,33.0,4882.02,721.38,147.94,1838.76,5.181,-4996.56,1146.0,4996.56,1604.4,4.36,5937.226
2019-10-17,57.957,-4992.24,33.0,4992.24,1121.257,151.28,1912.569,137.124,-4704.84,14.0,4704.84,785.82,336.06,1919.733,75.658,-4890.9,30.0,4890.9,939.6,163.03,2269.729,47.561,-4947.6,42.0,4947.6,889.98,117.8,1997.561,4.708,-4995.25,689.0,4995.25,1247.09,7.25,3243.759,20.149,-4935.6,72.0,4935.6,1034.784,68.55,1450.728,21.323,-4978.4,80.0,4978.4,661.6,62.23,1705.867,56.47,-4882.02,33.0,4882.02,721.38,147.94,1863.51,5.267,-4996.56,1146.0,4996.56,1604.4,4.36,6035.524
2019-10-18,58.235,-4992.24,33.0,4992.24,1121.257,151.28,1921.754,134.886,-4704.84,14.0,4704.84,785.82,336.06,1888.399,74.422,-4890.9,30.0,4890.9,939.6,163.03,2232.652,47.112,-4947.6,42.0,4947.6,889.98,117.8,1978.69,4.717,-4995.25,689.0,4995.25,1247.09,7.25,3250.233,19.481,-4935.6,72.0,4935.6,1034.784,68.55,1402.632,20.78,-4978.4,80.0,4978.4,661.6,62.23,1662.4,53.84,-4882.02,33.0,4882.02,721.38,147.94,1776.72,5.147,-4996.56,1146.0,4996.56,1604.4,4.36,5897.906
2019-10-21,59.245,-4992.24,33.0,4992.24,1121.257,151.28,1955.083,135.887,-4704.84,14.0,4704.84,785.82,336.06,1902.417,75.667,-4890.9,30.0,4890.9,939.6,163.03,2270.016,47.8,-4947.6,42.0,4947.6,889.98,117.8,2007.599,4.736,-4995.25,689.0,4995.25,1247.09,7.25,3263.183,20.084,-4935.6,72.0,4935.6,1034.784,68.55,1446.048,20.98,-4978.4,80.0,4978.4,661.6,62.23,1678.4,54.01,-4882.02,33.0,4882.02,721.38,147.94,1782.33,4.975,-4996.56,1146.0,4996.56,1604.4,4.36,5701.309
2019-10-22,59.109,-4992.24,33.0,4992.24,1121.257,151.28,1950.612,133.865,-4704.84,14.0,4704.84,785.82,336.06,1874.107,75.179,-4890.9,30.0,4890.9,939.6,163.03,2255.358,48.412,-4947.6,42.0,4947.6,889.98,117.8,2033.296,4.727,-4995.25,689.0,4995.25,1247.09,7.25,3256.708,18.981,-4935.6,72.0,4935.6,1034.784,68.55,1366.632,20.407,-4978.4,80.0,4978.4,661.6,62.23,1632.533,52.14,-4882.02,33.0,4882.02,721.38,147.94,1720.62,4.529,-4996.56,1146.0,4996.56,1604.4,4.36,5190.158
2019-10-23,59.903,-4992.24,33.0,4992.24,1121.257,151.28,1976.787,134.719,-4704.84,14.0,4704.84,785.82,336.06,1886.063,74.0,-4890.9,30.0,4890.9,939.6,163.03,2220.005,47.962,-4947.6,42.0,4947.6,889.98,117.8,2014.425,4.764,-4995.25,689.0,4995.25,1247.09,7.25,3282.606,19.211,-4935.6,72.0,4935.6,1034.784,68.55,1383.192,20.317,-4978.4,80.0,4978.4,661.6,62.23,1625.333,53.17,-4882.02,33.0,4882.02,721.38,147.94,1754.61,4.632,-4996.56,1146.0,4996.56,1604.4,4.36,5308.116
2019-10-24,60.001,-4992.24,33.0,4992.24,1121.257,151.28,1980.039,137.369,-4704.84,14.0,4704.84,785.82,336.06,1923.168,75.677,-4890.9,30.0,4890.9,939.6,163.03,2270.303,48.708,-4947.6,42.0,4947.6,889.98,117.8,2045.743,4.792,-4995.25,689.0,4995.25,1247.09,7.25,3302.03,19.697,-4935.6,72.0,4935.6,1034.784,68.55,1418.184,20.75,-4978.4,80.0,4978.4,661.6,62.23,1660.0,54.8,-4882.02,33.0,4882.02,721.38,147.94,1808.4,4.778,-4996.56,1146.0,4996.56,1604.4,4.36,5475.223
2019-10-25,60.74,-4992.24,33.0,4992.24,1121.257,151.28,2004.425,138.145,-4704.84,14.0,4704.84,785.82,336.06,1934.025,76.807,-4890.9,30.0,4890.9,939.6,163.03,2304.218,48.88,-4947.6,42.0,4947.6,889.98,117.8,2052.971,4.83,-4995.25,689.0,4995.25,1247.09,7.25,3327.928,20.262,-4935.6,72.0,4935.6,1034.784,68.55,1458.864,20.887,-4978.4,80.0,4978.4,661.6,62.23,1670.933,55.28,-4882.02,33.0,4882.02,721.38,147.94,1824.24,4.838,-4996.56,1146.0,4996.56,1604.4,4.36,5544.032
2019-10-28,61.349,-4992.24,33.0,4992.24,1121.257,151.28,2024.504,141.541,-4704.84,14.0,4704.84,785.82,336.06,1981.576,79.566,-4890.9,30.0,4890.9,939.6,163.03,2386.994,49.052,-4947.6,42.0,4947.6,889.98,117.8,2060.198,4.755,-4995.25,689.0,4995.25,1247.09,7.25,3276.132,20.997,-4935.6,72.0,4935.6,1034.784,68.55,1511.784,20.907,-4978.4,80.0,4978.4,661.6,62.23,1672.533,55.95,-4882.02,33.0,4882.02,721.38,147.94,1846.35,5.095,-4996.56,1146.0,4996.56,1604.4,4.36,5838.927
2019-10-29,59.93,-4992.24,33.0,4992.24,1121.257,151.28,1977.681,140.206,-4704.84,14.0,4704.84,785.82,336.06,1962.885,78.235,-4890.9,30.0,4890.9,939.6,163.03,2347.043,49.205,-4947.6,42.0,4947.6,889.98,117.8,2066.622,4.746,-4995.25,689.0,4995.25,1247.09,7.25,3269.657,20.731,-4935.6,72.0,4935.6,1034.784,68.55,1492.632,23.823,-4978.4,80.0,4978.4,661.6,62.23,1905.867,55.67,-4882.02,33.0,4882.02,721.38,147.94,1837.11,5.001,-4996.56,1146.0,4996.56,1604.4,4.36,5730.799
2019-10-30,59.922,-4992.24,33.0,4992.24,1121.257,151.28,1977.437,141.953,-4704.84,14.0,4704.84,785.82,336.06,1987.348,78.024,-4890.9,30.0,4890.9,939.6,163.03,2340.72,49.626,-4947.6,42.0,4947.6,889.98,117.8,2084.289,4.717,-4995.25,689.0,4995.25,1247.09,7.25,3250.233,20.966,-4935.6,72.0,4935.6,1034.784,68.55,1509.552,24.65,-4978.4,80.0,4978.4,661.6,62.23,1972.0,57.23,-4882.02,33.0,4882.02,721.38,147.94,1888.59,5.095,-4996.56,1146.0,4996.56,1604.4,4.36,5838.927
2019-10-31,61.277,-4992.24,33.0,4992.24,1121.257,151.28,2022.146,140.736,-4704.84,14.0,4704.84,785.82,336.06,1970.306,77.066,-4890.9,30.0,4890.9,939.6,163.03,2311.979,49.358,-4947.6,42.0,4947.6,889.98,117.8,2073.047,4.792,-4995.25,689.0,4995.25,1247.09,7.25,3302.03,20.08,-4935.6,72.0,4935.6,1034.784,68.55,1445.76,23.85,-4978.4,80.0,4978.4,661.6,62.23,1908.0,55.51,-4882.02,33.0,4882.02,721.38,147.94,1831.83,5.018,-4996.56,1146.0,4996.56,1604.4,4.36,5750.458
2019-11-01,63.016,-4992.24,33.0,4992.24,1121.257,151.28,2079.537,141.08,-4704.84,14.0,4704.84,785.82,336.06,1975.116,80.074,-4890.9,30.0,4890.9,939.6,163.03,2402.228,49.808,-4947.6,42.0,4947.6,889.98,117.8,2091.918,4.962,-4995.25,689.0,4995.25,1247.09,7.25,3418.573,20.31,-4935.6,72.0,4935.6,1034.784,68.55,1462.32,23.768,-4978.4,80.0,4978.4,661.6,62.23,1901.467,56.41,-4882.02,33.0,4882.02,721.38,147.94,1861.53,5.164,-4996.56,1146.0,4996.56,1604.4,4.36,5917.566
2019-11-04,63.43,-4992.24,33.0,4992.24,1121.257,151.28,2093.193,141.894,-4704.84,14.0,4704.84,785.82,336.06,1986.523,81.521,-4890.9,30.0,4890.9,939.6,163.03,2445.627,51.136,-4947.6,42.0,4947.6,889.98,117.8,2147.729,4.924,-4995.25,689.0,4995.25,1247.09,7.25,3392.674,20.289,-4935.6,72.0,4935.6,1034.784,68.55,1460.808,23.753,-4978.4,80.0,4978.4,661.6,62.23,1900.267,55.46,-4882.02,33.0,4882.02,721.38,147.94,1830.18,5.121,-4996.56,1146.0,4996.56,1604.4,4.36,5868.417
2019-11-05,63.339,-4992.24,33.0,4992.24,1121.257,151.28,2090.185,141.806,-4704.84,14.0,4704.84,785.82,336.06,1985.286,81.875,-4890.9,30.0,4890.9,939.6,163.03,2456.262,51.194,-4947.6,42.0,4947.6,889.98,117.8,2150.139,4.905,-4995.25,689.0,4995.25,1247.09,7.25,3379.725,19.953,-4935.6,72.0,4935.6,1034.784,68.55,1436.616,23.873,-4978.4,80.0,4978.4,661.6,62.23,1909.867,55.43,-4882.02,33.0,4882.02,721.38,147.94,1829.19,5.129,-4996.56,1146.0,4996.56,1604.4,4.36,5878.247
2019-11-06,63.366,-4992.24,33.0,4992.24,1121.257,151.28,2091.079,141.413,-4704.84,14.0,4704.84,785.82,336.06,1979.789,81.08,-4890.9,30.0,4890.9,939.6,163.03,2432.406,51.28,-4947.6,42.0,4947.6,889.98,117.8,2153.752,4.868,-4995.25,689.0,4995.25,1247.09,7.25,3353.826,19.442,-4935.6,72.0,4935.6,1034.784,68.55,1399.824,24.07,-4978.4,80.0,4978.4,661.6,62.23,1925.6,60.36,-4882.02,33.0,4882.02,721.38,147.94,1991.88,5.138,-4996.56,1146.0,4996.56,1604.4,4.36,5888.076
2019-11-07,64.097,-4992.24,33.0,4992.24,1121.257,151.28,2115.213,141.61,-4704.84,14.0,4704.84,785.82,336.06,1982.537,86.206,-4890.9,30.0,4890.9,939.6,163.03,2586.174,51.308,-4947.6,42.0,4947.6,889.98,117.8,2154.957,4.915,-4995.25,689.0,4995.25,1247.09,7.25,3386.199,19.275,-4935.6,72.0,4935.6,1034.784,68.55,1387.8,23.83,-4978.4,80.0,4978.4,661.6,62.23,1906.4,60.37,-4882.02,33.0,4882.02,721.38,147.94,1992.21,5.095,-4996.56,1146.0,4996.56,1604.4,4.36,5838.927
2019-11-08,64.273,-4992.24,33.0,4992.24,1121.257,151.28,2121.002,143.279,-4704.84,14.0,4704.84,785.82,336.06,2005.9,90.086,-4890.9,30.0,4890.9,939.6,163.03,2702.578,50.505,-4947.6,42.0,4947.6,889.98,117.8,2121.229,4.811,-4995.25,689.0,4995.25,1247.09,7.25,3314.979,19.553,-4935.6,72.0,4935.6,1034.784,68.55,1407.816,24.34,-4978.4,80.0,4978.4,661.6,62.23,1947.2,60.66,-4882.02,33.0,4882.02,721.38,147.94,2001.78,5.129,-4996.56,1146.0,4996.56,1604.4,4.36,5878.247
2019-11-11,64.782,-4992.24,33.0,4992.24,1121.257,151.28,2137.798,143.426,-4704.84,14.0,4704.84,785.82,336.06,2007.961,87.988,-4890.9,30.0,4890.9,939.6,163.03,2639.634,50.286,-4947.6,42.0,4947.6,889.98,117.8,2111.994,4.802,-4995.25,689.0,4995.25,1247.09,7.25,3308.504,21.701,-4935.6,72.0,4935.6,1034.784,68.55,1562.472,24.383,-4978.4,80.0,4978.4,661.6,62.23,1950.667,61.63,-4882.02,33.0,4882.02,721.38,147.94,2033.79,5.018,-4996.56,1146.0,4996.56,1604.4,4.36,5750.458
2019-11-12,64.722,-4992.24,33.0,4992.24,1121.257,151.28,2135.841,144.368,-4704.84,14.0,4704.84,785.82,336.06,2021.155,87.154,-4890.9,30.0,4890.9,939.6,163.03,2614.628,49.855,-4947.6,42.0,4947.6,889.98,117.8,2093.926,4.811,-4995.25,689.0,4995.25,1247.09,7.25,3314.979,22.385,-4935.6,72.0,4935.6,1034.784,68.55,1611.72,24.67,-4978.4,80.0,4978.4,661.6,62.23,1973.6,62.05,-4882.02,33.0,4882.02,721.38,147.94,2047.65,5.052,-4996.56,1146.0,4996.56,1604.4,4.36,5789.778
2019-11-13,65.343,-4992.24,33.0,4992.24,1121.257,151.28,2156.306,144.604,-4704.84,14.0,4704.84,785.82,336.06,2024.453,86.675,-4890.9,30.0,4890.9,939.6,163.03,2600.257,50.553,-4947.6,42.0,4947.6,889.98,117.8,2123.236,4.802,-4995.25,689.0,4995.25,1247.09,7.25,3308.504,22.885,-4935.6,72.0,4935.6,1034.784,68.55,1647.72,24.837,-4978.4,80.0,4978.4,661.6,62.23,1986.933,63.73,-4882.02,33.0,4882.02,721.38,147.94,2103.09,5.052,-4996.56,1146.0,4996.56,1604.4,4.36,5789.778
2019-11-14,64.89,-4992.24,33.0,4992.24,1121.257,151.28,2141.386,145.34,-4704.84,14.0,4704.84,785.82,336.06,2034.76,86.685,-4890.9,30.0,4890.9,939.6,163.03,2600.545,50.171,-4947.6,42.0,4947.6,889.98,117.8,2107.176,4.792,-4995.25,689.0,4995.25,1247.09,7.25,3302.03,22.808,-4935.6,72.0,4935.6,1034.784,68.55,1642.176,25.013,-4978.4,80.0,4978.4,661.6,62.23,2001.067,63.32,-4882.02,33.0,4882.02,721.38,147.94,2089.56,5.001,-4996.56,1146.0,4996.56,1604.4,4.36,5730.799
2019-11-15,65.661,-4992.24,33.0,4992.24,1121.257,151.28,2166.824,147.215,-4704.84,14.0,4704.84,785.82,336.06,2061.009,87.001,-4890.9,30.0,4890.9,939.6,163.03,2610.03,50.945,-4947.6,42.0,4947.6,889.98,117.8,2139.699,4.83,-4995.25,689.0,4995.25,1247.09,7.25,3327.928,22.915,-4935.6,72.0,4935.6,1034.784,68.55,1649.88,25.027,-4978.4,80.0,4978.4,661.6,62.23,2002.133,65.41,-4882.02,33.0,4882.02,721.38,147.94,2158.53,4.846,-4996.56,1146.0,4996.56,1604.4,4.36,5553.862
2019-11-18,65.992,-4992.24,33.0,4992.24,1121.257,151.28,2177.749,147.578,-4704.84,14.0,4704.84,785.82,336.06,2066.094,86.685,-4890.9,30.0,4890.9,939.6,163.03,2600.545,51.069,-4947.6,42.0,4947.6,889.98,117.8,2144.919,4.849,-4995.25,689.0,4995.25,1247.09,7.25,3340.877,23.175,-4935.6,72.0,4935.6,1034.784,68.55,1668.6,25.0,-4978.4,80.0,4978.4,661.6,62.23,2000.0,64.8,-4882.02,33.0,4882.02,721.38,147.94,2138.4,4.915,-4996.56,1146.0,4996.56,1604.4,4.36,5632.5
2019-11-19,65.792,-4992.24,33.0,4992.24,1121.257,151.28,2171.145,147.627,-4704.84,14.0,4704.84,785.82,336.06,2066.781,84.271,-4890.9,30.0,4890.9,939.6,163.03,2528.116,51.395,-4947.6,42.0,4947.6,889.98,117.8,2158.57,4.83,-4995.25,689.0,4995.25,1247.09,7.25,3327.928,23.647,-4935.6,72.0,4935.6,1034.784,68.55,1702.584,25.163,-4978.4,80.0,4978.4,661.6,62.23,2013.067,63.8,-4882.02,33.0,4882.02,721.38,147.94,2105.4,5.044,-4996.56,1146.0,4996.56,1604.4,4.36,5779.948
