date,BAC_adj_close,BAC_cashflow,BAC_cml_units,BAC_cml_cost,BAC_gain_loss,BAC_avg_price,BAC_mktvalue
2019-07-03,27.557,-4969.28,106.0,4969.28,1121.48,46.88,2921.088
2019-07-05,27.757,-4969.28,106.0,4969.28,1121.48,46.88,2942.205
2019-07-08,27.7,-4969.28,106.0,4969.28,1121.48,46.88,2936.171
2019-07-09,27.842,-4969.28,106.0,4969.28,1121.48,46.88,2951.255
2019-07-10,27.529,-4969.28,106.0,4969.28,1121.48,46.88,2918.072
2019-07-11,27.852,-4969.28,106.0,4969.28,1121.48,46.88,2952.26
2019-07-12,27.937,-4969.28,106.0,4969.28,1121.48,46.88,2961.31
2019-07-15,27.719,-4969.28,106.0,4969.28,1121.48,46.88,2938.182
2019-07-16,27.501,-4969.28,106.0,4969.28,1121.48,46.88,2915.055
2019-07-17,27.69,-4969.28,106.0,4969.28,1121.48,46.88,2935.166
2019-07-18,27.965,-4969.28,106.0,4969.28,1121.48,46.88,2964.326
2019-07-19,27.889,-4969.28,106.0,4969.28,1121.48,46.88,2956.282
2019-07-22,28.051,-4969.28,106.0,4969.28,1121.48,46.88,2973.376
2019-07-23,28.696,-4969.28,106.0,4969.28,1121.48,46.88,3041.753
2019-07-24,29.094,-4969.28,106.0,4969.28,1121.48,46.88,3083.985
2019-07-25,28.781,-4969.28,106.0,4969.28,1121.48,46.88,3050.802
2019-07-26,29.189,-4969.28,106.0,4969.28,1121.48,46.88,3094.041
2019-07-29,28.952,-4969.28,106.0,4969.28,1121.48,46.88,3068.902
2019-07-30,29.303,-4969.28,106.0,4969.28,1121.48,46.88,3106.107
2019-07-31,29.104,-4969.28,106.0,4969.28,1121.48,46.88,3084.991
2019-08-01,27.975,-4969.28,106.0,4969.28,1121.48,46.88,2965.332
2019-08-02,27.87,-4969.28,106.0,4969.28,1121.48,46.88,2954.271
2019-08-05,26.637,-4969.28,106.0,4969.28,1121.48,46.88,2823.551
2019-08-06,26.96,-4969.28,106.0,4969.28,1121.48,46.88,2857.739
2019-08-07,26.457,-4969.28,106.0,4969.28,1121.48,46.88,2804.446
2019-08-08,26.922,-4969.28,106.0,4969.28,1121.48,46.88,2853.717
2019-08-09,26.874,-4969.28,106.0,4969.28,1121.48,46.88,2848.689
2019-08-12,26.22,-4969.28,106.0,4969.28,1121.48,46.88,2779.307
2019-08-13,26.296,-4969.28,106.0,4969.28,1121.48,46.88,2787.351
2019-08-14,25.063,-4969.28,106.0,4969.28,1121.48,46.88,2656.632
2019-08-15,24.901,-4969.28,106.0,4969.28,1121.48,46.88,2639.538
2019-08-16,25.641,-4969.28,106.0,4969.28,1121.48,46.88,2717.97
2019-08-19,25.869,-4969.28,106.0,4969.28,1121.48,46.88,2742.102
2019-08-20,25.347,-4969.28,106.0,4969.28,1121.48,46.88,2686.797
2019-08-21,25.546,-4969.28,106.0,4969.28,1121.48,46.88,2707.914
2019-08-22,25.793,-4969.28,106.0,4969.28,1121.48,46.88,2734.058
2019-08-23,25.11,-4969.28,106.0,4969.28,1121.48,46.88,2661.659
2019-08-26,25.404,-4969.28,106.0,4969.28,1121.48,46.88,2692.831
2019-08-27,25.11,-4969.28,106.0,4969.28,1121.48,46.88,2661.659
2019-08-28,25.47,-4969.28,106.0,4969.28,1121.48,46.88,2699.87
2019-08-29,25.926,-4969.28,106.0,4969.28,1121.48,46.88,2748.135
2019-08-30,26.097,-4969.28,106.0,4969.28,1121.48,46.88,2766.235
2019-09-03,25.66,-4969.28,106.0,4969.28,1121.48,46.88,2719.98
2019-09-04,26.078,-4969.28,106.0,4969.28,1121.48,46.88,2764.224
2019-09-05,26.851,-4969.28,106.0,4969.28,1121.48,46.88,2846.21
2019-09-06,26.479,-4969.28,106.0,4969.28,1121.48,46.88,2806.735
2019-09-09,27.338,-4969.28,106.0,4969.28,1121.48,46.88,2897.83
2019-09-10,28.026,-4969.28,106.0,4969.28,1121.48,46.88,2970.706
2019-09-11,28.131,-4969.28,106.0,4969.28,1121.48,46.88,2981.839
2019-09-12,28.331,-4969.28,106.0,4969.28,1121.48,46.88,3003.095
2019-09-13,28.809,-4969.28,106.0,4969.28,1121.48,46.88,3053.704
2019-09-16,28.77,-4969.28,106.0,4969.28,1121.48,46.88,3049.655
2019-09-17,28.589,-4969.28,106.0,4969.28,1121.48,46.88,3030.424
2019-09-18,28.646,-4969.28,106.0,4969.28,1121.48,46.88,3036.497
2019-09-19,28.474,-4969.28,106.0,4969.28,1121.48,46.88,3018.278
2019-09-20,28.255,-4969.28,106.0,4969.28,1121.48,46.88,2994.998
2019-09-23,28.188,-4969.28,106.0,4969.28,1121.48,46.88,2987.912
2019-09-24,27.634,-4969.28,106.0,4969.28,1121.48,46.88,2929.207
2019-09-25,27.93,-4969.28,106.0,4969.28,1121.48,46.88,2960.584
2019-09-26,27.815,-4969.28,106.0,4969.28,1121.48,46.88,2948.438
2019-09-27,28.026,-4969.28,106.0,4969.28,1121.48,46.88,2970.706
2019-09-30,27.854,-4969.28,106.0,4969.28,1121.48,46.88,2952.487
2019-10-01,27.157,-4969.28,106.0,4969.28,1121.48,46.88,2878.599
2019-10-02,26.584,-4969.28,106.0,4969.28,1121.48,46.88,2817.869
2019-10-03,26.555,-4969.28,106.0,4969.28,1121.48,46.88,2814.832
2019-10-04,27.09,-4969.28,106.0,4969.28,1121.48,46.88,2871.514
2019-10-07,27.032,-4969.28,106.0,4969.28,1121.48,46.88,2865.441
2019-10-08,26.383,-4969.28,106.0,4969.28,1121.48,46.88,2796.613
2019-10-09,26.631,-4969.28,106.0,4969.28,1121.48,46.88,2822.93
2019-10-10,27.166,-4969.28,106.0,4969.28,1121.48,46.88,2879.611
2019-10-11,27.605,-4969.28,106.0,4969.28,1121.48,46.88,2926.171
2019-10-14,27.825,-4969.28,106.0,4969.28,1121.48,46.88,2949.45
2019-10-15,28.388,-4969.28,106.0,4969.28,1121.48,46.88,3009.168
2019-10-16,28.809,-4969.28,106.0,4969.28,1121.48,46.88,3053.704
2019-10-17,28.894,-4969.28,106.0,4969.28,1121.48,46.88,3062.813
2019-10-18,28.98,-4969.28,106.0,4969.28,1121.48,46.88,3071.922
2019-10-21,29.62,-4969.28,106.0,4969.28,1121.48,46.88,3139.738
2019-10-22,29.792,-4969.28,106.0,4969.28,1121.48,46.88,3157.957
2019-10-23,30.002,-4969.28,106.0,4969.28,1121.48,46.88,3180.224
2019-10-24,29.945,-4969.28,106.0,4969.28,1121.48,46.88,3174.151
2019-10-25,30.289,-4969.28,106.0,4969.28,1121.48,46.88,3210.589
2019-10-28,30.403,-4969.28,106.0,4969.28,1121.48,46.88,3222.735
2019-10-29,30.623,-4969.28,106.0,4969.28,1121.48,46.88,3246.015
2019-10-30,30.193,-4969.28,106.0,4969.28,1121.48,46.88,3200.468
2019-10-31,29.859,-4969.28,106.0,4969.28,1121.48,46.88,3165.042
2019-11-01,30.365,-4969.28,106.0,4969.28,1121.48,46.88,3218.686
2019-11-04,30.938,-4969.28,106.0,4969.28,1121.48,46.88,3279.416
2019-11-05,31.339,-4969.28,106.0,4969.28,1121.48,46.88,3321.927
2019-11-06,31.31,-4969.28,106.0,4969.28,1121.48,46.88,3318.891
2019-11-07,31.73,-4969.28,106.0,4969.28,1121.48,46.88,3363.426
2019-11-08,31.759,-4969.28,106.0,4969.28,1121.48,46.88,3366.462
2019-11-11,31.683,-4969.28,106.0,4969.28,1121.48,46.88,3358.365
2019-11-12,31.597,-4969.28,106.0,4969.28,1121.48,46.88,3349.256
2019-11-13,31.31,-4969.28,106.0,4969.28,1121.48,46.88,3318.891
2019-11-14,31.224,-4969.28,106.0,4969.28,1121.48,46.88,3309.782
2019-11-15,31.444,-4969.28,106.0,4969.28,1121.48,46.88,3333.061
2019-11-18,31.473,-4969.28,106.0,4969.28,1121.48,46.88,3336.097
2019-11-19,31.454,-4969.28,106.0,4969.28,1121.48,46.88,3334.073
2019-11-20,31.215,-4969.28,106.0,4969.28,1121.48,46.88,3308.769
2019-11-21,31.358,-4969.28,106.0,4969.28,1121.48,46.88,3323.952
2019-11-22,31.683,-4969.28,106.0,4969.28,1121.48,46.88,3358.365
2019-11-25,31.96,-4969.28,106.0,4969.28,1121.48,46.88,3387.718
2019-11-26,31.845,-4969.28,106.0,4969.28,1121.48,46.88,3375.572
2019-11-27,31.912,-4969.28,106.0,4969.28,1121.48,46.88,3382.657
2019-11-29,31.816,-4969.28,106.0,4969.28,1121.48,46.88,3372.535
2019-12-02,31.921,-4969.28,106.0,4969.28,1121.48,46.88,3383.67
2019-12-03,31.358,-4969.28,106.0,4969.28,1121.48,46.88,3323.952
2019-12-04,31.654,-4969.28,106.0,4969.28,1121.48,46.88,3355.329
2019-12-05,31.769,-4969.28,106.0,4969.28,1121.48,46.88,3367.541
2019-12-06,32.326,-4969.28,106.0,4969.28,1121.48,46.88,3426.567
2019-12-09,32.172,-4969.28,106.0,4969.28,1121.48,46.88,3410.284
2019-12-10,32.192,-4969.28,106.0,4969.28,1121.48,46.88,3412.319
2019-12-11,32.297,-4969.28,106.0,4969.28,1121.48,46.88,3423.514
2019-12-12,33.296,-4969.28,106.0,4969.28,1121.48,46.88,3529.354
2019-12-13,33.065,-4969.28,106.0,4969.28,1121.48,46.88,3504.929
2019-12-16,33.315,-4969.28,106.0,4969.28,1121.48,46.88,3531.39
2019-12-17,33.641,-4969.28,106.0,4969.28,1121.48,46.88,3565.99
2019-12-18,33.709,-4969.28,106.0,4969.28,1121.48,46.88,3573.115
2019-12-19,33.555,-4969.28,106.0,4969.28,1121.48,46.88,3556.832
2019-12-20,33.565,-4969.28,106.0,4969.28,1121.48,46.88,3557.849
2019-12-23,33.766,-4969.28,106.0,4969.28,1121.48,46.88,3579.221
2019-12-24,33.814,-4969.28,106.0,4969.28,1121.48,46.88,3584.309
2019-12-26,34.102,-4969.28,106.0,4969.28,1121.48,46.88,3614.84
2019-12-27,33.939,-4969.28,106.0,4969.28,1121.48,46.88,3597.539
2019-12-30,33.747,-4969.28,106.0,4969.28,1121.48,46.88,3577.186
2019-12-31,33.814,-4969.28,106.0,4969.28,1121.48,46.88,3584.309
2020-01-02,34.217,-4969.28,106.0,4969.28,1121.48,46.88,3627.052
2020-01-03,33.507,-4969.28,106.0,4969.28,1121.48,46.88,3551.743
2020-01-06,33.459,-4969.28,106.0,4969.28,1121.48,46.88,3546.654
2020-01-07,33.238,-4969.28,106.0,4969.28,1121.48,46.88,3523.248
2020-01-08,33.574,-4969.28,106.0,4969.28,1121.48,46.88,3558.866
2020-01-09,33.632,-4969.28,106.0,4969.28,1121.48,46.88,3564.973
2020-01-10,33.353,-4969.28,106.0,4969.28,1121.48,46.88,3535.46
2020-01-13,33.661,-4969.28,106.0,4969.28,1121.48,46.88,3568.027
2020-01-14,33.91,-4969.28,106.0,4969.28,1121.48,46.88,3594.486
2020-01-15,33.286,-4969.28,106.0,4969.28,1121.48,46.88,3528.336
2020-01-16,33.334,-4969.28,106.0,4969.28,1121.48,46.88,3533.425
2020-01-17,33.325,-4969.28,106.0,4969.28,1121.48,46.88,3532.407
2020-01-21,32.893,-4969.28,106.0,4969.28,1121.48,46.88,3486.611
2020-01-22,32.989,-4969.28,106.0,4969.28,1121.48,46.88,3496.788
2020-01-23,32.758,-4969.28,106.0,4969.28,1121.48,46.88,3472.363
2020-01-24,32.201,-4969.28,106.0,4969.28,1121.48,46.88,3413.337
2020-01-27,31.539,-4969.28,106.0,4969.28,1121.48,46.88,3343.116
2020-01-28,31.913,-4969.28,106.0,4969.28,1121.48,46.88,3382.806
2020-01-29,31.692,-4969.28,106.0,4969.28,1121.48,46.88,3359.4
2020-01-30,32.144,-4969.28,106.0,4969.28,1121.48,46.88,3407.231
2020-01-31,31.52,-4969.28,106.0,4969.28,1121.48,46.88,3341.081
2020-02-03,31.654,-4969.28,106.0,4969.28,1121.48,46.88,3355.328
2020-02-04,32.278,-4969.28,106.0,4969.28,1121.48,46.88,3421.479
2020-02-05,33.325,-4969.28,106.0,4969.28,1121.48,46.88,3532.407
2020-02-06,33.286,-4969.28,106.0,4969.28,1121.48,46.88,3528.336
2020-02-07,33.229,-4969.28,106.0,4969.28,1121.48,46.88,3522.23
2020-02-10,33.305,-4969.28,106.0,4969.28,1121.48,46.88,3530.372
2020-02-11,33.382,-4969.28,106.0,4969.28,1121.48,46.88,3538.513
2020-02-12,33.526,-4969.28,106.0,4969.28,1121.48,46.88,3553.778
2020-02-13,33.517,-4969.28,106.0,4969.28,1121.48,46.88,3552.761
2020-02-14,33.459,-4969.28,106.0,4969.28,1121.48,46.88,3546.654
2020-02-18,32.902,-4969.28,106.0,4969.28,1121.48,46.88,3487.629
2020-02-19,33.334,-4969.28,106.0,4969.28,1121.48,46.88,3533.425
