date,IBN_adj_close,IBN_cashflow,IBN_cml_units,IBN_cml_cost,IBN_gain_loss,IBN_avg_price,IBN_mktvalue
2020-05-05,8.814,-4995.52,268.0,4995.52,1286.4,18.64,2362.079
2020-05-06,8.754,-4995.52,268.0,4995.52,1286.4,18.64,2346.047
2020-05-07,8.824,-4995.52,268.0,4995.52,1286.4,18.64,2364.751
2020-05-08,8.993,-4995.52,268.0,4995.52,1286.4,18.64,2410.176
2020-05-11,8.325,-4995.52,268.0,4995.52,1286.4,18.64,2231.15
2020-05-12,8.983,-4995.52,268.0,4995.52,1286.4,18.64,2407.504
2020-05-13,8.734,-4995.52,268.0,4995.52,1286.4,18.64,2340.703
2020-05-14,8.684,-4995.52,268.0,4995.52,1286.4,18.64,2327.343
2020-05-15,8.435,-4995.52,268.0,4995.52,1286.4,18.64,2260.542
2020-05-18,8.166,-4995.52,268.0,4995.52,1286.4,18.64,2188.397
2020-05-19,7.857,-4995.52,268.0,4995.52,1286.4,18.64,2105.564
2020-05-20,8.146,-4995.52,268.0,4995.52,1286.4,18.64,2183.053
2020-05-21,7.956,-4995.52,268.0,4995.52,1286.4,18.64,2132.284
2020-05-22,7.737,-4995.52,268.0,4995.52,1286.4,18.64,2073.499
2020-05-26,7.877,-4995.52,268.0,4995.52,1286.4,18.64,2110.908
2020-05-27,8.485,-4995.52,268.0,4995.52,1286.4,18.64,2273.902
2020-05-28,8.455,-4995.52,268.0,4995.52,1286.4,18.64,2265.886
2020-05-29,8.674,-4995.52,268.0,4995.52,1286.4,18.64,2324.671
2020-06-01,8.893,-4995.52,268.0,4995.52,1286.4,18.64,2383.455
2020-06-02,9.522,-4995.52,268.0,4995.52,1286.4,18.64,2551.794
2020-06-03,9.751,-4995.52,268.0,4995.52,1286.4,18.64,2613.25
2020-06-04,9.282,-4995.52,268.0,4995.52,1286.4,18.64,2487.665
2020-06-05,9.741,-4995.52,268.0,4995.52,1286.4,18.64,2610.579
2020-06-08,9.661,-4995.52,268.0,4995.52,1286.4,18.64,2589.202
2020-06-09,9.203,-4995.52,268.0,4995.52,1286.4,18.64,2466.288
2020-06-10,9.342,-4995.52,268.0,4995.52,1286.4,18.64,2503.697
2020-06-11,8.644,-4995.52,268.0,4995.52,1286.4,18.64,2316.655
2020-06-12,8.973,-4995.52,268.0,4995.52,1286.4,18.64,2404.832
2020-06-15,8.884,-4995.52,268.0,4995.52,1286.4,18.64,2380.783
2020-06-16,8.933,-4995.52,268.0,4995.52,1286.4,18.64,2394.144
2020-06-17,8.953,-4995.52,268.0,4995.52,1286.4,18.64,2399.488
2020-06-18,9.213,-4995.52,268.0,4995.52,1286.4,18.64,2468.96
2020-06-19,9.442,-4995.52,268.0,4995.52,1286.4,18.64,2530.418
2020-06-22,9.601,-4995.52,268.0,4995.52,1286.4,18.64,2573.17
2020-06-23,9.831,-4995.52,268.0,4995.52,1286.4,18.64,2634.627
2020-06-24,9.133,-4995.52,268.0,4995.52,1286.4,18.64,2447.584
2020-06-25,9.352,-4995.52,268.0,4995.52,1286.4,18.64,2506.369
2020-06-26,9.023,-4995.52,268.0,4995.52,1286.4,18.64,2418.192
2020-06-29,9.093,-4995.52,268.0,4995.52,1286.4,18.64,2436.896
2020-06-30,9.262,-4995.52,268.0,4995.52,1286.4,18.64,2482.321
2020-07-01,9.571,-4995.52,268.0,4995.52,1286.4,18.64,2565.154
2020-07-02,9.601,-4995.52,268.0,4995.52,1286.4,18.64,2573.17
2020-07-06,9.761,-4995.52,268.0,4995.52,1286.4,18.64,2615.922
2020-07-07,9.881,-4995.52,268.0,4995.52,1286.4,18.64,2647.987
2020-07-08,9.861,-4995.52,268.0,4995.52,1286.4,18.64,2642.643
2020-07-09,9.711,-4995.52,268.0,4995.52,1286.4,18.64,2602.562
2020-07-10,9.691,-4995.52,268.0,4995.52,1286.4,18.64,2597.218
2020-07-13,9.402,-4995.52,268.0,4995.52,1286.4,18.64,2519.729
2020-07-14,9.292,-4995.52,268.0,4995.52,1286.4,18.64,2490.337
2020-07-15,9.362,-4995.52,268.0,4995.52,1286.4,18.64,2509.041
2020-07-16,9.232,-4995.52,268.0,4995.52,1286.4,18.64,2474.305
2020-07-17,9.372,-4995.52,268.0,4995.52,1286.4,18.64,2511.713
2020-07-20,9.99,-4995.52,268.0,4995.52,1286.4,18.64,2677.379
2020-07-21,10.568,-4995.52,268.0,4995.52,1286.4,18.64,2832.357
2020-07-22,10.369,-4995.52,268.0,4995.52,1286.4,18.64,2778.916
2020-07-23,10.319,-4995.52,268.0,4995.52,1286.4,18.64,2765.556
2020-07-24,10.249,-4995.52,268.0,4995.52,1286.4,18.64,2746.852
2020-07-27,9.821,-4995.52,268.0,4995.52,1286.4,18.64,2631.955
2020-07-28,9.532,-4995.52,268.0,4995.52,1286.4,18.64,2554.466
2020-07-29,9.532,-4995.52,268.0,4995.52,1286.4,18.64,2554.466
2020-07-30,9.322,-4995.52,268.0,4995.52,1286.4,18.64,2498.353
2020-07-31,9.362,-4995.52,268.0,4995.52,1286.4,18.64,2509.041
2020-08-03,9.272,-4995.52,268.0,4995.52,1286.4,18.64,2484.993
2020-08-04,9.352,-4995.52,268.0,4995.52,1286.4,18.64,2506.369
2020-08-05,9.462,-4995.52,268.0,4995.52,1286.4,18.64,2535.761
2020-08-06,9.591,-4995.52,268.0,4995.52,1286.4,18.64,2570.498
2020-08-07,9.591,-4995.52,268.0,4995.52,1286.4,18.64,2570.498
2020-08-10,9.93,-4995.52,268.0,4995.52,1286.4,18.64,2661.347
2020-08-11,10.11,-4995.52,268.0,4995.52,1286.4,18.64,2709.444
2020-08-12,10.08,-4995.52,268.0,4995.52,1286.4,18.64,2701.427
2020-08-13,10.05,-4995.52,268.0,4995.52,1286.4,18.64,2693.412
2020-08-14,9.731,-4995.52,268.0,4995.52,1286.4,18.64,2607.906
2020-08-17,9.891,-4995.52,268.0,4995.52,1286.4,18.64,2650.659
2020-08-18,10.19,-4995.52,268.0,4995.52,1286.4,18.64,2730.82
2020-08-19,10.02,-4995.52,268.0,4995.52,1286.4,18.64,2685.395
2020-08-20,10.02,-4995.52,268.0,4995.52,1286.4,18.64,2685.395
2020-08-21,10.14,-4995.52,268.0,4995.52,1286.4,18.64,2717.46
2020-08-24,10.349,-4995.52,268.0,4995.52,1286.4,18.64,2773.573
2020-08-25,10.648,-4995.52,268.0,4995.52,1286.4,18.64,2853.734
2020-08-26,10.499,-4995.52,268.0,4995.52,1286.4,18.64,2813.653
2020-08-27,10.648,-4995.52,268.0,4995.52,1286.4,18.64,2853.734
2020-08-28,11.207,-4995.52,268.0,4995.52,1286.4,18.64,3003.368
2020-08-31,10.708,-4995.52,268.0,4995.52,1286.4,18.64,2869.766
2020-09-01,10.848,-4995.52,268.0,4995.52,1286.4,18.64,2907.174
2020-09-02,10.818,-4995.52,268.0,4995.52,1286.4,18.64,2899.158
2020-09-03,10.379,-4995.52,268.0,4995.52,1286.4,18.64,2781.589
2020-09-04,10.289,-4995.52,268.0,4995.52,1286.4,18.64,2757.54
2020-09-08,10.19,-4995.52,268.0,4995.52,1286.4,18.64,2730.82
2020-09-09,10.15,-4995.52,268.0,4995.52,1286.4,18.64,2720.132
2020-09-10,10.02,-4995.52,268.0,4995.52,1286.4,18.64,2685.395
2020-09-11,10.07,-4995.52,268.0,4995.52,1286.4,18.64,2698.756
2020-09-14,9.93,-4995.52,268.0,4995.52,1286.4,18.64,2661.347
2020-09-15,10.14,-4995.52,268.0,4995.52,1286.4,18.64,2717.46
2020-09-16,10.18,-4995.52,268.0,4995.52,1286.4,18.64,2728.148
2020-09-17,10.07,-4995.52,268.0,4995.52,1286.4,18.64,2698.756
2020-09-18,10.01,-4995.52,268.0,4995.52,1286.4,18.64,2682.723
2020-09-21,9.681,-4995.52,268.0,4995.52,1286.4,18.64,2594.546
2020-09-22,9.701,-4995.52,268.0,4995.52,1286.4,18.64,2599.89
2020-09-23,9.462,-4995.52,268.0,4995.52,1286.4,18.64,2535.761
2020-09-24,9.272,-4995.52,268.0,4995.52,1286.4,18.64,2484.993
2020-09-25,9.571,-4995.52,268.0,4995.52,1286.4,18.64,2565.154
2020-09-28,9.791,-4995.52,268.0,4995.52,1286.4,18.64,2623.939
2020-09-29,9.821,-4995.52,268.0,4995.52,1286.4,18.64,2631.955
2020-09-30,9.801,-4995.52,268.0,4995.52,1286.4,18.64,2626.611
2020-10-01,10.22,-4995.52,268.0,4995.52,1286.4,18.64,2738.836
2020-10-02,10.21,-4995.52,268.0,4995.52,1286.4,18.64,2736.164
2020-10-05,10.419,-4995.52,268.0,4995.52,1286.4,18.64,2792.277
2020-10-06,10.359,-4995.52,268.0,4995.52,1286.4,18.64,2776.245
2020-10-07,10.598,-4995.52,268.0,4995.52,1286.4,18.64,2840.374
2020-10-08,10.778,-4995.52,268.0,4995.52,1286.4,18.64,2888.47
2020-10-09,11.007,-4995.52,268.0,4995.52,1286.4,18.64,2949.927
2020-10-12,11.017,-4995.52,268.0,4995.52,1286.4,18.64,2952.599
2020-10-13,10.838,-4995.52,268.0,4995.52,1286.4,18.64,2904.502
2020-10-14,11.097,-4995.52,268.0,4995.52,1286.4,18.64,2973.975
2020-10-15,10.838,-4995.52,268.0,4995.52,1286.4,18.64,2904.502
2020-10-16,10.927,-4995.52,268.0,4995.52,1286.4,18.64,2928.551
2020-10-19,11.256,-4995.52,268.0,4995.52,1286.4,18.64,3016.728
2020-10-20,11.346,-4995.52,268.0,4995.52,1286.4,18.64,3040.776
2020-10-21,11.426,-4995.52,268.0,4995.52,1286.4,18.64,3062.152
2020-10-22,11.316,-4995.52,268.0,4995.52,1286.4,18.64,3032.76
2020-10-23,11.436,-4995.52,268.0,4995.52,1286.4,18.64,3064.824
2020-10-26,11.047,-4995.52,268.0,4995.52,1286.4,18.64,2960.615
2020-10-27,11.127,-4995.52,268.0,4995.52,1286.4,18.64,2981.991
2020-10-28,10.529,-4995.52,268.0,4995.52,1286.4,18.64,2821.669
2020-10-29,10.638,-4995.52,268.0,4995.52,1286.4,18.64,2851.062
2020-10-30,10.519,-4995.52,268.0,4995.52,1286.4,18.64,2818.997
2020-11-02,11.526,-4995.52,268.0,4995.52,1286.4,18.64,3088.873
2020-11-03,11.934,-4995.52,268.0,4995.52,1286.4,18.64,3198.426
2020-11-04,11.964,-4995.52,268.0,4995.52,1286.4,18.64,3206.442
2020-11-05,12.064,-4995.52,268.0,4995.52,1286.4,18.64,3233.163
2020-11-06,12.094,-4995.52,268.0,4995.52,1286.4,18.64,3241.179
2020-11-09,13.4,-4995.52,268.0,4995.52,1286.4,18.64,3591.215
2020-11-10,13.211,-4995.52,268.0,4995.52,1286.4,18.64,3540.447
2020-11-11,13.161,-4995.52,268.0,4995.52,1286.4,18.64,3527.086
2020-11-12,12.832,-4995.52,268.0,4995.52,1286.4,18.64,3438.909
2020-11-13,13.141,-4995.52,268.0,4995.52,1286.4,18.64,3521.742
2020-11-16,13.41,-4995.52,268.0,4995.52,1286.4,18.64,3593.887
2020-11-17,13.39,-4995.52,268.0,4995.52,1286.4,18.64,3588.543
2020-11-18,13.231,-4995.52,268.0,4995.52,1286.4,18.64,3545.791
2020-11-19,12.991,-4995.52,268.0,4995.52,1286.4,18.64,3481.662
2020-11-20,12.912,-4995.52,268.0,4995.52,1286.4,18.64,3460.286
2020-11-23,12.772,-4995.52,268.0,4995.52,1286.4,18.64,3422.877
2020-11-24,13.161,-4995.52,268.0,4995.52,1286.4,18.64,3527.086
2020-11-25,12.961,-4995.52,268.0,4995.52,1286.4,18.64,3473.646
2020-11-27,12.961,-4995.52,268.0,4995.52,1286.4,18.64,3473.646
2020-11-30,12.822,-4995.52,268.0,4995.52,1286.4,18.64,3436.237
2020-12-01,13.35,-4995.52,268.0,4995.52,1286.4,18.64,3577.855
2020-12-02,13.231,-4995.52,268.0,4995.52,1286.4,18.64,3545.791
2020-12-03,13.121,-4995.52,268.0,4995.52,1286.4,18.64,3516.398
2020-12-04,13.789,-4995.52,268.0,4995.52,1286.4,18.64,3695.425
2020-12-07,13.909,-4995.52,268.0,4995.52,1286.4,18.64,3727.489
2020-12-08,13.829,-4995.52,268.0,4995.52,1286.4,18.64,3706.113
2020-12-09,13.928,-4995.52,268.0,4995.52,1286.4,18.64,3732.833
2020-12-10,13.869,-4995.52,268.0,4995.52,1286.4,18.64,3716.801
2020-12-11,14.058,-4995.52,268.0,4995.52,1286.4,18.64,3767.57
2020-12-14,14.248,-4995.52,268.0,4995.52,1286.4,18.64,3818.338
2020-12-15,14.287,-4995.52,268.0,4995.52,1286.4,18.64,3829.026
2020-12-16,14.128,-4995.52,268.0,4995.52,1286.4,18.64,3786.274
2020-12-17,14.038,-4995.52,268.0,4995.52,1286.4,18.64,3762.225
2020-12-18,14.078,-4995.52,268.0,4995.52,1286.4,18.64,3772.914
2020-12-21,13.639,-4995.52,268.0,4995.52,1286.4,18.64,3655.344
2020-12-22,13.619,-4995.52,268.0,4995.52,1286.4,18.64,3650.0
2020-12-23,13.829,-4995.52,268.0,4995.52,1286.4,18.64,3706.113
2020-12-24,13.948,-4995.52,268.0,4995.52,1286.4,18.64,3738.177
2020-12-28,14.218,-4995.52,268.0,4995.52,1286.4,18.64,3810.322
2020-12-29,14.517,-4995.52,268.0,4995.52,1286.4,18.64,3890.483
2020-12-30,14.616,-4995.52,268.0,4995.52,1286.4,18.64,3917.204
2020-12-31,14.816,-4995.52,268.0,4995.52,1286.4,18.64,3970.644
2021-01-04,14.397,-4995.52,268.0,4995.52,1286.4,18.64,3858.419
2021-01-05,14.756,-4995.52,268.0,4995.52,1286.4,18.64,3954.612
2021-01-06,15.115,-4995.52,268.0,4995.52,1286.4,18.64,4050.805
2021-01-07,14.846,-4995.52,268.0,4995.52,1286.4,18.64,3978.66
2021-01-08,14.935,-4995.52,268.0,4995.52,1286.4,18.64,4002.709
2021-01-11,14.826,-4995.52,268.0,4995.52,1286.4,18.64,3973.316
2021-01-12,15.165,-4995.52,268.0,4995.52,1286.4,18.64,4064.166
2021-01-13,15.235,-4995.52,268.0,4995.52,1286.4,18.64,4082.87
2021-01-14,15.095,-4995.52,268.0,4995.52,1286.4,18.64,4045.461
2021-01-15,14.926,-4995.52,268.0,4995.52,1286.4,18.64,4000.037
2021-01-19,15.035,-4995.52,268.0,4995.52,1286.4,18.64,4029.429
2021-01-20,15.274,-4995.52,268.0,4995.52,1286.4,18.64,4093.558
2021-01-21,15.274,-4995.52,268.0,4995.52,1286.4,18.64,4093.558
2021-01-22,14.926,-4995.52,268.0,4995.52,1286.4,18.64,4000.037
2021-01-25,14.756,-4995.52,268.0,4995.52,1286.4,18.64,3954.612
2021-01-26,14.826,-4995.52,268.0,4995.52,1286.4,18.64,3973.316
2021-01-27,14.277,-4995.52,268.0,4995.52,1286.4,18.64,3826.354
2021-01-28,14.896,-4995.52,268.0,4995.52,1286.4,18.64,3992.02
2021-01-29,15.055,-4995.52,268.0,4995.52,1286.4,18.64,4034.773
2021-02-01,16.949,-4995.52,268.0,4995.52,1286.4,18.64,4542.46
2021-02-02,17.288,-4995.52,268.0,4995.52,1286.4,18.64,4633.309
2021-02-03,17.189,-4995.52,268.0,4995.52,1286.4,18.64,4606.588
2021-02-04,17.298,-4995.52,268.0,4995.52,1286.4,18.64,4635.981
2021-02-05,17.508,-4995.52,268.0,4995.52,1286.4,18.64,4692.094
2021-02-08,17.598,-4995.52,268.0,4995.52,1286.4,18.64,4716.142
2021-02-09,17.667,-4995.52,268.0,4995.52,1286.4,18.64,4734.846
2021-02-10,17.558,-4995.52,268.0,4995.52,1286.4,18.64,4705.454
2021-02-11,17.498,-4995.52,268.0,4995.52,1286.4,18.64,4689.421
2021-02-12,18.046,-4995.52,268.0,4995.52,1286.4,18.64,4836.384
2021-02-16,18.066,-4995.52,268.0,4995.52,1286.4,18.64,4841.728
2021-02-17,17.907,-4995.52,268.0,4995.52,1286.4,18.64,4798.975
2021-02-18,17.528,-4995.52,268.0,4995.52,1286.4,18.64,4697.438
2021-02-19,17.338,-4995.52,268.0,4995.52,1286.4,18.64,4646.669
2021-02-22,16.9,-4995.52,268.0,4995.52,1286.4,18.64,4529.1
2021-02-23,17.209,-4995.52,268.0,4995.52,1286.4,18.64,4611.933
2021-02-24,17.627,-4995.52,268.0,4995.52,1286.4,18.64,4724.158
2021-02-25,17.119,-4995.52,268.0,4995.52,1286.4,18.64,4587.884
2021-02-26,16.561,-4995.52,268.0,4995.52,1286.4,18.64,4438.251
2021-03-01,16.88,-4995.52,268.0,4995.52,1286.4,18.64,4523.755
2021-03-02,16.79,-4995.52,268.0,4995.52,1286.4,18.64,4499.707
2021-03-03,17.099,-4995.52,268.0,4995.52,1286.4,18.64,4582.54
2021-03-04,16.91,-4995.52,268.0,4995.52,1286.4,18.64,4531.772
2021-03-05,16.91,-4995.52,268.0,4995.52,1286.4,18.64,4531.772
2021-03-08,16.73,-4995.52,268.0,4995.52,1286.4,18.64,4483.675
2021-03-09,17.288,-4995.52,268.0,4995.52,1286.4,18.64,4633.309
2021-03-10,17.199,-4995.52,268.0,4995.52,1286.4,18.64,4609.261
2021-03-11,17.388,-4995.52,268.0,4995.52,1286.4,18.64,4660.03
2021-03-12,16.78,-4995.52,268.0,4995.52,1286.4,18.64,4497.035
2021-03-15,16.62,-4995.52,268.0,4995.52,1286.4,18.64,4454.283
2021-03-16,16.66,-4995.52,268.0,4995.52,1286.4,18.64,4464.97
2021-03-17,16.361,-4995.52,268.0,4995.52,1286.4,18.64,4384.81
2021-03-18,15.833,-4995.52,268.0,4995.52,1286.4,18.64,4243.192
2021-03-19,16.122,-4995.52,268.0,4995.52,1286.4,18.64,4320.681
2021-03-22,15.873,-4995.52,268.0,4995.52,1286.4,18.64,4253.88
2021-03-23,15.893,-4995.52,268.0,4995.52,1286.4,18.64,4259.224
2021-03-24,15.594,-4995.52,268.0,4995.52,1286.4,18.64,4179.063
2021-03-25,15.893,-4995.52,268.0,4995.52,1286.4,18.64,4259.224
2021-03-26,16.192,-4995.52,268.0,4995.52,1286.4,18.64,4339.385
2021-03-29,15.962,-4995.52,268.0,4995.52,1286.4,18.64,4277.928
2021-03-30,16.142,-4995.52,268.0,4995.52,1286.4,18.64,4326.025
2021-03-31,15.982,-4995.52,268.0,4995.52,1286.4,18.64,4283.273
2021-04-01,16.162,-4995.52,268.0,4995.52,1286.4,18.64,4331.369
2021-04-05,15.783,-4995.52,268.0,4995.52,1286.4,18.64,4229.832
2021-04-06,15.434,-4995.52,268.0,4995.52,1286.4,18.64,4136.31
2021-04-07,15.544,-4995.52,268.0,4995.52,1286.4,18.64,4165.703
2021-04-08,15.384,-4995.52,268.0,4995.52,1286.4,18.64,4122.95
2021-04-09,15.324,-4995.52,268.0,4995.52,1286.4,18.64,4106.918
2021-04-12,14.327,-4995.52,268.0,4995.52,1286.4,18.64,3839.715
2021-04-13,14.606,-4995.52,268.0,4995.52,1286.4,18.64,3914.531
2021-04-14,14.716,-4995.52,268.0,4995.52,1286.4,18.64,3943.924
2021-04-15,15.304,-4995.52,268.0,4995.52,1286.4,18.64,4101.574
2021-04-16,15.175,-4995.52,268.0,4995.52,1286.4,18.64,4066.838
2021-04-19,14.906,-4995.52,268.0,4995.52,1286.4,18.64,3994.693
2021-04-20,14.557,-4995.52,268.0,4995.52,1286.4,18.64,3901.172
2021-04-21,14.656,-4995.52,268.0,4995.52,1286.4,18.64,3927.892
2021-04-22,14.975,-4995.52,268.0,4995.52,1286.4,18.64,4013.397
2021-04-23,15.035,-4995.52,268.0,4995.52,1286.4,18.64,4029.429
2021-04-26,15.893,-4995.52,268.0,4995.52,1286.4,18.64,4259.224
2021-04-27,16.092,-4995.52,268.0,4995.52,1286.4,18.64,4312.664
2021-04-28,16.72,-4995.52,268.0,4995.52,1286.4,18.64,4481.003
2021-04-29,16.72,-4995.52,268.0,4995.52,1286.4,18.64,4481.003
2021-04-30,16.252,-4995.52,268.0,4995.52,1286.4,18.64,4355.417
2021-05-03,16.281,-4995.52,268.0,4995.52,1286.4,18.64,4363.433
2021-05-04,15.913,-4995.52,268.0,4995.52,1286.4,18.64,4264.568
2021-05-05,16.262,-4995.52,268.0,4995.52,1286.4,18.64,4358.089
2021-05-06,16.61,-4995.52,268.0,4995.52,1286.4,18.64,4451.611
2021-05-07,16.63,-4995.52,268.0,4995.52,1286.4,18.64,4456.955
2021-05-10,16.62,-4995.52,268.0,4995.52,1286.4,18.64,4454.283
2021-05-11,16.521,-4995.52,268.0,4995.52,1286.4,18.64,4427.562
2021-05-12,15.873,-4995.52,268.0,4995.52,1286.4,18.64,4253.88
2021-05-13,16.112,-4995.52,268.0,4995.52,1286.4,18.64,4318.009
2021-05-14,16.491,-4995.52,268.0,4995.52,1286.4,18.64,4419.546
2021-05-17,16.999,-4995.52,268.0,4995.52,1286.4,18.64,4555.82
2021-05-18,17.129,-4995.52,268.0,4995.52,1286.4,18.64,4590.557
2021-05-19,17.189,-4995.52,268.0,4995.52,1286.4,18.64,4606.588
2021-05-20,17.169,-4995.52,268.0,4995.52,1286.4,18.64,4601.245
2021-05-21,17.588,-4995.52,268.0,4995.52,1286.4,18.64,4713.47
2021-05-24,17.727,-4995.52,268.0,4995.52,1286.4,18.64,4750.879
2021-05-25,17.617,-4995.52,268.0,4995.52,1286.4,18.64,4721.486
2021-05-26,17.917,-4995.52,268.0,4995.52,1286.4,18.64,4801.647
2021-05-27,18.116,-4995.52,268.0,4995.52,1286.4,18.64,4855.088
2021-05-28,17.956,-4995.52,268.0,4995.52,1286.4,18.64,4812.336
2021-06-01,17.897,-4995.52,268.0,4995.52,1286.4,18.64,4796.303
2021-06-02,17.887,-4995.52,268.0,4995.52,1286.4,18.64,4793.631
2021-06-03,17.797,-4995.52,268.0,4995.52,1286.4,18.64,4769.583
2021-06-04,17.877,-4995.52,268.0,4995.52,1286.4,18.64,4790.959
2021-06-07,17.867,-4995.52,268.0,4995.52,1286.4,18.64,4788.287
2021-06-08,17.757,-4995.52,268.0,4995.52,1286.4,18.64,4758.894
2021-06-09,17.378,-4995.52,268.0,4995.52,1286.4,18.64,4657.357
2021-06-10,17.558,-4995.52,268.0,4995.52,1286.4,18.64,4705.454
2021-06-11,17.498,-4995.52,268.0,4995.52,1286.4,18.64,4689.421
2021-06-14,17.498,-4995.52,268.0,4995.52,1286.4,18.64,4689.421
2021-06-15,17.548,-4995.52,268.0,4995.52,1286.4,18.64,4702.782
2021-06-16,17.328,-4995.52,268.0,4995.52,1286.4,18.64,4643.997
2021-06-17,17.079,-4995.52,268.0,4995.52,1286.4,18.64,4577.196
2021-06-18,16.81,-4995.52,268.0,4995.52,1286.4,18.64,4505.051
2021-06-21,17.169,-4995.52,268.0,4995.52,1286.4,18.64,4601.245
2021-06-22,16.989,-4995.52,268.0,4995.52,1286.4,18.64,4553.148
2021-06-23,16.89,-4995.52,268.0,4995.52,1286.4,18.64,4526.428
2021-06-24,17.179,-4995.52,268.0,4995.52,1286.4,18.64,4603.917
2021-06-25,17.418,-4995.52,268.0,4995.52,1286.4,18.64,4668.045
2021-06-28,17.488,-4995.52,268.0,4995.52,1286.4,18.64,4686.75
2021-06-29,17.189,-4995.52,268.0,4995.52,1286.4,18.64,4606.588
2021-06-30,17.049,-4995.52,268.0,4995.52,1286.4,18.64,4569.181
2021-07-01,17.059,-4995.52,268.0,4995.52,1286.4,18.64,4571.852
2021-07-02,17.229,-4995.52,268.0,4995.52,1286.4,18.64,4617.277
2021-07-06,17.259,-4995.52,268.0,4995.52,1286.4,18.64,4625.293
2021-07-07,17.548,-4995.52,268.0,4995.52,1286.4,18.64,4702.782
2021-07-08,17.089,-4995.52,268.0,4995.52,1286.4,18.64,4579.868
2021-07-09,17.308,-4995.52,268.0,4995.52,1286.4,18.64,4638.653
2021-07-12,17.608,-4995.52,268.0,4995.52,1286.4,18.64,4718.814
2021-07-13,17.747,-4995.52,268.0,4995.52,1286.4,18.64,4756.223
2021-07-14,17.857,-4995.52,268.0,4995.52,1286.4,18.64,4785.615
2021-07-15,17.927,-4995.52,268.0,4995.52,1286.4,18.64,4804.319
2021-07-16,17.578,-4995.52,268.0,4995.52,1286.4,18.64,4710.798
2021-07-19,17.179,-4995.52,268.0,4995.52,1286.4,18.64,4603.917
2021-07-20,17.348,-4995.52,268.0,4995.52,1286.4,18.64,4649.341
2021-07-21,17.468,-4995.52,268.0,4995.52,1286.4,18.64,4681.406
2021-07-22,17.548,-4995.52,268.0,4995.52,1286.4,18.64,4702.782
2021-07-23,18.236,-4995.52,268.0,4995.52,1286.4,18.64,4887.152
2021-07-26,18.305,-4995.52,268.0,4995.52,1286.4,18.64,4905.857
2021-07-27,18.116,-4995.52,268.0,4995.52,1286.4,18.64,4855.088
2021-07-28,18.59,-4995.52,268.0,4995.52,1286.4,18.64,4982.12
2021-07-29,18.82,-4995.52,268.0,4995.52,1286.4,18.64,5043.76
2021-07-30,18.59,-4995.52,268.0,4995.52,1286.4,18.64,4982.12
2021-08-02,18.41,-4995.52,268.0,4995.52,1286.4,18.64,4933.88
2021-08-03,18.81,-4995.52,268.0,4995.52,1286.4,18.64,5041.08
2021-08-04,19.33,-4995.52,268.0,4995.52,1286.4,18.64,5180.44
2021-08-05,19.27,-4995.52,268.0,4995.52,1286.4,18.64,5164.36
2021-08-06,19.02,-4995.52,268.0,4995.52,1286.4,18.64,5097.36
2021-08-09,19.15,-4995.52,268.0,4995.52,1286.4,18.64,5132.2
2021-08-10,19.03,-4995.52,268.0,4995.52,1286.4,18.64,5100.04
2021-08-11,18.85,-4995.52,268.0,4995.52,1286.4,18.64,5051.8
2021-08-12,19.42,-4995.52,268.0,4995.52,1286.4,18.64,5204.56
2021-08-13,19.36,-4995.52,268.0,4995.52,1286.4,18.64,5188.48
2021-08-16,19.08,-4995.52,268.0,4995.52,1286.4,18.64,5113.44
2021-08-17,18.86,-4995.52,268.0,4995.52,1286.4,18.64,5054.48
2021-08-18,18.6,-4995.52,268.0,4995.52,1286.4,18.64,4984.8
2021-08-19,18.55,-4995.52,268.0,4995.52,1286.4,18.64,4971.4
2021-08-20,18.55,-4995.52,268.0,4995.52,1286.4,18.64,4971.4
2021-08-23,18.62,-4995.52,268.0,4995.52,1286.4,18.64,4990.16
2021-08-24,18.9,-4995.52,268.0,4995.52,1286.4,18.64,5065.2
2021-08-25,18.85,-4995.52,268.0,4995.52,1286.4,18.64,5051.8
2021-08-26,18.74,-4995.52,268.0,4995.52,1286.4,18.64,5022.32
2021-08-27,19.19,-4995.52,268.0,4995.52,1286.4,18.64,5142.92
2021-08-30,19.29,-4995.52,268.0,4995.52,1286.4,18.64,5169.72
2021-08-31,19.62,-4995.52,268.0,4995.52,1286.4,18.64,5258.16
2021-09-01,19.79,-4995.52,268.0,4995.52,1286.4,18.64,5303.72
2021-09-02,19.75,-4995.52,268.0,4995.52,1286.4,18.64,5293.0
2021-09-03,19.79,-4995.52,268.0,4995.52,1286.4,18.64,5303.72
2021-09-07,19.6,-4995.52,268.0,4995.52,1286.4,18.64,5252.8
2021-09-08,19.61,-4995.52,268.0,4995.52,1286.4,18.64,5255.48
2021-09-09,19.53,-4995.52,268.0,4995.52,1286.4,18.64,5234.04
2021-09-10,19.36,-4995.52,268.0,4995.52,1286.4,18.64,5188.48
2021-09-13,19.31,-4995.52,268.0,4995.52,1286.4,18.64,5175.08
2021-09-14,19.19,-4995.52,268.0,4995.52,1286.4,18.64,5142.92
2021-09-15,19.46,-4995.52,268.0,4995.52,1286.4,18.64,5215.28
2021-09-16,19.95,-4995.52,268.0,4995.52,1286.4,18.64,5346.6
2021-09-17,19.53,-4995.52,268.0,4995.52,1286.4,18.64,5234.04
2021-09-20,19.19,-4995.52,268.0,4995.52,1286.4,18.64,5142.92
