date,AAPL_adj_close,AAPL_cashflow,AAPL_cml_units,AAPL_cml_cost,AAPL_gain_loss,AAPL_avg_price,AAPL_mktvalue,GOOGL_adj_close,GOOGL_cashflow,GOOGL_cml_units,GOOGL_cml_cost,GOOGL_gain_loss,GOOGL_avg_price,GOOGL_mktvalue
2019-08-21,52.38,-453.84,3.0,453.84,101.932,151.28,157.139,1191.58,-8931.12,3.0,8931.12,883.29,2977.04,3574.74
2019-08-22,52.335,-453.84,3.0,453.84,101.932,151.28,157.006,1191.52,-8931.12,3.0,8931.12,883.29,2977.04,3574.56
2019-08-23,49.916,-453.84,3.0,453.84,101.932,151.28,149.749,1153.58,-8931.12,3.0,8931.12,883.29,2977.04,3460.74
2019-08-26,50.865,-453.84,3.0,453.84,101.932,151.28,152.594,1171.18,-8931.12,3.0,8931.12,883.29,2977.04,3513.54
2019-08-27,50.291,-453.84,3.0,453.84,101.932,151.28,150.872,1170.82,-8931.12,3.0,8931.12,883.29,2977.04,3512.46
2019-08-28,50.628,-453.84,3.0,453.84,101.932,151.28,151.885,1173.75,-8931.12,3.0,8931.12,883.29,2977.04,3521.25
2019-08-29,51.486,-453.84,3.0,453.84,101.932,151.28,154.457,1194.24,-8931.12,3.0,8931.12,883.29,2977.04,3582.72
2019-08-30,51.419,-453.84,3.0,453.84,101.932,151.28,154.257,1190.53,-8931.12,3.0,8931.12,883.29,2977.04,3571.59
2019-09-03,50.67,-453.84,3.0,453.84,101.932,151.28,152.011,1169.55,-8931.12,3.0,8931.12,883.29,2977.04,3508.65
2019-09-04,51.53,-453.84,3.0,453.84,101.932,151.28,154.59,1182.27,-8931.12,3.0,8931.12,883.29,2977.04,3546.81
2019-09-05,52.537,-453.84,3.0,453.84,101.932,151.28,157.612,1212.19,-8931.12,3.0,8931.12,883.29,2977.04,3636.57
2019-09-06,52.532,-453.84,3.0,453.84,101.932,151.28,157.597,1206.32,-8931.12,3.0,8931.12,883.29,2977.04,3618.96
2019-09-09,52.757,-453.84,3.0,453.84,101.932,151.28,158.27,1205.27,-8931.12,3.0,8931.12,883.29,2977.04,3615.81
2019-09-10,53.38,-453.84,3.0,453.84,101.932,151.28,160.139,1205.7,-8931.12,3.0,8931.12,883.29,2977.04,3617.1
2019-09-11,55.077,-453.84,3.0,453.84,101.932,151.28,165.231,1220.0,-8931.12,3.0,8931.12,883.29,2977.04,3660.0
2019-09-12,54.954,-453.84,3.0,453.84,101.932,151.28,164.862,1234.97,-8931.12,3.0,8931.12,883.29,2977.04,3704.91
2019-09-13,53.885,-453.84,3.0,453.84,101.932,151.28,161.654,1240.03,-8931.12,3.0,8931.12,883.29,2977.04,3720.09
2019-09-16,54.168,-453.84,3.0,453.84,101.932,151.28,162.504,1231.63,-8931.12,3.0,8931.12,883.29,2977.04,3694.89
2019-09-17,54.365,-453.84,3.0,453.84,101.932,151.28,163.095,1229.88,-8931.12,3.0,8931.12,883.29,2977.04,3689.64
2019-09-18,54.875,-453.84,3.0,453.84,101.932,151.28,164.625,1232.65,-8931.12,3.0,8931.12,883.29,2977.04,3697.95
2019-09-19,54.429,-453.84,3.0,453.84,101.932,151.28,163.288,1238.75,-8931.12,3.0,8931.12,883.29,2977.04,3716.25
2019-09-20,53.634,-453.84,3.0,453.84,101.932,151.28,160.901,1229.84,-8931.12,3.0,8931.12,883.29,2977.04,3689.52
2019-09-23,53.877,-453.84,3.0,453.84,101.932,151.28,161.632,1234.69,-8931.12,3.0,8931.12,883.29,2977.04,3704.07
2019-09-24,53.621,-453.84,3.0,453.84,101.932,151.28,160.864,1218.33,-8931.12,3.0,8931.12,883.29,2977.04,3654.99
2019-09-25,54.446,-453.84,3.0,453.84,101.932,151.28,163.339,1245.94,-8931.12,3.0,8931.12,883.29,2977.04,3737.82
2019-09-26,54.166,-453.84,3.0,453.84,101.932,151.28,162.497,1242.29,-8931.12,3.0,8931.12,883.29,2977.04,3726.87
2019-09-27,53.902,-453.84,3.0,453.84,101.932,151.28,161.706,1225.95,-8931.12,3.0,8931.12,883.29,2977.04,3677.85
2019-09-30,55.171,-453.84,3.0,453.84,101.932,151.28,165.512,1221.14,-8931.12,3.0,8931.12,883.29,2977.04,3663.42
2019-10-01,55.323,-453.84,3.0,453.84,101.932,151.28,165.97,1206.0,-8931.12,3.0,8931.12,883.29,2977.04,3618.0
2019-10-02,53.937,-453.84,3.0,453.84,101.932,151.28,161.81,1177.92,-8931.12,3.0,8931.12,883.29,2977.04,3533.76
2019-10-03,54.395,-453.84,3.0,453.84,101.932,151.28,163.184,1189.43,-8931.12,3.0,8931.12,883.29,2977.04,3568.29
2019-10-04,55.919,-453.84,3.0,453.84,101.932,151.28,167.758,1210.96,-8931.12,3.0,8931.12,883.29,2977.04,3632.88
2019-10-07,55.932,-453.84,3.0,453.84,101.932,151.28,167.795,1208.25,-8931.12,3.0,8931.12,883.29,2977.04,3624.75
2019-10-08,55.277,-453.84,3.0,453.84,101.932,151.28,165.83,1190.13,-8931.12,3.0,8931.12,883.29,2977.04,3570.39
2019-10-09,55.924,-453.84,3.0,453.84,101.932,151.28,167.773,1202.4,-8931.12,3.0,8931.12,883.29,2977.04,3607.2
2019-10-10,56.678,-453.84,3.0,453.84,101.932,151.28,170.035,1209.47,-8931.12,3.0,8931.12,883.29,2977.04,3628.41
2019-10-11,58.186,-453.84,3.0,453.84,101.932,151.28,174.557,1215.71,-8931.12,3.0,8931.12,883.29,2977.04,3647.13
2019-10-14,58.102,-453.84,3.0,453.84,101.932,151.28,174.306,1217.77,-8931.12,3.0,8931.12,883.29,2977.04,3653.31
2019-10-15,57.966,-453.84,3.0,453.84,101.932,151.28,173.899,1242.24,-8931.12,3.0,8931.12,883.29,2977.04,3726.72
2019-10-16,57.732,-453.84,3.0,453.84,101.932,151.28,173.197,1243.0,-8931.12,3.0,8931.12,883.29,2977.04,3729.0
2019-10-17,57.957,-453.84,3.0,453.84,101.932,151.28,173.87,1252.8,-8931.12,3.0,8931.12,883.29,2977.04,3758.4
2019-10-18,58.235,-453.84,3.0,453.84,101.932,151.28,174.705,1244.41,-8931.12,3.0,8931.12,883.29,2977.04,3733.23
2019-10-21,59.245,-453.84,3.0,453.84,101.932,151.28,177.735,1244.28,-8931.12,3.0,8931.12,883.29,2977.04,3732.84
2019-10-22,59.109,-453.84,3.0,453.84,101.932,151.28,177.328,1241.2,-8931.12,3.0,8931.12,883.29,2977.04,3723.6
2019-10-23,59.903,-453.84,3.0,453.84,101.932,151.28,179.708,1257.63,-8931.12,3.0,8931.12,883.29,2977.04,3772.89
2019-10-24,60.001,-453.84,3.0,453.84,101.932,151.28,180.004,1259.11,-8931.12,3.0,8931.12,883.29,2977.04,3777.33
2019-10-25,60.74,-453.84,3.0,453.84,101.932,151.28,182.22,1264.3,-8931.12,3.0,8931.12,883.29,2977.04,3792.9
2019-10-28,61.349,-453.84,3.0,453.84,101.932,151.28,184.046,1288.98,-8931.12,3.0,8931.12,883.29,2977.04,3866.94
2019-10-29,59.93,-453.84,3.0,453.84,101.932,151.28,179.789,1260.66,-8931.12,3.0,8931.12,883.29,2977.04,3781.98
2019-10-30,59.922,-453.84,3.0,453.84,101.932,151.28,179.767,1260.7,-8931.12,3.0,8931.12,883.29,2977.04,3782.1
2019-10-31,61.277,-453.84,3.0,453.84,101.932,151.28,183.831,1258.8,-8931.12,3.0,8931.12,883.29,2977.04,3776.4
2019-11-01,63.016,-453.84,3.0,453.84,101.932,151.28,189.049,1272.25,-8931.12,3.0,8931.12,883.29,2977.04,3816.75
2019-11-04,63.43,-453.84,3.0,453.84,101.932,151.28,190.29,1289.61,-8931.12,3.0,8931.12,883.29,2977.04,3868.83
2019-11-05,63.339,-453.84,3.0,453.84,101.932,151.28,190.017,1291.44,-8931.12,3.0,8931.12,883.29,2977.04,3874.32
2019-11-06,63.366,-453.84,3.0,453.84,101.932,151.28,190.098,1291.01,-8931.12,3.0,8931.12,883.29,2977.04,3873.03
2019-11-07,64.097,-453.84,3.0,453.84,101.932,151.28,192.292,1306.94,-8931.12,3.0,8931.12,883.29,2977.04,3920.82
2019-11-08,64.273,-453.84,3.0,453.84,101.932,151.28,192.818,1309.0,-8931.12,3.0,8931.12,883.29,2977.04,3927.0
2019-11-11,64.782,-453.84,3.0,453.84,101.932,151.28,194.345,1298.28,-8931.12,3.0,8931.12,883.29,2977.04,3894.84
2019-11-12,64.722,-453.84,3.0,453.84,101.932,151.28,194.167,1297.21,-8931.12,3.0,8931.12,883.29,2977.04,3891.63
2019-11-13,65.343,-453.84,3.0,453.84,101.932,151.28,196.028,1296.18,-8931.12,3.0,8931.12,883.29,2977.04,3888.54
2019-11-14,64.89,-453.84,3.0,453.84,101.932,151.28,194.671,1309.15,-8931.12,3.0,8931.12,883.29,2977.04,3927.45
2019-11-15,65.661,-453.84,3.0,453.84,101.932,151.28,196.984,1333.54,-8931.12,3.0,8931.12,883.29,2977.04,4000.62
2019-11-18,65.992,-453.84,3.0,453.84,101.932,151.28,197.977,1319.84,-8931.12,3.0,8931.12,883.29,2977.04,3959.52
2019-11-19,65.792,-453.84,3.0,453.84,101.932,151.28,197.377,1312.59,-8931.12,3.0,8931.12,883.29,2977.04,3937.77
2019-11-20,65.026,-453.84,3.0,453.84,101.932,151.28,195.079,1301.86,-8931.12,3.0,8931.12,883.29,2977.04,3905.58
2019-11-21,64.735,-453.84,3.0,453.84,101.932,151.28,194.204,1300.14,-8931.12,3.0,8931.12,883.29,2977.04,3900.42
2019-11-22,64.678,-453.84,3.0,453.84,101.932,151.28,194.034,1293.67,-8931.12,3.0,8931.12,883.29,2977.04,3881.01
2019-11-25,65.812,-453.84,3.0,453.84,101.932,151.28,197.436,1305.64,-8931.12,3.0,8931.12,883.29,2977.04,3916.92
2019-11-26,65.298,-453.84,3.0,453.84,101.932,151.28,195.894,1313.0,-8931.12,3.0,8931.12,883.29,2977.04,3939.0
2019-11-27,66.175,-453.84,3.0,453.84,101.932,151.28,198.526,1312.13,-8931.12,3.0,8931.12,883.29,2977.04,3936.39
2019-11-29,66.029,-453.84,3.0,453.84,101.932,151.28,198.088,1304.09,-8931.12,3.0,8931.12,883.29,2977.04,3912.27
2019-12-02,65.266,-453.84,3.0,453.84,101.932,151.28,195.798,1288.86,-8931.12,3.0,8931.12,883.29,2977.04,3866.58
2019-12-03,64.102,-453.84,3.0,453.84,101.932,151.28,192.307,1294.74,-8931.12,3.0,8931.12,883.29,2977.04,3884.22
2019-12-04,64.668,-453.84,3.0,453.84,101.932,151.28,194.004,1318.94,-8931.12,3.0,8931.12,883.29,2977.04,3956.82
2019-12-05,65.617,-453.84,3.0,453.84,101.932,151.28,196.851,1326.96,-8931.12,3.0,8931.12,883.29,2977.04,3980.88
2019-12-06,66.884,-453.84,3.0,453.84,101.932,151.28,200.653,1339.39,-8931.12,3.0,8931.12,883.29,2977.04,4018.17
2019-12-09,65.948,-453.84,3.0,453.84,101.932,151.28,197.844,1342.99,-8931.12,3.0,8931.12,883.29,2977.04,4028.97
2019-12-10,66.333,-453.84,3.0,453.84,101.932,151.28,199.0,1342.89,-8931.12,3.0,8931.12,883.29,2977.04,4028.67
2019-12-11,66.899,-453.84,3.0,453.84,101.932,151.28,200.697,1344.25,-8931.12,3.0,8931.12,883.29,2977.04,4032.75
2019-12-12,67.07,-453.84,3.0,453.84,101.932,151.28,201.209,1348.49,-8931.12,3.0,8931.12,883.29,2977.04,4045.47
2019-12-13,67.981,-453.84,3.0,453.84,101.932,151.28,203.944,1346.87,-8931.12,3.0,8931.12,883.29,2977.04,4040.61
2019-12-16,69.145,-453.84,3.0,453.84,101.932,151.28,207.435,1360.7,-8931.12,3.0,8931.12,883.29,2977.04,4082.1
2019-12-17,69.281,-453.84,3.0,453.84,101.932,151.28,207.843,1354.89,-8931.12,3.0,8931.12,883.29,2977.04,4064.67
2019-12-18,69.115,-453.84,3.0,453.84,101.932,151.28,207.346,1351.91,-8931.12,3.0,8931.12,883.29,2977.04,4055.73
2019-12-19,69.185,-453.84,3.0,453.84,101.932,151.28,207.554,1356.44,-8931.12,3.0,8931.12,883.29,2977.04,4069.32
2019-12-20,69.041,-453.84,3.0,453.84,101.932,151.28,207.124,1351.22,-8931.12,3.0,8931.12,883.29,2977.04,4053.66
2019-12-23,70.168,-453.84,3.0,453.84,101.932,151.28,210.504,1350.63,-8931.12,3.0,8931.12,883.29,2977.04,4051.89
2019-12-24,70.235,-453.84,3.0,453.84,101.932,151.28,210.704,1344.43,-8931.12,3.0,8931.12,883.29,2977.04,4033.29
2019-12-26,71.628,-453.84,3.0,453.84,101.932,151.28,214.884,1362.47,-8931.12,3.0,8931.12,883.29,2977.04,4087.41
2019-12-27,71.601,-453.84,3.0,453.84,101.932,151.28,214.803,1354.64,-8931.12,3.0,8931.12,883.29,2977.04,4063.92
2019-12-30,72.026,-453.84,3.0,453.84,101.932,151.28,216.077,1339.71,-8931.12,3.0,8931.12,883.29,2977.04,4019.13
2019-12-31,72.552,-453.84,3.0,453.84,101.932,151.28,217.656,1339.39,-8931.12,3.0,8931.12,883.29,2977.04,4018.17
2020-01-02,74.207,-453.84,3.0,453.84,101.932,151.28,222.622,1368.68,-8931.12,3.0,8931.12,883.29,2977.04,4106.04
2020-01-03,73.486,-453.84,3.0,453.84,101.932,151.28,220.458,1361.52,-8931.12,3.0,8931.12,883.29,2977.04,4084.56
2020-01-06,74.072,-453.84,3.0,453.84,101.932,151.28,222.215,1397.81,-8931.12,3.0,8931.12,883.29,2977.04,4193.43
2020-01-07,73.723,-453.84,3.0,453.84,101.932,151.28,221.17,1395.11,-8931.12,3.0,8931.12,883.29,2977.04,4185.33
2020-01-08,74.909,-453.84,3.0,453.84,101.932,151.28,224.727,1405.04,-8931.12,3.0,8931.12,883.29,2977.04,4215.12
2020-01-09,76.5,-453.84,3.0,453.84,101.932,151.28,229.501,1419.79,-8931.12,3.0,8931.12,883.29,2977.04,4259.37
2020-01-10,76.673,-453.84,3.0,453.84,101.932,151.28,230.02,1428.96,-8931.12,3.0,8931.12,883.29,2977.04,4286.88
2020-01-13,78.311,-453.84,3.0,453.84,101.932,151.28,234.934,1440.03,-8931.12,3.0,8931.12,883.29,2977.04,4320.09
2020-01-14,77.254,-453.84,3.0,453.84,101.932,151.28,231.762,1430.59,-8931.12,3.0,8931.12,883.29,2977.04,4291.77
2020-01-15,76.923,-453.84,3.0,453.84,101.932,151.28,230.768,1439.2,-8931.12,3.0,8931.12,883.29,2977.04,4317.6
2020-01-16,77.886,-453.84,3.0,453.84,101.932,151.28,233.659,1450.16,-8931.12,3.0,8931.12,883.29,2977.04,4350.48
2020-01-17,78.749,-453.84,3.0,453.84,101.932,151.28,236.246,1479.52,-8931.12,3.0,8931.12,883.29,2977.04,4438.56
2020-01-21,78.215,-453.84,3.0,453.84,101.932,151.28,234.645,1482.25,-8931.12,3.0,8931.12,883.29,2977.04,4446.75
2020-01-22,78.494,-453.84,3.0,453.84,101.932,151.28,235.482,1483.87,-8931.12,3.0,8931.12,883.29,2977.04,4451.61
2020-01-23,78.872,-453.84,3.0,453.84,101.932,151.28,236.616,1484.69,-8931.12,3.0,8931.12,883.29,2977.04,4454.07
2020-01-24,78.645,-453.84,3.0,453.84,101.932,151.28,235.935,1466.17,-8931.12,3.0,8931.12,883.29,2977.04,4398.51
2020-01-27,76.332,-453.84,3.0,453.84,101.932,151.28,228.997,1431.73,-8931.12,3.0,8931.12,883.29,2977.04,4295.19
2020-01-28,78.492,-453.84,3.0,453.84,101.932,151.28,235.475,1450.5,-8931.12,3.0,8931.12,883.29,2977.04,4351.5
2020-01-29,80.135,-453.84,3.0,453.84,101.932,151.28,240.404,1456.7,-8931.12,3.0,8931.12,883.29,2977.04,4370.1
2020-01-30,80.019,-453.84,3.0,453.84,101.932,151.28,240.056,1454.25,-8931.12,3.0,8931.12,883.29,2977.04,4362.75
2020-01-31,76.471,-453.84,3.0,453.84,101.932,151.28,229.412,1432.78,-8931.12,3.0,8931.12,883.29,2977.04,4298.34
2020-02-03,76.261,-453.84,3.0,453.84,101.932,151.28,228.782,1482.6,-8931.12,3.0,8931.12,883.29,2977.04,4447.8
2020-02-04,78.778,-453.84,3.0,453.84,101.932,151.28,236.335,1445.41,-8931.12,3.0,8931.12,883.29,2977.04,4336.23
2020-02-05,79.421,-453.84,3.0,453.84,101.932,151.28,238.262,1446.05,-8931.12,3.0,8931.12,883.29,2977.04,4338.15
2020-02-06,80.35,-453.84,3.0,453.84,101.932,151.28,241.049,1475.97,-8931.12,3.0,8931.12,883.29,2977.04,4427.91
2020-02-07,79.257,-453.84,3.0,453.84,101.932,151.28,237.772,1479.11,-8931.12,3.0,8931.12,883.29,2977.04,4437.33
2020-02-10,79.634,-453.84,3.0,453.84,101.932,151.28,238.902,1508.66,-8931.12,3.0,8931.12,883.29,2977.04,4525.98
2020-02-11,79.153,-453.84,3.0,453.84,101.932,151.28,237.46,1510.06,-8931.12,3.0,8931.12,883.29,2977.04,4530.18
2020-02-12,81.033,-453.84,3.0,453.84,101.932,151.28,243.099,1518.63,-8931.12,3.0,8931.12,883.29,2977.04,4555.89
2020-02-13,80.456,-453.84,3.0,453.84,101.932,151.28,241.368,1513.39,-8931.12,3.0,8931.12,883.29,2977.04,4540.17
2020-02-14,80.476,-453.84,3.0,453.84,101.932,151.28,241.428,1518.73,-8931.12,3.0,8931.12,883.29,2977.04,4556.19
2020-02-18,79.002,-453.84,3.0,453.84,101.932,151.28,237.007,1519.44,-8931.12,3.0,8931.12,883.29,2977.04,4558.32
2020-02-19,80.147,-453.84,3.0,453.84,101.932,151.28,240.44,1524.87,-8931.12,3.0,8931.12,883.29,2977.04,4574.61
2020-02-20,79.324,-453.84,3.0,453.84,101.932,151.28,237.973,1516.99,-8931.12,3.0,8931.12,883.29,2977.04,4550.97
2020-02-21,77.529,-453.84,3.0,453.84,101.932,151.28,232.586,1483.46,-8931.12,3.0,8931.12,883.29,2977.04,4450.38
2020-02-24,73.846,-453.84,3.0,453.84,101.932,151.28,221.538,1419.86,-8931.12,3.0,8931.12,883.29,2977.04,4259.58
2020-02-25,71.345,-453.84,3.0,453.84,101.932,151.28,214.035,1386.32,-8931.12,3.0,8931.12,883.29,2977.04,4158.96
2020-02-26,72.477,-453.84,3.0,453.84,101.932,151.28,217.43,1390.47,-8931.12,3.0,8931.12,883.29,2977.04,4171.41
2020-02-27,67.739,-453.84,3.0,453.84,101.932,151.28,203.217,1314.95,-8931.12,3.0,8931.12,883.29,2977.04,3944.85
2020-02-28,67.699,-453.84,3.0,453.84,101.932,151.28,203.098,1339.25,-8931.12,3.0,8931.12,883.29,2977.04,4017.75
2020-03-02,74.002,-453.84,3.0,453.84,101.932,151.28,222.007,1386.32,-8931.12,3.0,8931.12,883.29,2977.04,4158.96
2020-03-03,71.652,-453.84,3.0,453.84,101.932,151.28,214.956,1337.72,-8931.12,3.0,8931.12,883.29,2977.04,4013.16
2020-03-04,74.975,-453.84,3.0,453.84,101.932,151.28,224.926,1381.6,-8931.12,3.0,8931.12,883.29,2977.04,4144.8
2020-03-05,72.543,-453.84,3.0,453.84,101.932,151.28,217.63,1314.76,-8931.12,3.0,8931.12,883.29,2977.04,3944.28
2020-03-06,71.58,-453.84,3.0,453.84,101.932,151.28,214.74,1295.74,-8931.12,3.0,8931.12,883.29,2977.04,3887.22
2020-03-09,65.919,-453.84,3.0,453.84,101.932,151.28,197.756,1215.79,-8931.12,3.0,8931.12,883.29,2977.04,3647.37
2020-03-10,70.666,-453.84,3.0,453.84,101.932,151.28,211.999,1275.17,-8931.12,3.0,8931.12,883.29,2977.04,3825.51
2020-03-11,68.212,-453.84,3.0,453.84,101.932,151.28,204.636,1210.9,-8931.12,3.0,8931.12,883.29,2977.04,3632.7
2020-03-12,61.476,-453.84,3.0,453.84,101.932,151.28,184.427,1111.55,-8931.12,3.0,8931.12,883.29,2977.04,3334.65
2020-03-13,68.841,-453.84,3.0,453.84,101.932,151.28,206.523,1214.27,-8931.12,3.0,8931.12,883.29,2977.04,3642.81
2020-03-16,59.985,-453.84,3.0,453.84,101.932,151.28,179.955,1073.0,-8931.12,3.0,8931.12,883.29,2977.04,3219.0
2020-03-17,62.622,-453.84,3.0,453.84,101.932,151.28,187.867,1118.06,-8931.12,3.0,8931.12,883.29,2977.04,3354.18
2020-03-18,61.089,-453.84,3.0,453.84,101.932,151.28,183.268,1091.19,-8931.12,3.0,8931.12,883.29,2977.04,3273.57
2020-03-19,60.621,-453.84,3.0,453.84,101.932,151.28,181.864,1111.67,-8931.12,3.0,8931.12,883.29,2977.04,3335.01
2020-03-20,56.773,-453.84,3.0,453.84,101.932,151.28,170.318,1068.21,-8931.12,3.0,8931.12,883.29,2977.04,3204.63
2020-03-23,55.567,-453.84,3.0,453.84,101.932,151.28,166.7,1054.13,-8931.12,3.0,8931.12,883.29,2977.04,3162.39
2020-03-24,61.141,-453.84,3.0,453.84,101.932,151.28,183.424,1130.01,-8931.12,3.0,8931.12,883.29,2977.04,3390.03
2020-03-25,60.805,-453.84,3.0,453.84,101.932,151.28,182.414,1101.62,-8931.12,3.0,8931.12,883.29,2977.04,3304.86
2020-03-26,64.004,-453.84,3.0,453.84,101.932,151.28,192.013,1162.92,-8931.12,3.0,8931.12,883.29,2977.04,3488.76
2020-03-27,61.354,-453.84,3.0,453.84,101.932,151.28,184.063,1110.26,-8931.12,3.0,8931.12,883.29,2977.04,3330.78
2020-03-30,63.105,-453.84,3.0,453.84,101.932,151.28,189.316,1146.31,-8931.12,3.0,8931.12,883.29,2977.04,3438.93
2020-03-31,62.977,-453.84,3.0,453.84,101.932,151.28,188.93,1161.95,-8931.12,3.0,8931.12,883.29,2977.04,3485.85
2020-04-01,59.663,-453.84,3.0,453.84,101.932,151.28,178.989,1102.1,-8931.12,3.0,8931.12,883.29,2977.04,3306.3
2020-04-02,60.658,-453.84,3.0,453.84,101.932,151.28,181.975,1117.03,-8931.12,3.0,8931.12,883.29,2977.04,3351.09
2020-04-03,59.787,-453.84,3.0,453.84,101.932,151.28,179.36,1092.7,-8931.12,3.0,8931.12,883.29,2977.04,3278.1
2020-04-06,65.002,-453.84,3.0,453.84,101.932,151.28,195.007,1183.19,-8931.12,3.0,8931.12,883.29,2977.04,3549.57
2020-04-07,64.249,-453.84,3.0,453.84,101.932,151.28,192.748,1182.56,-8931.12,3.0,8931.12,883.29,2977.04,3547.68
2020-04-08,65.894,-453.84,3.0,453.84,101.932,151.28,197.682,1207.0,-8931.12,3.0,8931.12,883.29,2977.04,3621.0
2020-04-09,66.369,-453.84,3.0,453.84,101.932,151.28,199.108,1206.57,-8931.12,3.0,8931.12,883.29,2977.04,3619.71
2020-04-13,67.672,-453.84,3.0,453.84,101.932,151.28,203.016,1210.41,-8931.12,3.0,8931.12,883.29,2977.04,3631.23
2020-04-14,71.09,-453.84,3.0,453.84,101.932,151.28,213.269,1265.23,-8931.12,3.0,8931.12,883.29,2977.04,3795.69
2020-04-15,70.441,-453.84,3.0,453.84,101.932,151.28,211.323,1257.3,-8931.12,3.0,8931.12,883.29,2977.04,3771.9
2020-04-16,71.001,-453.84,3.0,453.84,101.932,151.28,213.002,1257.43,-8931.12,3.0,8931.12,883.29,2977.04,3772.29
2020-04-17,70.037,-453.84,3.0,453.84,101.932,151.28,210.112,1279.0,-8931.12,3.0,8931.12,883.29,2977.04,3837.0
2020-04-20,68.583,-453.84,3.0,453.84,101.932,151.28,205.75,1261.15,-8931.12,3.0,8931.12,883.29,2977.04,3783.45
2020-04-21,66.464,-453.84,3.0,453.84,101.932,151.28,199.391,1212.16,-8931.12,3.0,8931.12,883.29,2977.04,3636.48
2020-04-22,68.378,-453.84,3.0,453.84,101.932,151.28,205.134,1258.41,-8931.12,3.0,8931.12,883.29,2977.04,3775.23
2020-04-23,68.113,-453.84,3.0,453.84,101.932,151.28,204.339,1271.17,-8931.12,3.0,8931.12,883.29,2977.04,3813.51
2020-04-24,70.079,-453.84,3.0,453.84,101.932,151.28,210.238,1276.6,-8931.12,3.0,8931.12,883.29,2977.04,3829.8
2020-04-27,70.129,-453.84,3.0,453.84,101.932,151.28,210.387,1270.86,-8931.12,3.0,8931.12,883.29,2977.04,3812.58
2020-04-28,68.992,-453.84,3.0,453.84,101.932,151.28,206.976,1232.59,-8931.12,3.0,8931.12,883.29,2977.04,3697.77
2020-04-29,71.258,-453.84,3.0,453.84,101.932,151.28,213.774,1342.18,-8931.12,3.0,8931.12,883.29,2977.04,4026.54
2020-04-30,72.761,-453.84,3.0,453.84,101.932,151.28,218.284,1346.7,-8931.12,3.0,8931.12,883.29,2977.04,4040.1
2020-05-01,71.59,-453.84,3.0,453.84,101.932,151.28,214.77,1317.32,-8931.12,3.0,8931.12,883.29,2977.04,3951.96
2020-05-04,72.603,-453.84,3.0,453.84,101.932,151.28,217.809,1322.9,-8931.12,3.0,8931.12,883.29,2977.04,3968.7
2020-05-05,73.693,-453.84,3.0,453.84,101.932,151.28,221.078,1349.02,-8931.12,3.0,8931.12,883.29,2977.04,4047.06
2020-05-06,74.453,-453.84,3.0,453.84,101.932,151.28,223.359,1345.43,-8931.12,3.0,8931.12,883.29,2977.04,4036.29
2020-05-07,75.223,-453.84,3.0,453.84,101.932,151.28,225.669,1369.28,-8931.12,3.0,8931.12,883.29,2977.04,4107.84
2020-05-08,77.014,-453.84,3.0,453.84,101.932,151.28,231.041,1384.34,-8931.12,3.0,8931.12,883.29,2977.04,4153.02
2020-05-11,78.225,-453.84,3.0,453.84,101.932,151.28,234.676,1403.59,-8931.12,3.0,8931.12,883.29,2977.04,4210.77
2020-05-12,77.331,-453.84,3.0,453.84,101.932,151.28,231.994,1375.18,-8931.12,3.0,8931.12,883.29,2977.04,4125.54
2020-05-13,76.398,-453.84,3.0,453.84,101.932,151.28,229.193,1348.33,-8931.12,3.0,8931.12,883.29,2977.04,4044.99
2020-05-14,76.867,-453.84,3.0,453.84,101.932,151.28,230.601,1356.86,-8931.12,3.0,8931.12,883.29,2977.04,4070.58
2020-05-15,76.413,-453.84,3.0,453.84,101.932,151.28,229.238,1373.06,-8931.12,3.0,8931.12,883.29,2977.04,4119.18
2020-05-18,78.213,-453.84,3.0,453.84,101.932,151.28,234.639,1385.18,-8931.12,3.0,8931.12,883.29,2977.04,4155.54
2020-05-19,77.761,-453.84,3.0,453.84,101.932,151.28,233.283,1374.4,-8931.12,3.0,8931.12,883.29,2977.04,4123.2
2020-05-20,79.273,-453.84,3.0,453.84,101.932,151.28,237.82,1409.16,-8931.12,3.0,8931.12,883.29,2977.04,4227.48
2020-05-21,78.682,-453.84,3.0,453.84,101.932,151.28,236.047,1406.75,-8931.12,3.0,8931.12,883.29,2977.04,4220.25
2020-05-22,79.189,-453.84,3.0,453.84,101.932,151.28,237.567,1413.24,-8931.12,3.0,8931.12,883.29,2977.04,4239.72
2020-05-26,78.653,-453.84,3.0,453.84,101.932,151.28,235.958,1421.37,-8931.12,3.0,8931.12,883.29,2977.04,4264.11
2020-05-27,78.995,-453.84,3.0,453.84,101.932,151.28,236.986,1420.28,-8931.12,3.0,8931.12,883.29,2977.04,4260.84
2020-05-28,79.03,-453.84,3.0,453.84,101.932,151.28,237.09,1418.24,-8931.12,3.0,8931.12,883.29,2977.04,4254.72
2020-05-29,78.953,-453.84,3.0,453.84,101.932,151.28,236.859,1433.52,-8931.12,3.0,8931.12,883.29,2977.04,4300.56
2020-06-01,79.924,-453.84,3.0,453.84,101.932,151.28,239.772,1434.87,-8931.12,3.0,8931.12,883.29,2977.04,4304.61
2020-06-02,80.294,-453.84,3.0,453.84,101.932,151.28,240.882,1442.31,-8931.12,3.0,8931.12,883.29,2977.04,4326.93
