date,VICI_adj_close,VICI_cashflow,VICI_cml_units,VICI_cml_cost,VICI_gain_loss,VICI_avg_price,VICI_mktvalue,SUN_adj_close,SUN_cashflow,SUN_cml_units,SUN_cml_cost,SUN_gain_loss,SUN_avg_price,SUN_mktvalue,CIB_adj_close,CIB_cashflow,CIB_cml_units,CIB_cml_cost,CIB_gain_loss,CIB_avg_price,CIB_mktvalue,CLMT_adj_close,CLMT_cashflow,CLMT_cml_units,CLMT_cml_cost,CLMT_gain_loss,CLMT_avg_price,CLMT_mktvalue,AVAL_adj_close,AVAL_cashflow,AVAL_cml_units,AVAL_cml_cost,AVAL_gain_loss,AVAL_avg_price,AVAL_mktvalue,XBIT_adj_close,XBIT_cashflow,XBIT_cml_units,XBIT_cml_cost,XBIT_gain_loss,XBIT_avg_price,XBIT_mktvalue,FRHC_adj_close,FRHC_cashflow,FRHC_cml_units,FRHC_cml_cost,FRHC_gain_loss,FRHC_avg_price,FRHC_mktvalue,TOGL_adj_close,TOGL_cashflow,TOGL_cml_units,TOGL_cml_cost,TOGL_gain_loss,TOGL_avg_price,TOGL_mktvalue
2019-06-12,19.635,-4996.939,312.5,4996.939,0.0,15.99,6135.789,23.557,-4996.558,263.158,4996.558,0.0,18.987,6199.255,46.376,-4968.993,142.857,4968.993,0.0,34.783,6625.077,4.19,-4999.02,2500.0,4999.02,0.0,2.0,10475.0,6.561,-4997.449,1000.0,4997.449,0.0,4.997,6561.348,6.144,-4998.737,1250.0,4998.737,0.0,3.999,7679.448,9.72,-4997.3,625.0,4997.3,0.0,7.996,6075.0,9.9,-4998.0,833.333,4998.0,0.0,5.998,8250.0
2019-06-13,19.731,-4996.939,312.5,4996.939,0.0,15.99,6165.88,23.75,-4996.558,263.158,4996.558,0.0,18.987,6249.869,46.461,-4968.993,142.857,4968.993,0.0,34.783,6637.219,4.12,-4999.02,2500.0,4999.02,0.0,2.0,10300.0,6.706,-4997.449,1000.0,4997.449,0.0,4.997,6706.151,6.023,-4998.737,1250.0,4998.737,0.0,3.999,7528.659,9.85,-4997.3,625.0,4997.3,0.0,7.996,6156.25,9.95,-4998.0,833.333,4998.0,0.0,5.998,8291.667
2019-06-14,19.897,-4996.939,312.5,4996.939,0.0,15.99,6217.855,23.965,-4996.558,263.158,4996.558,0.0,18.987,6306.558,45.884,-4968.993,142.857,4968.993,0.0,34.783,6554.928,4.17,-4999.02,2500.0,4999.02,0.0,2.0,10425.0,6.715,-4997.449,1000.0,4997.449,0.0,4.997,6715.2,6.161,-4998.737,1250.0,4998.737,0.0,3.999,7700.989,9.76,-4997.3,625.0,4997.3,0.0,7.996,6100.0,9.91,-4998.0,833.333,4998.0,0.0,5.998,8258.333
2019-06-17,19.958,-4996.939,312.5,4996.939,0.0,15.99,6237.003,23.796,-4996.558,263.158,4996.558,0.0,18.987,6262.016,45.403,-4968.993,142.857,4968.993,0.0,34.783,6486.128,4.32,-4999.02,2500.0,4999.02,0.0,2.0,10800.0,6.688,-4997.449,1000.0,4997.449,0.0,4.997,6688.051,6.273,-4998.737,1250.0,4998.737,0.0,3.999,7841.008,10.021,-4997.3,625.0,4997.3,0.0,7.996,6263.125,10.0,-4998.0,833.333,4998.0,0.0,5.998,8333.333
2019-06-18,19.915,-4996.939,312.5,4996.939,0.0,15.99,6223.326,23.703,-4996.558,263.158,4996.558,0.0,18.987,6237.722,46.838,-4968.993,142.857,4968.993,0.0,34.783,6691.18,4.17,-4999.02,2500.0,4999.02,0.0,2.0,10425.0,6.869,-4997.449,1000.0,4997.449,0.0,4.997,6869.054,6.6,-4998.737,1250.0,4998.737,0.0,3.999,8250.291,10.7,-4997.3,625.0,4997.3,0.0,7.996,6687.5,10.0,-4998.0,833.333,4998.0,0.0,5.998,8333.333
2019-06-19,20.028,-4996.939,312.5,4996.939,0.0,15.99,6258.887,23.826,-4996.558,263.158,4996.558,0.0,18.987,6270.115,47.934,-4968.993,142.857,4968.993,0.0,34.783,6847.667,4.34,-4999.02,2500.0,4999.02,0.0,2.0,10850.0,6.896,-4997.449,1000.0,4997.449,0.0,4.997,6896.203,6.376,-4998.737,1250.0,4998.737,0.0,3.999,7970.255,10.6,-4997.3,625.0,4997.3,0.0,7.996,6625.0,10.0,-4998.0,833.333,4998.0,0.0,5.998,8333.333
2019-06-20,20.142,-4996.939,312.5,4996.939,0.0,15.99,6294.45,23.703,-4996.558,263.158,4996.558,0.0,18.987,6237.722,48.321,-4968.993,142.857,4968.993,0.0,34.783,6902.977,4.2,-4999.02,2500.0,4999.02,0.0,2.0,10500.0,7.041,-4997.449,1000.0,4997.449,0.0,4.997,7041.006,6.325,-4998.737,1250.0,4998.737,0.0,3.999,7905.631,10.75,-4997.3,625.0,4997.3,0.0,7.996,6718.75,10.0,-4998.0,833.333,4998.0,0.0,5.998,8333.333
2019-06-21,19.95,-4996.939,312.5,4996.939,0.0,15.99,6234.269,23.926,-4996.558,263.158,4996.558,0.0,18.987,6296.434,47.953,-4968.993,142.857,4968.993,0.0,34.783,6850.366,4.3,-4999.02,2500.0,4999.02,0.0,2.0,10750.0,6.914,-4997.449,1000.0,4997.449,0.0,4.997,6914.304,6.497,-4998.737,1250.0,4998.737,0.0,3.999,8121.043,10.74,-4997.3,625.0,4997.3,0.0,7.996,6712.5,9.95,-4998.0,833.333,4998.0,0.0,5.998,8291.667
2019-06-24,19.503,-4996.939,312.5,4996.939,0.0,15.99,6094.757,23.942,-4996.558,263.158,4996.558,0.0,18.987,6300.484,48.699,-4968.993,142.857,4968.993,0.0,34.783,6956.938,4.16,-4999.02,2500.0,4999.02,0.0,2.0,10400.0,7.086,-4997.449,1000.0,4997.449,0.0,4.997,7086.257,6.333,-4998.737,1250.0,4998.737,0.0,3.999,7916.402,10.69,-4997.3,625.0,4997.3,0.0,7.996,6681.25,10.0,-4998.0,833.333,4998.0,0.0,5.998,8333.333
2019-06-25,19.083,-4996.939,312.5,4996.939,0.0,15.99,5963.451,23.68,-4996.558,263.158,4996.558,0.0,18.987,6231.648,48.415,-4968.993,142.857,4968.993,0.0,34.783,6916.467,4.18,-4999.02,2500.0,4999.02,0.0,2.0,10450.0,7.132,-4997.449,1000.0,4997.449,0.0,4.997,7131.506,6.462,-4998.737,1250.0,4998.737,0.0,3.999,8077.961,10.64,-4997.3,625.0,4997.3,0.0,7.996,6650.0,10.05,-4998.0,833.333,4998.0,0.0,5.998,8375.0
2019-06-26,18.89,-4996.939,312.5,4996.939,0.0,15.99,5903.268,23.78,-4996.558,263.158,4996.558,0.0,18.987,6257.967,48.856,-4968.993,142.857,4968.993,0.0,34.783,6979.474,4.33,-4999.02,2500.0,4999.02,0.0,2.0,10825.0,7.095,-4997.449,1000.0,4997.449,0.0,4.997,7095.306,6.281,-4998.737,1250.0,4998.737,0.0,3.999,7851.778,10.79,-4997.3,625.0,4997.3,0.0,7.996,6743.75,10.1,-4998.0,833.333,4998.0,0.0,5.998,8416.667
2019-06-27,19.261,-4996.939,312.5,4996.939,0.0,15.99,6019.16,24.188,-4996.558,263.158,4996.558,0.0,18.987,6365.27,48.372,-4968.993,142.857,4968.993,0.0,34.783,6910.221,4.33,-4999.02,2500.0,4999.02,0.0,2.0,10825.0,7.113,-4997.449,1000.0,4997.449,0.0,4.997,7113.406,6.419,-4998.737,1250.0,4998.737,0.0,3.999,8024.108,10.79,-4997.3,625.0,4997.3,0.0,7.996,6743.75,10.15,-4998.0,833.333,4998.0,0.0,5.998,8458.333
2019-06-28,19.554,-4996.939,312.5,4996.939,0.0,15.99,6110.656,24.065,-4996.558,263.158,4996.558,0.0,18.987,6332.877,48.514,-4968.993,142.857,4968.993,0.0,34.783,6930.589,4.19,-4999.02,2500.0,4999.02,0.0,2.0,10475.0,7.242,-4997.449,1000.0,4997.449,0.0,4.997,7242.444,6.531,-4998.737,1250.0,4998.737,0.0,3.999,8164.126,10.91,-4997.3,625.0,4997.3,0.0,7.996,6818.75,11.85,-4998.0,833.333,4998.0,0.0,5.998,9875.0
2019-07-01,19.776,-4996.939,312.5,4996.939,0.0,15.99,6179.968,24.18,-4996.558,263.158,4996.558,0.0,18.987,6363.246,48.59,-4968.993,142.857,4968.993,0.0,34.783,6941.453,4.26,-4999.02,2500.0,4999.02,0.0,2.0,10650.001,7.27,-4997.449,1000.0,4997.449,0.0,4.997,7269.705,6.505,-4998.737,1250.0,4998.737,0.0,3.999,8131.814,10.95,-4997.3,625.0,4997.3,0.0,7.996,6843.75,12.4,-4998.0,833.333,4998.0,0.0,5.998,10333.333
2019-07-02,19.953,-4996.939,312.5,4996.939,0.0,15.99,6235.418,24.527,-4996.558,263.158,4996.558,0.0,18.987,6454.352,48.096,-4968.993,142.857,4968.993,0.0,34.783,6870.843,4.26,-4999.02,2500.0,4999.02,0.0,2.0,10650.001,7.152,-4997.449,1000.0,4997.449,0.0,4.997,7151.572,6.35,-4998.737,1250.0,4998.737,0.0,3.999,7937.943,10.92,-4997.3,625.0,4997.3,0.0,7.996,6825.0,12.4,-4998.0,833.333,4998.0,0.0,5.998,10333.333
2019-07-03,20.175,-4996.939,312.5,4996.939,0.0,15.99,6304.731,24.65,-4996.558,263.158,4996.558,0.0,18.987,6486.746,48.058,-4968.993,142.857,4968.993,0.0,34.783,6865.412,4.16,-4999.02,2500.0,4999.02,0.0,2.0,10400.0,7.17,-4997.449,1000.0,4997.449,0.0,4.997,7169.746,6.928,-4998.737,1250.0,4998.737,0.0,3.999,8659.574,10.96,-4997.3,625.0,4997.3,0.0,7.996,6850.0,12.4,-4998.0,833.333,4998.0,0.0,5.998,10333.333
2019-07-05,19.803,-4996.939,312.5,4996.939,0.0,15.99,6188.286,24.927,-4996.558,263.158,4996.558,0.0,18.987,6559.63,48.486,-4968.993,142.857,4968.993,0.0,34.783,6926.515,4.18,-4999.02,2500.0,4999.02,0.0,2.0,10450.0,7.479,-4997.449,1000.0,4997.449,0.0,4.997,7478.708,6.695,-4998.737,1250.0,4998.737,0.0,3.999,8368.767,11.05,-4997.3,625.0,4997.3,0.0,7.996,6906.25,12.2,-4998.0,833.333,4998.0,0.0,5.998,10166.667
2019-07-08,19.652,-4996.939,312.5,4996.939,0.0,15.99,6141.152,24.919,-4996.558,263.158,4996.558,0.0,18.987,6557.605,48.058,-4968.993,142.857,4968.993,0.0,34.783,6865.412,4.16,-4999.02,2500.0,4999.02,0.0,2.0,10400.0,7.297,-4997.449,1000.0,4997.449,0.0,4.997,7296.966,6.669,-4998.737,1250.0,4998.737,0.0,3.999,8336.455,10.96,-4997.3,625.0,4997.3,0.0,7.996,6850.0,12.25,-4998.0,833.333,4998.0,0.0,5.998,10208.333
2019-07-09,19.732,-4996.939,312.5,4996.939,0.0,15.99,6166.105,24.873,-4996.558,263.158,4996.558,0.0,18.987,6545.459,48.191,-4968.993,142.857,4968.993,0.0,34.783,6884.422,4.17,-4999.02,2500.0,4999.02,0.0,2.0,10425.0,7.388,-4997.449,1000.0,4997.449,0.0,4.997,7387.838,6.747,-4998.737,1250.0,4998.737,0.0,3.999,8433.391,11.15,-4997.3,625.0,4997.3,0.0,7.996,6968.75,12.25,-4998.0,833.333,4998.0,0.0,5.998,10208.333
2019-07-10,19.794,-4996.939,312.5,4996.939,0.0,15.99,6185.513,24.873,-4996.558,263.158,4996.558,0.0,18.987,6545.459,48.6,-4968.993,142.857,4968.993,0.0,34.783,6942.811,4.33,-4999.02,2500.0,4999.02,0.0,2.0,10825.0,7.388,-4997.449,1000.0,4997.449,0.0,4.997,7387.838,6.686,-4998.737,1250.0,4998.737,0.0,3.999,8357.997,11.08,-4997.3,625.0,4997.3,0.0,7.996,6925.0,12.24,-4998.0,833.333,4998.0,0.0,5.998,10200.0
2019-07-11,19.59,-4996.939,312.5,4996.939,0.0,15.99,6121.745,24.965,-4996.558,263.158,4996.558,0.0,18.987,6569.753,49.151,-4968.993,142.857,4968.993,0.0,34.783,7021.568,4.4,-4999.02,2500.0,4999.02,0.0,2.0,11000.0,7.351,-4997.449,1000.0,4997.449,0.0,4.997,7351.489,6.686,-4998.737,1250.0,4998.737,0.0,3.999,8357.997,10.97,-4997.3,625.0,4997.3,0.0,7.996,6856.25,12.25,-4998.0,833.333,4998.0,0.0,5.998,10208.333
2019-07-12,19.758,-4996.939,312.5,4996.939,0.0,15.99,6174.423,25.127,-4996.558,263.158,4996.558,0.0,18.987,6612.269,48.904,-4968.993,142.857,4968.993,0.0,34.783,6986.262,4.64,-4999.02,2500.0,4999.02,0.0,2.0,11600.0,7.27,-4997.449,1000.0,4997.449,0.0,4.997,7269.705,6.281,-4998.737,1250.0,4998.737,0.0,3.999,7851.778,10.98,-4997.3,625.0,4997.3,0.0,7.996,6862.5,12.25,-4998.0,833.333,4998.0,0.0,5.998,10208.333
2019-07-15,19.953,-4996.939,312.5,4996.939,0.0,15.99,6235.418,25.557,-4996.558,263.158,4996.558,0.0,18.987,6725.645,49.389,-4968.993,142.857,4968.993,0.0,34.783,7055.514,4.88,-4999.02,2500.0,4999.02,0.0,2.0,12200.0,7.361,-4997.449,1000.0,4997.449,0.0,4.997,7360.575,6.195,-4998.737,1250.0,4998.737,0.0,3.999,7744.072,10.92,-4997.3,625.0,4997.3,0.0,7.996,6825.0,12.26,-4998.0,833.333,4998.0,0.0,5.998,10216.667
2019-07-16,19.723,-4996.939,312.5,4996.939,0.0,15.99,6163.333,25.811,-4996.558,263.158,4996.558,0.0,18.987,6792.455,50.216,-4968.993,142.857,4968.993,0.0,34.783,7173.649,4.83,-4999.02,2500.0,4999.02,0.0,2.0,12075.0,7.415,-4997.449,1000.0,4997.449,0.0,4.997,7415.1,6.169,-4998.737,1250.0,4998.737,0.0,3.999,7711.76,11.06,-4997.3,625.0,4997.3,0.0,7.996,6912.5,12.26,-4998.0,833.333,4998.0,0.0,5.998,10216.667
2019-07-17,19.421,-4996.939,312.5,4996.939,0.0,15.99,6069.067,25.527,-4996.558,263.158,4996.558,0.0,18.987,6717.546,49.978,-4968.993,142.857,4968.993,0.0,34.783,7139.703,4.73,-4999.02,2500.0,4999.02,0.0,2.0,11825.0,7.461,-4997.449,1000.0,4997.449,0.0,4.997,7460.535,6.221,-4998.737,1250.0,4998.737,0.0,3.999,7776.383,10.97,-4997.3,625.0,4997.3,0.0,7.996,6856.25,12.27,-4998.0,833.333,4998.0,0.0,5.998,10225.0
2019-07-18,19.51,-4996.939,312.5,4996.939,0.0,15.99,6096.792,25.327,-4996.558,263.158,4996.558,0.0,18.987,6664.907,49.275,-4968.993,142.857,4968.993,0.0,34.783,7039.22,4.65,-4999.02,2500.0,4999.02,0.0,2.0,11625.0,7.351,-4997.449,1000.0,4997.449,0.0,4.997,7351.489,6.195,-4998.737,1250.0,4998.737,0.0,3.999,7744.072,10.9,-4997.3,625.0,4997.3,0.0,7.996,6812.5,12.28,-4998.0,833.333,4998.0,0.0,5.998,10233.333
2019-07-19,19.199,-4996.939,312.5,4996.939,0.0,15.99,5999.753,25.688,-4996.558,263.158,4996.558,0.0,18.987,6760.063,49.911,-4968.993,142.857,4968.993,0.0,34.783,7130.198,4.69,-4999.02,2500.0,4999.02,0.0,2.0,11725.0,7.37,-4997.449,1000.0,4997.449,0.0,4.997,7369.663,6.152,-4998.737,1250.0,4998.737,0.0,3.999,7690.219,10.91,-4997.3,625.0,4997.3,0.0,7.996,6818.75,12.28,-4998.0,833.333,4998.0,0.0,5.998,10233.333
2019-07-22,19.137,-4996.939,312.5,4996.939,0.0,15.99,5980.346,25.896,-4996.558,263.158,4996.558,0.0,18.987,6814.726,49.303,-4968.993,142.857,4968.993,0.0,34.783,7043.294,4.59,-4999.02,2500.0,4999.02,0.0,2.0,11475.0,7.397,-4997.449,1000.0,4997.449,0.0,4.997,7396.926,6.221,-4998.737,1250.0,4998.737,0.0,3.999,7776.383,10.9,-4997.3,625.0,4997.3,0.0,7.996,6812.5,12.28,-4998.0,833.333,4998.0,0.0,5.998,10233.333
2019-07-23,19.04,-4996.939,312.5,4996.939,0.0,15.99,5949.848,25.904,-4996.558,263.158,4996.558,0.0,18.987,6816.751,50.149,-4968.993,142.857,4968.993,0.0,34.783,7164.145,4.6,-4999.02,2500.0,4999.02,0.0,2.0,11500.0,7.397,-4997.449,1000.0,4997.449,0.0,4.997,7396.926,6.109,-4998.737,1250.0,4998.737,0.0,3.999,7636.366,10.9,-4997.3,625.0,4997.3,0.0,7.996,6812.5,12.3,-4998.0,833.333,4998.0,0.0,5.998,10250.0
2019-07-24,19.031,-4996.939,312.5,4996.939,0.0,15.99,5947.075,25.865,-4996.558,263.158,4996.558,0.0,18.987,6806.628,49.075,-4968.993,142.857,4968.993,0.0,34.783,7010.705,4.63,-4999.02,2500.0,4999.02,0.0,2.0,11575.0,7.379,-4997.449,1000.0,4997.449,0.0,4.997,7378.75,5.911,-4998.737,1250.0,4998.737,0.0,3.999,7388.642,10.73,-4997.3,625.0,4997.3,0.0,7.996,6706.25,12.3,-4998.0,833.333,4998.0,0.0,5.998,10250.0
2019-07-25,18.88,-4996.939,312.5,4996.939,0.0,15.99,5899.943,25.95,-4996.558,263.158,4996.558,0.0,18.987,6828.898,48.666,-4968.993,142.857,4968.993,0.0,34.783,6952.317,4.56,-4999.02,2500.0,4999.02,0.0,2.0,11400.0,7.161,-4997.449,1000.0,4997.449,0.0,4.997,7160.659,6.247,-4998.737,1250.0,4998.737,0.0,3.999,7808.695,10.87,-4997.3,625.0,4997.3,0.0,7.996,6793.75,12.3,-4998.0,833.333,4998.0,0.0,5.998,10250.0
2019-07-26,18.96,-4996.939,312.5,4996.939,0.0,15.99,5924.896,26.027,-4996.558,263.158,4996.558,0.0,18.987,6849.145,48.486,-4968.993,142.857,4968.993,0.0,34.783,6926.515,4.63,-4999.02,2500.0,4999.02,0.0,2.0,11575.0,7.197,-4997.449,1000.0,4997.449,0.0,4.997,7197.007,6.083,-4998.737,1250.0,4998.737,0.0,3.999,7604.054,10.88,-4997.3,625.0,4997.3,0.0,7.996,6800.0,12.3,-4998.0,833.333,4998.0,0.0,5.998,10250.0
2019-07-29,18.871,-4996.939,312.5,4996.939,0.0,15.99,5897.17,26.134,-4996.558,263.158,4996.558,0.0,18.987,6877.488,47.906,-4968.993,142.857,4968.993,0.0,34.783,6843.686,4.62,-4999.02,2500.0,4999.02,0.0,2.0,11550.0,7.142,-4997.449,1000.0,4997.449,0.0,4.997,7142.485,5.971,-4998.737,1250.0,4998.737,0.0,3.999,7464.036,10.9,-4997.3,625.0,4997.3,0.0,7.996,6812.5,12.3,-4998.0,833.333,4998.0,0.0,5.998,10250.0
2019-07-30,19.066,-4996.939,312.5,4996.939,0.0,15.99,5958.166,25.988,-4996.558,263.158,4996.558,0.0,18.987,6839.022,47.145,-4968.993,142.857,4968.993,0.0,34.783,6735.057,4.71,-4999.02,2500.0,4999.02,0.0,2.0,11775.0,6.88,-4997.449,1000.0,4997.449,0.0,4.997,6879.707,5.997,-4998.737,1250.0,4998.737,0.0,3.999,7496.347,10.78,-4997.3,625.0,4997.3,0.0,7.996,6737.5,12.3,-4998.0,833.333,4998.0,0.0,5.998,10250.0
2019-07-31,18.933,-4996.939,312.5,4996.939,0.0,15.99,5916.578,25.996,-4996.558,263.158,4996.558,0.0,18.987,6841.047,47.412,-4968.993,142.857,4968.993,0.0,34.783,6773.077,4.65,-4999.02,2500.0,4999.02,0.0,2.0,11625.0,6.852,-4997.449,1000.0,4997.449,0.0,4.997,6852.334,6.066,-4998.737,1250.0,4998.737,0.0,3.999,7582.512,10.88,-4997.3,625.0,4997.3,0.0,7.996,6800.0,12.3,-4998.0,833.333,4998.0,0.0,5.998,10250.0
2019-08-01,18.605,-4996.939,312.5,4996.939,0.0,15.99,5813.994,25.788,-4996.558,263.158,4996.558,0.0,18.987,6786.382,45.777,-4968.993,142.857,4968.993,0.0,34.783,6539.522,4.48,-4999.02,2500.0,4999.02,0.0,2.0,11200.0,6.798,-4997.449,1000.0,4997.449,0.0,4.997,6797.587,6.273,-4998.737,1250.0,4998.737,0.0,3.999,7841.008,10.84,-4997.3,625.0,4997.3,0.0,7.996,6775.0,12.3,-4998.0,833.333,4998.0,0.0,5.998,10250.0
2019-08-02,18.835,-4996.939,312.5,4996.939,0.0,15.99,5886.08,25.688,-4996.558,263.158,4996.558,0.0,18.987,6760.063,46.242,-4968.993,142.857,4968.993,0.0,34.783,6606.057,4.53,-4999.02,2500.0,4999.02,0.0,2.0,11325.001,6.743,-4997.449,1000.0,4997.449,0.0,4.997,6742.84,6.29,-4998.737,1250.0,4998.737,0.0,3.999,7862.549,10.81,-4997.3,625.0,4997.3,0.0,7.996,6756.25,12.3,-4998.0,833.333,4998.0,0.0,5.998,10250.0
2019-08-05,18.498,-4996.939,312.5,4996.939,0.0,15.99,5780.724,24.959,-4996.558,263.158,4996.558,0.0,18.987,6568.246,44.094,-4968.993,142.857,4968.993,0.0,34.783,6299.178,4.25,-4999.02,2500.0,4999.02,0.0,2.0,10625.0,6.451,-4997.449,1000.0,4997.449,0.0,4.997,6450.865,5.954,-4998.737,1250.0,4998.737,0.0,3.999,7442.495,10.53,-4997.3,625.0,4997.3,0.0,7.996,6581.25,12.3,-4998.0,833.333,4998.0,0.0,5.998,10250.0
2019-08-06,18.507,-4996.939,312.5,4996.939,0.0,15.99,5783.497,25.598,-4996.558,263.158,4996.558,0.0,18.987,6736.397,46.242,-4968.993,142.857,4968.993,0.0,34.783,6606.057,4.71,-4999.02,2500.0,4999.02,0.0,2.0,11775.0,6.551,-4997.449,1000.0,4997.449,0.0,4.997,6551.231,5.997,-4998.737,1250.0,4998.737,0.0,3.999,7496.347,10.78,-4997.3,625.0,4997.3,0.0,7.996,6737.5,12.15,-4998.0,833.333,4998.0,0.0,5.998,10125.0
2019-08-07,18.614,-4996.939,312.5,4996.939,0.0,15.99,5816.767,24.991,-4996.558,263.158,4996.558,0.0,18.987,6576.551,47.45,-4968.993,142.857,4968.993,0.0,34.783,6778.507,4.72,-4999.02,2500.0,4999.02,0.0,2.0,11799.999,6.679,-4997.449,1000.0,4997.449,0.0,4.997,6678.972,6.092,-4998.737,1250.0,4998.737,0.0,3.999,7614.825,10.6,-4997.3,625.0,4997.3,0.0,7.996,6625.0,12.34,-4998.0,833.333,4998.0,0.0,5.998,10283.333
2019-08-08,18.8,-4996.939,312.5,4996.939,0.0,15.99,5874.99,24.518,-4996.558,263.158,4996.558,0.0,18.987,6451.994,48.067,-4968.993,142.857,4968.993,0.0,34.783,6866.77,4.7,-4999.02,2500.0,4999.02,0.0,2.0,11750.0,6.715,-4997.449,1000.0,4997.449,0.0,4.997,6715.468,6.221,-4998.737,1250.0,4998.737,0.0,3.999,7776.383,11.0,-4997.3,625.0,4997.3,0.0,7.996,6875.0,12.34,-4998.0,833.333,4998.0,0.0,5.998,10283.333
2019-08-09,18.782,-4996.939,312.5,4996.939,0.0,15.99,5869.445,24.163,-4996.558,263.158,4996.558,0.0,18.987,6358.578,48.029,-4968.993,142.857,4968.993,0.0,34.783,6861.338,4.48,-4999.02,2500.0,4999.02,0.0,2.0,11200.0,6.706,-4997.449,1000.0,4997.449,0.0,4.997,6706.344,6.109,-4998.737,1250.0,4998.737,0.0,3.999,7636.366,10.95,-4997.3,625.0,4997.3,0.0,7.996,6843.75,12.34,-4998.0,833.333,4998.0,0.0,5.998,10283.333
2019-08-12,18.818,-4996.939,312.5,4996.939,0.0,15.99,5880.535,24.163,-4996.558,263.158,4996.558,0.0,18.987,6358.578,47.345,-4968.993,142.857,4968.993,0.0,34.783,6763.571,4.2,-4999.02,2500.0,4999.02,0.0,2.0,10500.0,6.642,-4997.449,1000.0,4997.449,0.0,4.997,6642.475,6.178,-4998.737,1250.0,4998.737,0.0,3.999,7722.53,11.41,-4997.3,625.0,4997.3,0.0,7.996,7131.25,12.34,-4998.0,833.333,4998.0,0.0,5.998,10283.333
2019-08-13,18.862,-4996.939,312.5,4996.939,0.0,15.99,5894.397,24.383,-4996.558,263.158,4996.558,0.0,18.987,6416.704,48.932,-4968.993,142.857,4968.993,0.0,34.783,6990.336,4.08,-4999.02,2500.0,4999.02,0.0,2.0,10200.0,6.752,-4997.449,1000.0,4997.449,0.0,4.997,6751.965,6.376,-4998.737,1250.0,4998.737,0.0,3.999,7970.255,11.79,-4997.3,625.0,4997.3,0.0,7.996,7368.75,12.5,-4998.0,833.333,4998.0,0.0,5.998,10416.667
2019-08-14,18.33,-4996.939,312.5,4996.939,0.0,15.99,5728.046,24.076,-4996.558,263.158,4996.558,0.0,18.987,6335.742,47.069,-4968.993,142.857,4968.993,0.0,34.783,6724.192,4.07,-4999.02,2500.0,4999.02,0.0,2.0,10175.0,6.46,-4997.449,1000.0,4997.449,0.0,4.997,6459.989,6.661,-4998.737,1250.0,4998.737,0.0,3.999,8325.685,12.0,-4997.3,625.0,4997.3,0.0,7.996,7500.0,12.36,-4998.0,833.333,4998.0,0.0,5.998,10300.0
2019-08-15,18.25,-4996.939,312.5,4996.939,0.0,15.99,5703.092,23.618,-4996.558,263.158,4996.558,0.0,18.987,6215.338,47.516,-4968.993,142.857,4968.993,0.0,34.783,6788.013,3.86,-4999.02,2500.0,4999.02,0.0,2.0,9650.0,6.515,-4997.449,1000.0,4997.449,0.0,4.997,6514.734,6.686,-4998.737,1250.0,4998.737,0.0,3.999,8357.997,12.09,-4997.3,625.0,4997.3,0.0,7.996,7556.25,12.38,-4998.0,833.333,4998.0,0.0,5.998,10316.667
2019-08-16,18.392,-4996.939,312.5,4996.939,0.0,15.99,5747.452,24.005,-4996.558,263.158,4996.558,0.0,18.987,6317.059,48.267,-4968.993,142.857,4968.993,0.0,34.783,6895.285,4.03,-4999.02,2500.0,4999.02,0.0,2.0,10075.001,6.588,-4997.449,1000.0,4997.449,0.0,4.997,6587.729,7.022,-4998.737,1250.0,4998.737,0.0,3.999,8778.051,12.1,-4997.3,625.0,4997.3,0.0,7.996,7562.5,12.5,-4998.0,833.333,4998.0,0.0,5.998,10416.667
2019-08-19,18.729,-4996.939,312.5,4996.939,0.0,15.99,5852.81,24.139,-4996.558,263.158,4996.558,0.0,18.987,6352.35,49.246,-4968.993,142.857,4968.993,0.0,34.783,7035.146,4.01,-4999.02,2500.0,4999.02,0.0,2.0,10025.001,6.542,-4997.449,1000.0,4997.449,0.0,4.997,6542.107,7.427,-4998.737,1250.0,4998.737,0.0,3.999,9284.27,12.16,-4997.3,625.0,4997.3,0.0,7.996,7600.0,12.38,-4998.0,833.333,4998.0,0.0,5.998,10316.667
2019-08-20,18.392,-4996.939,312.5,4996.939,0.0,15.99,5747.452,24.131,-4996.558,263.158,4996.558,0.0,18.987,6350.274,48.923,-4968.993,142.857,4968.993,0.0,34.783,6988.978,4.08,-4999.02,2500.0,4999.02,0.0,2.0,10200.0,6.661,-4997.449,1000.0,4997.449,0.0,4.997,6660.723,6.971,-4998.737,1250.0,4998.737,0.0,3.999,8713.427,12.05,-4997.3,625.0,4997.3,0.0,7.996,7531.25,12.4,-4998.0,833.333,4998.0,0.0,5.998,10333.333
2019-08-21,18.596,-4996.939,312.5,4996.939,0.0,15.99,5811.221,24.518,-4996.558,263.158,4996.558,0.0,18.987,6451.994,48.105,-4968.993,142.857,4968.993,0.0,34.783,6872.201,4.27,-4999.02,2500.0,4999.02,0.0,2.0,10675.0,6.816,-4997.449,1000.0,4997.449,0.0,4.997,6815.835,7.091,-4998.737,1250.0,4998.737,0.0,3.999,8864.215,12.13,-4997.3,625.0,4997.3,0.0,7.996,7581.25,12.4,-4998.0,833.333,4998.0,0.0,5.998,10333.333
