date,BABA_adj_close,BABA_cashflow,BABA_cml_units,BABA_cml_cost,BABA_gain_loss,BABA_avg_price,BABA_mktvalue,KB_adj_close,KB_cashflow,KB_cml_units,KB_cml_cost,KB_gain_loss,KB_avg_price,KB_mktvalue,CIB_adj_close,CIB_cashflow,CIB_cml_units,CIB_cml_cost,CIB_gain_loss,CIB_avg_price,CIB_mktvalue,AVAL_adj_close,AVAL_cashflow,AVAL_cml_units,AVAL_cml_cost,AVAL_gain_loss,AVAL_avg_price,AVAL_mktvalue,DMTK_adj_close,DMTK_cashflow,DMTK_cml_units,DMTK_cml_cost,DMTK_gain_loss,DMTK_avg_price,DMTK_mktvalue
2020-03-03,207.41,-4878.3,23.585,4878.3,0.0,206.84,4891.745,31.61,-4964.4,121.951,4964.4,0.0,40.708,3854.878,43.312,-4954.851,96.154,4954.851,0.0,51.53,4164.603,7.536,-4998.686,625.0,4998.686,0.0,7.998,4710.11,15.98,-4997.2,416.667,4997.2,0.0,11.993,6658.333
2020-03-04,211.96,-4878.3,23.585,4878.3,0.0,206.84,4999.057,33.01,-4964.4,121.951,4964.4,0.0,40.708,4025.61,44.264,-4954.851,96.154,4954.851,0.0,51.53,4256.183,7.592,-4998.686,625.0,4998.686,0.0,7.998,4745.087,14.75,-4997.2,416.667,4997.2,0.0,11.993,6145.833
2020-03-05,211.46,-4878.3,23.585,4878.3,0.0,206.84,4987.264,32.0,-4964.4,121.951,4964.4,0.0,40.708,3902.439,42.956,-4954.851,96.154,4954.851,0.0,51.53,4130.376,7.471,-4998.686,625.0,4998.686,0.0,7.998,4669.304,14.8,-4997.2,416.667,4997.2,0.0,11.993,6166.667
2020-03-06,204.64,-4878.3,23.585,4878.3,0.0,206.84,4826.415,31.03,-4964.4,121.951,4964.4,0.0,40.708,3784.146,40.993,-4954.851,96.154,4954.851,0.0,51.53,3941.664,7.182,-4998.686,625.0,4998.686,0.0,7.998,4488.595,15.2,-4997.2,416.667,4997.2,0.0,11.993,6333.333
2020-03-09,197.66,-4878.3,23.585,4878.3,0.0,206.84,4661.793,28.8,-4964.4,121.951,4964.4,0.0,40.708,3512.195,33.172,-4954.851,96.154,4954.851,0.0,51.53,3189.594,6.333,-4998.686,625.0,4998.686,0.0,7.998,3958.125,14.72,-4997.2,416.667,4997.2,0.0,11.993,6133.333
2020-03-10,206.39,-4878.3,23.585,4878.3,0.0,206.84,4867.689,29.56,-4964.4,121.951,4964.4,0.0,40.708,3604.878,35.221,-4954.851,96.154,4954.851,0.0,51.53,3386.631,6.342,-4998.686,625.0,4998.686,0.0,7.998,3963.954,15.3,-4997.2,416.667,4997.2,0.0,11.993,6375.0
2020-03-11,198.91,-4878.3,23.585,4878.3,0.0,206.84,4691.274,29.01,-4964.4,121.951,4964.4,0.0,40.708,3537.805,31.835,-4954.851,96.154,4954.851,0.0,51.53,3061.011,5.82,-4998.686,625.0,4998.686,0.0,7.998,3637.511,14.37,-4997.2,416.667,4997.2,0.0,11.993,5987.5
2020-03-12,185.1,-4878.3,23.585,4878.3,0.0,206.84,4365.566,25.71,-4964.4,121.951,4964.4,0.0,40.708,3135.366,27.909,-4954.851,96.154,4954.851,0.0,51.53,2683.588,4.878,-4998.686,625.0,4998.686,0.0,7.998,3048.747,12.45,-4997.2,416.667,4997.2,0.0,11.993,5187.5
2020-03-13,194.0,-4878.3,23.585,4878.3,0.0,206.84,4575.472,28.05,-4964.4,121.951,4964.4,0.0,40.708,3420.732,28.111,-4954.851,96.154,4954.851,0.0,51.53,2703.014,5.55,-4998.686,625.0,4998.686,0.0,7.998,3468.46,13.08,-4997.2,416.667,4997.2,0.0,11.993,5450.0
2020-03-16,178.85,-4878.3,23.585,4878.3,0.0,206.84,4218.161,24.62,-4964.4,121.951,4964.4,0.0,40.708,3002.439,22.387,-4954.851,96.154,4954.851,0.0,51.53,2152.606,4.374,-4998.686,625.0,4998.686,0.0,7.998,2733.962,10.77,-4997.2,416.667,4997.2,0.0,11.993,4487.5
2020-03-17,184.81,-4878.3,23.585,4878.3,0.0,206.84,4358.726,24.53,-4964.4,121.951,4964.4,0.0,40.708,2991.463,23.619,-4954.851,96.154,4954.851,0.0,51.53,2271.013,4.244,-4998.686,625.0,4998.686,0.0,7.998,2652.352,10.625,-4997.2,416.667,4997.2,0.0,11.993,4427.083
2020-03-18,180.0,-4878.3,23.585,4878.3,0.0,206.84,4245.283,22.89,-4964.4,121.951,4964.4,0.0,40.708,2791.463,19.751,-4954.851,96.154,4954.851,0.0,51.53,1899.14,3.46,-4998.686,625.0,4998.686,0.0,7.998,2162.687,10.15,-4997.2,416.667,4997.2,0.0,11.993,4229.167
2020-03-19,180.88,-4878.3,23.585,4878.3,0.0,206.84,4266.038,21.56,-4964.4,121.951,4964.4,0.0,40.708,2629.268,18.308,-4954.851,96.154,4954.851,0.0,51.53,1760.382,3.498,-4998.686,625.0,4998.686,0.0,7.998,2186.004,10.01,-4997.2,416.667,4997.2,0.0,11.993,4170.833
2020-03-20,181.3,-4878.3,23.585,4878.3,0.0,206.84,4275.943,22.54,-4964.4,121.951,4964.4,0.0,40.708,2748.781,18.298,-4954.851,96.154,4954.851,0.0,51.53,1759.457,3.348,-4998.686,625.0,4998.686,0.0,7.998,2092.735,10.11,-4997.2,416.667,4997.2,0.0,11.993,4212.5
2020-03-23,176.34,-4878.3,23.585,4878.3,0.0,206.84,4158.962,21.14,-4964.4,121.951,4964.4,0.0,40.708,2578.049,15.941,-4954.851,96.154,4954.851,0.0,51.53,1532.818,3.115,-4998.686,625.0,4998.686,0.0,7.998,1947.001,8.98,-4997.2,416.667,4997.2,0.0,11.993,3741.666
2020-03-24,185.75,-4878.3,23.585,4878.3,0.0,206.84,4380.896,23.99,-4964.4,121.951,4964.4,0.0,40.708,2925.61,16.653,-4954.851,96.154,4954.851,0.0,51.53,1601.272,3.246,-4998.686,625.0,4998.686,0.0,7.998,2028.612,9.84,-4997.2,416.667,4997.2,0.0,11.993,4100.0
2020-03-25,188.56,-4878.3,23.585,4878.3,0.0,206.84,4447.17,25.78,-4964.4,121.951,4964.4,0.0,40.708,3143.903,21.512,-4954.851,96.154,4954.851,0.0,51.53,2068.426,3.805,-4998.686,625.0,4998.686,0.0,7.998,2378.373,9.64,-4997.2,416.667,4997.2,0.0,11.993,4016.667
2020-03-26,195.32,-4878.3,23.585,4878.3,0.0,206.84,4606.604,27.55,-4964.4,121.951,4964.4,0.0,40.708,3359.756,25.244,-4954.851,96.154,4954.851,0.0,51.53,2427.347,4.402,-4998.686,625.0,4998.686,0.0,7.998,2751.451,9.87,-4997.2,416.667,4997.2,0.0,11.993,4112.5
2020-03-27,188.59,-4878.3,23.585,4878.3,0.0,206.84,4447.877,27.55,-4964.4,121.951,4964.4,0.0,40.708,3359.756,22.628,-4954.851,96.154,4954.851,0.0,51.53,2175.732,4.178,-4998.686,625.0,4998.686,0.0,7.998,2611.546,10.9,-4997.2,416.667,4997.2,0.0,11.993,4541.667
2020-03-30,191.27,-4878.3,23.585,4878.3,0.0,206.84,4511.085,27.76,-4964.4,121.951,4964.4,0.0,40.708,3385.366,23.243,-4954.851,96.154,4954.851,0.0,51.53,2234.935,4.057,-4998.686,625.0,4998.686,0.0,7.998,2535.765,11.13,-4997.2,416.667,4997.2,0.0,11.993,4637.5
2020-03-31,194.48,-4878.3,23.585,4878.3,0.0,206.84,4586.792,27.19,-4964.4,121.951,4964.4,0.0,40.708,3315.854,24.013,-4954.851,96.154,4954.851,0.0,51.53,2308.94,4.085,-4998.686,625.0,4998.686,0.0,7.998,2553.253,11.25,-4997.2,416.667,4997.2,0.0,11.993,4687.5
2020-04-01,187.56,-4878.3,23.585,4878.3,0.0,206.84,4423.585,24.82,-4964.4,121.951,4964.4,0.0,40.708,3026.829,22.724,-4954.851,96.154,4954.851,0.0,51.53,2184.983,3.852,-4998.686,625.0,4998.686,0.0,7.998,2407.519,10.39,-4997.2,416.667,4997.2,0.0,11.993,4329.167
2020-04-02,188.9,-4878.3,23.585,4878.3,0.0,206.84,4455.189,25.52,-4964.4,121.951,4964.4,0.0,40.708,3112.195,23.243,-4954.851,96.154,4954.851,0.0,51.53,2234.935,3.927,-4998.686,625.0,4998.686,0.0,7.998,2454.154,11.0,-4997.2,416.667,4997.2,0.0,11.993,4583.333
2020-04-03,187.11,-4878.3,23.585,4878.3,0.0,206.84,4412.972,24.88,-4964.4,121.951,4964.4,0.0,40.708,3034.146,23.436,-4954.851,96.154,4954.851,0.0,51.53,2253.437,4.123,-4998.686,625.0,4998.686,0.0,7.998,2576.57,10.79,-4997.2,416.667,4997.2,0.0,11.993,4495.833
2020-04-06,196.45,-4878.3,23.585,4878.3,0.0,206.84,4633.255,26.77,-4964.4,121.951,4964.4,0.0,40.708,3264.634,25.35,-4954.851,96.154,4954.851,0.0,51.53,2437.523,4.393,-4998.686,625.0,4998.686,0.0,7.998,2745.621,10.87,-4997.2,416.667,4997.2,0.0,11.993,4529.167
2020-04-07,198.0,-4878.3,23.585,4878.3,0.0,206.84,4669.811,27.04,-4964.4,121.951,4964.4,0.0,40.708,3297.561,25.514,-4954.851,96.154,4954.851,0.0,51.53,2453.249,4.449,-4998.686,625.0,4998.686,0.0,7.998,2780.596,11.95,-4997.2,416.667,4997.2,0.0,11.993,4979.167
2020-04-08,195.98,-4878.3,23.585,4878.3,0.0,206.84,4622.17,26.41,-4964.4,121.951,4964.4,0.0,40.708,3220.732,25.908,-4954.851,96.154,4954.851,0.0,51.53,2491.176,4.44,-4998.686,625.0,4998.686,0.0,7.998,2774.768,11.96,-4997.2,416.667,4997.2,0.0,11.993,4983.333
2020-04-09,196.37,-4878.3,23.585,4878.3,0.0,206.84,4631.368,26.6,-4964.4,121.951,4964.4,0.0,40.708,3243.902,26.861,-4954.851,96.154,4954.851,0.0,51.53,2582.757,4.416,-4998.686,625.0,4998.686,0.0,7.998,2760.118,11.76,-4997.2,416.667,4997.2,0.0,11.993,4900.0
2020-04-13,199.44,-4878.3,23.585,4878.3,0.0,206.84,4703.774,26.8,-4964.4,121.951,4964.4,0.0,40.708,3268.293,26.63,-4954.851,96.154,4954.851,0.0,51.53,2560.556,4.557,-4998.686,625.0,4998.686,0.0,7.998,2848.02,12.5,-4997.2,416.667,4997.2,0.0,11.993,5208.333
2020-04-14,204.78,-4878.3,23.585,4878.3,0.0,206.84,4829.717,27.08,-4964.4,121.951,4964.4,0.0,40.708,3302.439,27.371,-4954.851,96.154,4954.851,0.0,51.53,2631.785,4.501,-4998.686,625.0,4998.686,0.0,7.998,2812.859,12.9,-4997.2,416.667,4997.2,0.0,11.993,5375.0
2020-04-15,208.17,-4878.3,23.585,4878.3,0.0,206.84,4909.67,26.11,-4964.4,121.951,4964.4,0.0,40.708,3184.146,27.072,-4954.851,96.154,4954.851,0.0,51.53,2603.108,4.501,-4998.686,625.0,4998.686,0.0,7.998,2812.859,12.08,-4997.2,416.667,4997.2,0.0,11.993,5033.333
2020-04-16,212.66,-4878.3,23.585,4878.3,0.0,206.84,5015.566,25.36,-4964.4,121.951,4964.4,0.0,40.708,3092.683,26.168,-4954.851,96.154,4954.851,0.0,51.53,2516.153,4.379,-4998.686,625.0,4998.686,0.0,7.998,2736.677,12.36,-4997.2,416.667,4997.2,0.0,11.993,5150.0
2020-04-17,209.5,-4878.3,23.585,4878.3,0.0,206.84,4941.038,26.4,-4964.4,121.951,4964.4,0.0,40.708,3219.512,26.841,-4954.851,96.154,4954.851,0.0,51.53,2580.907,4.407,-4998.686,625.0,4998.686,0.0,7.998,2754.257,12.96,-4997.2,416.667,4997.2,0.0,11.993,5400.0
2020-04-20,212.13,-4878.3,23.585,4878.3,0.0,206.84,5003.066,25.43,-4964.4,121.951,4964.4,0.0,40.708,3101.22,26.274,-4954.851,96.154,4954.851,0.0,51.53,2526.329,4.351,-4998.686,625.0,4998.686,0.0,7.998,2719.097,12.5,-4997.2,416.667,4997.2,0.0,11.993,5208.333
2020-04-21,207.34,-4878.3,23.585,4878.3,0.0,206.84,4890.094,24.87,-4964.4,121.951,4964.4,0.0,40.708,3032.927,23.907,-4954.851,96.154,4954.851,0.0,51.53,2298.765,4.135,-4998.686,625.0,4998.686,0.0,7.998,2584.313,12.25,-4997.2,416.667,4997.2,0.0,11.993,5104.167
2020-04-22,209.96,-4878.3,23.585,4878.3,0.0,206.84,4951.887,25.47,-4964.4,121.951,4964.4,0.0,40.708,3106.097,23.378,-4954.851,96.154,4954.851,0.0,51.53,2247.886,4.172,-4998.686,625.0,4998.686,0.0,7.998,2607.754,12.75,-4997.2,416.667,4997.2,0.0,11.993,5312.5
2020-04-23,205.24,-4878.3,23.585,4878.3,0.0,206.84,4840.566,24.66,-4964.4,121.951,4964.4,0.0,40.708,3007.317,23.33,-4954.851,96.154,4954.851,0.0,51.53,2243.261,3.938,-4998.686,625.0,4998.686,0.0,7.998,2461.251,12.46,-4997.2,416.667,4997.2,0.0,11.993,5191.667
2020-04-24,204.36,-4878.3,23.585,4878.3,0.0,206.84,4819.811,25.32,-4964.4,121.951,4964.4,0.0,40.708,3087.805,23.109,-4954.851,96.154,4954.851,0.0,51.53,2221.985,3.797,-4998.686,625.0,4998.686,0.0,7.998,2373.35,12.42,-4997.2,416.667,4997.2,0.0,11.993,5175.0
2020-04-27,203.69,-4878.3,23.585,4878.3,0.0,206.84,4804.009,28.0,-4964.4,121.951,4964.4,0.0,40.708,3414.634,23.493,-4954.851,96.154,4954.851,0.0,51.53,2258.987,3.779,-4998.686,625.0,4998.686,0.0,7.998,2361.63,12.4,-4997.2,416.667,4997.2,0.0,11.993,5166.667
2020-04-28,201.15,-4878.3,23.585,4878.3,0.0,206.84,4744.104,27.99,-4964.4,121.951,4964.4,0.0,40.708,3413.415,24.359,-4954.851,96.154,4954.851,0.0,51.53,2342.242,3.844,-4998.686,625.0,4998.686,0.0,7.998,2402.65,13.0,-4997.2,416.667,4997.2,0.0,11.993,5416.667
2020-04-29,206.7,-4878.3,23.585,4878.3,0.0,206.84,4875.0,28.87,-4964.4,121.951,4964.4,0.0,40.708,3520.732,25.033,-4954.851,96.154,4954.851,0.0,51.53,2406.996,4.022,-4998.686,625.0,4998.686,0.0,7.998,2513.993,13.37,-4997.2,416.667,4997.2,0.0,11.993,5570.833
2020-04-30,202.67,-4878.3,23.585,4878.3,0.0,206.84,4779.953,28.14,-4964.4,121.951,4964.4,0.0,40.708,3431.707,25.11,-4954.851,96.154,4954.851,0.0,51.53,2414.397,3.96,-4998.686,625.0,4998.686,0.0,7.998,2475.098,13.75,-4997.2,416.667,4997.2,0.0,11.993,5729.167
2020-05-01,194.48,-4878.3,23.585,4878.3,0.0,206.84,4586.792,27.23,-4964.4,121.951,4964.4,0.0,40.708,3320.732,24.128,-4954.851,96.154,4954.851,0.0,51.53,2320.041,3.753,-4998.686,625.0,4998.686,0.0,7.998,2345.45,13.02,-4997.2,416.667,4997.2,0.0,11.993,5425.0
2020-05-04,191.15,-4878.3,23.585,4878.3,0.0,206.84,4508.255,26.61,-4964.4,121.951,4964.4,0.0,40.708,3245.122,24.388,-4954.851,96.154,4954.851,0.0,51.53,2345.018,3.847,-4998.686,625.0,4998.686,0.0,7.998,2404.381,14.23,-4997.2,416.667,4997.2,0.0,11.993,5929.166
2020-05-05,195.02,-4878.3,23.585,4878.3,0.0,206.84,4599.528,26.69,-4964.4,121.951,4964.4,0.0,40.708,3254.878,23.445,-4954.851,96.154,4954.851,0.0,51.53,2254.362,3.847,-4998.686,625.0,4998.686,0.0,7.998,2404.381,14.31,-4997.2,416.667,4997.2,0.0,11.993,5962.5
2020-05-06,195.17,-4878.3,23.585,4878.3,0.0,206.84,4603.066,26.3,-4964.4,121.951,4964.4,0.0,40.708,3207.317,22.993,-4954.851,96.154,4954.851,0.0,51.53,2210.884,3.79,-4998.686,625.0,4998.686,0.0,7.998,2369.022,14.0,-4997.2,416.667,4997.2,0.0,11.993,5833.333
2020-05-07,196.49,-4878.3,23.585,4878.3,0.0,206.84,4634.198,26.74,-4964.4,121.951,4964.4,0.0,40.708,3260.976,23.753,-4954.851,96.154,4954.851,0.0,51.53,2283.964,3.762,-4998.686,625.0,4998.686,0.0,7.998,2351.343,14.18,-4997.2,416.667,4997.2,0.0,11.993,5908.333
2020-05-08,201.19,-4878.3,23.585,4878.3,0.0,206.84,4745.047,26.92,-4964.4,121.951,4964.4,0.0,40.708,3282.927,24.051,-4954.851,96.154,4954.851,0.0,51.53,2312.64,3.847,-4998.686,625.0,4998.686,0.0,7.998,2404.381,13.83,-4997.2,416.667,4997.2,0.0,11.993,5762.5
2020-05-11,205.4,-4878.3,23.585,4878.3,0.0,206.84,4844.339,26.47,-4964.4,121.951,4964.4,0.0,40.708,3228.049,23.599,-4954.851,96.154,4954.851,0.0,51.53,2269.163,3.715,-4998.686,625.0,4998.686,0.0,7.998,2321.878,13.99,-4997.2,416.667,4997.2,0.0,11.993,5829.167
2020-05-12,200.31,-4878.3,23.585,4878.3,0.0,206.84,4724.292,25.61,-4964.4,121.951,4964.4,0.0,40.708,3123.171,23.051,-4954.851,96.154,4954.851,0.0,51.53,2216.434,3.781,-4998.686,625.0,4998.686,0.0,7.998,2363.129,13.23,-4997.2,416.667,4997.2,0.0,11.993,5512.5
2020-05-13,199.46,-4878.3,23.585,4878.3,0.0,206.84,4704.245,25.39,-4964.4,121.951,4964.4,0.0,40.708,3096.341,21.704,-4954.851,96.154,4954.851,0.0,51.53,2086.927,3.658,-4998.686,625.0,4998.686,0.0,7.998,2286.519,13.46,-4997.2,416.667,4997.2,0.0,11.993,5608.333
2020-05-14,201.3,-4878.3,23.585,4878.3,0.0,206.84,4747.642,25.33,-4964.4,121.951,4964.4,0.0,40.708,3089.024,21.627,-4954.851,96.154,4954.851,0.0,51.53,2079.526,3.574,-4998.686,625.0,4998.686,0.0,7.998,2233.481,12.5,-4997.2,416.667,4997.2,0.0,11.993,5208.333
2020-05-15,203.68,-4878.3,23.585,4878.3,0.0,206.84,4803.773,25.51,-4964.4,121.951,4964.4,0.0,40.708,3110.976,21.945,-4954.851,96.154,4954.851,0.0,51.53,2110.053,3.621,-4998.686,625.0,4998.686,0.0,7.998,2262.947,11.57,-4997.2,416.667,4997.2,0.0,11.993,4820.833
2020-05-18,215.28,-4878.3,23.585,4878.3,0.0,206.84,5077.358,26.48,-4964.4,121.951,4964.4,0.0,40.708,3229.268,23.099,-4954.851,96.154,4954.851,0.0,51.53,2221.06,3.8,-4998.686,625.0,4998.686,0.0,7.998,2374.916,11.8,-4997.2,416.667,4997.2,0.0,11.993,4916.667
2020-05-19,217.2,-4878.3,23.585,4878.3,0.0,206.84,5122.641,25.95,-4964.4,121.951,4964.4,0.0,40.708,3164.634,22.05,-4954.851,96.154,4954.851,0.0,51.53,2120.229,3.724,-4998.686,625.0,4998.686,0.0,7.998,2327.771,12.59,-4997.2,416.667,4997.2,0.0,11.993,5245.833
2020-05-20,216.79,-4878.3,23.585,4878.3,0.0,206.84,5112.972,26.32,-4964.4,121.951,4964.4,0.0,40.708,3209.756,22.58,-4954.851,96.154,4954.851,0.0,51.53,2171.107,3.819,-4998.686,625.0,4998.686,0.0,7.998,2386.702,12.0,-4997.2,416.667,4997.2,0.0,11.993,5000.0
2020-05-21,212.16,-4878.3,23.585,4878.3,0.0,206.84,5003.774,25.87,-4964.4,121.951,4964.4,0.0,40.708,3154.878,22.656,-4954.851,96.154,4954.851,0.0,51.53,2178.507,3.856,-4998.686,625.0,4998.686,0.0,7.998,2410.274,13.74,-4997.2,416.667,4997.2,0.0,11.993,5725.0
2020-05-22,199.7,-4878.3,23.585,4878.3,0.0,206.84,4709.906,24.97,-4964.4,121.951,4964.4,0.0,40.708,3045.122,22.185,-4954.851,96.154,4954.851,0.0,51.53,2133.179,3.838,-4998.686,625.0,4998.686,0.0,7.998,2398.488,13.48,-4997.2,416.667,4997.2,0.0,11.993,5616.666
2020-05-26,201.72,-4878.3,23.585,4878.3,0.0,206.84,4757.547,26.58,-4964.4,121.951,4964.4,0.0,40.708,3241.463,23.349,-4954.851,96.154,4954.851,0.0,51.53,2245.111,3.988,-4998.686,625.0,4998.686,0.0,7.998,2492.778,13.24,-4997.2,416.667,4997.2,0.0,11.993,5516.667
2020-05-27,201.18,-4878.3,23.585,4878.3,0.0,206.84,4744.811,27.23,-4964.4,121.951,4964.4,0.0,40.708,3320.732,24.658,-4954.851,96.154,4954.851,0.0,51.53,2370.919,4.064,-4998.686,625.0,4998.686,0.0,7.998,2539.923,12.5,-4997.2,416.667,4997.2,0.0,11.993,5208.333
2020-05-28,199.49,-4878.3,23.585,4878.3,0.0,206.84,4704.953,27.4,-4964.4,121.951,4964.4,0.0,40.708,3341.463,24.792,-4954.851,96.154,4954.851,0.0,51.53,2383.87,4.139,-4998.686,625.0,4998.686,0.0,7.998,2587.067,11.37,-4997.2,416.667,4997.2,0.0,11.993,4737.5
2020-05-29,207.39,-4878.3,23.585,4878.3,0.0,206.84,4891.274,27.35,-4964.4,121.951,4964.4,0.0,40.708,3335.366,24.879,-4954.851,96.154,4954.851,0.0,51.53,2392.195,4.139,-4998.686,625.0,4998.686,0.0,7.998,2587.067,12.4,-4997.2,416.667,4997.2,0.0,11.993,5166.667
2020-06-01,206.57,-4878.3,23.585,4878.3,0.0,206.84,4871.934,28.23,-4964.4,121.951,4964.4,0.0,40.708,3442.683,25.976,-4954.851,96.154,4954.851,0.0,51.53,2497.652,4.309,-4998.686,625.0,4998.686,0.0,7.998,2693.143,13.5,-4997.2,416.667,4997.2,0.0,11.993,5625.0
2020-06-02,214.33,-4878.3,23.585,4878.3,0.0,206.84,5054.953,29.71,-4964.4,121.951,4964.4,0.0,40.708,3623.171,26.736,-4954.851,96.154,4954.851,0.0,51.53,2570.731,4.413,-4998.686,625.0,4998.686,0.0,7.998,2757.966,13.29,-4997.2,416.667,4997.2,0.0,11.993,5537.5
2020-06-03,218.61,-4878.3,23.585,4878.3,0.0,206.84,5155.896,31.64,-4964.4,121.951,4964.4,0.0,40.708,3858.537,28.65,-4954.851,96.154,4954.851,0.0,51.53,2754.817,4.545,-4998.686,625.0,4998.686,0.0,7.998,2840.47,13.64,-4997.2,416.667,4997.2,0.0,11.993,5683.333
2020-06-04,218.04,-4878.3,23.585,4878.3,0.0,206.84,5142.453,30.08,-4964.4,121.951,4964.4,0.0,40.708,3668.293,29.516,-4954.851,96.154,4954.851,0.0,51.53,2838.072,4.63,-4998.686,625.0,4998.686,0.0,7.998,2893.508,13.78,-4997.2,416.667,4997.2,0.0,11.993,5741.667
2020-06-05,219.55,-4878.3,23.585,4878.3,0.0,206.84,5178.066,31.56,-4964.4,121.951,4964.4,0.0,40.708,3848.78,31.527,-4954.851,96.154,4954.851,0.0,51.53,3031.409,4.903,-4998.686,625.0,4998.686,0.0,7.998,3064.407,14.07,-4997.2,416.667,4997.2,0.0,11.993,5862.5
2020-06-08,219.0,-4878.3,23.585,4878.3,0.0,206.84,5165.094,31.65,-4964.4,121.951,4964.4,0.0,40.708,3859.756,32.46,-4954.851,96.154,4954.851,0.0,51.53,3121.139,4.894,-4998.686,625.0,4998.686,0.0,7.998,3058.514,13.4,-4997.2,416.667,4997.2,0.0,11.993,5583.333
2020-06-09,220.72,-4878.3,23.585,4878.3,0.0,206.84,5205.66,31.49,-4964.4,121.951,4964.4,0.0,40.708,3840.244,30.382,-4954.851,96.154,4954.851,0.0,51.53,2921.327,4.724,-4998.686,625.0,4998.686,0.0,7.998,2952.439,13.38,-4997.2,416.667,4997.2,0.0,11.993,5575.0
2020-06-10,223.68,-4878.3,23.585,4878.3,0.0,206.84,5275.472,30.79,-4964.4,121.951,4964.4,0.0,40.708,3754.878,28.496,-4954.851,96.154,4954.851,0.0,51.53,2740.016,4.516,-4998.686,625.0,4998.686,0.0,7.998,2822.79,12.63,-4997.2,416.667,4997.2,0.0,11.993,5262.5
2020-06-11,215.24,-4878.3,23.585,4878.3,0.0,206.84,5076.415,28.08,-4964.4,121.951,4964.4,0.0,40.708,3424.39,26.13,-4954.851,96.154,4954.851,0.0,51.53,2512.452,4.234,-4998.686,625.0,4998.686,0.0,7.998,2645.997,11.8,-4997.2,416.667,4997.2,0.0,11.993,4916.667
2020-06-12,217.64,-4878.3,23.585,4878.3,0.0,206.84,5133.019,28.81,-4964.4,121.951,4964.4,0.0,40.708,3513.415,27.332,-4954.851,96.154,4954.851,0.0,51.53,2628.085,4.356,-4998.686,625.0,4998.686,0.0,7.998,2722.608,12.68,-4997.2,416.667,4997.2,0.0,11.993,5283.333
2020-06-15,217.03,-4878.3,23.585,4878.3,0.0,206.84,5118.632,27.83,-4964.4,121.951,4964.4,0.0,40.708,3393.902,27.929,-4954.851,96.154,4954.851,0.0,51.53,2685.438,4.356,-4998.686,625.0,4998.686,0.0,7.998,2722.608,13.23,-4997.2,416.667,4997.2,0.0,11.993,5512.5
2020-06-16,222.62,-4878.3,23.585,4878.3,0.0,206.84,5250.472,28.83,-4964.4,121.951,4964.4,0.0,40.708,3515.854,26.428,-4954.851,96.154,4954.851,0.0,51.53,2541.129,4.375,-4998.686,625.0,4998.686,0.0,7.998,2734.395,13.0,-4997.2,416.667,4997.2,0.0,11.993,5416.667
2020-06-17,224.25,-4878.3,23.585,4878.3,0.0,206.84,5288.915,28.21,-4964.4,121.951,4964.4,0.0,40.708,3440.244,26.611,-4954.851,96.154,4954.851,0.0,51.53,2558.705,4.3,-4998.686,625.0,4998.686,0.0,7.998,2687.25,13.98,-4997.2,416.667,4997.2,0.0,11.993,5825.0
2020-06-18,223.54,-4878.3,23.585,4878.3,0.0,206.84,5272.17,28.73,-4964.4,121.951,4964.4,0.0,40.708,3503.658,26.322,-4954.851,96.154,4954.851,0.0,51.53,2530.954,4.3,-4998.686,625.0,4998.686,0.0,7.998,2687.25,13.5,-4997.2,416.667,4997.2,0.0,11.993,5625.0
2020-06-19,220.64,-4878.3,23.585,4878.3,0.0,206.84,5203.774,29.04,-4964.4,121.951,4964.4,0.0,40.708,3541.464,26.36,-4954.851,96.154,4954.851,0.0,51.53,2534.654,4.252,-4998.686,625.0,4998.686,0.0,7.998,2657.784,15.26,-4997.2,416.667,4997.2,0.0,11.993,6358.333
2020-06-22,221.41,-4878.3,23.585,4878.3,0.0,206.84,5221.934,28.45,-4964.4,121.951,4964.4,0.0,40.708,3469.512,25.09,-4954.851,96.154,4954.851,0.0,51.53,2412.546,4.111,-4998.686,625.0,4998.686,0.0,7.998,2569.388,15.38,-4997.2,416.667,4997.2,0.0,11.993,6408.333
2020-06-23,228.75,-4878.3,23.585,4878.3,0.0,206.84,5395.047,28.6,-4964.4,121.951,4964.4,0.0,40.708,3487.805,25.687,-4954.851,96.154,4954.851,0.0,51.53,2469.9,4.262,-4998.686,625.0,4998.686,0.0,7.998,2663.677,15.25,-4997.2,416.667,4997.2,0.0,11.993,6354.167
2020-06-24,226.22,-4878.3,23.585,4878.3,0.0,206.84,5335.377,28.14,-4964.4,121.951,4964.4,0.0,40.708,3431.707,25.36,-4954.851,96.154,4954.851,0.0,51.53,2438.448,4.092,-4998.686,625.0,4998.686,0.0,7.998,2557.601,14.88,-4997.2,416.667,4997.2,0.0,11.993,6200.0
2020-06-25,222.16,-4878.3,23.585,4878.3,0.0,206.84,5239.623,28.05,-4964.4,121.951,4964.4,0.0,40.708,3420.732,25.572,-4954.851,96.154,4954.851,0.0,51.53,2458.799,4.262,-4998.686,625.0,4998.686,0.0,7.998,2663.677,14.9,-4997.2,416.667,4997.2,0.0,11.993,6208.333
