date,CMCSA_adj_close,CMCSA_cashflow,CMCSA_cml_units,CMCSA_cml_cost,CMCSA_gain_loss,CMCSA_avg_price,CMCSA_mktvalue,KMI_adj_close,KMI_cashflow,KMI_cml_units,KMI_cml_cost,KMI_gain_loss,KMI_avg_price,KMI_mktvalue,INTC_adj_close,INTC_cashflow,INTC_cml_units,INTC_cml_cost,INTC_gain_loss,INTC_avg_price,INTC_mktvalue,MU_adj_close,MU_cashflow,MU_cml_units,MU_cml_cost,MU_gain_loss,MU_avg_price,MU_mktvalue,GE_adj_close,GE_cashflow,GE_cml_units,GE_cml_cost,GE_gain_loss,GE_avg_price,GE_mktvalue,BAC_adj_close,BAC_cashflow,BAC_cml_units,BAC_cml_cost,BAC_gain_loss,BAC_avg_price,BAC_mktvalue,AAPL_adj_close,AAPL_cashflow,AAPL_cml_units,AAPL_cml_cost,AAPL_gain_loss,AAPL_avg_price,AAPL_mktvalue,MSFT_adj_close,MSFT_cashflow,MSFT_cml_units,MSFT_cml_cost,MSFT_gain_loss,MSFT_avg_price,MSFT_mktvalue,SIRI_adj_close,SIRI_cashflow,SIRI_cml_units,SIRI_cml_cost,SIRI_gain_loss,SIRI_avg_price,SIRI_mktvalue,CZR_adj_close,CZR_cashflow,CZR_cml_units,CZR_cml_cost,CZR_gain_loss,CZR_avg_price,CZR_mktvalue,F_adj_close,F_cashflow,F_cml_units,F_cml_cost,F_gain_loss,F_avg_price,F_mktvalue,AMD_adj_close,AMD_cashflow,AMD_cml_units,AMD_cml_cost,AMD_gain_loss,AMD_avg_price,AMD_mktvalue,SNAP_adj_close,SNAP_cashflow,SNAP_cml_units,SNAP_cml_cost,SNAP_gain_loss,SNAP_avg_price,SNAP_mktvalue,FB_adj_close,FB_cashflow,FB_cml_units,FB_cml_cost,FB_gain_loss,FB_avg_price,FB_mktvalue,WFC_adj_close,WFC_cashflow,WFC_cml_units,WFC_cml_cost,WFC_gain_loss,WFC_avg_price,WFC_mktvalue,AIG_adj_close,AIG_cashflow,AIG_cml_units,AIG_cml_cost,AIG_gain_loss,AIG_avg_price,AIG_mktvalue,T_adj_close,T_cashflow,T_cml_units,T_cml_cost,T_gain_loss,T_avg_price,T_mktvalue,C_adj_close,C_cashflow,C_cml_units,C_cml_cost,C_gain_loss,C_avg_price,C_mktvalue,VALE_adj_close,VALE_cashflow,VALE_cml_units,VALE_cml_cost,VALE_gain_loss,VALE_avg_price,VALE_mktvalue,MS_adj_close,MS_cashflow,MS_cml_units,MS_cml_cost,MS_gain_loss,MS_avg_price,MS_mktvalue,JPM_adj_close,JPM_cashflow,JPM_cml_units,JPM_cml_cost,JPM_gain_loss,JPM_avg_price,JPM_mktvalue,ORCL_adj_close,ORCL_cashflow,ORCL_cml_units,ORCL_cml_cost,ORCL_gain_loss,ORCL_avg_price,ORCL_mktvalue,NKE_adj_close,NKE_cashflow,NKE_cml_units,NKE_cml_cost,NKE_gain_loss,NKE_avg_price,NKE_mktvalue,PG_adj_close,PG_cashflow,PG_cml_units,PG_cml_cost,PG_gain_loss,PG_avg_price,PG_mktvalue,JD_adj_close,JD_cashflow,JD_cml_units,JD_cml_cost,JD_gain_loss,JD_avg_price,JD_mktvalue,TWTR_adj_close,TWTR_cashflow,TWTR_cml_units,TWTR_cml_cost,TWTR_gain_loss,TWTR_avg_price,TWTR_mktvalue,AVGO_adj_close,AVGO_cashflow,AVGO_cml_units,AVGO_cml_cost,AVGO_gain_loss,AVGO_avg_price,AVGO_mktvalue,AMAT_adj_close,AMAT_cashflow,AMAT_cml_units,AMAT_cml_cost,AMAT_gain_loss,AMAT_avg_price,AMAT_mktvalue,VIPS_adj_close,VIPS_cashflow,VIPS_cml_units,VIPS_cml_cost,VIPS_gain_loss,VIPS_avg_price,VIPS_mktvalue,GLD_adj_close,GLD_cashflow,GLD_cml_units,GLD_cml_cost,GLD_gain_loss,GLD_avg_price,GLD_mktvalue,CSCO_adj_close,CSCO_cashflow,CSCO_cml_units,CSCO_cml_cost,CSCO_gain_loss,CSCO_avg_price,CSCO_mktvalue,AXP_adj_close,AXP_cashflow,AXP_cml_units,AXP_cml_cost,AXP_gain_loss,AXP_avg_price,AXP_mktvalue,BMY_adj_close,BMY_cashflow,BMY_cml_units,BMY_cml_cost,BMY_gain_loss,BMY_avg_price,BMY_mktvalue,V_adj_close,V_cashflow,V_cml_units,V_cml_cost,V_gain_loss,V_avg_price,V_mktvalue,USO_adj_close,USO_cashflow,USO_cml_units,USO_cml_cost,USO_gain_loss,USO_avg_price,USO_mktvalue,GERN_adj_close,GERN_cashflow,GERN_cml_units,GERN_cml_cost,GERN_gain_loss,GERN_avg_price,GERN_mktvalue,KEY_adj_close,KEY_cashflow,KEY_cml_units,KEY_cml_cost,KEY_gain_loss,KEY_avg_price,KEY_mktvalue,BABA_adj_close,BABA_cashflow,BABA_cml_units,BABA_cml_cost,BABA_gain_loss,BABA_avg_price,BABA_mktvalue,GM_adj_close,GM_cashflow,GM_cml_units,GM_cml_cost,GM_gain_loss,GM_avg_price,GM_mktvalue,FCX_adj_close,FCX_cashflow,FCX_cml_units,FCX_cml_cost,FCX_gain_loss,FCX_avg_price,FCX_mktvalue,CRM_adj_close,CRM_cashflow,CRM_cml_units,CRM_cml_cost,CRM_gain_loss,CRM_avg_price,CRM_mktvalue,ATVI_adj_close,ATVI_cashflow,ATVI_cml_units,ATVI_cml_cost,ATVI_gain_loss,ATVI_avg_price,ATVI_mktvalue,NUE_adj_close,NUE_cashflow,NUE_cml_units,NUE_cml_cost,NUE_gain_loss,NUE_avg_price,NUE_mktvalue,LOW_adj_close,LOW_cashflow,LOW_cml_units,LOW_cml_cost,LOW_gain_loss,LOW_avg_price,LOW_mktvalue,RAD_adj_close,RAD_cashflow,RAD_cml_units,RAD_cml_cost,RAD_gain_loss,RAD_avg_price,RAD_mktvalue,VEON_adj_close,VEON_cashflow,VEON_cml_units,VEON_cml_cost,VEON_gain_loss,VEON_avg_price,VEON_mktvalue
2019-01-01,0.0,-4984.335,93.0,4984.335,1015.56,53.595,0.0,0.0,-4997.025,297.0,4997.025,1719.63,16.825,0.0,0.0,-4999.632,97.0,4999.632,1253.24,51.543,0.0,0.0,-4938.78,66.0,4938.78,1455.3,74.83,0.0,0.0,-4914.0,45.0,4914.0,1397.215,109.2,0.0,0.0,-4974.375,105.0,4974.375,1110.9,47.375,0.0,0.0,-4972.605,33.0,4972.605,1121.257,150.685,0.0,0.0,-4709.18,14.0,4709.18,785.82,336.37,0.0,0.0,-4996.17,774.0,4996.17,1114.56,6.455,0.0,0.0,-4978.475,47.0,4978.475,1101.21,105.925,0.0,0.0,-4985.695,247.0,4985.695,407.55,20.185,0.0,0.0,-4853.92,32.0,4853.92,876.8,151.685,0.0,0.0,-4994.171,91.0,4994.171,984.62,54.881,0.0,0.0,-4781.84,14.0,4781.84,1038.24,341.56,0.0,0.0,-4980.85,98.0,4980.85,756.56,50.825,0.0,0.0,-4969.02,84.0,4969.02,1001.28,59.155,0.0,0.0,-4996.86,201.0,4996.86,2118.54,24.86,0.0,0.0,-4993.2,73.0,4993.2,2031.59,68.4,0.0,0.0,-4995.935,409.0,4995.935,4.09,12.215,0.0,0.0,-4919.6,49.0,4919.6,562.03,100.4,0.0,0.0,-4907.67,29.0,4907.67,1211.62,169.23,0.0,0.0,-4940.52,52.0,4940.52,407.16,95.01,0.0,0.0,-4997.57,29.0,4997.57,787.93,172.33,0.0,0.0,-4931.646,34.0,4931.646,1121.32,145.048,0.0,0.0,-4960.64,64.0,4960.64,915.2,77.51,0.0,0.0,-4985.48,92.0,4985.48,304.52,54.19,0.0,0.0,-4478.72,8.0,4478.72,493.92,559.84,0.0,0.0,-4924.39,32.0,4924.39,905.6,153.887,0.0,0.0,-4993.625,439.0,4993.625,3823.69,11.375,0.0,0.0,-4949.14,29.0,4949.14,627.85,170.66,0.0,0.0,-4994.44,88.0,4994.44,407.44,56.755,0.0,0.0,-4841.37,27.0,4841.37,787.59,179.31,0.0,0.0,-4948.045,83.0,4948.045,1013.43,59.615,0.0,0.0,-4839.12,22.0,4839.12,1231.12,219.96,0.0,0.0,-4999.28,88.0,4999.28,2217.6,56.81,0.0,0.0,-4999.98,2994.0,4999.98,1077.84,1.67,0.0,0.0,-4976.435,211.0,4976.435,1152.06,23.585,0.0,0.0,-4994.72,31.0,4994.72,2325.93,161.12,0.0,0.0,-4945.97,83.0,4945.97,261.45,59.59,0.0,0.0,-4999.04,128.0,4999.04,359.68,39.055,0.0,0.0,-4953.12,16.0,4953.12,410.72,309.57,0.0,0.0,-4973.54,74.0,4973.54,950.9,67.21,0.0,0.0,-4999.227,43.0,4999.227,192.21,116.261,0.0,0.0,-4918.618,21.0,4918.618,575.4,234.22,0.0,0.0,-4987.125,341.0,4987.125,433.07,14.625,0.0,0.0,-4997.98,2444.0,4997.98,464.36,2.045,0.0
2019-01-02,32.68,-4984.335,93.0,4984.335,1015.56,53.595,3039.249,13.167,-4997.025,297.0,4997.025,1719.63,16.825,3910.557,44.276,-4999.632,97.0,4999.632,1253.24,51.543,4294.819,32.75,-4938.78,66.0,4938.78,1455.3,74.83,2161.5,61.793,-4914.0,45.0,4914.0,1397.215,109.2,2780.699,23.431,-4974.375,105.0,4974.375,1110.9,47.375,2460.223,38.44,-4972.605,33.0,4972.605,1121.257,150.685,1268.511,98.149,-4709.18,14.0,4709.18,785.82,336.37,1374.084,5.773,-4996.17,774.0,4996.17,1114.56,6.455,4467.924,37.95,-4978.475,47.0,4978.475,1101.21,105.925,1783.65,7.158,-4985.695,247.0,4985.695,407.55,20.185,1767.908,18.83,-4853.92,32.0,4853.92,876.8,151.685,602.56,5.79,-4994.171,91.0,4994.171,984.62,54.881,526.89,135.68,-4781.84,14.0,4781.84,1038.24,341.56,1899.52,42.801,-4980.85,98.0,4980.85,756.56,50.825,4194.466,36.358,-4969.02,84.0,4969.02,1001.28,59.155,3054.106,23.744,-4996.86,201.0,4996.86,2118.54,24.86,4772.502,48.549,-4993.2,73.0,4993.2,2031.59,68.4,3544.061,10.826,-4995.935,409.0,4995.935,4.09,12.215,4427.955,34.754,-4919.6,49.0,4919.6,562.03,100.4,1702.944,90.652,-4907.67,29.0,4907.67,1211.62,169.23,2628.909,43.03,-4940.52,52.0,4940.52,407.16,95.01,2237.561,72.18,-4997.57,29.0,4997.57,787.93,172.33,2093.214,84.518,-4931.646,34.0,4931.646,1121.32,145.048,2873.612,21.27,-4960.64,64.0,4960.64,915.2,77.51,1361.28,28.81,-4985.48,92.0,4985.48,304.52,54.19,2650.52,229.863,-4478.72,8.0,4478.72,493.92,559.84,1838.901,32.322,-4924.39,32.0,4924.39,905.6,153.887,1034.301,5.45,-4993.625,439.0,4993.625,3823.69,11.375,2392.55,121.33,-4949.14,29.0,4949.14,627.85,170.66,3518.57,39.497,-4994.44,88.0,4994.44,407.44,56.755,3475.713,91.576,-4841.37,27.0,4841.37,787.59,179.31,2472.545,47.66,-4948.045,83.0,4948.045,1013.43,59.615,3955.787,130.693,-4839.12,22.0,4839.12,1231.12,219.96,2875.242,78.8,-4999.28,88.0,4999.28,2217.6,56.81,6934.4,1.04,-4999.98,2994.0,4999.98,1077.84,1.67,3113.76,13.314,-4976.435,211.0,4976.435,1152.06,23.585,2809.335,136.7,-4994.72,31.0,4994.72,2325.93,161.12,4237.7,31.893,-4945.97,83.0,4945.97,261.45,59.59,2647.149,10.071,-4999.04,128.0,4999.04,359.68,39.055,1289.089,135.55,-4953.12,16.0,4953.12,410.72,309.57,2168.8,46.127,-4973.54,74.0,4973.54,950.9,67.21,3413.401,48.139,-4999.227,43.0,4999.227,192.21,116.261,2069.965,87.648,-4918.618,21.0,4918.618,575.4,234.22,1840.603,15.4,-4987.125,341.0,4987.125,433.07,14.625,5251.4,2.13,-4997.98,2444.0,4997.98,464.36,2.045,5206.927
2019-01-03,32.937,-4984.335,93.0,4984.335,1015.56,53.595,3063.124,13.092,-4997.025,297.0,4997.025,1719.63,16.825,3888.282,41.841,-4999.632,97.0,4999.632,1253.24,51.543,4058.549,31.0,-4938.78,66.0,4938.78,1455.3,74.83,2046.0,61.87,-4914.0,45.0,4914.0,1397.215,109.2,2784.154,23.055,-4974.375,105.0,4974.375,1110.9,47.375,2420.796,34.611,-4972.605,33.0,4972.605,1121.257,150.685,1142.158,94.538,-4709.18,14.0,4709.18,785.82,336.37,1323.534,5.812,-4996.17,774.0,4996.17,1114.56,6.455,4498.215,37.38,-4978.475,47.0,4978.475,1101.21,105.925,1756.86,7.049,-4985.695,247.0,4985.695,407.55,20.185,1741.054,17.05,-4853.92,32.0,4853.92,876.8,151.685,545.6,5.68,-4994.171,91.0,4994.171,984.62,54.881,516.88,131.74,-4781.84,14.0,4781.84,1038.24,341.56,1844.36,42.463,-4980.85,98.0,4980.85,756.56,50.825,4161.404,35.56,-4969.02,84.0,4969.02,1001.28,59.155,2987.041,23.776,-4996.86,201.0,4996.86,2118.54,24.86,4778.965,47.669,-4993.2,73.0,4993.2,2031.59,68.4,3479.84,10.312,-4995.935,409.0,4995.935,4.09,12.215,4217.569,34.135,-4919.6,49.0,4919.6,562.03,100.4,1672.594,89.364,-4907.67,29.0,4907.67,1211.62,169.23,2591.549,42.611,-4940.52,52.0,4940.52,407.16,95.01,2215.789,70.903,-4997.57,29.0,4997.57,787.93,172.33,2056.189,83.925,-4931.646,34.0,4931.646,1121.32,145.048,2853.463,20.35,-4960.64,64.0,4960.64,915.2,77.51,1302.4,27.99,-4985.48,92.0,4985.48,304.52,54.19,2575.08,209.416,-4478.72,8.0,4478.72,493.92,559.84,1675.329,30.449,-4924.39,32.0,4924.39,905.6,153.887,974.369,5.28,-4993.625,439.0,4993.625,3823.69,11.375,2317.92,122.43,-4949.14,29.0,4949.14,627.85,170.66,3550.47,38.06,-4994.44,88.0,4994.44,407.44,56.755,3349.308,89.788,-4841.37,27.0,4841.37,787.59,179.31,2424.282,41.338,-4948.045,83.0,4948.045,1013.43,59.615,3431.086,125.983,-4839.12,22.0,4839.12,1231.12,219.96,2771.628,79.6,-4999.28,88.0,4999.28,2217.6,56.81,7004.8,1.05,-4999.98,2994.0,4999.98,1077.84,1.67,3143.7,13.359,-4976.435,211.0,4976.435,1152.06,23.585,2818.687,130.6,-4994.72,31.0,4994.72,2325.93,161.12,4048.6,30.576,-4945.97,83.0,4945.97,261.45,59.59,2537.769,9.789,-4999.04,128.0,4999.04,359.68,39.055,1253.004,130.4,-4953.12,16.0,4953.12,410.72,309.57,2086.4,44.489,-4973.54,74.0,4973.54,950.9,67.21,3292.194,47.3,-4999.227,43.0,4999.227,192.21,116.261,2033.886,86.603,-4918.618,21.0,4918.618,575.4,234.22,1818.66,15.0,-4987.125,341.0,4987.125,433.07,14.625,5115.0,2.13,-4997.98,2444.0,4997.98,464.36,2.045,5206.927
2019-01-04,34.049,-4984.335,93.0,4984.335,1015.56,53.595,3166.584,13.534,-4997.025,297.0,4997.025,1719.63,16.825,4019.458,44.408,-4999.632,97.0,4999.632,1253.24,51.543,4307.59,32.7,-4938.78,66.0,4938.78,1455.3,74.83,2158.2,63.175,-4914.0,45.0,4914.0,1397.215,109.2,2842.877,24.013,-4974.375,105.0,4974.375,1110.9,47.375,2521.334,36.088,-4972.605,33.0,4972.605,1121.257,150.685,1190.916,98.935,-4709.18,14.0,4709.18,785.82,336.37,1385.091,6.037,-4996.17,774.0,4996.17,1114.56,6.455,4672.389,39.45,-4978.475,47.0,4978.475,1101.21,105.925,1854.15,7.321,-4985.695,247.0,4985.695,407.55,20.185,1808.19,19.0,-4853.92,32.0,4853.92,876.8,151.685,608.0,5.95,-4994.171,91.0,4994.171,984.62,54.881,541.45,137.95,-4781.84,14.0,4781.84,1038.24,341.56,1931.3,43.722,-4980.85,98.0,4980.85,756.56,50.825,4284.718,36.872,-4969.02,84.0,4969.02,1001.28,59.155,3097.273,24.387,-4996.86,201.0,4996.86,2118.54,24.86,4901.75,50.0,-4993.2,73.0,4993.2,2031.59,68.4,3649.992,11.268,-4995.935,409.0,4995.935,4.09,12.215,4608.755,35.528,-4919.6,49.0,4919.6,562.03,100.4,1740.881,92.658,-4907.67,29.0,4907.67,1211.62,169.23,2687.087,44.448,-4940.52,52.0,4940.52,407.16,95.01,2311.289,72.755,-4997.57,29.0,4997.57,787.93,172.33,2109.89,85.638,-4931.646,34.0,4931.646,1121.32,145.048,2911.704,22.27,-4960.64,64.0,4960.64,915.2,77.51,1425.28,29.95,-4985.48,92.0,4985.48,304.52,54.19,2755.4,211.474,-4478.72,8.0,4478.72,493.92,559.84,1691.794,32.534,-4924.39,32.0,4924.39,905.6,153.887,1041.098,5.67,-4993.625,439.0,4993.625,3823.69,11.375,2489.13,121.44,-4949.14,29.0,4949.14,627.85,170.66,3521.76,39.775,-4994.44,88.0,4994.44,407.44,56.755,3500.178,93.834,-4841.37,27.0,4841.37,787.59,179.31,2533.522,42.96,-4948.045,83.0,4948.045,1013.43,59.615,3565.683,131.411,-4839.12,22.0,4839.12,1231.12,219.96,2891.034,81.44,-4999.28,88.0,4999.28,2217.6,56.81,7166.72,1.1,-4999.98,2994.0,4999.98,1077.84,1.67,3293.4,13.811,-4976.435,211.0,4976.435,1152.06,23.585,2914.077,139.75,-4994.72,31.0,4994.72,2325.93,161.12,4332.25,31.599,-4945.97,83.0,4945.97,261.45,59.59,2622.755,10.518,-4999.04,128.0,4999.04,359.68,39.055,1346.326,137.96,-4953.12,16.0,4953.12,410.72,309.57,2207.36,46.264,-4973.54,74.0,4973.54,950.9,67.21,3423.562,49.632,-4999.227,43.0,4999.227,192.21,116.261,2134.193,89.168,-4918.618,21.0,4918.618,575.4,234.22,1872.52,15.4,-4987.125,341.0,4987.125,433.07,14.625,5251.4,2.174,-4997.98,2444.0,4997.98,464.36,2.045,5313.19
2019-01-07,33.688,-4984.335,93.0,4984.335,1015.56,53.595,3132.982,13.825,-4997.025,297.0,4997.025,1719.63,16.825,4106.085,44.615,-4999.632,97.0,4999.632,1253.24,51.543,4327.659,34.0,-4938.78,66.0,4938.78,1455.3,74.83,2244.0,67.09,-4914.0,45.0,4914.0,1397.215,109.2,3019.046,23.994,-4974.375,105.0,4974.375,1110.9,47.375,2519.363,36.008,-4972.605,33.0,4972.605,1121.257,150.685,1188.265,99.061,-4709.18,14.0,4709.18,785.82,336.37,1386.857,6.086,-4996.17,774.0,4996.17,1114.56,6.455,4710.252,40.8,-4978.475,47.0,4978.475,1101.21,105.925,1917.6,7.511,-4985.695,247.0,4985.695,407.55,20.185,1855.185,20.57,-4853.92,32.0,4853.92,876.8,151.685,658.24,6.21,-4994.171,91.0,4994.171,984.62,54.881,565.11,138.05,-4781.84,14.0,4781.84,1038.24,341.56,1932.7,43.439,-4980.85,98.0,4980.85,756.56,50.825,4257.017,37.083,-4969.02,84.0,4969.02,1001.28,59.155,3115.002,24.829,-4996.86,201.0,4996.86,2118.54,24.86,4990.608,50.435,-4993.2,73.0,4993.2,2031.59,68.4,3681.771,11.116,-4995.935,409.0,4995.935,4.09,12.215,4546.296,35.881,-4919.6,49.0,4919.6,562.03,100.4,1758.163,92.723,-4907.67,29.0,4907.67,1211.62,169.23,2688.955,45.152,-4940.52,52.0,4940.52,407.16,95.01,2347.906,73.798,-4997.57,29.0,4997.57,787.93,172.33,2140.132,85.296,-4931.646,34.0,4931.646,1121.32,145.048,2900.056,22.76,-4960.64,64.0,4960.64,915.2,77.51,1456.64,31.34,-4985.48,92.0,4985.48,304.52,54.19,2883.28,215.781,-4478.72,8.0,4478.72,493.92,559.84,1726.25,33.114,-4924.39,32.0,4924.39,905.6,153.887,1059.634,5.91,-4993.625,439.0,4993.625,3823.69,11.375,2594.49,121.86,-4949.14,29.0,4949.14,627.85,170.66,3533.94,40.043,-4994.44,88.0,4994.44,407.44,56.755,3523.828,94.343,-4841.37,27.0,4841.37,787.59,179.31,2547.274,44.353,-4948.045,83.0,4948.045,1013.43,59.615,3681.269,133.78,-4839.12,22.0,4839.12,1231.12,219.96,2943.165,82.32,-4999.28,88.0,4999.28,2217.6,56.81,7244.16,1.18,-4999.98,2994.0,4999.98,1077.84,1.67,3532.92,13.953,-4976.435,211.0,4976.435,1152.06,23.585,2944.003,143.1,-4994.72,31.0,4994.72,2325.93,161.12,4436.1,32.576,-4945.97,83.0,4945.97,261.45,59.59,2703.806,10.693,-4999.04,128.0,4999.04,359.68,39.055,1368.724,142.22,-4953.12,16.0,4953.12,410.72,309.57,2275.52,47.569,-4973.54,74.0,4973.54,950.9,67.21,3520.092,49.254,-4999.227,43.0,4999.227,192.21,116.261,2117.937,90.858,-4918.618,21.0,4918.618,575.4,234.22,1908.028,16.8,-4987.125,341.0,4987.125,433.07,14.625,5728.8,2.191,-4997.98,2444.0,4997.98,464.36,2.045,5355.696
2019-01-08,33.964,-4984.335,93.0,4984.335,1015.56,53.595,3158.626,14.284,-4997.025,297.0,4997.025,1719.63,16.825,4242.212,44.897,-4999.632,97.0,4999.632,1253.24,51.543,4355.027,33.74,-4938.78,66.0,4938.78,1455.3,74.83,2226.84,65.708,-4914.0,45.0,4914.0,1397.215,109.2,2956.869,23.947,-4974.375,105.0,4974.375,1110.9,47.375,2514.435,36.694,-4972.605,33.0,4972.605,1121.257,150.685,1210.917,99.78,-4709.18,14.0,4709.18,785.82,336.37,1396.913,6.213,-4996.17,774.0,4996.17,1114.56,6.455,4808.699,42.18,-4978.475,47.0,4978.475,1101.21,105.925,1982.46,7.583,-4985.695,247.0,4985.695,407.55,20.185,1873.088,20.75,-4853.92,32.0,4853.92,876.8,151.685,664.0,6.4,-4994.171,91.0,4994.171,984.62,54.881,582.4,142.53,-4781.84,14.0,4781.84,1038.24,341.56,1995.42,43.348,-4980.85,98.0,4980.85,756.56,50.825,4248.082,37.23,-4969.02,84.0,4969.02,1001.28,59.155,3127.336,25.142,-4996.86,201.0,4996.86,2118.54,24.86,5053.617,50.299,-4993.2,73.0,4993.2,2031.59,68.4,3671.84,11.3,-4995.935,409.0,4995.935,4.09,12.215,4621.904,35.657,-4919.6,49.0,4919.6,562.03,100.4,1747.203,92.548,-4907.67,29.0,4907.67,1211.62,169.23,2683.885,45.561,-4940.52,52.0,4940.52,407.16,95.01,2369.183,74.782,-4997.57,29.0,4997.57,787.93,172.33,2168.678,85.611,-4931.646,34.0,4931.646,1121.32,145.048,2910.76,22.95,-4960.64,64.0,4960.64,915.2,77.51,1468.8,31.8,-4985.48,92.0,4985.48,304.52,54.19,2925.6,214.049,-4478.72,8.0,4478.72,493.92,559.84,1712.395,31.772,-4924.39,32.0,4924.39,905.6,153.887,1016.692,6.05,-4993.625,439.0,4993.625,3823.69,11.375,2655.95,121.53,-4949.14,29.0,4949.14,627.85,170.66,3524.37,40.368,-4994.44,88.0,4994.44,407.44,56.755,3552.371,94.805,-4841.37,27.0,4841.37,787.59,179.31,2559.729,43.968,-4948.045,83.0,4948.045,1013.43,59.615,3649.331,134.508,-4839.12,22.0,4839.12,1231.12,219.96,2959.172,84.0,-4999.28,88.0,4999.28,2217.6,56.81,7392.0,1.15,-4999.98,2994.0,4999.98,1077.84,1.67,3443.1,13.944,-4976.435,211.0,4976.435,1152.06,23.585,2942.133,146.79,-4994.72,31.0,4994.72,2325.93,161.12,4550.49,33.003,-4945.97,83.0,4945.97,261.45,59.59,2739.217,10.888,-4999.04,128.0,4999.04,359.68,39.055,1393.609,145.72,-4953.12,16.0,4953.12,410.72,309.57,2331.52,49.011,-4973.54,74.0,4973.54,950.9,67.21,3626.784,50.951,-4999.227,43.0,4999.227,192.21,116.261,2190.888,92.739,-4918.618,21.0,4918.618,575.4,234.22,1947.525,16.2,-4987.125,341.0,4987.125,433.07,14.625,5524.2,2.217,-4997.98,2444.0,4997.98,464.36,2.045,5419.455
2019-01-09,34.287,-4984.335,93.0,4984.335,1015.56,53.595,3188.692,14.384,-4997.025,297.0,4997.025,1719.63,16.825,4271.912,45.151,-4999.632,97.0,4999.632,1253.24,51.543,4379.657,35.44,-4938.78,66.0,4938.78,1455.3,74.83,2339.04,65.248,-4914.0,45.0,4914.0,1397.215,109.2,2936.143,24.182,-4974.375,105.0,4974.375,1110.9,47.375,2539.076,37.318,-4972.605,33.0,4972.605,1121.257,150.685,1231.481,101.206,-4709.18,14.0,4709.18,785.82,336.37,1416.888,5.929,-4996.17,774.0,4996.17,1114.56,6.455,4589.088,42.15,-4978.475,47.0,4978.475,1101.21,105.925,1981.05,7.9,-4985.695,247.0,4985.695,407.55,20.185,1951.413,20.19,-4853.92,32.0,4853.92,876.8,151.685,646.08,6.28,-4994.171,91.0,4994.171,984.62,54.881,571.48,144.23,-4781.84,14.0,4781.84,1038.24,341.56,2019.22,43.585,-4980.85,98.0,4980.85,756.56,50.825,4271.315,37.772,-4969.02,84.0,4969.02,1001.28,59.155,3172.816,24.595,-4996.86,201.0,4996.86,2118.54,24.86,4943.577,51.134,-4993.2,73.0,4993.2,2031.59,68.4,3732.751,11.662,-4995.935,409.0,4995.935,4.09,12.215,4769.831,35.907,-4919.6,49.0,4919.6,562.03,100.4,1759.427,92.391,-4907.67,29.0,4907.67,1211.62,169.23,2679.348,45.466,-4940.52,52.0,4940.52,407.16,95.01,2364.235,74.646,-4997.57,29.0,4997.57,787.93,172.33,2164.721,84.212,-4931.646,34.0,4931.646,1121.32,145.048,2863.223,23.69,-4960.64,64.0,4960.64,915.2,77.51,1516.16,32.25,-4985.48,92.0,4985.48,304.52,54.19,2967.0,223.307,-4478.72,8.0,4478.72,493.92,559.84,1786.456,33.114,-4924.39,32.0,4924.39,905.6,153.887,1059.634,6.16,-4993.625,439.0,4993.625,3823.69,11.375,2704.24,122.31,-4949.14,29.0,4949.14,627.85,170.66,3546.99,40.145,-4994.44,88.0,4994.44,407.44,56.755,3532.798,94.978,-4841.37,27.0,4841.37,787.59,179.31,2564.4,43.226,-4948.045,83.0,4948.045,1013.43,59.615,3587.736,136.091,-4839.12,22.0,4839.12,1231.12,219.96,2993.998,88.4,-4999.28,88.0,4999.28,2217.6,56.81,7779.2,1.17,-4999.98,2994.0,4999.98,1077.84,1.67,3502.98,14.05,-4976.435,211.0,4976.435,1152.06,23.585,2964.578,151.92,-4994.72,31.0,4994.72,2325.93,161.12,4709.52,33.353,-4945.97,83.0,4945.97,261.45,59.59,2768.332,11.189,-4999.04,128.0,4999.04,359.68,39.055,1432.183,145.99,-4953.12,16.0,4953.12,410.72,309.57,2335.84,49.854,-4973.54,74.0,4973.54,950.9,67.21,3689.202,51.559,-4999.227,43.0,4999.227,192.21,116.261,2217.054,92.169,-4918.618,21.0,4918.618,575.4,234.22,1935.556,16.2,-4987.125,341.0,4987.125,433.07,14.625,5524.2,2.183,-4997.98,2444.0,4997.98,464.36,2.045,5334.443
