date,TAL_adj_close,TAL_cashflow,TAL_cml_units,TAL_cml_cost,TAL_gain_loss,TAL_avg_price,TAL_mktvalue
2019-08-23,33.95,-4999.995,999.0,4999.995,21498.48,5.005,33916.051
2019-08-26,34.05,-4999.995,999.0,4999.995,21498.48,5.005,34015.949
2019-08-27,35.09,-4999.995,999.0,4999.995,21498.48,5.005,35054.91
2019-08-28,35.5,-4999.995,999.0,4999.995,21498.48,5.005,35464.5
2019-08-29,35.83,-4999.995,999.0,4999.995,21498.48,5.005,35794.172
2019-08-30,35.63,-4999.995,999.0,4999.995,21498.48,5.005,35594.371
2019-09-03,34.81,-4999.995,999.0,4999.995,21498.48,5.005,34775.191
2019-09-04,34.53,-4999.995,999.0,4999.995,21498.48,5.005,34495.469
2019-09-05,35.7,-4999.995,999.0,4999.995,21498.48,5.005,35664.301
2019-09-06,35.6,-4999.995,999.0,4999.995,21498.48,5.005,35564.398
2019-09-09,35.56,-4999.995,999.0,4999.995,21498.48,5.005,35524.441
2019-09-10,33.91,-4999.995,999.0,4999.995,21498.48,5.005,33876.09
2019-09-11,34.37,-4999.995,999.0,4999.995,21498.48,5.005,34335.629
2019-09-12,34.76,-4999.995,999.0,4999.995,21498.48,5.005,34725.238
2019-09-13,35.26,-4999.995,999.0,4999.995,21498.48,5.005,35224.738
2019-09-16,35.0,-4999.995,999.0,4999.995,21498.48,5.005,34965.0
2019-09-17,35.99,-4999.995,999.0,4999.995,21498.48,5.005,35954.012
2019-09-18,35.84,-4999.995,999.0,4999.995,21498.48,5.005,35804.16
2019-09-19,36.04,-4999.995,999.0,4999.995,21498.48,5.005,36003.961
2019-09-20,36.29,-4999.995,999.0,4999.995,21498.48,5.005,36253.711
2019-09-23,36.02,-4999.995,999.0,4999.995,21498.48,5.005,35983.98
2019-09-24,35.02,-4999.995,999.0,4999.995,21498.48,5.005,34984.98
2019-09-25,35.11,-4999.995,999.0,4999.995,21498.48,5.005,35074.891
2019-09-26,35.34,-4999.995,999.0,4999.995,21498.48,5.005,35304.66
2019-09-27,33.77,-4999.995,999.0,4999.995,21498.48,5.005,33736.23
2019-09-30,34.24,-4999.995,999.0,4999.995,21498.48,5.005,34205.762
2019-10-01,33.85,-4999.995,999.0,4999.995,21498.48,5.005,33816.148
2019-10-02,33.71,-4999.995,999.0,4999.995,21498.48,5.005,33676.289
2019-10-03,36.39,-4999.995,999.0,4999.995,21498.48,5.005,36353.609
2019-10-04,37.7,-4999.995,999.0,4999.995,21498.48,5.005,37662.301
2019-10-07,37.71,-4999.995,999.0,4999.995,21498.48,5.005,37672.289
2019-10-08,36.58,-4999.995,999.0,4999.995,21498.48,5.005,36543.422
2019-10-09,37.0,-4999.995,999.0,4999.995,21498.48,5.005,36963.0
2019-10-10,37.35,-4999.995,999.0,4999.995,21498.48,5.005,37312.648
2019-10-11,37.88,-4999.995,999.0,4999.995,21498.48,5.005,37842.121
2019-10-14,38.12,-4999.995,999.0,4999.995,21498.48,5.005,38081.879
2019-10-15,39.47,-4999.995,999.0,4999.995,21498.48,5.005,39430.531
2019-10-16,40.0,-4999.995,999.0,4999.995,21498.48,5.005,39960.0
2019-10-17,39.28,-4999.995,999.0,4999.995,21498.48,5.005,39240.719
2019-10-18,38.96,-4999.995,999.0,4999.995,21498.48,5.005,38921.039
2019-10-21,39.22,-4999.995,999.0,4999.995,21498.48,5.005,39180.781
2019-10-22,38.06,-4999.995,999.0,4999.995,21498.48,5.005,38021.941
2019-10-23,37.79,-4999.995,999.0,4999.995,21498.48,5.005,37752.211
2019-10-24,42.72,-4999.995,999.0,4999.995,21498.48,5.005,42677.281
2019-10-25,43.1,-4999.995,999.0,4999.995,21498.48,5.005,43056.898
2019-10-28,41.85,-4999.995,999.0,4999.995,21498.48,5.005,41808.148
2019-10-29,42.04,-4999.995,999.0,4999.995,21498.48,5.005,41997.961
2019-10-30,42.91,-4999.995,999.0,4999.995,21498.48,5.005,42867.09
2019-10-31,42.81,-4999.995,999.0,4999.995,21498.48,5.005,42767.191
2019-11-01,42.75,-4999.995,999.0,4999.995,21498.48,5.005,42707.25
2019-11-04,43.07,-4999.995,999.0,4999.995,21498.48,5.005,43026.93
2019-11-05,43.33,-4999.995,999.0,4999.995,21498.48,5.005,43286.672
2019-11-06,43.68,-4999.995,999.0,4999.995,21498.48,5.005,43636.32
2019-11-07,44.0,-4999.995,999.0,4999.995,21498.48,5.005,43956.0
2019-11-08,44.59,-4999.995,999.0,4999.995,21498.48,5.005,44545.41
2019-11-11,44.33,-4999.995,999.0,4999.995,21498.48,5.005,44285.672
2019-11-12,43.94,-4999.995,999.0,4999.995,21498.48,5.005,43896.059
2019-11-13,44.17,-4999.995,999.0,4999.995,21498.48,5.005,44125.828
2019-11-14,44.15,-4999.995,999.0,4999.995,21498.48,5.005,44105.852
2019-11-15,44.44,-4999.995,999.0,4999.995,21498.48,5.005,44395.559
2019-11-18,44.34,-4999.995,999.0,4999.995,21498.48,5.005,44295.66
2019-11-19,44.38,-4999.995,999.0,4999.995,21498.48,5.005,44335.621
2019-11-20,43.82,-4999.995,999.0,4999.995,21498.48,5.005,43776.18
2019-11-21,43.7,-4999.995,999.0,4999.995,21498.48,5.005,43656.301
2019-11-22,43.45,-4999.995,999.0,4999.995,21498.48,5.005,43406.551
2019-11-25,43.89,-4999.995,999.0,4999.995,21498.48,5.005,43846.109
2019-11-26,43.93,-4999.995,999.0,4999.995,21498.48,5.005,43886.07
2019-11-27,45.2,-4999.995,999.0,4999.995,21498.48,5.005,45154.801
2019-11-29,44.26,-4999.995,999.0,4999.995,21498.48,5.005,44215.738
2019-12-02,44.69,-4999.995,999.0,4999.995,21498.48,5.005,44645.309
2019-12-03,44.85,-4999.995,999.0,4999.995,21498.48,5.005,44805.148
2019-12-04,44.24,-4999.995,999.0,4999.995,21498.48,5.005,44195.762
2019-12-05,45.37,-4999.995,999.0,4999.995,21498.48,5.005,45324.629
2019-12-06,46.11,-4999.995,999.0,4999.995,21498.48,5.005,46063.891
2019-12-09,45.47,-4999.995,999.0,4999.995,21498.48,5.005,45424.531
2019-12-10,45.27,-4999.995,999.0,4999.995,21498.48,5.005,45224.73
2019-12-11,45.34,-4999.995,999.0,4999.995,21498.48,5.005,45294.66
2019-12-12,45.4,-4999.995,999.0,4999.995,21498.48,5.005,45354.602
2019-12-13,45.52,-4999.995,999.0,4999.995,21498.48,5.005,45474.48
2019-12-16,46.0,-4999.995,999.0,4999.995,21498.48,5.005,45954.0
2019-12-17,46.64,-4999.995,999.0,4999.995,21498.48,5.005,46593.359
2019-12-18,47.72,-4999.995,999.0,4999.995,21498.48,5.005,47672.281
2019-12-19,47.2,-4999.995,999.0,4999.995,21498.48,5.005,47152.801
2019-12-20,47.31,-4999.995,999.0,4999.995,21498.48,5.005,47262.691
2019-12-23,47.54,-4999.995,999.0,4999.995,21498.48,5.005,47492.461
2019-12-24,47.58,-4999.995,999.0,4999.995,21498.48,5.005,47532.422
2019-12-26,48.49,-4999.995,999.0,4999.995,21498.48,5.005,48441.512
2019-12-27,48.38,-4999.995,999.0,4999.995,21498.48,5.005,48331.621
2019-12-30,48.32,-4999.995,999.0,4999.995,21498.48,5.005,48271.68
2019-12-31,48.2,-4999.995,999.0,4999.995,21498.48,5.005,48151.801
2020-01-02,49.43,-4999.995,999.0,4999.995,21498.48,5.005,49380.57
2020-01-03,49.06,-4999.995,999.0,4999.995,21498.48,5.005,49010.941
2020-01-06,50.12,-4999.995,999.0,4999.995,21498.48,5.005,50069.879
2020-01-07,51.31,-4999.995,999.0,4999.995,21498.48,5.005,51258.691
2020-01-08,51.67,-4999.995,999.0,4999.995,21498.48,5.005,51618.328
2020-01-09,53.61,-4999.995,999.0,4999.995,21498.48,5.005,53556.391
2020-01-10,53.9,-4999.995,999.0,4999.995,21498.48,5.005,53846.102
2020-01-13,55.1,-4999.995,999.0,4999.995,21498.48,5.005,55044.898
2020-01-14,55.67,-4999.995,999.0,4999.995,21498.48,5.005,55614.328
2020-01-15,56.54,-4999.995,999.0,4999.995,21498.48,5.005,56483.461
2020-01-16,56.13,-4999.995,999.0,4999.995,21498.48,5.005,56073.871
2020-01-17,54.02,-4999.995,999.0,4999.995,21498.48,5.005,53965.98
2020-01-21,51.95,-4999.995,999.0,4999.995,21498.48,5.005,51898.051
2020-01-22,49.4,-4999.995,999.0,4999.995,21498.48,5.005,49350.602
2020-01-23,48.43,-4999.995,999.0,4999.995,21498.48,5.005,48381.57
2020-01-24,46.68,-4999.995,999.0,4999.995,21498.48,5.005,46633.32
2020-01-27,47.43,-4999.995,999.0,4999.995,21498.48,5.005,47382.57
2020-01-28,49.96,-4999.995,999.0,4999.995,21498.48,5.005,49910.039
2020-01-29,49.79,-4999.995,999.0,4999.995,21498.48,5.005,49740.211
2020-01-30,48.48,-4999.995,999.0,4999.995,21498.48,5.005,48431.52
2020-01-31,49.9,-4999.995,999.0,4999.995,21498.48,5.005,49850.102
2020-02-03,55.29,-4999.995,999.0,4999.995,21498.48,5.005,55234.711
2020-02-04,56.05,-4999.995,999.0,4999.995,21498.48,5.005,55993.949
2020-02-05,54.08,-4999.995,999.0,4999.995,21498.48,5.005,54025.922
2020-02-06,55.02,-4999.995,999.0,4999.995,21498.48,5.005,54964.98
2020-02-07,56.01,-4999.995,999.0,4999.995,21498.48,5.005,55953.988
2020-02-10,57.9,-4999.995,999.0,4999.995,21498.48,5.005,57842.102
2020-02-11,58.19,-4999.995,999.0,4999.995,21498.48,5.005,58131.809
2020-02-12,59.18,-4999.995,999.0,4999.995,21498.48,5.005,59120.82
2020-02-13,58.78,-4999.995,999.0,4999.995,21498.48,5.005,58721.219
2020-02-14,59.12,-4999.995,999.0,4999.995,21498.48,5.005,59060.879
2020-02-18,57.96,-4999.995,999.0,4999.995,21498.48,5.005,57902.039
2020-02-19,59.4,-4999.995,999.0,4999.995,21498.48,5.005,59340.602
2020-02-20,58.46,-4999.995,999.0,4999.995,21498.48,5.005,58401.539
2020-02-21,59.47,-4999.995,999.0,4999.995,21498.48,5.005,59410.531
2020-02-24,57.59,-4999.995,999.0,4999.995,21498.48,5.005,57532.41
2020-02-25,56.58,-4999.995,999.0,4999.995,21498.48,5.005,56523.422
2020-02-26,56.3,-4999.995,999.0,4999.995,21498.48,5.005,56243.699
2020-02-27,55.16,-4999.995,999.0,4999.995,21498.48,5.005,55104.84
2020-02-28,54.39,-4999.995,999.0,4999.995,21498.48,5.005,54335.609
2020-03-02,58.0,-4999.995,999.0,4999.995,21498.48,5.005,57942.0
2020-03-03,58.31,-4999.995,999.0,4999.995,21498.48,5.005,58251.691
2020-03-04,57.7,-4999.995,999.0,4999.995,21498.48,5.005,57642.301
2020-03-05,58.49,-4999.995,999.0,4999.995,21498.48,5.005,58431.512
2020-03-06,56.49,-4999.995,999.0,4999.995,21498.48,5.005,56433.512
2020-03-09,54.67,-4999.995,999.0,4999.995,21498.48,5.005,54615.328
2020-03-10,54.24,-4999.995,999.0,4999.995,21498.48,5.005,54185.762
2020-03-11,53.66,-4999.995,999.0,4999.995,21498.48,5.005,53606.34
2020-03-12,51.01,-4999.995,999.0,4999.995,21498.48,5.005,50958.988
2020-03-13,52.59,-4999.995,999.0,4999.995,21498.48,5.005,52537.41
2020-03-16,48.41,-4999.995,999.0,4999.995,21498.48,5.005,48361.59
2020-03-17,51.82,-4999.995,999.0,4999.995,21498.48,5.005,51768.18
2020-03-18,49.62,-4999.995,999.0,4999.995,21498.48,5.005,49570.379
2020-03-19,48.08,-4999.995,999.0,4999.995,21498.48,5.005,48031.922
2020-03-20,48.36,-4999.995,999.0,4999.995,21498.48,5.005,48311.641
2020-03-23,47.0,-4999.995,999.0,4999.995,21498.48,5.005,46953.0
2020-03-24,52.96,-4999.995,999.0,4999.995,21498.48,5.005,52907.039
2020-03-25,55.61,-4999.995,999.0,4999.995,21498.48,5.005,55554.391
2020-03-26,55.73,-4999.995,999.0,4999.995,21498.48,5.005,55674.27
2020-03-27,53.44,-4999.995,999.0,4999.995,21498.48,5.005,53386.559
2020-03-30,52.0,-4999.995,999.0,4999.995,21498.48,5.005,51948.0
2020-03-31,53.26,-4999.995,999.0,4999.995,21498.48,5.005,53206.738
2020-04-01,51.57,-4999.995,999.0,4999.995,21498.48,5.005,51518.43
2020-04-02,50.68,-4999.995,999.0,4999.995,21498.48,5.005,50629.32
2020-04-03,50.65,-4999.995,999.0,4999.995,21498.48,5.005,50599.352
2020-04-06,53.76,-4999.995,999.0,4999.995,21498.48,5.005,53706.238
2020-04-07,55.82,-4999.995,999.0,4999.995,21498.48,5.005,55764.18
2020-04-08,52.06,-4999.995,999.0,4999.995,21498.48,5.005,52007.941
2020-04-09,50.82,-4999.995,999.0,4999.995,21498.48,5.005,50769.18
2020-04-13,51.8,-4999.995,999.0,4999.995,21498.48,5.005,51748.199
2020-04-14,52.44,-4999.995,999.0,4999.995,21498.48,5.005,52387.559
2020-04-15,52.19,-4999.995,999.0,4999.995,21498.48,5.005,52137.809
2020-04-16,50.24,-4999.995,999.0,4999.995,21498.48,5.005,50189.762
2020-04-17,51.66,-4999.995,999.0,4999.995,21498.48,5.005,51608.34
2020-04-20,50.01,-4999.995,999.0,4999.995,21498.48,5.005,49959.988
2020-04-21,50.96,-4999.995,999.0,4999.995,21498.48,5.005,50909.039
2020-04-22,50.72,-4999.995,999.0,4999.995,21498.48,5.005,50669.281
2020-04-23,49.79,-4999.995,999.0,4999.995,21498.48,5.005,49740.211
2020-04-24,47.39,-4999.995,999.0,4999.995,21498.48,5.005,47342.609
2020-04-27,51.4,-4999.995,999.0,4999.995,21498.48,5.005,51348.602
2020-04-28,51.84,-4999.995,999.0,4999.995,21498.48,5.005,51788.16
2020-04-29,55.26,-4999.995,999.0,4999.995,21498.48,5.005,55204.738
2020-04-30,54.19,-4999.995,999.0,4999.995,21498.48,5.005,54135.809
2020-05-01,49.9,-4999.995,999.0,4999.995,21498.48,5.005,49850.102
2020-05-04,49.59,-4999.995,999.0,4999.995,21498.48,5.005,49540.41
2020-05-05,52.09,-4999.995,999.0,4999.995,21498.48,5.005,52037.91
2020-05-06,51.69,-4999.995,999.0,4999.995,21498.48,5.005,51638.309
2020-05-07,53.19,-4999.995,999.0,4999.995,21498.48,5.005,53136.809
2020-05-08,54.8,-4999.995,999.0,4999.995,21498.48,5.005,54745.199
2020-05-11,54.13,-4999.995,999.0,4999.995,21498.48,5.005,54075.871
2020-05-12,54.17,-4999.995,999.0,4999.995,21498.48,5.005,54115.828
2020-05-13,54.39,-4999.995,999.0,4999.995,21498.48,5.005,54335.609
2020-05-14,53.77,-4999.995,999.0,4999.995,21498.48,5.005,53716.23
