date,TAL_adj_close,TAL_cashflow,TAL_cml_units,TAL_cml_cost,TAL_gain_loss,TAL_avg_price,TAL_mktvalue,SUN_adj_close,SUN_cashflow,SUN_cml_units,SUN_cml_cost,SUN_gain_loss,SUN_avg_price,SUN_mktvalue,CLMT_adj_close,CLMT_cashflow,CLMT_cml_units,CLMT_cml_cost,CLMT_gain_loss,CLMT_avg_price,CLMT_mktvalue,AVAL_adj_close,AVAL_cashflow,AVAL_cml_units,AVAL_cml_cost,AVAL_gain_loss,AVAL_avg_price,AVAL_mktvalue,CVM_adj_close,CVM_cashflow,CVM_cml_units,CVM_cml_cost,CVM_gain_loss,CVM_avg_price,CVM_mktvalue,XBIT_adj_close,XBIT_cashflow,XBIT_cml_units,XBIT_cml_cost,XBIT_gain_loss,XBIT_avg_price,XBIT_mktvalue,TOGL_adj_close,TOGL_cashflow,TOGL_cml_units,TOGL_cml_cost,TOGL_gain_loss,TOGL_avg_price,TOGL_mktvalue
2019-08-23,33.95,-4989.16,192.308,4989.16,0.0,25.944,6528.846,24.344,-4996.558,263.158,4996.558,0.0,18.987,6406.324,4.0,-4999.02,2500.0,4999.02,0.0,2.0,10000.0,6.524,-4997.448,1000.0,4997.448,0.0,4.997,6523.858,7.86,-4999.54,2500.0,4999.54,0.0,2.0,19650.0,7.083,-4998.737,1250.0,4998.737,0.0,3.999,8853.446,12.42,-4998.0,833.333,4998.0,0.0,5.998,10350.0
2019-08-26,34.05,-4989.16,192.308,4989.16,0.0,25.944,6548.077,24.407,-4996.558,263.158,4996.558,0.0,18.987,6422.932,4.03,-4999.02,2500.0,4999.02,0.0,2.0,10075.001,6.56,-4997.448,1000.0,4997.448,0.0,4.997,6560.357,7.7,-4999.54,2500.0,4999.54,0.0,2.0,19250.0,6.936,-4998.737,1250.0,4998.737,0.0,3.999,8670.345,12.34,-4998.0,833.333,4998.0,0.0,5.998,10283.333
2019-08-27,35.09,-4989.16,192.308,4989.16,0.0,25.944,6748.077,24.257,-4996.558,263.158,4996.558,0.0,18.987,6383.489,3.95,-4999.02,2500.0,4999.02,0.0,2.0,9875.0,6.387,-4997.448,1000.0,4997.448,0.0,4.997,6386.994,6.98,-4999.54,2500.0,4999.54,0.0,2.0,17450.0,6.885,-4998.737,1250.0,4998.737,0.0,3.999,8605.72,12.34,-4998.0,833.333,4998.0,0.0,5.998,10283.333
2019-08-28,35.5,-4989.16,192.308,4989.16,0.0,25.944,6826.923,24.494,-4996.558,263.158,4996.558,0.0,18.987,6445.767,3.98,-4999.02,2500.0,4999.02,0.0,2.0,9950.0,6.478,-4997.448,1000.0,4997.448,0.0,4.997,6478.238,7.34,-4999.54,2500.0,4999.54,0.0,2.0,18350.0,6.893,-4998.737,1250.0,4998.737,0.0,3.999,8616.492,12.32,-4998.0,833.333,4998.0,0.0,5.998,10266.666
2019-08-29,35.83,-4989.16,192.308,4989.16,0.0,25.944,6890.385,25.022,-4996.558,263.158,4996.558,0.0,18.987,6584.854,4.01,-4999.02,2500.0,4999.02,0.0,2.0,10025.001,6.7,-4997.448,1000.0,4997.448,0.0,4.997,6700.046,7.5,-4999.54,2500.0,4999.54,0.0,2.0,18750.0,6.997,-4998.737,1250.0,4998.737,0.0,3.999,8745.739,12.0,-4998.0,833.333,4998.0,0.0,5.998,10000.0
2019-08-30,35.63,-4989.16,192.308,4989.16,0.0,25.944,6851.923,24.746,-4996.558,263.158,4996.558,0.0,18.987,6512.197,3.98,-4999.02,2500.0,4999.02,0.0,2.0,9950.0,6.718,-4997.448,1000.0,4997.448,0.0,4.997,6718.377,7.17,-4999.54,2500.0,4999.54,0.0,2.0,17925.0,7.195,-4998.737,1250.0,4998.737,0.0,3.999,8993.464,11.8,-4998.0,833.333,4998.0,0.0,5.998,9833.333
2019-09-03,34.81,-4989.16,192.308,4989.16,0.0,25.944,6694.231,24.383,-4996.558,263.158,4996.558,0.0,18.987,6416.704,3.73,-4999.02,2500.0,4999.02,0.0,2.0,9325.0,6.737,-4997.448,1000.0,4997.448,0.0,4.997,6736.707,7.16,-4999.54,2500.0,4999.54,0.0,2.0,17900.0,7.324,-4998.737,1250.0,4998.737,0.0,3.999,9155.023,12.0,-4998.0,833.333,4998.0,0.0,5.998,10000.0
2019-09-04,34.53,-4989.16,192.308,4989.16,0.0,25.944,6640.384,24.328,-4996.558,263.158,4996.558,0.0,18.987,6402.173,3.72,-4999.02,2500.0,4999.02,0.0,2.0,9300.0,6.792,-4997.448,1000.0,4997.448,0.0,4.997,6791.701,7.24,-4999.54,2500.0,4999.54,0.0,2.0,18099.999,7.307,-4998.737,1250.0,4998.737,0.0,3.999,9133.481,12.02,-4998.0,833.333,4998.0,0.0,5.998,10016.667
2019-09-05,35.7,-4989.16,192.308,4989.16,0.0,25.944,6865.385,24.249,-4996.558,263.158,4996.558,0.0,18.987,6381.413,3.79,-4999.02,2500.0,4999.02,0.0,2.0,9475.0,6.838,-4997.448,1000.0,4997.448,0.0,4.997,6837.529,7.5,-4999.54,2500.0,4999.54,0.0,2.0,18750.0,7.402,-4998.737,1250.0,4998.737,0.0,3.999,9251.958,12.5,-4998.0,833.333,4998.0,0.0,5.998,10416.667
2019-09-06,35.6,-4989.16,192.308,4989.16,0.0,25.944,6846.154,24.533,-4996.558,263.158,4996.558,0.0,18.987,6456.146,3.94,-4999.02,2500.0,4999.02,0.0,2.0,9850.0,6.847,-4997.448,1000.0,4997.448,0.0,4.997,6846.694,7.59,-4999.54,2500.0,4999.54,0.0,2.0,18975.0,7.591,-4998.737,1250.0,4998.737,0.0,3.999,9488.912,12.7,-4998.0,833.333,4998.0,0.0,5.998,10583.333
2019-09-09,35.56,-4989.16,192.308,4989.16,0.0,25.944,6838.462,24.707,-4996.558,263.158,4996.558,0.0,18.987,6501.817,4.12,-4999.02,2500.0,4999.02,0.0,2.0,10300.0,6.828,-4997.448,1000.0,4997.448,0.0,4.997,6828.363,7.6,-4999.54,2500.0,4999.54,0.0,2.0,19000.0,7.669,-4998.737,1250.0,4998.737,0.0,3.999,9585.847,13.65,-4998.0,833.333,4998.0,0.0,5.998,11375.0
2019-09-10,33.91,-4989.16,192.308,4989.16,0.0,25.944,6521.154,24.794,-4996.558,263.158,4996.558,0.0,18.987,6524.652,4.42,-4999.02,2500.0,4999.02,0.0,2.0,11050.0,6.783,-4997.448,1000.0,4997.448,0.0,4.997,6782.535,7.5,-4999.54,2500.0,4999.54,0.0,2.0,18750.0,7.763,-4998.737,1250.0,4998.737,0.0,3.999,9704.324,14.3,-4998.0,833.333,4998.0,0.0,5.998,11916.667
2019-09-11,34.37,-4989.16,192.308,4989.16,0.0,25.944,6609.615,24.66,-4996.558,263.158,4996.558,0.0,18.987,6489.362,4.38,-4999.02,2500.0,4999.02,0.0,2.0,10950.0,6.929,-4997.448,1000.0,4997.448,0.0,4.997,6929.185,7.58,-4999.54,2500.0,4999.54,0.0,2.0,18950.0,7.755,-4998.737,1250.0,4998.737,0.0,3.999,9693.553,14.4,-4998.0,833.333,4998.0,0.0,5.998,12000.0
2019-09-12,34.76,-4989.16,192.308,4989.16,0.0,25.944,6684.615,24.731,-4996.558,263.158,4996.558,0.0,18.987,6508.045,4.34,-4999.02,2500.0,4999.02,0.0,2.0,10850.0,7.03,-4997.448,1000.0,4997.448,0.0,4.997,7030.007,7.64,-4999.54,2500.0,4999.54,0.0,2.0,19100.0,7.815,-4998.737,1250.0,4998.737,0.0,3.999,9768.947,14.5,-4998.0,833.333,4998.0,0.0,5.998,12083.333
2019-09-13,35.26,-4989.16,192.308,4989.16,0.0,25.944,6780.769,24.786,-4996.558,263.158,4996.558,0.0,18.987,6522.576,4.36,-4999.02,2500.0,4999.02,0.0,2.0,10900.0,6.993,-4997.448,1000.0,4997.448,0.0,4.997,6993.343,8.07,-4999.54,2500.0,4999.54,0.0,2.0,20174.999,8.358,-4998.737,1250.0,4998.737,0.0,3.999,10447.496,14.6,-4998.0,833.333,4998.0,0.0,5.998,12166.667
2019-09-16,35.0,-4989.16,192.308,4989.16,0.0,25.944,6730.769,24.581,-4996.558,263.158,4996.558,0.0,18.987,6468.602,4.47,-4999.02,2500.0,4999.02,0.0,2.0,11174.999,7.067,-4997.448,1000.0,4997.448,0.0,4.997,7066.669,9.12,-4999.54,2500.0,4999.54,0.0,2.0,22800.0,8.263,-4998.737,1250.0,4998.737,0.0,3.999,10329.019,14.8,-4998.0,833.333,4998.0,0.0,5.998,12333.333
2019-09-17,35.99,-4989.16,192.308,4989.16,0.0,25.944,6921.154,24.825,-4996.558,263.158,4996.558,0.0,18.987,6532.955,4.37,-4999.02,2500.0,4999.02,0.0,2.0,10925.0,6.929,-4997.448,1000.0,4997.448,0.0,4.997,6929.185,8.63,-4999.54,2500.0,4999.54,0.0,2.0,21575.0,8.289,-4998.737,1250.0,4998.737,0.0,3.999,10361.331,14.8,-4998.0,833.333,4998.0,0.0,5.998,12333.333
2019-09-18,35.84,-4989.16,192.308,4989.16,0.0,25.944,6892.308,24.809,-4996.558,263.158,4996.558,0.0,18.987,6528.804,4.4,-4999.02,2500.0,4999.02,0.0,2.0,11000.0,7.003,-4997.448,1000.0,4997.448,0.0,4.997,7002.508,8.64,-4999.54,2500.0,4999.54,0.0,2.0,21600.001,8.28,-4998.737,1250.0,4998.737,0.0,3.999,10350.56,14.8,-4998.0,833.333,4998.0,0.0,5.998,12333.333
2019-09-19,36.04,-4989.16,192.308,4989.16,0.0,25.944,6930.769,24.88,-4996.558,263.158,4996.558,0.0,18.987,6547.488,4.3,-4999.02,2500.0,4999.02,0.0,2.0,10750.0,7.012,-4997.448,1000.0,4997.448,0.0,4.997,7011.674,8.54,-4999.54,2500.0,4999.54,0.0,2.0,21350.0,8.289,-4998.737,1250.0,4998.737,0.0,3.999,10361.331,14.85,-4998.0,833.333,4998.0,0.0,5.998,12375.0
2019-09-20,36.29,-4989.16,192.308,4989.16,0.0,25.944,6978.846,25.196,-4996.558,263.158,4996.558,0.0,18.987,6630.525,4.31,-4999.02,2500.0,4999.02,0.0,2.0,10775.0,6.92,-4997.448,1000.0,4997.448,0.0,4.997,6920.02,8.48,-4999.54,2500.0,4999.54,0.0,2.0,21199.999,8.298,-4998.737,1250.0,4998.737,0.0,3.999,10372.102,14.9,-4998.0,833.333,4998.0,0.0,5.998,12416.666
2019-09-23,36.02,-4989.16,192.308,4989.16,0.0,25.944,6926.923,25.228,-4996.558,263.158,4996.558,0.0,18.987,6638.829,4.23,-4999.02,2500.0,4999.02,0.0,2.0,10575.0,6.938,-4997.448,1000.0,4997.448,0.0,4.997,6938.351,8.55,-4999.54,2500.0,4999.54,0.0,2.0,21375.0,8.927,-4998.737,1250.0,4998.737,0.0,3.999,11158.357,15.0,-4998.0,833.333,4998.0,0.0,5.998,12500.0
2019-09-24,35.02,-4989.16,192.308,4989.16,0.0,25.944,6734.615,24.975,-4996.558,263.158,4996.558,0.0,18.987,6572.398,3.97,-4999.02,2500.0,4999.02,0.0,2.0,9925.0,6.948,-4997.448,1000.0,4997.448,0.0,4.997,6947.515,8.46,-4999.54,2500.0,4999.54,0.0,2.0,21150.0,8.651,-4998.737,1250.0,4998.737,0.0,3.999,10813.696,14.92,-4998.0,833.333,4998.0,0.0,5.998,12433.333
2019-09-25,35.11,-4989.16,192.308,4989.16,0.0,25.944,6751.923,24.691,-4996.558,263.158,4996.558,0.0,18.987,6497.665,3.86,-4999.02,2500.0,4999.02,0.0,2.0,9650.0,6.911,-4997.448,1000.0,4997.448,0.0,4.997,6910.854,8.95,-4999.54,2500.0,4999.54,0.0,2.0,22375.0,8.931,-4998.737,1250.0,4998.737,0.0,3.999,11163.741,15.2,-4998.0,833.333,4998.0,0.0,5.998,12666.667
2019-09-26,35.34,-4989.16,192.308,4989.16,0.0,25.944,6796.154,24.525,-4996.558,263.158,4996.558,0.0,18.987,6454.071,3.79,-4999.02,2500.0,4999.02,0.0,2.0,9475.0,6.883,-4997.448,1000.0,4997.448,0.0,4.997,6883.357,9.6,-4999.54,2500.0,4999.54,0.0,2.0,24000.001,8.5,-4998.737,1250.0,4998.737,0.0,3.999,10625.211,15.2,-4998.0,833.333,4998.0,0.0,5.998,12666.667
2019-09-27,33.77,-4989.16,192.308,4989.16,0.0,25.944,6494.231,24.904,-4996.558,263.158,4996.558,0.0,18.987,6553.716,3.75,-4999.02,2500.0,4999.02,0.0,2.0,9375.0,6.828,-4997.448,1000.0,4997.448,0.0,4.997,6828.143,9.0,-4999.54,2500.0,4999.54,0.0,2.0,22500.0,8.866,-4998.737,1250.0,4998.737,0.0,3.999,11082.963,15.3,-4998.0,833.333,4998.0,0.0,5.998,12750.0
2019-09-30,34.24,-4989.16,192.308,4989.16,0.0,25.944,6584.616,24.809,-4996.558,263.158,4996.558,0.0,18.987,6528.804,3.64,-4999.02,2500.0,4999.02,0.0,2.0,9100.0,6.865,-4997.448,1000.0,4997.448,0.0,4.997,6864.953,8.94,-4999.54,2500.0,4999.54,0.0,2.0,22349.999,9.013,-4998.737,1250.0,4998.737,0.0,3.999,11266.062,15.1,-4998.0,833.333,4998.0,0.0,5.998,12583.334
2019-10-01,33.85,-4989.16,192.308,4989.16,0.0,25.944,6509.615,24.557,-4996.558,263.158,4996.558,0.0,18.987,6462.374,3.57,-4999.02,2500.0,4999.02,0.0,2.0,8925.0,6.81,-4997.448,1000.0,4997.448,0.0,4.997,6809.738,9.03,-4999.54,2500.0,4999.54,0.0,2.0,22574.999,8.737,-4998.737,1250.0,4998.737,0.0,3.999,10921.403,15.1,-4998.0,833.333,4998.0,0.0,5.998,12583.334
2019-10-02,33.71,-4989.16,192.308,4989.16,0.0,25.944,6482.692,24.454,-4996.558,263.158,4996.558,0.0,18.987,6435.386,3.29,-4999.02,2500.0,4999.02,0.0,2.0,8225.0,6.791,-4997.448,1000.0,4997.448,0.0,4.997,6791.333,8.7,-4999.54,2500.0,4999.54,0.0,2.0,21750.0,7.996,-4998.737,1250.0,4998.737,0.0,3.999,9995.13,15.15,-4998.0,833.333,4998.0,0.0,5.998,12625.0
2019-10-03,36.39,-4989.16,192.308,4989.16,0.0,25.944,6998.077,24.533,-4996.558,263.158,4996.558,0.0,18.987,6456.146,3.32,-4999.02,2500.0,4999.02,0.0,2.0,8300.0,6.874,-4997.448,1000.0,4997.448,0.0,4.997,6874.155,8.65,-4999.54,2500.0,4999.54,0.0,2.0,21624.999,8.022,-4998.737,1250.0,4998.737,0.0,3.999,10027.442,15.1,-4998.0,833.333,4998.0,0.0,5.998,12583.334
2019-10-04,37.7,-4989.16,192.308,4989.16,0.0,25.944,7250.0,24.652,-4996.558,263.158,4996.558,0.0,18.987,6487.286,3.3,-4999.02,2500.0,4999.02,0.0,2.0,8250.0,7.003,-4997.448,1000.0,4997.448,0.0,4.997,7002.987,9.12,-4999.54,2500.0,4999.54,0.0,2.0,22800.0,7.712,-4998.737,1250.0,4998.737,0.0,3.999,9639.699,15.0,-4998.0,833.333,4998.0,0.0,5.998,12500.0
2019-10-07,37.71,-4989.16,192.308,4989.16,0.0,25.944,7251.923,24.699,-4996.558,263.158,4996.558,0.0,18.987,6499.741,3.5,-4999.02,2500.0,4999.02,0.0,2.0,8750.0,6.948,-4997.448,1000.0,4997.448,0.0,4.997,6947.774,9.22,-4999.54,2500.0,4999.54,0.0,2.0,23050.001,7.807,-4998.737,1250.0,4998.737,0.0,3.999,9758.177,14.7,-4998.0,833.333,4998.0,0.0,5.998,12250.0
2019-10-08,36.58,-4989.16,192.308,4989.16,0.0,25.944,7034.616,24.873,-4996.558,263.158,4996.558,0.0,18.987,6545.412,3.57,-4999.02,2500.0,4999.02,0.0,2.0,8925.0,6.801,-4997.448,1000.0,4997.448,0.0,4.997,6800.536,8.24,-4999.54,2500.0,4999.54,0.0,2.0,20599.999,7.746,-4998.737,1250.0,4998.737,0.0,3.999,9682.782,15.15,-4998.0,833.333,4998.0,0.0,5.998,12625.0
2019-10-09,37.0,-4989.16,192.308,4989.16,0.0,25.944,7115.385,24.549,-4996.558,263.158,4996.558,0.0,18.987,6460.299,3.5,-4999.02,2500.0,4999.02,0.0,2.0,8750.0,6.92,-4997.448,1000.0,4997.448,0.0,4.997,6920.166,8.4,-4999.54,2500.0,4999.54,0.0,2.0,20999.999,7.178,-4998.737,1250.0,4998.737,0.0,3.999,8971.922,14.3,-4998.0,833.333,4998.0,0.0,5.998,11916.667
2019-10-10,37.35,-4989.16,192.308,4989.16,0.0,25.944,7182.692,24.636,-4996.558,263.158,4996.558,0.0,18.987,6483.133,3.49,-4999.02,2500.0,4999.02,0.0,2.0,8725.0,6.847,-4997.448,1000.0,4997.448,0.0,4.997,6846.548,8.38,-4999.54,2500.0,4999.54,0.0,2.0,20950.0,7.393,-4998.737,1250.0,4998.737,0.0,3.999,9241.187,13.5,-4998.0,833.333,4998.0,0.0,5.998,11250.0
2019-10-11,37.88,-4989.16,192.308,4989.16,0.0,25.944,7284.616,24.865,-4996.558,263.158,4996.558,0.0,18.987,6543.336,3.56,-4999.02,2500.0,4999.02,0.0,2.0,8900.0,6.893,-4997.448,1000.0,4997.448,0.0,4.997,6892.559,8.26,-4999.54,2500.0,4999.54,0.0,2.0,20650.001,7.436,-4998.737,1250.0,4998.737,0.0,3.999,9295.04,14.0,-4998.0,833.333,4998.0,0.0,5.998,11666.667
2019-10-14,38.12,-4989.16,192.308,4989.16,0.0,25.944,7330.769,24.936,-4996.558,263.158,4996.558,0.0,18.987,6562.02,3.64,-4999.02,2500.0,4999.02,0.0,2.0,9100.0,6.837,-4997.448,1000.0,4997.448,0.0,4.997,6837.346,7.89,-4999.54,2500.0,4999.54,0.0,2.0,19725.0,7.358,-4998.737,1250.0,4998.737,0.0,3.999,9198.105,13.3,-4998.0,833.333,4998.0,0.0,5.998,11083.333
2019-10-15,39.47,-4989.16,192.308,4989.16,0.0,25.944,7590.385,25.117,-4996.558,263.158,4996.558,0.0,18.987,6609.765,3.68,-4999.02,2500.0,4999.02,0.0,2.0,9200.0,6.773,-4997.448,1000.0,4997.448,0.0,4.997,6772.929,8.36,-4999.54,2500.0,4999.54,0.0,2.0,20899.999,7.557,-4998.737,1250.0,4998.737,0.0,3.999,9445.829,13.29,-4998.0,833.333,4998.0,0.0,5.998,11075.0
2019-10-16,40.0,-4989.16,192.308,4989.16,0.0,25.944,7692.308,25.054,-4996.558,263.158,4996.558,0.0,18.987,6593.159,3.4,-4999.02,2500.0,4999.02,0.0,2.0,8500.0,6.81,-4997.448,1000.0,4997.448,0.0,4.997,6809.738,8.45,-4999.54,2500.0,4999.54,0.0,2.0,21125.0,7.608,-4998.737,1250.0,4998.737,0.0,3.999,9510.453,14.0,-4998.0,833.333,4998.0,0.0,5.998,11666.667
2019-10-17,39.28,-4989.16,192.308,4989.16,0.0,25.944,7553.846,25.354,-4996.558,263.158,4996.558,0.0,18.987,6672.043,3.43,-4999.02,2500.0,4999.02,0.0,2.0,8575.0,6.856,-4997.448,1000.0,4997.448,0.0,4.997,6855.75,8.31,-4999.54,2500.0,4999.54,0.0,2.0,20775.001,7.841,-4998.737,1250.0,4998.737,0.0,3.999,9801.26,14.1,-4998.0,833.333,4998.0,0.0,5.998,11750.0
2019-10-18,38.96,-4989.16,192.308,4989.16,0.0,25.944,7492.308,25.638,-4996.558,263.158,4996.558,0.0,18.987,6746.777,3.35,-4999.02,2500.0,4999.02,0.0,2.0,8375.0,6.902,-4997.448,1000.0,4997.448,0.0,4.997,6901.762,7.85,-4999.54,2500.0,4999.54,0.0,2.0,19625.0,8.1,-4998.737,1250.0,4998.737,0.0,3.999,10124.377,14.8,-4998.0,833.333,4998.0,0.0,5.998,12333.333
2019-10-21,39.22,-4989.16,192.308,4989.16,0.0,25.944,7542.308,25.543,-4996.558,263.158,4996.558,0.0,18.987,6721.867,3.37,-4999.02,2500.0,4999.02,0.0,2.0,8425.0,6.883,-4997.448,1000.0,4997.448,0.0,4.997,6883.358,7.65,-4999.54,2500.0,4999.54,0.0,2.0,19125.0,8.436,-4998.737,1250.0,4998.737,0.0,3.999,10544.431,14.38,-4998.0,833.333,4998.0,0.0,5.998,11983.333
2019-10-22,38.06,-4989.16,192.308,4989.16,0.0,25.944,7319.231,25.488,-4996.558,263.158,4996.558,0.0,18.987,6707.335,3.49,-4999.02,2500.0,4999.02,0.0,2.0,8725.0,7.113,-4997.448,1000.0,4997.448,0.0,4.997,7113.416,7.35,-4999.54,2500.0,4999.54,0.0,2.0,18375.0,8.013,-4998.737,1250.0,4998.737,0.0,3.999,10016.671,14.18,-4998.0,833.333,4998.0,0.0,5.998,11816.667
2019-10-23,37.79,-4989.16,192.308,4989.16,0.0,25.944,7267.308,25.827,-4996.558,263.158,4996.558,0.0,18.987,6796.6,3.55,-4999.02,2500.0,4999.02,0.0,2.0,8875.0,7.058,-4997.448,1000.0,4997.448,0.0,4.997,7058.203,7.35,-4999.54,2500.0,4999.54,0.0,2.0,18375.0,8.056,-4998.737,1250.0,4998.737,0.0,3.999,10070.525,13.4,-4998.0,833.333,4998.0,0.0,5.998,11166.666
2019-10-24,42.72,-4989.16,192.308,4989.16,0.0,25.944,8215.385,25.78,-4996.558,263.158,4996.558,0.0,18.987,6784.143,3.6,-4999.02,2500.0,4999.02,0.0,2.0,9000.0,7.196,-4997.448,1000.0,4997.448,0.0,4.997,7196.237,6.71,-4999.54,2500.0,4999.54,0.0,2.0,16775.0,8.53,-4998.737,1250.0,4998.737,0.0,3.999,10662.907,13.08,-4998.0,833.333,4998.0,0.0,5.998,10900.0
2019-10-25,43.1,-4989.16,192.308,4989.16,0.0,25.944,8288.461,25.827,-4996.558,263.158,4996.558,0.0,18.987,6796.6,3.6,-4999.02,2500.0,4999.02,0.0,2.0,9000.0,7.288,-4997.448,1000.0,4997.448,0.0,4.997,7288.26,6.91,-4999.54,2500.0,4999.54,0.0,2.0,17275.0,8.608,-4998.737,1250.0,4998.737,0.0,3.999,10759.844,13.0,-4998.0,833.333,4998.0,0.0,5.998,10833.333
2019-10-28,41.85,-4989.16,192.308,4989.16,0.0,25.944,8048.077,25.859,-4996.558,263.158,4996.558,0.0,18.987,6804.902,3.65,-4999.02,2500.0,4999.02,0.0,2.0,9125.0,7.353,-4997.448,1000.0,4997.448,0.0,4.997,7352.676,7.19,-4999.54,2500.0,4999.54,0.0,2.0,17975.0,8.763,-4998.737,1250.0,4998.737,0.0,3.999,10953.715,13.5,-4998.0,833.333,4998.0,0.0,5.998,11250.0
2019-10-29,42.04,-4989.16,192.308,4989.16,0.0,25.944,8084.616,26.103,-4996.558,263.158,4996.558,0.0,18.987,6869.257,3.74,-4999.02,2500.0,4999.02,0.0,2.0,9350.0,7.528,-4997.448,1000.0,4997.448,0.0,4.997,7527.523,7.27,-4999.54,2500.0,4999.54,0.0,2.0,18175.0,9.013,-4998.737,1250.0,4998.737,0.0,3.999,11266.062,14.0,-4998.0,833.333,4998.0,0.0,5.998,11666.667
2019-10-30,42.91,-4989.16,192.308,4989.16,0.0,25.944,8251.923,26.332,-4996.558,263.158,4996.558,0.0,18.987,6929.459,3.59,-4999.02,2500.0,4999.02,0.0,2.0,8975.0,7.528,-4997.448,1000.0,4997.448,0.0,4.997,7527.522,7.1,-4999.54,2500.0,4999.54,0.0,2.0,17750.0,9.47,-4998.737,1250.0,4998.737,0.0,3.999,11836.905,14.5,-4998.0,833.333,4998.0,0.0,5.998,12083.333
2019-10-31,42.81,-4989.16,192.308,4989.16,0.0,25.944,8232.693,26.513,-4996.558,263.158,4996.558,0.0,18.987,6977.205,3.52,-4999.02,2500.0,4999.02,0.0,2.0,8800.0,7.528,-4997.448,1000.0,4997.448,0.0,4.997,7527.522,6.86,-4999.54,2500.0,4999.54,0.0,2.0,17150.0,9.366,-4998.737,1250.0,4998.737,0.0,3.999,11707.658,14.63,-4998.0,833.333,4998.0,0.0,5.998,12191.667
2019-11-01,42.75,-4989.16,192.308,4989.16,0.0,25.944,8221.154,26.718,-4996.558,263.158,4996.558,0.0,18.987,7031.18,3.59,-4999.02,2500.0,4999.02,0.0,2.0,8975.0,7.712,-4997.448,1000.0,4997.448,0.0,4.997,7712.246,7.03,-4999.54,2500.0,4999.54,0.0,2.0,17575.001,9.719,-4998.737,1250.0,4998.737,0.0,3.999,12149.253,14.12,-4998.0,833.333,4998.0,0.0,5.998,11766.667
2019-11-04,43.07,-4989.16,192.308,4989.16,0.0,25.944,8282.692,26.683,-4996.558,263.158,4996.558,0.0,18.987,7021.817,3.47,-4999.02,2500.0,4999.02,0.0,2.0,8675.0,7.703,-4997.448,1000.0,4997.448,0.0,4.997,7703.011,6.74,-4999.54,2500.0,4999.54,0.0,2.0,16849.999,9.133,-4998.737,1250.0,4998.737,0.0,3.999,11416.851,14.1,-4998.0,833.333,4998.0,0.0,5.998,11750.0
2019-11-05,43.33,-4989.16,192.308,4989.16,0.0,25.944,8332.693,26.093,-4996.558,263.158,4996.558,0.0,18.987,6866.486,3.49,-4999.02,2500.0,4999.02,0.0,2.0,8725.0,7.823,-4997.448,1000.0,4997.448,0.0,4.997,7823.081,6.81,-4999.54,2500.0,4999.54,0.0,2.0,17025.0,9.021,-4998.737,1250.0,4998.737,0.0,3.999,11276.834,13.75,-4998.0,833.333,4998.0,0.0,5.998,11458.333
2019-11-06,43.68,-4989.16,192.308,4989.16,0.0,25.944,8400.0,26.521,-4996.558,263.158,4996.558,0.0,18.987,6979.261,3.52,-4999.02,2500.0,4999.02,0.0,2.0,8800.0,7.721,-4997.448,1000.0,4997.448,0.0,4.997,7721.482,7.05,-4999.54,2500.0,4999.54,0.0,2.0,17625.0,8.927,-4998.737,1250.0,4998.737,0.0,3.999,11158.357,13.4,-4998.0,833.333,4998.0,0.0,5.998,11166.666
2019-11-07,44.0,-4989.16,192.308,4989.16,0.0,25.944,8461.538,26.206,-4996.558,263.158,4996.558,0.0,18.987,6896.276,3.47,-4999.02,2500.0,4999.02,0.0,2.0,8675.0,7.749,-4997.448,1000.0,4997.448,0.0,4.997,7749.191,6.72,-4999.54,2500.0,4999.54,0.0,2.0,16799.999,9.065,-4998.737,1250.0,4998.737,0.0,3.999,11330.687,13.0,-4998.0,833.333,4998.0,0.0,5.998,10833.333
2019-11-08,44.59,-4989.16,192.308,4989.16,0.0,25.944,8575.0,25.745,-4996.558,263.158,4996.558,0.0,18.987,6774.99,3.4,-4999.02,2500.0,4999.02,0.0,2.0,8500.0,7.74,-4997.448,1000.0,4997.448,0.0,4.997,7739.954,7.0,-4999.54,2500.0,4999.54,0.0,2.0,17500.0,9.556,-4998.737,1250.0,4998.737,0.0,3.999,11944.611,13.0,-4998.0,833.333,4998.0,0.0,5.998,10833.333
2019-11-11,44.33,-4989.16,192.308,4989.16,0.0,25.944,8525.0,25.68,-4996.558,263.158,4996.558,0.0,18.987,6757.967,3.76,-4999.02,2500.0,4999.02,0.0,2.0,9400.0,7.795,-4997.448,1000.0,4997.448,0.0,4.997,7795.371,6.9,-4999.54,2500.0,4999.54,0.0,2.0,17250.0,9.59,-4998.737,1250.0,4998.737,0.0,3.999,11987.695,13.05,-4998.0,833.333,4998.0,0.0,5.998,10875.0
2019-11-12,43.94,-4989.16,192.308,4989.16,0.0,25.944,8450.0,25.325,-4996.558,263.158,4996.558,0.0,18.987,6664.343,3.69,-4999.02,2500.0,4999.02,0.0,2.0,9225.0,7.721,-4997.448,1000.0,4997.448,0.0,4.997,7721.482,6.88,-4999.54,2500.0,4999.54,0.0,2.0,17200.0,9.65,-4998.737,1250.0,4998.737,0.0,3.999,12063.088,13.45,-4998.0,833.333,4998.0,0.0,5.998,11208.333
