date,BAC_adj_close,BAC_cashflow,BAC_cml_units,BAC_cml_cost,BAC_gain_loss,BAC_avg_price,BAC_mktvalue,AAPL_adj_close,AAPL_cashflow,AAPL_cml_units,AAPL_cml_cost,AAPL_gain_loss,AAPL_avg_price,AAPL_mktvalue,MSFT_adj_close,MSFT_cashflow,MSFT_cml_units,MSFT_cml_cost,MSFT_gain_loss,MSFT_avg_price,MSFT_mktvalue,F_adj_close,F_cashflow,F_cml_units,F_cml_cost,F_gain_loss,F_avg_price,F_mktvalue,FB_adj_close,FB_cashflow,FB_cml_units,FB_cml_cost,FB_gain_loss,FB_avg_price,FB_mktvalue,WFC_adj_close,WFC_cashflow,WFC_cml_units,WFC_cml_cost,WFC_gain_loss,WFC_avg_price,WFC_mktvalue,AIG_adj_close,AIG_cashflow,AIG_cml_units,AIG_cml_cost,AIG_gain_loss,AIG_avg_price,AIG_mktvalue,C_adj_close,C_cashflow,C_cml_units,C_cml_cost,C_gain_loss,C_avg_price,C_mktvalue,JPM_adj_close,JPM_cashflow,JPM_cml_units,JPM_cml_cost,JPM_gain_loss,JPM_avg_price,JPM_mktvalue,ORCL_adj_close,ORCL_cashflow,ORCL_cml_units,ORCL_cml_cost,ORCL_gain_loss,ORCL_avg_price,ORCL_mktvalue,CSCO_adj_close,CSCO_cashflow,CSCO_cml_units,CSCO_cml_cost,CSCO_gain_loss,CSCO_avg_price,CSCO_mktvalue,BABA_adj_close,BABA_cashflow,BABA_cml_units,BABA_cml_cost,BABA_gain_loss,BABA_avg_price,BABA_mktvalue,GM_adj_close,GM_cashflow,GM_cml_units,GM_cml_cost,GM_gain_loss,GM_avg_price,GM_mktvalue,SCHW_adj_close,SCHW_cashflow,SCHW_cml_units,SCHW_cml_cost,SCHW_gain_loss,SCHW_avg_price,SCHW_mktvalue,PBR_adj_close,PBR_cashflow,PBR_cml_units,PBR_cml_cost,PBR_gain_loss,PBR_avg_price,PBR_mktvalue,USB_adj_close,USB_cashflow,USB_cml_units,USB_cml_cost,USB_gain_loss,USB_avg_price,USB_mktvalue,BA_adj_close,BA_cashflow,BA_cml_units,BA_cml_cost,BA_gain_loss,BA_avg_price,BA_mktvalue,IBM_adj_close,IBM_cashflow,IBM_cml_units,IBM_cml_cost,IBM_gain_loss,IBM_avg_price,IBM_mktvalue,GOOGL_adj_close,GOOGL_cashflow,GOOGL_cml_units,GOOGL_cml_cost,GOOGL_gain_loss,GOOGL_avg_price,GOOGL_mktvalue,PNC_adj_close,PNC_cashflow,PNC_cml_units,PNC_cml_cost,PNC_gain_loss,PNC_avg_price,PNC_mktvalue,GOOG_adj_close,GOOG_cashflow,GOOG_cml_units,GOOG_cml_cost,GOOG_gain_loss,GOOG_avg_price,GOOG_mktvalue,LYG_adj_close,LYG_cashflow,LYG_cml_units,LYG_cml_cost,LYG_gain_loss,LYG_avg_price,LYG_mktvalue,NMRK_adj_close,NMRK_cashflow,NMRK_cml_units,NMRK_cml_cost,NMRK_gain_loss,NMRK_avg_price,NMRK_mktvalue,PRU_adj_close,PRU_cashflow,PRU_cml_units,PRU_cml_cost,PRU_gain_loss,PRU_avg_price,PRU_mktvalue,CBSH_adj_close,CBSH_cashflow,CBSH_cml_units,CBSH_cml_cost,CBSH_gain_loss,CBSH_avg_price,CBSH_mktvalue,ING_adj_close,ING_cashflow,ING_cml_units,ING_cml_cost,ING_gain_loss,ING_avg_price,ING_mktvalue,UBS_adj_close,UBS_cashflow,UBS_cml_units,UBS_cml_cost,UBS_gain_loss,UBS_avg_price,UBS_mktvalue,COF_adj_close,COF_cashflow,COF_cml_units,COF_cml_cost,COF_gain_loss,COF_avg_price,COF_mktvalue,AGNC_adj_close,AGNC_cashflow,AGNC_cml_units,AGNC_cml_cost,AGNC_gain_loss,AGNC_avg_price,AGNC_mktvalue,HDB_adj_close,HDB_cashflow,HDB_cml_units,HDB_cml_cost,HDB_gain_loss,HDB_avg_price,HDB_mktvalue,TRGP_adj_close,TRGP_cashflow,TRGP_cml_units,TRGP_cml_cost,TRGP_gain_loss,TRGP_avg_price,TRGP_mktvalue,LFC_adj_close,LFC_cashflow,LFC_cml_units,LFC_cml_cost,LFC_gain_loss,LFC_avg_price,LFC_mktvalue,BAM_adj_close,BAM_cashflow,BAM_cml_units,BAM_cml_cost,BAM_gain_loss,BAM_avg_price,BAM_mktvalue,BNS_adj_close,BNS_cashflow,BNS_cml_units,BNS_cml_cost,BNS_gain_loss,BNS_avg_price,BNS_mktvalue,HMC_adj_close,HMC_cashflow,HMC_cml_units,HMC_cml_cost,HMC_gain_loss,HMC_avg_price,HMC_mktvalue,ZIOP_adj_close,ZIOP_cashflow,ZIOP_cml_units,ZIOP_cml_cost,ZIOP_gain_loss,ZIOP_avg_price,ZIOP_mktvalue,TM_adj_close,TM_cashflow,TM_cml_units,TM_cml_cost,TM_gain_loss,TM_avg_price,TM_mktvalue,MFG_adj_close,MFG_cashflow,MFG_cml_units,MFG_cml_cost,MFG_gain_loss,MFG_avg_price,MFG_mktvalue,EGAN_adj_close,EGAN_cashflow,EGAN_cml_units,EGAN_cml_cost,EGAN_gain_loss,EGAN_avg_price,EGAN_mktvalue,WBK_adj_close,WBK_cashflow,WBK_cml_units,WBK_cml_cost,WBK_gain_loss,WBK_avg_price,WBK_mktvalue,CRK_adj_close,CRK_cashflow,CRK_cml_units,CRK_cml_cost,CRK_gain_loss,CRK_avg_price,CRK_mktvalue,HQH_adj_close,HQH_cashflow,HQH_cml_units,HQH_cml_cost,HQH_gain_loss,HQH_avg_price,HQH_mktvalue,CEM_adj_close,CEM_cashflow,CEM_cml_units,CEM_cml_cost,CEM_gain_loss,CEM_avg_price,CEM_mktvalue,PCYO_adj_close,PCYO_cashflow,PCYO_cml_units,PCYO_cml_cost,PCYO_gain_loss,PCYO_avg_price,PCYO_mktvalue,CCM_adj_close,CCM_cashflow,CCM_cml_units,CCM_cml_cost,CCM_gain_loss,CCM_avg_price,CCM_mktvalue,CKX_adj_close,CKX_cashflow,CKX_cml_units,CKX_cml_cost,CKX_gain_loss,CKX_avg_price,CKX_mktvalue,GWGH_adj_close,GWGH_cashflow,GWGH_cml_units,GWGH_cml_cost,GWGH_gain_loss,GWGH_avg_price,GWGH_mktvalue
2019-01-01,0.0,-4978.82,106.0,4978.82,1121.48,46.97,0.0,0.0,-4992.24,33.0,4992.24,1121.257,151.28,0.0,0.0,-4704.84,14.0,4704.84,785.82,336.06,0.0,0.0,-4996.11,259.0,4996.11,427.35,19.29,0.0,0.0,-4775.82,14.0,4775.82,1038.24,341.13,0.0,0.0,-4993.56,99.0,4993.56,764.28,50.44,0.0,0.0,-4952.64,84.0,4952.64,1001.28,58.96,0.0,0.0,-4957.26,74.0,4957.26,2059.42,66.99,0.0,0.0,-4873.45,29.0,4873.45,1211.62,168.05,0.0,0.0,-4937.4,52.0,4937.4,407.16,94.95,0.0,0.0,-4965.09,87.0,4965.09,402.81,57.07,0.0,0.0,-4920.63,31.0,4920.63,2325.93,158.73,0.0,0.0,-4974.2,85.0,4974.2,267.75,58.52,0.0,0.0,-4950.15,61.0,4950.15,367.83,81.15,0.0,0.0,-4996.08,514.0,4996.08,1506.02,9.72,0.0,0.0,-4976.58,82.0,4976.58,1114.38,60.69,0.0,0.0,-4938.12,22.0,4938.12,71.72,224.46,0.0,0.0,-4944.4,40.0,4944.4,778.967,123.61,0.0,0.0,-2977.04,1.0,2977.04,294.43,2977.04,0.0,0.0,-4970.4,24.0,4970.4,1025.28,207.1,0.0,0.0,-2984.82,1.0,2984.82,301.41,2984.82,0.0,0.0,-4999.8,1923.0,4999.8,1442.25,2.6,0.0,0.0,-4983.7,305.0,4983.7,1657.675,16.34,0.0,0.0,-4991.4,45.0,4991.4,548.55,110.92,0.0,0.0,-4957.33,67.0,4957.33,738.276,73.99,0.0,0.0,-4987.8,326.0,4987.8,453.14,15.3,0.0,0.0,-4991.2,272.0,4991.2,54.4,18.35,0.0,0.0,-4955.84,32.0,4955.84,874.24,154.87,0.0,0.0,-4995.76,308.0,4995.76,43.12,16.22,0.0,0.0,-4971.4,70.0,4971.4,810.25,71.02,0.0,0.0,-4987.84,88.0,4987.84,423.28,56.68,0.0,0.0,-4993.2,584.0,4993.2,1950.56,8.55,0.0,0.0,-4987.98,81.0,4987.98,1050.3,61.58,0.0,0.0,-4995.0,75.0,4995.0,496.5,66.6,0.0,0.0,-4989.6,168.0,4989.6,312.48,29.7,0.0,0.0,-4999.32,3086.0,4999.32,8795.099,1.62,0.0,0.0,-4840.56,27.0,4840.56,660.42,179.28,0.0,0.0,-4997.7,1851.0,4997.7,166.59,2.7,0.0,0.0,-4990.86,466.0,4990.86,629.1,10.71,0.0,0.0,-4984.44,292.0,4984.44,-143.08,17.07,0.0,0.0,-4994.88,516.0,4994.88,1909.2,9.68,0.0,0.0,-4998.0,196.0,4998.0,574.28,25.5,0.0,0.0,-4994.97,167.0,4994.97,709.75,29.91,0.0,0.0,-4986.32,314.0,4986.32,835.24,15.88,0.0,0.0,-4999.28,1976.0,4999.28,-1758.64,2.53,0.0,0.0,-4993.211,413.0,4993.211,-408.87,12.09,0.0,0.0,-4999.47,537.0,4999.47,531.63,9.31,0.0
2019-01-02,23.431,-4978.82,106.0,4978.82,1121.48,46.97,2483.654,38.44,-4992.24,33.0,4992.24,1121.257,151.28,1268.511,98.149,-4704.84,14.0,4704.84,785.82,336.06,1374.084,7.158,-4996.11,259.0,4996.11,427.35,19.29,1853.799,135.68,-4775.82,14.0,4775.82,1038.24,341.13,1899.52,42.801,-4993.56,99.0,4993.56,764.28,50.44,4237.266,36.358,-4952.64,84.0,4952.64,1001.28,58.96,3054.106,48.549,-4957.26,74.0,4957.26,2059.42,66.99,3592.61,90.652,-4873.45,29.0,4873.45,1211.62,168.05,2628.909,43.03,-4937.4,52.0,4937.4,407.16,94.95,2237.561,39.497,-4965.09,87.0,4965.09,402.81,57.07,3436.216,136.7,-4920.63,31.0,4920.63,2325.93,158.73,4237.7,31.893,-4974.2,85.0,4974.2,267.75,58.52,2710.936,39.849,-4950.15,61.0,4950.15,367.83,81.15,2430.809,12.242,-4996.08,514.0,4996.08,1506.02,9.72,6292.566,42.089,-4976.58,82.0,4976.58,1114.38,60.69,3451.312,314.645,-4938.12,22.0,4938.12,71.72,224.46,6922.193,95.755,-4944.4,40.0,4944.4,778.967,123.61,3830.202,1054.68,-2977.04,1.0,2977.04,294.43,2977.04,1054.68,107.646,-4970.4,24.0,4970.4,1025.28,207.1,2583.507,1045.85,-2984.82,1.0,2984.82,301.41,2984.82,1045.85,2.179,-4999.8,1923.0,4999.8,1442.25,2.6,4189.799,7.796,-4983.7,305.0,4983.7,1657.675,16.34,2377.883,71.729,-4991.4,45.0,4991.4,548.55,110.92,3227.816,51.511,-4957.33,67.0,4957.33,738.276,73.99,3451.257,9.468,-4987.8,326.0,4987.8,453.14,15.3,3086.617,10.103,-4991.2,272.0,4991.2,54.4,18.35,2748.144,74.158,-4955.84,32.0,4955.84,874.24,154.87,2373.059,13.406,-4995.76,308.0,4995.76,43.12,16.22,4129.082,51.291,-4971.4,70.0,4971.4,810.25,71.02,3590.405,31.804,-4987.84,88.0,4987.84,423.28,56.68,2798.747,9.351,-4993.2,584.0,4993.2,1950.56,8.55,5461.065,24.401,-4987.98,81.0,4987.98,1050.3,61.58,1976.46,42.015,-4995.0,75.0,4995.0,496.5,66.6,3151.142,24.299,-4989.6,168.0,4989.6,312.48,29.7,4082.19,2.21,-4999.32,3086.0,4999.32,8795.099,1.62,6820.06,109.308,-4840.56,27.0,4840.56,660.42,179.28,2951.326,2.697,-4997.7,1851.0,4997.7,166.59,2.7,4992.311,6.72,-4990.86,466.0,4990.86,629.1,10.71,3131.52,15.651,-4984.44,292.0,4984.44,-143.08,17.07,4569.996,5.25,-4994.88,516.0,4994.88,1909.2,9.68,2709.0,14.539,-4998.0,196.0,4998.0,574.28,25.5,2849.718,40.606,-4994.97,167.0,4994.97,709.75,29.91,6781.136,9.8,-4986.32,314.0,4986.32,835.24,15.88,3077.2,3.56,-4999.28,1976.0,4999.28,-1758.64,2.53,7034.56,10.31,-4993.211,413.0,4993.211,-408.87,12.09,4258.03,8.61,-4999.47,537.0,4999.47,531.63,9.31,4623.57
2019-01-03,23.055,-4978.82,106.0,4978.82,1121.48,46.97,2443.852,34.611,-4992.24,33.0,4992.24,1121.257,151.28,1142.158,94.538,-4704.84,14.0,4704.84,785.82,336.06,1323.534,7.049,-4996.11,259.0,4996.11,427.35,19.29,1825.64,131.74,-4775.82,14.0,4775.82,1038.24,341.13,1844.36,42.463,-4993.56,99.0,4993.56,764.28,50.44,4203.867,35.56,-4952.64,84.0,4952.64,1001.28,58.96,2987.041,47.669,-4957.26,74.0,4957.26,2059.42,66.99,3527.509,89.364,-4873.45,29.0,4873.45,1211.62,168.05,2591.549,42.611,-4937.4,52.0,4937.4,407.16,94.95,2215.789,38.06,-4965.09,87.0,4965.09,402.81,57.07,3311.248,130.6,-4920.63,31.0,4920.63,2325.93,158.73,4048.6,30.576,-4974.2,85.0,4974.2,267.75,58.52,2598.92,39.025,-4950.15,61.0,4950.15,367.83,81.15,2380.533,12.461,-4996.08,514.0,4996.08,1506.02,9.72,6404.853,41.499,-4976.58,82.0,4976.58,1114.38,60.69,3402.912,302.101,-4938.12,22.0,4938.12,71.72,224.46,6646.212,93.843,-4944.4,40.0,4944.4,778.967,123.61,3753.738,1025.47,-2977.04,1.0,2977.04,294.43,2977.04,1025.47,107.157,-4970.4,24.0,4970.4,1025.28,207.1,2571.765,1016.06,-2984.82,1.0,2984.82,301.41,2984.82,1016.06,2.17,-4999.8,1923.0,4999.8,1442.25,2.6,4173.433,7.759,-4983.7,305.0,4983.7,1657.675,16.34,2366.381,70.515,-4991.4,45.0,4991.4,548.55,110.92,3173.153,51.731,-4957.33,67.0,4957.33,738.276,73.99,3465.946,9.504,-4987.8,326.0,4987.8,453.14,15.3,3098.21,9.975,-4991.2,272.0,4991.2,54.4,18.35,2713.108,73.102,-4955.84,32.0,4955.84,874.24,154.87,2339.272,13.581,-4995.76,308.0,4995.76,43.12,16.22,4182.95,50.376,-4971.4,70.0,4971.4,810.25,71.02,3526.334,32.349,-4987.84,88.0,4987.84,423.28,56.68,2846.738,9.038,-4993.2,584.0,4993.2,1950.56,8.55,5277.984,24.356,-4987.98,81.0,4987.98,1050.3,61.58,1972.816,42.032,-4995.0,75.0,4995.0,496.5,66.6,3152.395,23.968,-4989.6,168.0,4989.6,312.48,29.7,4026.693,2.15,-4999.32,3086.0,4999.32,8795.099,1.62,6634.9,107.776,-4840.56,27.0,4840.56,660.42,179.28,2909.954,2.715,-4997.7,1851.0,4997.7,166.59,2.7,5025.047,6.31,-4990.86,466.0,4990.86,629.1,10.71,2940.46,15.642,-4984.44,292.0,4984.44,-143.08,17.07,4567.37,5.24,-4994.88,516.0,4994.88,1909.2,9.68,2703.84,14.595,-4998.0,196.0,4998.0,574.28,25.5,2860.566,40.872,-4994.97,167.0,4994.97,709.75,29.91,6825.58,9.61,-4986.32,314.0,4986.32,835.24,15.88,3017.54,3.38,-4999.28,1976.0,4999.28,-1758.64,2.53,6678.88,10.6,-4993.211,413.0,4993.211,-408.87,12.09,4377.8,8.45,-4999.47,537.0,4999.47,531.63,9.31,4537.65
2019-01-04,24.013,-4978.82,106.0,4978.82,1121.48,46.97,2545.347,36.088,-4992.24,33.0,4992.24,1121.257,151.28,1190.916,98.935,-4704.84,14.0,4704.84,785.82,336.06,1385.091,7.321,-4996.11,259.0,4996.11,427.35,19.29,1896.037,137.95,-4775.82,14.0,4775.82,1038.24,341.13,1931.3,43.722,-4993.56,99.0,4993.56,764.28,50.44,4328.44,36.872,-4952.64,84.0,4952.64,1001.28,58.96,3097.273,50.0,-4957.26,74.0,4957.26,2059.42,66.99,3699.992,92.658,-4873.45,29.0,4873.45,1211.62,168.05,2687.087,44.448,-4937.4,52.0,4937.4,407.16,94.95,2311.289,39.775,-4965.09,87.0,4965.09,402.81,57.07,3460.403,139.75,-4920.63,31.0,4920.63,2325.93,158.73,4332.25,31.599,-4974.2,85.0,4974.2,267.75,58.52,2685.954,40.674,-4950.15,61.0,4950.15,367.83,81.15,2481.086,12.898,-4996.08,514.0,4996.08,1506.02,9.72,6629.427,42.525,-4976.58,82.0,4976.58,1114.38,60.69,3487.054,317.823,-4938.12,22.0,4938.12,71.72,224.46,6992.097,97.509,-4944.4,40.0,4944.4,778.967,123.61,3900.35,1078.07,-2977.04,1.0,2977.04,294.43,2977.04,1078.07,109.839,-4970.4,24.0,4970.4,1025.28,207.1,2636.13,1070.71,-2984.82,1.0,2984.82,301.41,2984.82,1070.71,2.272,-4999.8,1923.0,4999.8,1442.25,2.6,4369.83,8.089,-4983.7,305.0,4983.7,1657.675,16.34,2467.018,73.786,-4991.4,45.0,4991.4,548.55,110.92,3320.352,52.79,-4957.33,67.0,4957.33,738.276,73.99,3536.941,9.984,-4987.8,326.0,4987.8,453.14,15.3,3254.715,10.337,-4991.2,272.0,4991.2,54.4,18.35,2811.647,76.347,-4955.84,32.0,4955.84,874.24,154.87,2443.09,13.642,-4995.76,308.0,4995.76,43.12,16.22,4201.686,51.247,-4971.4,70.0,4971.4,810.25,71.02,3587.288,34.107,-4987.84,88.0,4987.84,423.28,56.68,3001.378,9.45,-4993.2,584.0,4993.2,1950.56,8.55,5518.606,25.365,-4987.98,81.0,4987.98,1050.3,61.58,2054.561,42.759,-4995.0,75.0,4995.0,496.5,66.6,3206.909,25.06,-4989.6,168.0,4989.6,312.48,29.7,4210.145,2.24,-4999.32,3086.0,4999.32,8795.099,1.62,6912.64,112.552,-4840.56,27.0,4840.56,660.42,179.28,3038.891,2.847,-4997.7,1851.0,4997.7,166.59,2.7,5270.571,6.59,-4990.86,466.0,4990.86,629.1,10.71,3070.94,16.145,-4984.44,292.0,4984.44,-143.08,17.07,4714.45,5.8,-4994.88,516.0,4994.88,1909.2,9.68,2992.8,15.14,-4998.0,196.0,4998.0,574.28,25.5,2967.487,43.153,-4994.97,167.0,4994.97,709.75,29.91,7206.542,9.89,-4986.32,314.0,4986.32,835.24,15.88,3105.46,3.4,-4999.28,1976.0,4999.28,-1758.64,2.53,6718.4,10.6,-4993.211,413.0,4993.211,-408.87,12.09,4377.8,8.46,-4999.47,537.0,4999.47,531.63,9.31,4543.02
2019-01-07,23.994,-4978.82,106.0,4978.82,1121.48,46.97,2543.357,36.008,-4992.24,33.0,4992.24,1121.257,151.28,1188.265,99.061,-4704.84,14.0,4704.84,785.82,336.06,1386.857,7.511,-4996.11,259.0,4996.11,427.35,19.29,1945.315,138.05,-4775.82,14.0,4775.82,1038.24,341.13,1932.7,43.439,-4993.56,99.0,4993.56,764.28,50.44,4300.456,37.083,-4952.64,84.0,4952.64,1001.28,58.96,3115.002,50.435,-4957.26,74.0,4957.26,2059.42,66.99,3732.206,92.723,-4873.45,29.0,4873.45,1211.62,168.05,2688.955,45.152,-4937.4,52.0,4937.4,407.16,94.95,2347.906,40.043,-4965.09,87.0,4965.09,402.81,57.07,3483.784,143.1,-4920.63,31.0,4920.63,2325.93,158.73,4436.1,32.576,-4974.2,85.0,4974.2,267.75,58.52,2768.958,40.961,-4950.15,61.0,4950.15,367.83,81.15,2498.624,13.16,-4996.08,514.0,4996.08,1506.02,9.72,6764.171,42.325,-4976.58,82.0,4976.58,1114.38,60.69,3470.672,318.823,-4938.12,22.0,4938.12,71.72,224.46,7014.115,98.199,-4944.4,40.0,4944.4,778.967,123.61,3927.944,1075.92,-2977.04,1.0,2977.04,294.43,2977.04,1075.92,109.594,-4970.4,24.0,4970.4,1025.28,207.1,2630.259,1068.39,-2984.82,1.0,2984.82,301.41,2984.82,1068.39,2.298,-4999.8,1923.0,4999.8,1442.25,2.6,4418.929,8.164,-4983.7,305.0,4983.7,1657.675,16.34,2490.02,73.751,-4991.4,45.0,4991.4,548.55,110.92,3318.79,52.79,-4957.33,67.0,4957.33,738.276,73.99,3536.941,10.055,-4987.8,326.0,4987.8,453.14,15.3,3277.901,10.442,-4991.2,272.0,4991.2,54.4,18.35,2840.114,76.769,-4955.84,32.0,4955.84,874.24,154.87,2456.604,13.634,-4995.76,308.0,4995.76,43.12,16.22,4199.346,50.985,-4971.4,70.0,4971.4,810.25,71.02,3568.932,35.509,-4987.84,88.0,4987.84,423.28,56.68,3124.785,9.485,-4993.2,584.0,4993.2,1950.56,8.55,5539.528,25.738,-4987.98,81.0,4987.98,1050.3,61.58,2084.76,43.193,-4995.0,75.0,4995.0,496.5,66.6,3239.491,25.528,-4989.6,168.0,4989.6,312.48,29.7,4288.766,2.27,-4999.32,3086.0,4999.32,8795.099,1.62,7005.22,114.009,-4840.56,27.0,4840.56,660.42,179.28,3078.232,2.786,-4997.7,1851.0,4997.7,166.59,2.7,5155.994,6.8,-4990.86,466.0,4990.86,629.1,10.71,3168.8,16.226,-4984.44,292.0,4984.44,-143.08,17.07,4738.088,6.28,-4994.88,516.0,4994.88,1909.2,9.68,3240.48,15.781,-4998.0,196.0,4998.0,574.28,25.5,3093.005,44.598,-4994.97,167.0,4994.97,709.75,29.91,7447.82,10.0,-4986.32,314.0,4986.32,835.24,15.88,3140.0,3.47,-4999.28,1976.0,4999.28,-1758.64,2.53,6856.72,10.66,-4993.211,413.0,4993.211,-408.87,12.09,4402.58,9.23,-4999.47,537.0,4999.47,531.63,9.31,4956.51
2019-01-08,23.947,-4978.82,106.0,4978.82,1121.48,46.97,2538.382,36.694,-4992.24,33.0,4992.24,1121.257,151.28,1210.917,99.78,-4704.84,14.0,4704.84,785.82,336.06,1396.913,7.583,-4996.11,259.0,4996.11,427.35,19.29,1964.088,142.53,-4775.82,14.0,4775.82,1038.24,341.13,1995.42,43.348,-4993.56,99.0,4993.56,764.28,50.44,4291.43,37.23,-4952.64,84.0,4952.64,1001.28,58.96,3127.336,50.299,-4957.26,74.0,4957.26,2059.42,66.99,3722.14,92.548,-4873.45,29.0,4873.45,1211.62,168.05,2683.885,45.561,-4937.4,52.0,4937.4,407.16,94.95,2369.183,40.368,-4965.09,87.0,4965.09,402.81,57.07,3512.003,146.79,-4920.63,31.0,4920.63,2325.93,158.73,4550.49,33.003,-4974.2,85.0,4974.2,267.75,58.52,2805.222,41.479,-4950.15,61.0,4950.15,367.83,81.15,2530.193,13.282,-4996.08,514.0,4996.08,1506.02,9.72,6827.051,42.598,-4976.58,82.0,4976.58,1114.38,60.69,3493.011,330.892,-4938.12,22.0,4938.12,71.72,224.46,7279.623,99.595,-4944.4,40.0,4944.4,778.967,123.61,3983.795,1085.37,-2977.04,1.0,2977.04,294.43,2977.04,1085.37,109.766,-4970.4,24.0,4970.4,1025.28,207.1,2634.39,1076.28,-2984.82,1.0,2984.82,301.41,2984.82,1076.28,2.306,-4999.8,1923.0,4999.8,1442.25,2.6,4435.295,8.202,-4983.7,305.0,4983.7,1657.675,16.34,2501.521,74.185,-4991.4,45.0,4991.4,548.55,110.92,3338.312,52.726,-4957.33,67.0,4957.33,738.276,73.99,3532.657,10.153,-4987.8,326.0,4987.8,453.14,15.3,3309.782,10.466,-4991.2,272.0,4991.2,54.4,18.35,2846.683,76.807,-4955.84,32.0,4955.84,874.24,154.87,2457.832,13.535,-4995.76,308.0,4995.76,43.12,16.22,4168.897,51.361,-4971.4,70.0,4971.4,810.25,71.02,3595.253,36.963,-4987.84,88.0,4987.84,423.28,56.68,3252.762,9.602,-4993.2,584.0,4993.2,1950.56,8.55,5607.531,25.763,-4987.98,81.0,4987.98,1050.3,61.58,2086.842,43.578,-4995.0,75.0,4995.0,496.5,66.6,3268.315,26.134,-4989.6,168.0,4989.6,312.48,29.7,4390.513,2.19,-4999.32,3086.0,4999.32,8795.099,1.62,6758.34,114.977,-4840.56,27.0,4840.56,660.42,179.28,3104.374,2.794,-4997.7,1851.0,4997.7,166.59,2.7,5172.362,6.78,-4990.86,466.0,4990.86,629.1,10.71,3159.48,16.442,-4984.44,292.0,4984.44,-143.08,17.07,4801.123,6.31,-4994.88,516.0,4994.88,1909.2,9.68,3255.96,15.931,-4998.0,196.0,4998.0,574.28,25.5,3122.448,45.89,-4994.97,167.0,4994.97,709.75,29.91,7663.697,10.0,-4986.32,314.0,4986.32,835.24,15.88,3140.0,3.45,-4999.28,1976.0,4999.28,-1758.64,2.53,6817.2,10.2,-4993.211,413.0,4993.211,-408.87,12.09,4212.6,7.52,-4999.47,537.0,4999.47,531.63,9.31,4038.24
2019-01-09,24.182,-4978.82,106.0,4978.82,1121.48,46.97,2563.258,37.318,-4992.24,33.0,4992.24,1121.257,151.28,1231.481,101.206,-4704.84,14.0,4704.84,785.82,336.06,1416.888,7.9,-4996.11,259.0,4996.11,427.35,19.29,2046.218,144.23,-4775.82,14.0,4775.82,1038.24,341.13,2019.22,43.585,-4993.56,99.0,4993.56,764.28,50.44,4314.899,37.772,-4952.64,84.0,4952.64,1001.28,58.96,3172.816,51.134,-4957.26,74.0,4957.26,2059.42,66.99,3783.885,92.391,-4873.45,29.0,4873.45,1211.62,168.05,2679.348,45.466,-4937.4,52.0,4937.4,407.16,94.95,2364.235,40.145,-4965.09,87.0,4965.09,402.81,57.07,3492.653,151.92,-4920.63,31.0,4920.63,2325.93,158.73,4709.52,33.353,-4974.2,85.0,4974.2,267.75,58.52,2835.039,42.006,-4950.15,61.0,4950.15,367.83,81.15,2562.346,13.649,-4996.08,514.0,4996.08,1506.02,9.72,7015.694,43.052,-4976.58,82.0,4976.58,1114.38,60.69,3530.241,334.098,-4938.12,22.0,4938.12,71.72,224.46,7350.167,100.31,-4944.4,40.0,4944.4,778.967,123.61,4012.387,1081.65,-2977.04,1.0,2977.04,294.43,2977.04,1081.65,109.458,-4970.4,24.0,4970.4,1025.28,207.1,2626.997,1074.66,-2984.82,1.0,2984.82,301.41,2984.82,1074.66,2.306,-4999.8,1923.0,4999.8,1442.25,2.6,4435.295,8.447,-4983.7,305.0,4983.7,1657.675,16.34,2576.28,75.382,-4991.4,45.0,4991.4,548.55,110.92,3392.193,53.274,-4957.33,67.0,4957.33,738.276,73.99,3569.379,10.073,-4987.8,326.0,4987.8,453.14,15.3,3283.697,10.434,-4991.2,272.0,4991.2,54.4,18.35,2837.924,77.335,-4955.84,32.0,4955.84,874.24,154.87,2474.726,13.528,-4995.76,308.0,4995.76,43.12,16.22,4166.556,50.911,-4971.4,70.0,4971.4,810.25,71.02,3563.737,37.907,-4987.84,88.0,4987.84,423.28,56.68,3335.795,9.871,-4993.2,584.0,4993.2,1950.56,8.55,5764.458,26.22,-4987.98,81.0,4987.98,1050.3,61.58,2123.81,44.58,-4995.0,75.0,4995.0,496.5,66.6,3343.506,26.336,-4989.6,168.0,4989.6,312.48,29.7,4424.429,2.26,-4999.32,3086.0,4999.32,8795.099,1.62,6974.36,115.55,-4840.56,27.0,4840.56,660.42,179.28,3119.856,2.812,-4997.7,1851.0,4997.7,166.59,2.7,5205.099,6.73,-4990.86,466.0,4990.86,629.1,10.71,3136.18,16.622,-4984.44,292.0,4984.44,-143.08,17.07,4853.651,6.57,-4994.88,516.0,4994.88,1909.2,9.68,3390.12,16.01,-4998.0,196.0,4998.0,574.28,25.5,3137.944,46.765,-4994.97,167.0,4994.97,709.75,29.91,7809.735,9.99,-4986.32,314.0,4986.32,835.24,15.88,3136.86,3.5,-4999.28,1976.0,4999.28,-1758.64,2.53,6916.0,10.2,-4993.211,413.0,4993.211,-408.87,12.09,4212.6,7.63,-4999.47,537.0,4999.47,531.63,9.31,4097.31
