date,TAL_adj_close,TAL_cashflow,TAL_cml_units,TAL_cml_cost,TAL_gain_loss,TAL_avg_price,TAL_mktvalue
2020-05-04,49.59,-4997.58,978.0,4997.58,21046.56,5.11,48499.02
2020-05-05,52.09,-4997.58,978.0,4997.58,21046.56,5.11,50944.02
2020-05-06,51.69,-4997.58,978.0,4997.58,21046.56,5.11,50552.819
2020-05-07,53.19,-4997.58,978.0,4997.58,21046.56,5.11,52019.819
2020-05-08,54.8,-4997.58,978.0,4997.58,21046.56,5.11,53594.399
2020-05-11,54.13,-4997.58,978.0,4997.58,21046.56,5.11,52939.141
2020-05-12,54.17,-4997.58,978.0,4997.58,21046.56,5.11,52978.258
2020-05-13,54.39,-4997.58,978.0,4997.58,21046.56,5.11,53193.419
2020-05-14,53.77,-4997.58,978.0,4997.58,21046.56,5.11,52587.06
2020-05-15,54.0,-4997.58,978.0,4997.58,21046.56,5.11,52812.0
2020-05-18,55.01,-4997.58,978.0,4997.58,21046.56,5.11,53799.778
2020-05-19,55.94,-4997.58,978.0,4997.58,21046.56,5.11,54709.319
2020-05-20,54.6,-4997.58,978.0,4997.58,21046.56,5.11,53398.799
2020-05-21,54.66,-4997.58,978.0,4997.58,21046.56,5.11,53457.48
2020-05-22,53.3,-4997.58,978.0,4997.58,21046.56,5.11,52127.399
2020-05-26,57.32,-4997.58,978.0,4997.58,21046.56,5.11,56058.96
2020-05-27,55.98,-4997.58,978.0,4997.58,21046.56,5.11,54748.44
2020-05-28,55.54,-4997.58,978.0,4997.58,21046.56,5.11,54318.121
2020-05-29,56.46,-4997.58,978.0,4997.58,21046.56,5.11,55217.879
2020-06-01,61.03,-4997.58,978.0,4997.58,21046.56,5.11,59687.339
2020-06-02,61.79,-4997.58,978.0,4997.58,21046.56,5.11,60430.621
2020-06-03,64.39,-4997.58,978.0,4997.58,21046.56,5.11,62973.419
2020-06-04,63.26,-4997.58,978.0,4997.58,21046.56,5.11,61868.278
2020-06-05,65.84,-4997.58,978.0,4997.58,21046.56,5.11,64391.516
2020-06-08,65.85,-4997.58,978.0,4997.58,21046.56,5.11,64401.299
2020-06-09,65.58,-4997.58,978.0,4997.58,21046.56,5.11,64137.242
2020-06-10,65.54,-4997.58,978.0,4997.58,21046.56,5.11,64098.121
2020-06-11,63.04,-4997.58,978.0,4997.58,21046.56,5.11,61653.121
2020-06-12,63.71,-4997.58,978.0,4997.58,21046.56,5.11,62308.379
2020-06-15,64.84,-4997.58,978.0,4997.58,21046.56,5.11,63413.516
2020-06-16,62.42,-4997.58,978.0,4997.58,21046.56,5.11,61046.758
2020-06-17,64.16,-4997.58,978.0,4997.58,21046.56,5.11,62748.484
2020-06-18,64.58,-4997.58,978.0,4997.58,21046.56,5.11,63159.242
2020-06-19,67.05,-4997.58,978.0,4997.58,21046.56,5.11,65574.903
2020-06-22,66.76,-4997.58,978.0,4997.58,21046.56,5.11,65291.282
2020-06-23,67.6,-4997.58,978.0,4997.58,21046.56,5.11,66112.799
2020-06-24,67.55,-4997.58,978.0,4997.58,21046.56,5.11,66063.903
2020-06-25,67.93,-4997.58,978.0,4997.58,21046.56,5.11,66435.54
2020-06-26,68.33,-4997.58,978.0,4997.58,21046.56,5.11,66826.742
2020-06-29,67.44,-4997.58,978.0,4997.58,21046.56,5.11,65956.322
2020-06-30,68.38,-4997.58,978.0,4997.58,21046.56,5.11,66875.637
2020-07-01,69.95,-4997.58,978.0,4997.58,21046.56,5.11,68411.097
2020-07-02,72.93,-4997.58,978.0,4997.58,21046.56,5.11,71325.54
2020-07-06,74.15,-4997.58,978.0,4997.58,21046.56,5.11,72518.701
2020-07-07,70.85,-4997.58,978.0,4997.58,21046.56,5.11,69291.299
2020-07-08,73.09,-4997.58,978.0,4997.58,21046.56,5.11,71482.016
2020-07-09,76.39,-4997.58,978.0,4997.58,21046.56,5.11,74709.419
2020-07-10,73.56,-4997.58,978.0,4997.58,21046.56,5.11,71941.678
2020-07-13,73.18,-4997.58,978.0,4997.58,21046.56,5.11,71570.04
2020-07-14,71.95,-4997.58,978.0,4997.58,21046.56,5.11,70367.097
2020-07-15,74.05,-4997.58,978.0,4997.58,21046.56,5.11,72420.903
2020-07-16,72.64,-4997.58,978.0,4997.58,21046.56,5.11,71041.919
2020-07-17,73.76,-4997.58,978.0,4997.58,21046.56,5.11,72137.282
2020-07-20,77.04,-4997.58,978.0,4997.58,21046.56,5.11,75345.121
2020-07-21,78.45,-4997.58,978.0,4997.58,21046.56,5.11,76724.097
2020-07-22,78.31,-4997.58,978.0,4997.58,21046.56,5.11,76587.178
2020-07-23,74.31,-4997.58,978.0,4997.58,21046.56,5.11,72675.178
2020-07-24,75.74,-4997.58,978.0,4997.58,21046.56,5.11,74073.718
2020-07-27,78.5,-4997.58,978.0,4997.58,21046.56,5.11,76773.0
2020-07-28,78.69,-4997.58,978.0,4997.58,21046.56,5.11,76958.822
2020-07-29,78.47,-4997.58,978.0,4997.58,21046.56,5.11,76743.661
2020-07-30,78.0,-4997.58,978.0,4997.58,21046.56,5.11,76284.0
2020-07-31,78.17,-4997.58,978.0,4997.58,21046.56,5.11,76450.258
2020-08-03,80.97,-4997.58,978.0,4997.58,21046.56,5.11,79188.661
2020-08-04,78.84,-4997.58,978.0,4997.58,21046.56,5.11,77105.516
2020-08-05,82.02,-4997.58,978.0,4997.58,21046.56,5.11,80215.557
2020-08-06,81.3,-4997.58,978.0,4997.58,21046.56,5.11,79511.403
2020-08-07,76.58,-4997.58,978.0,4997.58,21046.56,5.11,74895.242
2020-08-10,74.0,-4997.58,978.0,4997.58,21046.56,5.11,72372.0
2020-08-11,74.89,-4997.58,978.0,4997.58,21046.56,5.11,73242.419
2020-08-12,75.57,-4997.58,978.0,4997.58,21046.56,5.11,73907.46
2020-08-13,77.11,-4997.58,978.0,4997.58,21046.56,5.11,75413.581
2020-08-14,73.58,-4997.58,978.0,4997.58,21046.56,5.11,71961.242
2020-08-17,76.6,-4997.58,978.0,4997.58,21046.56,5.11,74914.799
2020-08-18,77.62,-4997.58,978.0,4997.58,21046.56,5.11,75912.363
2020-08-19,74.09,-4997.58,978.0,4997.58,21046.56,5.11,72460.016
2020-08-20,72.98,-4997.58,978.0,4997.58,21046.56,5.11,71374.443
2020-08-21,74.09,-4997.58,978.0,4997.58,21046.56,5.11,72460.016
2020-08-24,74.56,-4997.58,978.0,4997.58,21046.56,5.11,72919.678
2020-08-25,76.62,-4997.58,978.0,4997.58,21046.56,5.11,74934.363
2020-08-26,76.78,-4997.58,978.0,4997.58,21046.56,5.11,75090.839
2020-08-27,76.43,-4997.58,978.0,4997.58,21046.56,5.11,74748.54
2020-08-28,76.93,-4997.58,978.0,4997.58,21046.56,5.11,75237.54
2020-08-31,73.81,-4997.58,978.0,4997.58,21046.56,5.11,72186.178
2020-09-01,78.2,-4997.58,978.0,4997.58,21046.56,5.11,76479.597
2020-09-02,79.81,-4997.58,978.0,4997.58,21046.56,5.11,78054.178
2020-09-03,75.83,-4997.58,978.0,4997.58,21046.56,5.11,74161.742
2020-09-04,75.13,-4997.58,978.0,4997.58,21046.56,5.11,73477.137
2020-09-08,72.65,-4997.58,978.0,4997.58,21046.56,5.11,71051.701
2020-09-09,74.28,-4997.58,978.0,4997.58,21046.56,5.11,72645.839
2020-09-10,71.82,-4997.58,978.0,4997.58,21046.56,5.11,70239.96
2020-09-11,72.98,-4997.58,978.0,4997.58,21046.56,5.11,71374.443
2020-09-14,75.05,-4997.58,978.0,4997.58,21046.56,5.11,73398.903
2020-09-15,75.44,-4997.58,978.0,4997.58,21046.56,5.11,73780.322
2020-09-16,75.25,-4997.58,978.0,4997.58,21046.56,5.11,73594.5
2020-09-17,75.74,-4997.58,978.0,4997.58,21046.56,5.11,74073.718
2020-09-18,75.67,-4997.58,978.0,4997.58,21046.56,5.11,74005.258
2020-09-21,73.05,-4997.58,978.0,4997.58,21046.56,5.11,71442.903
2020-09-22,73.71,-4997.58,978.0,4997.58,21046.56,5.11,72088.379
2020-09-23,73.82,-4997.58,978.0,4997.58,21046.56,5.11,72195.96
2020-09-24,72.78,-4997.58,978.0,4997.58,21046.56,5.11,71178.839
2020-09-25,72.08,-4997.58,978.0,4997.58,21046.56,5.11,70494.242
2020-09-28,74.28,-4997.58,978.0,4997.58,21046.56,5.11,72645.839
2020-09-29,74.73,-4997.58,978.0,4997.58,21046.56,5.11,73085.943
2020-09-30,76.04,-4997.58,978.0,4997.58,21046.56,5.11,74367.121
2020-10-01,76.74,-4997.58,978.0,4997.58,21046.56,5.11,75051.718
2020-10-02,75.67,-4997.58,978.0,4997.58,21046.56,5.11,74005.258
2020-10-05,76.43,-4997.58,978.0,4997.58,21046.56,5.11,74748.54
2020-10-06,76.93,-4997.58,978.0,4997.58,21046.56,5.11,75237.54
2020-10-07,79.76,-4997.58,978.0,4997.58,21046.56,5.11,78005.282
2020-10-08,78.58,-4997.58,978.0,4997.58,21046.56,5.11,76851.242
2020-10-09,79.38,-4997.58,978.0,4997.58,21046.56,5.11,77633.637
2020-10-12,79.11,-4997.58,978.0,4997.58,21046.56,5.11,77369.581
2020-10-13,79.57,-4997.58,978.0,4997.58,21046.56,5.11,77819.46
2020-10-14,80.26,-4997.58,978.0,4997.58,21046.56,5.11,78494.282
2020-10-15,80.01,-4997.58,978.0,4997.58,21046.56,5.11,78249.782
2020-10-16,79.73,-4997.58,978.0,4997.58,21046.56,5.11,77975.943
2020-10-19,78.32,-4997.58,978.0,4997.58,21046.56,5.11,76596.96
2020-10-20,80.32,-4997.58,978.0,4997.58,21046.56,5.11,78552.96
2020-10-21,74.92,-4997.58,978.0,4997.58,21046.56,5.11,73271.758
2020-10-22,66.34,-4997.58,978.0,4997.58,21046.56,5.11,64880.516
2020-10-23,70.31,-4997.58,978.0,4997.58,21046.56,5.11,68763.178
2020-10-26,69.4,-4997.58,978.0,4997.58,21046.56,5.11,67873.201
2020-10-27,66.56,-4997.58,978.0,4997.58,21046.56,5.11,65095.678
2020-10-28,66.52,-4997.58,978.0,4997.58,21046.56,5.11,65056.557
2020-10-29,67.01,-4997.58,978.0,4997.58,21046.56,5.11,65535.782
2020-10-30,66.46,-4997.58,978.0,4997.58,21046.56,5.11,64997.879
2020-11-02,66.34,-4997.58,978.0,4997.58,21046.56,5.11,64880.516
2020-11-03,66.86,-4997.58,978.0,4997.58,21046.56,5.11,65389.081
2020-11-04,70.97,-4997.58,978.0,4997.58,21046.56,5.11,69408.661
2020-11-05,70.98,-4997.58,978.0,4997.58,21046.56,5.11,69418.443
2020-11-06,71.23,-4997.58,978.0,4997.58,21046.56,5.11,69662.943
2020-11-09,71.32,-4997.58,978.0,4997.58,21046.56,5.11,69750.96
2020-11-10,70.06,-4997.58,978.0,4997.58,21046.56,5.11,68518.678
2020-11-11,69.11,-4997.58,978.0,4997.58,21046.56,5.11,67589.581
2020-11-12,71.88,-4997.58,978.0,4997.58,21046.56,5.11,70298.637
2020-11-13,74.59,-4997.58,978.0,4997.58,21046.56,5.11,72949.016
2020-11-16,75.18,-4997.58,978.0,4997.58,21046.56,5.11,73526.04
2020-11-17,74.01,-4997.58,978.0,4997.58,21046.56,5.11,72381.782
2020-11-18,73.73,-4997.58,978.0,4997.58,21046.56,5.11,72107.943
2020-11-19,74.75,-4997.58,978.0,4997.58,21046.56,5.11,73105.5
2020-11-20,74.44,-4997.58,978.0,4997.58,21046.56,5.11,72802.322
2020-11-23,73.36,-4997.58,978.0,4997.58,21046.56,5.11,71746.081
2020-11-24,73.8,-4997.58,978.0,4997.58,21046.56,5.11,72176.403
2020-11-25,73.85,-4997.58,978.0,4997.58,21046.56,5.11,72225.299
2020-11-27,73.11,-4997.58,978.0,4997.58,21046.56,5.11,71501.581
2020-11-30,70.06,-4997.58,978.0,4997.58,21046.56,5.11,68518.678
2020-12-01,71.11,-4997.58,978.0,4997.58,21046.56,5.11,69545.581
2020-12-02,70.01,-4997.58,978.0,4997.58,21046.56,5.11,68469.782
2020-12-03,70.39,-4997.58,978.0,4997.58,21046.56,5.11,68841.419
2020-12-04,71.21,-4997.58,978.0,4997.58,21046.56,5.11,69643.379
2020-12-07,71.13,-4997.58,978.0,4997.58,21046.56,5.11,69565.137
2020-12-08,69.04,-4997.58,978.0,4997.58,21046.56,5.11,67521.121
2020-12-09,67.84,-4997.58,978.0,4997.58,21046.56,5.11,66347.516
2020-12-10,68.52,-4997.58,978.0,4997.58,21046.56,5.11,67012.557
2020-12-11,67.44,-4997.58,978.0,4997.58,21046.56,5.11,65956.322
2020-12-14,67.99,-4997.58,978.0,4997.58,21046.56,5.11,66494.218
2020-12-15,69.13,-4997.58,978.0,4997.58,21046.56,5.11,67609.137
2020-12-16,69.71,-4997.58,978.0,4997.58,21046.56,5.11,68176.379
2020-12-17,69.26,-4997.58,978.0,4997.58,21046.56,5.11,67736.282
2020-12-18,70.01,-4997.58,978.0,4997.58,21046.56,5.11,68469.782
2020-12-21,69.67,-4997.58,978.0,4997.58,21046.56,5.11,68137.258
2020-12-22,68.89,-4997.58,978.0,4997.58,21046.56,5.11,67374.419
2020-12-23,68.86,-4997.58,978.0,4997.58,21046.56,5.11,67345.081
2020-12-24,69.71,-4997.58,978.0,4997.58,21046.56,5.11,68176.379
2020-12-28,68.0,-4997.58,978.0,4997.58,21046.56,5.11,66504.0
2020-12-29,68.6,-4997.58,978.0,4997.58,21046.56,5.11,67090.799
2020-12-30,71.76,-4997.58,978.0,4997.58,21046.56,5.11,70181.282
2020-12-31,71.51,-4997.58,978.0,4997.58,21046.56,5.11,69936.782
2021-01-04,69.22,-4997.58,978.0,4997.58,21046.56,5.11,67697.161
2021-01-05,68.88,-4997.58,978.0,4997.58,21046.56,5.11,67364.637
2021-01-06,66.78,-4997.58,978.0,4997.58,21046.56,5.11,65310.839
2021-01-07,65.11,-4997.58,978.0,4997.58,21046.56,5.11,63677.581
2021-01-08,67.82,-4997.58,978.0,4997.58,21046.56,5.11,66327.96
2021-01-11,66.51,-4997.58,978.0,4997.58,21046.56,5.11,65046.782
2021-01-12,65.51,-4997.58,978.0,4997.58,21046.56,5.11,64068.782
2021-01-13,65.81,-4997.58,978.0,4997.58,21046.56,5.11,64362.178
2021-01-14,65.1,-4997.58,978.0,4997.58,21046.56,5.11,63667.799
2021-01-15,65.6,-4997.58,978.0,4997.58,21046.56,5.11,64156.799
2021-01-19,68.33,-4997.58,978.0,4997.58,21046.56,5.11,66826.742
2021-01-20,67.74,-4997.58,978.0,4997.58,21046.56,5.11,66249.718
2021-01-21,78.04,-4997.58,978.0,4997.58,21046.56,5.11,76323.121
2021-01-22,76.0,-4997.58,978.0,4997.58,21046.56,5.11,74328.0
2021-01-25,78.65,-4997.58,978.0,4997.58,21046.56,5.11,76919.701
2021-01-26,78.8,-4997.58,978.0,4997.58,21046.56,5.11,77066.403
2021-01-27,78.38,-4997.58,978.0,4997.58,21046.56,5.11,76655.637
2021-01-28,75.14,-4997.58,978.0,4997.58,21046.56,5.11,73486.919
2021-01-29,76.88,-4997.58,978.0,4997.58,21046.56,5.11,75188.637
2021-02-01,76.6,-4997.58,978.0,4997.58,21046.56,5.11,74914.799
2021-02-02,81.17,-4997.58,978.0,4997.58,21046.56,5.11,79384.258
2021-02-03,78.59,-4997.58,978.0,4997.58,21046.56,5.11,76861.016
2021-02-04,79.4,-4997.58,978.0,4997.58,21046.56,5.11,77653.201
2021-02-05,80.37,-4997.58,978.0,4997.58,21046.56,5.11,78601.863
2021-02-08,79.92,-4997.58,978.0,4997.58,21046.56,5.11,78161.758
2021-02-09,84.98,-4997.58,978.0,4997.58,21046.56,5.11,83110.443
2021-02-10,87.29,-4997.58,978.0,4997.58,21046.56,5.11,85369.621
2021-02-11,87.64,-4997.58,978.0,4997.58,21046.56,5.11,85711.919
2021-02-12,89.1,-4997.58,978.0,4997.58,21046.56,5.11,87139.799
2021-02-16,87.51,-4997.58,978.0,4997.58,21046.56,5.11,85584.782
2021-02-17,85.7,-4997.58,978.0,4997.58,21046.56,5.11,83814.597
2021-02-18,86.58,-4997.58,978.0,4997.58,21046.56,5.11,84675.242
2021-02-19,90.15,-4997.58,978.0,4997.58,21046.56,5.11,88166.701
2021-02-22,84.83,-4997.58,978.0,4997.58,21046.56,5.11,82963.742
2021-02-23,83.66,-4997.58,978.0,4997.58,21046.56,5.11,81819.484
2021-02-24,81.34,-4997.58,978.0,4997.58,21046.56,5.11,79550.516
2021-02-25,77.67,-4997.58,978.0,4997.58,21046.56,5.11,75961.258
2021-02-26,77.54,-4997.58,978.0,4997.58,21046.56,5.11,75834.121
2021-03-01,79.79,-4997.58,978.0,4997.58,21046.56,5.11,78034.621
2021-03-02,78.48,-4997.58,978.0,4997.58,21046.56,5.11,76753.443
2021-03-03,76.4,-4997.58,978.0,4997.58,21046.56,5.11,74719.201
2021-03-04,75.12,-4997.58,978.0,4997.58,21046.56,5.11,73467.363
2021-03-05,76.04,-4997.58,978.0,4997.58,21046.56,5.11,74367.121
2021-03-08,68.84,-4997.58,978.0,4997.58,21046.56,5.11,67325.516
2021-03-09,75.75,-4997.58,978.0,4997.58,21046.56,5.11,74083.5
2021-03-10,66.93,-4997.58,978.0,4997.58,21046.56,5.11,65457.54
2021-03-11,68.53,-4997.58,978.0,4997.58,21046.56,5.11,67022.339
2021-03-12,70.2,-4997.58,978.0,4997.58,21046.56,5.11,68655.597
2021-03-15,69.94,-4997.58,978.0,4997.58,21046.56,5.11,68401.322
2021-03-16,70.33,-4997.58,978.0,4997.58,21046.56,5.11,68782.742
2021-03-17,67.38,-4997.58,978.0,4997.58,21046.56,5.11,65897.637
2021-03-18,65.77,-4997.58,978.0,4997.58,21046.56,5.11,64323.057
2021-03-19,65.75,-4997.58,978.0,4997.58,21046.56,5.11,64303.5
2021-03-22,65.02,-4997.58,978.0,4997.58,21046.56,5.11,63589.557
2021-03-23,63.41,-4997.58,978.0,4997.58,21046.56,5.11,62014.98
2021-03-24,61.08,-4997.58,978.0,4997.58,21046.56,5.11,59736.242
2021-03-25,60.72,-4997.58,978.0,4997.58,21046.56,5.11,59384.161
2021-03-26,56.2,-4997.58,978.0,4997.58,21046.56,5.11,54963.601
2021-03-29,52.09,-4997.58,978.0,4997.58,21046.56,5.11,50944.02
2021-03-30,53.42,-4997.58,978.0,4997.58,21046.56,5.11,52244.758
2021-03-31,53.85,-4997.58,978.0,4997.58,21046.56,5.11,52665.299
2021-04-01,56.31,-4997.58,978.0,4997.58,21046.56,5.11,55071.181
2021-04-05,54.81,-4997.58,978.0,4997.58,21046.56,5.11,53604.181
2021-04-06,58.45,-4997.58,978.0,4997.58,21046.56,5.11,57164.101
2021-04-07,58.19,-4997.58,978.0,4997.58,21046.56,5.11,56909.819
2021-04-08,58.12,-4997.58,978.0,4997.58,21046.56,5.11,56841.359
2021-04-09,58.51,-4997.58,978.0,4997.58,21046.56,5.11,57222.778
2021-04-12,58.46,-4997.58,978.0,4997.58,21046.56,5.11,57173.879
2021-04-13,58.87,-4997.58,978.0,4997.58,21046.56,5.11,57574.859
2021-04-14,57.96,-4997.58,978.0,4997.58,21046.56,5.11,56684.879
2021-04-15,57.16,-4997.58,978.0,4997.58,21046.56,5.11,55902.48
2021-04-16,59.36,-4997.58,978.0,4997.58,21046.56,5.11,58054.081
2021-04-19,60.76,-4997.58,978.0,4997.58,21046.56,5.11,59423.278
2021-04-20,62.64,-4997.58,978.0,4997.58,21046.56,5.11,61261.919
2021-04-21,63.0,-4997.58,978.0,4997.58,21046.56,5.11,61614.0
2021-04-22,61.64,-4997.58,978.0,4997.58,21046.56,5.11,60283.919
2021-04-23,61.06,-4997.58,978.0,4997.58,21046.56,5.11,59716.681
2021-04-26,62.75,-4997.58,978.0,4997.58,21046.56,5.11,61369.5
2021-04-27,61.51,-4997.58,978.0,4997.58,21046.56,5.11,60156.778
2021-04-28,62.26,-4997.58,978.0,4997.58,21046.56,5.11,60890.278
2021-04-29,58.64,-4997.58,978.0,4997.58,21046.56,5.11,57349.919
2021-04-30,56.95,-4997.58,978.0,4997.58,21046.56,5.11,55697.101
2021-05-03,56.14,-4997.58,978.0,4997.58,21046.56,5.11,54904.919
2021-05-04,56.23,-4997.58,978.0,4997.58,21046.56,5.11,54992.94
2021-05-05,54.19,-4997.58,978.0,4997.58,21046.56,5.11,52997.819
2021-05-06,55.44,-4997.58,978.0,4997.58,21046.56,5.11,54220.319
2021-05-07,56.07,-4997.58,978.0,4997.58,21046.56,5.11,54836.46
2021-05-10,54.21,-4997.58,978.0,4997.58,21046.56,5.11,53017.379
2021-05-11,53.14,-4997.58,978.0,4997.58,21046.56,5.11,51970.919
2021-05-12,52.04,-4997.58,978.0,4997.58,21046.56,5.11,50895.121
2021-05-13,46.25,-4997.58,978.0,4997.58,21046.56,5.11,45232.5
2021-05-14,48.74,-4997.58,978.0,4997.58,21046.56,5.11,47667.722
2021-05-17,47.61,-4997.58,978.0,4997.58,21046.56,5.11,46562.581
2021-05-18,46.41,-4997.58,978.0,4997.58,21046.56,5.11,45388.98
2021-05-19,45.75,-4997.58,978.0,4997.58,21046.56,5.11,44743.5
2021-05-20,47.94,-4997.58,978.0,4997.58,21046.56,5.11,46885.319
2021-05-21,42.93,-4997.58,978.0,4997.58,21046.56,5.11,41985.54
2021-05-24,35.57,-4997.58,978.0,4997.58,21046.56,5.11,34787.46
2021-05-25,42.14,-4997.58,978.0,4997.58,21046.56,5.11,41212.919
2021-05-26,39.47,-4997.58,978.0,4997.58,21046.56,5.11,38601.661
2021-05-27,39.32,-4997.58,978.0,4997.58,21046.56,5.11,38454.96
2021-05-28,39.97,-4997.58,978.0,4997.58,21046.56,5.11,39090.661
2021-06-01,40.51,-4997.58,978.0,4997.58,21046.56,5.11,39618.778
2021-06-02,38.31,-4997.58,978.0,4997.58,21046.56,5.11,37467.181
2021-06-03,33.27,-4997.58,978.0,4997.58,21046.56,5.11,32538.06
2021-06-04,30.0,-4997.58,978.0,4997.58,21046.56,5.11,29340.0
2021-06-07,28.07,-4997.58,978.0,4997.58,21046.56,5.11,27452.46
2021-06-08,28.05,-4997.58,978.0,4997.58,21046.56,5.11,27432.899
2021-06-09,28.85,-4997.58,978.0,4997.58,21046.56,5.11,28215.3
2021-06-10,31.07,-4997.58,978.0,4997.58,21046.56,5.11,30386.46
2021-06-11,29.23,-4997.58,978.0,4997.58,21046.56,5.11,28586.94
2021-06-14,29.82,-4997.58,978.0,4997.58,21046.56,5.11,29163.96
2021-06-15,28.85,-4997.58,978.0,4997.58,21046.56,5.11,28215.3
2021-06-16,23.97,-4997.58,978.0,4997.58,21046.56,5.11,23442.659
2021-06-17,20.62,-4997.58,978.0,4997.58,21046.56,5.11,20166.361
2021-06-18,22.38,-4997.58,978.0,4997.58,21046.56,5.11,21887.639
2021-06-21,23.25,-4997.58,978.0,4997.58,21046.56,5.11,22738.5
2021-06-22,22.77,-4997.58,978.0,4997.58,21046.56,5.11,22269.06
2021-06-23,23.44,-4997.58,978.0,4997.58,21046.56,5.11,22924.321
2021-06-24,25.42,-4997.58,978.0,4997.58,21046.56,5.11,24860.76
2021-06-25,24.87,-4997.58,978.0,4997.58,21046.56,5.11,24322.861
2021-06-28,24.5,-4997.58,978.0,4997.58,21046.56,5.11,23961.0
2021-06-29,25.42,-4997.58,978.0,4997.58,21046.56,5.11,24860.76
2021-06-30,25.23,-4997.58,978.0,4997.58,21046.56,5.11,24674.94
2021-07-01,23.4,-4997.58,978.0,4997.58,21046.56,5.11,22885.2
2021-07-02,21.39,-4997.58,978.0,4997.58,21046.56,5.11,20919.419
2021-07-06,20.79,-4997.58,978.0,4997.58,21046.56,5.11,20332.621
2021-07-07,19.41,-4997.58,978.0,4997.58,21046.56,5.11,18982.98
2021-07-08,19.51,-4997.58,978.0,4997.58,21046.56,5.11,19080.78
2021-07-09,21.22,-4997.58,978.0,4997.58,21046.56,5.11,20753.159
2021-07-12,20.39,-4997.58,978.0,4997.58,21046.56,5.11,19941.419
2021-07-13,21.52,-4997.58,978.0,4997.58,21046.56,5.11,21046.56
2021-07-14,22.44,-4997.58,978.0,4997.58,21046.56,5.11,21946.321
2021-07-15,21.94,-4997.58,978.0,4997.58,21046.56,5.11,21457.321
2021-07-16,19.85,-4997.58,978.0,4997.58,21046.56,5.11,19413.3
2021-07-19,18.7,-4997.58,978.0,4997.58,21046.56,5.11,18288.601
2021-07-20,19.18,-4997.58,978.0,4997.58,21046.56,5.11,18758.04
2021-07-21,21.33,-4997.58,978.0,4997.58,21046.56,5.11,20860.74
2021-07-22,20.52,-4997.58,978.0,4997.58,21046.56,5.11,20068.56
2021-07-23,6.0,-4997.58,978.0,4997.58,21046.56,5.11,5868.0
2021-07-26,4.4,-4997.58,978.0,4997.58,21046.56,5.11,4303.2
2021-07-27,5.51,-4997.58,978.0,4997.58,21046.56,5.11,5388.78
2021-07-28,6.4,-4997.58,978.0,4997.58,21046.56,5.11,6259.2
2021-07-29,5.87,-4997.58,978.0,4997.58,21046.56,5.11,5740.86
2021-07-30,6.07,-4997.58,978.0,4997.58,21046.56,5.11,5936.46
2021-08-02,5.84,-4997.58,978.0,4997.58,21046.56,5.11,5711.52
2021-08-03,5.99,-4997.58,978.0,4997.58,21046.56,5.11,5858.22
2021-08-04,5.7,-4997.58,978.0,4997.58,21046.56,5.11,5574.6
2021-08-05,5.93,-4997.58,978.0,4997.58,21046.56,5.11,5799.54
2021-08-06,5.84,-4997.58,978.0,4997.58,21046.56,5.11,5711.52
2021-08-09,6.45,-4997.58,978.0,4997.58,21046.56,5.11,6308.1
2021-08-10,6.3,-4997.58,978.0,4997.58,21046.56,5.11,6161.4
2021-08-11,5.97,-4997.58,978.0,4997.58,21046.56,5.11,5838.66
2021-08-12,5.67,-4997.58,978.0,4997.58,21046.56,5.11,5545.26
2021-08-13,5.48,-4997.58,978.0,4997.58,21046.56,5.11,5359.44
2021-08-16,5.2,-4997.58,978.0,4997.58,21046.56,5.11,5085.6
2021-08-17,5.21,-4997.58,978.0,4997.58,21046.56,5.11,5095.38
2021-08-18,5.29,-4997.58,978.0,4997.58,21046.56,5.11,5173.62
2021-08-19,5.07,-4997.58,978.0,4997.58,21046.56,5.11,4958.46
2021-08-20,5.13,-4997.58,978.0,4997.58,21046.56,5.11,5017.14
2021-08-23,4.8,-4997.58,978.0,4997.58,21046.56,5.11,4694.4
2021-08-24,5.6,-4997.58,978.0,4997.58,21046.56,5.11,5476.8
2021-08-25,5.19,-4997.58,978.0,4997.58,21046.56,5.11,5075.82
2021-08-26,4.92,-4997.58,978.0,4997.58,21046.56,5.11,4811.76
2021-08-27,4.8,-4997.58,978.0,4997.58,21046.56,5.11,4694.4
2021-08-30,5.04,-4997.58,978.0,4997.58,21046.56,5.11,4929.12
2021-08-31,5.32,-4997.58,978.0,4997.58,21046.56,5.11,5202.96
2021-09-01,5.32,-4997.58,978.0,4997.58,21046.56,5.11,5202.96
2021-09-02,5.15,-4997.58,978.0,4997.58,21046.56,5.11,5036.7
2021-09-03,5.12,-4997.58,978.0,4997.58,21046.56,5.11,5007.36
2021-09-07,5.73,-4997.58,978.0,4997.58,21046.56,5.11,5603.94
2021-09-08,5.31,-4997.58,978.0,4997.58,21046.56,5.11,5193.18
2021-09-09,5.4,-4997.58,978.0,4997.58,21046.56,5.11,5281.2
2021-09-10,4.96,-4997.58,978.0,4997.58,21046.56,5.11,4850.88
2021-09-13,4.86,-4997.58,978.0,4997.58,21046.56,5.11,4753.08
2021-09-14,4.67,-4997.58,978.0,4997.58,21046.56,5.11,4567.26
2021-09-15,4.39,-4997.58,978.0,4997.58,21046.56,5.11,4293.42
2021-09-16,4.48,-4997.58,978.0,4997.58,21046.56,5.11,4381.44
2021-09-17,4.62,-4997.58,978.0,4997.58,21046.56,5.11,4518.36
