date,WETF_adj_close,WETF_cashflow,WETF_cml_units,WETF_cml_cost,WETF_gain_loss,WETF_avg_price,WETF_mktvalue,IMOS_adj_close,IMOS_cashflow,IMOS_cml_units,IMOS_cml_cost,IMOS_gain_loss,IMOS_avg_price,IMOS_mktvalue,DYSL_adj_close,DYSL_cashflow,DYSL_cml_units,DYSL_cml_cost,DYSL_gain_loss,DYSL_avg_price,DYSL_mktvalue,LXFR_adj_close,LXFR_cashflow,LXFR_cml_units,LXFR_cml_cost,LXFR_gain_loss,LXFR_avg_price,LXFR_mktvalue,DMTK_adj_close,DMTK_cashflow,DMTK_cml_units,DMTK_cml_cost,DMTK_gain_loss,DMTK_avg_price,DMTK_mktvalue,COOP_adj_close,COOP_cashflow,COOP_cml_units,COOP_cml_cost,COOP_gain_loss,COOP_avg_price,COOP_mktvalue,GLBD_adj_close,GLBD_cashflow,GLBD_cml_units,GLBD_cml_cost,GLBD_gain_loss,GLBD_avg_price,GLBD_mktvalue,KDOZF_adj_close,KDOZF_cashflow,KDOZF_cml_units,KDOZF_cml_cost,KDOZF_gain_loss,KDOZF_avg_price,KDOZF_mktvalue,MMNT_adj_close,MMNT_cashflow,MMNT_cml_units,MMNT_cml_cost,MMNT_gain_loss,MMNT_avg_price,MMNT_mktvalue,SCND_adj_close,SCND_cashflow,SCND_cml_units,SCND_cml_cost,SCND_gain_loss,SCND_avg_price,SCND_mktvalue
2020-06-26,3.084,-5000.0,1119.362,5000.0,0.0,4.467,3451.717,20.219,-10000.0,250.454,5000.0,438.874,19.964,5063.927,0.8,-5000.0,4545.454,5000.0,0.0,1.1,3636.364,12.444,-15000.0,344.737,5000.0,35.632,14.504,4289.861,14.58,-10000.0,382.555,5000.0,97.5,13.07,5577.659,12.06,-10000.0,380.517,5000.0,4659.9,13.14,4589.041,0.32,-5000.0,14285.715,5000.0,0.0,0.35,4571.429,0.25,-10000.0,20000.0,5000.0,1249.95,0.25,5000.0,0.18,-15000.0,18518.518,5000.0,5749.54,0.27,3333.333,8.4,-5000.0,509.684,5000.0,0.0,9.81,4281.345
2020-06-29,3.277,-5000.0,1119.362,5000.0,0.0,4.467,3668.125,20.456,-10000.0,250.454,5000.0,438.874,19.964,5123.288,1.13,-10000.0,4424.779,5000.0,136.35,1.13,5000.0,13.401,-15000.0,344.737,5000.0,35.632,14.504,4619.852,13.64,-10000.0,382.555,5000.0,97.5,13.07,5218.057,12.33,-10000.0,380.517,5000.0,4659.9,13.14,4691.781,0.32,-5000.0,14285.715,5000.0,0.0,0.35,4571.429,0.25,-10000.0,20000.0,5000.0,1249.95,0.25,5000.0,0.18,-15000.0,18518.518,5000.0,5749.54,0.27,3333.333,8.4,-5000.0,509.684,5000.0,0.0,9.81,4281.345
2020-06-30,3.354,-5000.0,1119.362,5000.0,0.0,4.467,3754.689,20.666,-10000.0,250.454,5000.0,438.874,19.964,5175.799,1.13,-10000.0,4424.779,5000.0,136.35,1.13,5000.0,13.545,-15000.0,344.737,5000.0,35.632,14.504,4669.35,13.23,-10000.0,382.555,5000.0,97.5,13.07,5061.209,12.44,-10000.0,380.517,5000.0,4659.9,13.14,4733.637,0.265,-5000.0,14285.715,5000.0,0.0,0.35,3785.714,0.25,-10000.0,20000.0,5000.0,1249.95,0.25,5000.0,0.18,-15000.0,18518.518,5000.0,5749.54,0.27,3333.333,8.4,-5000.0,509.684,5000.0,0.0,9.81,4281.345
2020-07-01,3.325,-5000.0,1119.362,5000.0,0.0,4.467,3722.227,20.53,-10000.0,250.454,5000.0,438.874,19.964,5141.794,1.13,-10000.0,4424.779,5000.0,136.35,1.13,5000.0,12.97,-15000.0,344.737,5000.0,35.632,14.504,4471.356,14.33,-10000.0,382.555,5000.0,97.5,13.07,5482.02,11.95,-10000.0,380.517,5000.0,4659.9,13.14,4547.184,0.265,-5000.0,14285.715,5000.0,0.0,0.35,3785.714,0.25,-10000.0,20000.0,5000.0,1249.95,0.25,5000.0,0.18,-15000.0,18518.518,5000.0,5749.54,0.27,3333.333,8.4,-5000.0,509.684,5000.0,0.0,9.81,4281.345
2020-07-02,3.316,-5000.0,1119.362,5000.0,0.0,4.467,3711.407,20.963,-10000.0,250.454,5000.0,438.874,19.964,5250.322,1.12,-10000.0,4424.779,5000.0,136.35,1.13,4955.752,13.143,-15000.0,344.737,5000.0,35.632,14.504,4530.754,13.87,-10000.0,382.555,5000.0,97.5,13.07,5306.044,11.78,-10000.0,380.517,5000.0,4659.9,13.14,4482.496,0.52,-5000.0,14285.715,5000.0,0.0,0.35,7428.571,0.25,-10000.0,20000.0,5000.0,1249.95,0.25,5000.0,0.18,-15000.0,18518.518,5000.0,5749.54,0.27,3333.333,8.4,-5000.0,509.684,5000.0,0.0,9.81,4281.345
2020-07-06,3.712,-5000.0,1119.362,5000.0,0.0,4.467,4155.044,21.839,-10000.0,250.454,5000.0,438.874,19.964,5469.789,1.12,-10000.0,4424.779,5000.0,136.35,1.13,4955.752,13.286,-15000.0,344.737,5000.0,35.632,14.504,4580.253,13.54,-10000.0,382.555,5000.0,97.5,13.07,5179.801,11.84,-10000.0,380.517,5000.0,4659.9,13.14,4505.327,0.52,-5000.0,14285.715,5000.0,0.0,0.35,7428.571,0.25,-10000.0,20000.0,5000.0,1249.95,0.25,5000.0,0.267,-15000.0,18518.518,5000.0,5749.54,0.27,4944.444,8.4,-5000.0,509.684,5000.0,0.0,9.81,4281.345
2020-07-07,3.615,-5000.0,1119.362,5000.0,0.0,4.467,4046.84,21.57,-10000.0,250.454,5000.0,438.874,19.964,5402.26,1.12,-10000.0,4424.779,5000.0,136.35,1.13,4955.752,13.018,-15000.0,344.737,5000.0,35.632,14.504,4487.855,13.48,-10000.0,382.555,5000.0,97.5,13.07,5156.848,11.57,-10000.0,380.517,5000.0,4659.9,13.14,4402.587,0.52,-5000.0,14285.715,5000.0,0.0,0.35,7428.571,0.25,-10000.0,20000.0,5000.0,1249.95,0.25,5000.0,0.267,-15000.0,18518.518,5000.0,5749.54,0.27,4944.444,8.4,-5000.0,509.684,5000.0,0.0,9.81,4281.345
2020-07-08,3.528,-5000.0,1119.362,5000.0,0.0,4.467,3949.457,21.397,-10000.0,250.454,5000.0,438.874,19.964,5358.849,1.12,-10000.0,4424.779,5000.0,136.35,1.13,4955.752,12.453,-15000.0,344.737,5000.0,35.632,14.504,4293.162,13.38,-10000.0,382.555,5000.0,97.5,13.07,5118.592,12.06,-10000.0,380.517,5000.0,4659.9,13.14,4589.041,0.52,-5000.0,14285.715,5000.0,0.0,0.35,7428.571,0.25,-10000.0,20000.0,5000.0,1249.95,0.25,5000.0,0.267,-15000.0,18518.518,5000.0,5749.54,0.27,4944.444,8.4,-5000.0,509.684,5000.0,0.0,9.81,4281.345
2020-07-09,3.287,-5000.0,1119.362,5000.0,0.0,4.467,3678.946,21.271,-10000.0,250.454,5000.0,438.874,19.964,5327.497,1.12,-10000.0,4424.779,5000.0,136.35,1.13,4955.752,11.994,-15000.0,344.737,5000.0,35.632,14.504,4134.766,12.39,-10000.0,382.555,5000.0,97.5,13.07,4739.863,11.88,-10000.0,380.517,5000.0,4659.9,13.14,4520.548,0.518,-5000.0,14285.715,5000.0,0.0,0.35,7400.0,0.22,-10000.0,20000.0,5000.0,1249.95,0.25,4400.0,0.267,-15000.0,18518.518,5000.0,5749.54,0.27,4944.444,8.4,-5000.0,509.684,5000.0,0.0,9.81,4281.345
2020-07-10,3.364,-5000.0,1119.362,5000.0,0.0,4.467,3765.509,21.242,-10000.0,250.454,5000.0,438.874,19.964,5320.261,1.09,-10000.0,4424.779,5000.0,136.35,1.13,4823.009,12.444,-15000.0,344.737,5000.0,35.632,14.504,4289.861,12.12,-10000.0,382.555,5000.0,97.5,13.07,4636.572,12.04,-10000.0,380.517,5000.0,4659.9,13.14,4581.431,0.518,-5000.0,14285.715,5000.0,0.0,0.35,7400.0,0.22,-10000.0,20000.0,5000.0,1249.95,0.25,4400.0,0.239,-15000.0,18518.518,5000.0,5749.54,0.27,4425.926,9.5,-5000.0,509.684,5000.0,0.0,9.81,4841.998
2020-07-13,3.306,-5000.0,1119.362,5000.0,0.0,4.467,3700.587,20.848,-10000.0,250.454,5000.0,438.874,19.964,5221.381,1.08,-10000.0,4424.779,5000.0,136.35,1.13,4778.761,12.578,-15000.0,344.737,5000.0,35.632,14.504,4336.06,11.62,-10000.0,382.555,5000.0,97.5,13.07,4445.295,11.92,-10000.0,380.517,5000.0,4659.9,13.14,4535.769,0.23,-5000.0,14285.715,5000.0,0.0,0.35,3285.714,0.18,-10000.0,20000.0,5000.0,1249.95,0.25,3600.0,0.151,-15000.0,18518.518,5000.0,5749.54,0.27,2796.296,9.99,-5000.0,509.684,5000.0,0.0,9.81,5091.743
2020-07-14,3.248,-5000.0,1119.362,5000.0,0.0,4.467,3635.664,20.848,-10000.0,250.454,5000.0,438.874,19.964,5221.381,1.08,-10000.0,4424.779,5000.0,136.35,1.13,4778.761,12.798,-15000.0,344.737,5000.0,35.632,14.504,4411.958,11.41,-10000.0,382.555,5000.0,97.5,13.07,4364.958,12.18,-10000.0,380.517,5000.0,4659.9,13.14,4634.703,0.52,-5000.0,14285.715,5000.0,0.0,0.35,7428.571,0.23,-10000.0,20000.0,5000.0,1249.95,0.25,4600.0,0.151,-15000.0,18518.518,5000.0,5749.54,0.27,2796.296,9.99,-5000.0,509.684,5000.0,0.0,9.81,5091.743
2020-07-15,3.615,-5000.0,1119.362,5000.0,0.0,4.467,4046.84,20.78,-10000.0,250.454,5000.0,438.874,19.964,5204.499,1.08,-10000.0,4424.779,5000.0,136.35,1.13,4778.761,13.123,-15000.0,344.737,5000.0,35.632,14.504,4524.154,11.6,-10000.0,382.555,5000.0,97.5,13.07,4437.644,12.89,-10000.0,380.517,5000.0,4659.9,13.14,4904.871,0.52,-5000.0,14285.715,5000.0,0.0,0.35,7428.571,0.23,-10000.0,20000.0,5000.0,1249.95,0.25,4600.0,0.122,-15000.0,18518.518,5000.0,5749.54,0.27,2259.259,9.99,-5000.0,509.684,5000.0,0.0,9.81,5091.743
2020-07-16,3.606,-10000.0,1386.715,5000.0,-963.668,3.606,5000.0,20.703,-10000.0,250.454,5000.0,438.874,19.964,5185.205,1.08,-10000.0,4424.779,5000.0,136.35,1.13,4778.761,13.051,-15000.0,344.737,5000.0,35.632,14.504,4499.177,11.19,-10000.0,382.555,5000.0,97.5,13.07,4280.796,12.73,-10000.0,380.517,5000.0,4659.9,13.14,4843.988,0.52,-5000.0,14285.715,5000.0,0.0,0.35,7428.571,0.23,-10000.0,20000.0,5000.0,1249.95,0.25,4600.0,0.22,-15000.0,18518.518,5000.0,5749.54,0.27,4074.074,9.99,-5000.0,509.684,5000.0,0.0,9.81,5091.743
2020-07-17,3.586,-10000.0,1386.715,5000.0,-963.668,3.606,4973.19,20.222,-10000.0,250.454,5000.0,438.874,19.964,5064.619,1.08,-10000.0,4424.779,5000.0,136.35,1.13,4778.761,12.964,-15000.0,344.737,5000.0,35.632,14.504,4469.205,11.21,-10000.0,382.555,5000.0,97.5,13.07,4288.447,13.23,-10000.0,380.517,5000.0,4659.9,13.14,5034.246,0.52,-5000.0,14285.715,5000.0,0.0,0.35,7428.571,0.18,-10000.0,20000.0,5000.0,1249.95,0.25,3600.0,0.21,-15000.0,18518.518,5000.0,5749.54,0.27,3888.889,9.99,-5000.0,509.684,5000.0,0.0,9.81,5091.743
2020-07-20,3.441,-10000.0,1386.715,5000.0,-963.668,3.606,4772.118,20.588,-10000.0,250.454,5000.0,438.874,19.964,5156.264,1.08,-10000.0,4424.779,5000.0,136.35,1.13,4778.761,12.81,-15000.0,344.737,5000.0,35.632,14.504,4415.921,10.75,-10000.0,382.555,5000.0,97.5,13.07,4112.471,13.01,-10000.0,380.517,5000.0,4659.9,13.14,4950.533,0.52,-5000.0,14285.715,5000.0,0.0,0.35,7428.571,0.18,-10000.0,20000.0,5000.0,1249.95,0.25,3600.0,0.21,-15000.0,18518.518,5000.0,5749.54,0.27,3888.889,9.99,-5000.0,509.684,5000.0,0.0,9.81,5091.743
2020-07-21,3.48,-10000.0,1386.715,5000.0,-963.668,3.606,4825.737,20.79,-10000.0,250.454,5000.0,438.874,19.964,5206.91,1.08,-10000.0,4424.779,5000.0,136.35,1.13,4778.761,12.974,-15000.0,344.737,5000.0,35.632,14.504,4472.535,10.56,-10000.0,382.555,5000.0,97.5,13.07,4039.786,13.09,-10000.0,380.517,5000.0,4659.9,13.14,4980.974,0.52,-5000.0,14285.715,5000.0,0.0,0.35,7428.571,0.18,-10000.0,20000.0,5000.0,1249.95,0.25,3600.0,0.21,-15000.0,18518.518,5000.0,5749.54,0.27,3888.889,9.45,-5000.0,509.684,5000.0,0.0,9.81,4816.513
2020-07-22,3.586,-10000.0,1386.715,5000.0,-963.668,3.606,4973.19,21.127,-10000.0,250.454,5000.0,438.874,19.964,5291.321,1.08,-10000.0,4424.779,5000.0,136.35,1.13,4778.761,12.578,-15000.0,344.737,5000.0,35.632,14.504,4335.995,10.78,-10000.0,382.555,5000.0,97.5,13.07,4123.948,13.4,-10000.0,380.517,5000.0,4659.9,13.14,5098.934,0.52,-5000.0,14285.715,5000.0,0.0,0.35,7428.571,0.18,-10000.0,20000.0,5000.0,1249.95,0.25,3600.0,0.218,-15000.0,18518.518,5000.0,5749.54,0.27,4037.037,8.06,-5000.0,509.684,5000.0,0.0,9.81,4108.053
2020-07-23,3.548,-10000.0,1386.715,5000.0,-963.668,3.606,4919.571,20.53,-10000.0,250.454,5000.0,438.874,19.964,5141.794,1.08,-10000.0,4424.779,5000.0,136.35,1.13,4778.761,12.607,-15000.0,344.737,5000.0,35.632,14.504,4345.986,10.28,-10000.0,382.555,5000.0,97.5,13.07,3932.67,13.33,-10000.0,380.517,5000.0,4659.9,13.14,5072.298,0.52,-5000.0,14285.715,5000.0,0.0,0.35,7428.571,0.18,-10000.0,20000.0,5000.0,1249.95,0.25,3600.0,0.218,-15000.0,18518.518,5000.0,5749.54,0.27,4037.037,9.35,-5000.0,509.684,5000.0,0.0,9.81,4765.545
2020-07-24,3.47,-10000.0,1386.715,5000.0,-963.668,3.606,4812.332,20.366,-10000.0,250.454,5000.0,438.874,19.964,5100.795,1.08,-10000.0,4424.779,5000.0,136.35,1.13,4778.761,12.5,-15000.0,344.737,5000.0,35.632,14.504,4309.352,10.13,-10000.0,382.555,5000.0,97.5,13.07,3875.287,13.21,-10000.0,380.517,5000.0,4659.9,13.14,5026.636,0.52,-5000.0,14285.715,5000.0,0.0,0.35,7428.571,0.19,-10000.0,20000.0,5000.0,1249.95,0.25,3800.0,0.218,-15000.0,18518.518,5000.0,5749.54,0.27,4037.037,8.8,-5000.0,509.684,5000.0,0.0,9.81,4485.219
2020-07-27,3.48,-10000.0,1386.715,5000.0,-963.668,3.606,4825.737,20.722,-10000.0,250.454,5000.0,438.874,19.964,5190.028,1.08,-10000.0,4424.779,5000.0,136.35,1.13,4778.761,12.616,-15000.0,344.737,5000.0,35.632,14.504,4349.316,10.14,-10000.0,382.555,5000.0,97.5,13.07,3879.113,13.48,-10000.0,380.517,5000.0,4659.9,13.14,5129.376,0.23,-5000.0,14285.715,5000.0,0.0,0.35,3285.714,0.16,-10000.0,20000.0,5000.0,1249.95,0.25,3200.0,0.22,-15000.0,18518.518,5000.0,5749.54,0.27,4074.074,8.0,-5000.0,509.684,5000.0,0.0,9.81,4077.472
2020-07-28,3.364,-10000.0,1386.715,5000.0,-963.668,3.606,4664.879,19.798,-10000.0,250.454,5000.0,438.874,19.964,4958.503,1.08,-10000.0,4424.779,5000.0,136.35,1.13,4778.761,12.945,-15000.0,344.737,5000.0,35.632,14.504,4462.545,10.19,-10000.0,382.555,5000.0,97.5,13.07,3898.24,14.03,-10000.0,380.517,5000.0,4659.9,13.14,5338.66,0.25,-5000.0,14285.715,5000.0,0.0,0.35,3571.429,0.19,-10000.0,20000.0,5000.0,1249.95,0.25,3800.0,0.218,-15000.0,18518.518,5000.0,5749.54,0.27,4037.037,8.0,-5000.0,509.684,5000.0,0.0,9.81,4077.472
2020-07-29,3.441,-10000.0,1386.715,5000.0,-963.668,3.606,4772.118,20.568,-10000.0,250.454,5000.0,438.874,19.964,5151.441,1.01,-10000.0,4424.779,5000.0,136.35,1.13,4469.027,13.032,-15000.0,344.737,5000.0,35.632,14.504,4492.517,9.95,-10000.0,382.555,5000.0,97.5,13.07,3806.427,14.45,-10000.0,380.517,5000.0,4659.9,13.14,5498.478,0.348,-5000.0,14285.715,5000.0,0.0,0.35,4971.429,0.16,-10000.0,20000.0,5000.0,1249.95,0.25,3200.0,0.2,-15000.0,18518.518,5000.0,5749.54,0.27,3703.704,8.0,-5000.0,509.684,5000.0,0.0,9.81,4077.472
