date,EC_adj_close,EC_cashflow,EC_cml_units,EC_cml_cost,EC_gain_loss,EC_avg_price,EC_mktvalue
2019-03-15,17.605,-4995.9,390.0,4995.9,1591.2,12.81,6866.139
2019-03-18,18.322,-4995.9,390.0,4995.9,1591.2,12.81,7145.537
2019-03-19,18.454,-4995.9,390.0,4995.9,1591.2,12.81,7196.921
2019-03-20,18.783,-4995.9,390.0,4995.9,1591.2,12.81,7325.38
2019-03-21,18.964,-4995.9,390.0,4995.9,1591.2,12.81,7396.032
2019-03-22,17.91,-4995.9,390.0,4995.9,1591.2,12.81,6984.964
2019-03-25,17.869,-4995.9,390.0,4995.9,1591.2,12.81,6968.906
2019-03-26,18.231,-4995.9,390.0,4995.9,1591.2,12.81,7110.211
2019-03-27,17.597,-4995.9,390.0,4995.9,1591.2,12.81,6862.927
2019-03-28,17.498,-4995.9,390.0,4995.9,1591.2,12.81,6824.389
2019-03-29,17.655,-4995.9,390.0,4995.9,1591.2,12.81,6885.408
2019-04-01,18.017,-4995.9,390.0,4995.9,1591.2,12.81,7026.713
2019-04-02,17.984,-4995.9,390.0,4995.9,1591.2,12.81,7013.868
2019-04-03,17.976,-4995.9,390.0,4995.9,1591.2,12.81,7010.656
2019-04-04,17.622,-4995.9,390.0,4995.9,1591.2,12.81,6872.562
2019-04-05,17.77,-4995.9,390.0,4995.9,1591.2,12.81,6930.369
2019-04-08,18.091,-4995.9,390.0,4995.9,1591.2,12.81,7055.616
2019-04-09,17.795,-4995.9,390.0,4995.9,1591.2,12.81,6940.002
2019-04-10,18.001,-4995.9,390.0,4995.9,1591.2,12.81,7020.29
2019-04-11,17.556,-4995.9,390.0,4995.9,1591.2,12.81,6846.87
2019-04-12,17.293,-4995.9,390.0,4995.9,1591.2,12.81,6744.102
2019-04-15,16.93,-4995.9,390.0,4995.9,1591.2,12.81,6602.797
2019-04-16,16.996,-4995.9,390.0,4995.9,1591.2,12.81,6628.49
2019-04-17,16.733,-4995.9,390.0,4995.9,1591.2,12.81,6525.722
2019-04-18,16.387,-4995.9,390.0,4995.9,1591.2,12.81,6390.84
2019-04-22,17.136,-4995.9,390.0,4995.9,1591.2,12.81,6683.085
2019-04-23,17.184,-4995.9,390.0,4995.9,1591.2,12.81,6701.72
2019-04-24,16.697,-4995.9,390.0,4995.9,1591.2,12.81,6511.918
2019-04-25,16.715,-4995.9,390.0,4995.9,1591.2,12.81,6518.819
2019-04-26,16.441,-4995.9,390.0,4995.9,1591.2,12.81,6411.84
2019-04-29,16.379,-4995.9,390.0,4995.9,1591.2,12.81,6387.684
2019-04-30,16.361,-4995.9,390.0,4995.9,1591.2,12.81,6380.783
2019-05-01,15.989,-4995.9,390.0,4995.9,1591.2,12.81,6235.843
2019-05-02,15.963,-4995.9,390.0,4995.9,1591.2,12.81,6225.491
2019-05-03,16.016,-4995.9,390.0,4995.9,1591.2,12.81,6246.196
2019-05-06,15.839,-4995.9,390.0,4995.9,1591.2,12.81,6177.176
2019-05-07,15.547,-4995.9,390.0,4995.9,1591.2,12.81,6063.296
2019-05-08,15.989,-4995.9,390.0,4995.9,1591.2,12.81,6235.843
2019-05-09,16.449,-4995.9,390.0,4995.9,1591.2,12.81,6415.292
2019-05-10,16.494,-4995.9,390.0,4995.9,1591.2,12.81,6432.546
2019-05-13,16.184,-4995.9,390.0,4995.9,1591.2,12.81,6311.764
2019-05-14,16.334,-4995.9,390.0,4995.9,1591.2,12.81,6370.429
2019-05-15,16.423,-4995.9,390.0,4995.9,1591.2,12.81,6404.938
2019-05-16,16.6,-4995.9,390.0,4995.9,1591.2,12.81,6473.958
2019-05-17,16.396,-4995.9,390.0,4995.9,1591.2,12.81,6394.586
2019-05-20,16.131,-4995.9,390.0,4995.9,1591.2,12.81,6291.057
2019-05-21,16.37,-4995.9,390.0,4995.9,1591.2,12.81,6384.233
2019-05-22,16.122,-4995.9,390.0,4995.9,1591.2,12.81,6287.607
2019-05-23,15.45,-4995.9,390.0,4995.9,1591.2,12.81,6025.336
2019-05-24,15.812,-4995.9,390.0,4995.9,1591.2,12.81,6166.824
2019-05-28,14.697,-4995.9,390.0,4995.9,1591.2,12.81,5732.006
2019-05-29,15.087,-4995.9,390.0,4995.9,1591.2,12.81,5883.847
2019-05-30,14.812,-4995.9,390.0,4995.9,1591.2,12.81,5776.868
2019-05-31,14.503,-4995.9,390.0,4995.9,1591.2,12.81,5656.085
2019-06-03,14.883,-4995.9,390.0,4995.9,1591.2,12.81,5804.476
2019-06-04,15.175,-4995.9,390.0,4995.9,1591.2,12.81,5918.357
2019-06-05,14.795,-4995.9,390.0,4995.9,1591.2,12.81,5769.967
2019-06-06,14.928,-4995.9,390.0,4995.9,1591.2,12.81,5821.731
2019-06-07,15.476,-4995.9,390.0,4995.9,1591.2,12.81,6035.689
2019-06-10,15.361,-4995.9,390.0,4995.9,1591.2,12.81,5990.826
2019-06-11,15.202,-4995.9,390.0,4995.9,1591.2,12.81,5928.71
2019-06-12,14.697,-4995.9,390.0,4995.9,1591.2,12.81,5732.006
2019-06-13,15.034,-4995.9,390.0,4995.9,1591.2,12.81,5863.142
2019-06-14,14.998,-4995.9,390.0,4995.9,1591.2,12.81,5849.339
2019-06-17,15.175,-4995.9,390.0,4995.9,1591.2,12.81,5918.357
2019-06-18,15.635,-4995.9,390.0,4995.9,1591.2,12.81,6097.806
2019-06-19,15.919,-4995.9,390.0,4995.9,1591.2,12.81,6208.236
2019-06-20,16.441,-4995.9,390.0,4995.9,1591.2,12.81,6411.84
2019-06-21,16.573,-4995.9,390.0,4995.9,1591.2,12.81,6463.605
2019-06-24,16.582,-4995.9,390.0,4995.9,1591.2,12.81,6467.056
2019-06-25,16.564,-4995.9,390.0,4995.9,1591.2,12.81,6460.154
2019-06-26,16.609,-4995.9,390.0,4995.9,1591.2,12.81,6477.409
2019-06-27,16.281,-4995.9,390.0,4995.9,1591.2,12.81,6349.724
2019-06-28,16.184,-4995.9,390.0,4995.9,1591.2,12.81,6311.764
2019-07-01,16.564,-4995.9,390.0,4995.9,1591.2,12.81,6460.154
2019-07-02,16.016,-4995.9,390.0,4995.9,1591.2,12.81,6246.196
2019-07-03,16.211,-4995.9,390.0,4995.9,1591.2,12.81,6322.117
2019-07-05,16.6,-4995.9,390.0,4995.9,1591.2,12.81,6473.958
2019-07-08,16.529,-4995.9,390.0,4995.9,1591.2,12.81,6446.351
2019-07-09,16.556,-4995.9,390.0,4995.9,1591.2,12.81,6456.703
2019-07-10,16.972,-4995.9,390.0,4995.9,1591.2,12.81,6618.897
2019-07-11,16.963,-4995.9,390.0,4995.9,1591.2,12.81,6615.446
2019-07-12,16.936,-4995.9,390.0,4995.9,1591.2,12.81,6605.092
2019-07-15,16.812,-4995.9,390.0,4995.9,1591.2,12.81,6556.78
2019-07-16,16.697,-4995.9,390.0,4995.9,1591.2,12.81,6511.918
2019-07-17,16.706,-4995.9,390.0,4995.9,1591.2,12.81,6515.368
2019-07-18,16.485,-4995.9,390.0,4995.9,1591.2,12.81,6429.095
2019-07-19,16.759,-4995.9,390.0,4995.9,1591.2,12.81,6536.075
2019-07-22,16.848,-4995.9,390.0,4995.9,1591.2,12.81,6570.584
2019-07-23,16.724,-4995.9,390.0,4995.9,1591.2,12.81,6522.27
2019-07-24,16.564,-4995.9,390.0,4995.9,1591.2,12.81,6460.154
2019-07-25,16.458,-4995.9,390.0,4995.9,1591.2,12.81,6418.744
2019-07-26,16.308,-4995.9,390.0,4995.9,1591.2,12.81,6360.077
2019-07-29,16.104,-4995.9,390.0,4995.9,1591.2,12.81,6280.705
2019-07-30,15.98,-4995.9,390.0,4995.9,1591.2,12.81,6232.392
2019-07-31,15.865,-4995.9,390.0,4995.9,1591.2,12.81,6187.53
2019-08-01,15.476,-4995.9,390.0,4995.9,1591.2,12.81,6035.689
2019-08-02,15.211,-4995.9,390.0,4995.9,1591.2,12.81,5932.161
2019-08-05,14.591,-4995.9,390.0,4995.9,1591.2,12.81,5690.595
2019-08-06,14.724,-4995.9,390.0,4995.9,1591.2,12.81,5742.359
2019-08-07,14.414,-4995.9,390.0,4995.9,1591.2,12.81,5621.577
2019-08-08,14.928,-4995.9,390.0,4995.9,1591.2,12.81,5821.731
2019-08-09,14.768,-4995.9,390.0,4995.9,1591.2,12.81,5759.614
2019-08-12,14.485,-4995.9,390.0,4995.9,1591.2,12.81,5649.184
2019-08-13,14.768,-4995.9,390.0,4995.9,1591.2,12.81,5759.614
2019-08-14,14.043,-4995.9,390.0,4995.9,1591.2,12.81,5476.637
2019-08-15,13.901,-4995.9,390.0,4995.9,1591.2,12.81,5421.422
2019-08-16,14.149,-4995.9,390.0,4995.9,1591.2,12.81,5518.048
2019-08-19,14.255,-4995.9,390.0,4995.9,1591.2,12.81,5559.46
2019-08-20,14.167,-4995.9,390.0,4995.9,1591.2,12.81,5524.95
2019-08-21,14.379,-4995.9,390.0,4995.9,1591.2,12.81,5607.773
2019-08-22,14.034,-4995.9,390.0,4995.9,1591.2,12.81,5473.186
2019-08-23,13.529,-4995.9,390.0,4995.9,1591.2,12.81,5276.483
2019-08-26,13.706,-4995.9,390.0,4995.9,1591.2,12.81,5345.501
2019-08-27,13.538,-4995.9,390.0,4995.9,1591.2,12.81,5279.933
2019-08-28,13.529,-4995.9,390.0,4995.9,1591.2,12.81,5276.483
2019-08-29,13.777,-4995.9,390.0,4995.9,1591.2,12.81,5373.109
2019-08-30,13.972,-4995.9,390.0,4995.9,1591.2,12.81,5449.029
2019-09-03,13.91,-4995.9,390.0,4995.9,1591.2,12.81,5424.873
2019-09-04,14.273,-4995.9,390.0,4995.9,1591.2,12.81,5566.361
2019-09-05,14.636,-4995.9,390.0,4995.9,1591.2,12.81,5707.85
2019-09-06,14.848,-4995.9,390.0,4995.9,1591.2,12.81,5790.673
2019-09-09,14.998,-4995.9,390.0,4995.9,1591.2,12.81,5849.339
2019-09-10,15.193,-4995.9,390.0,4995.9,1591.2,12.81,5925.259
2019-09-11,15.122,-4995.9,390.0,4995.9,1591.2,12.81,5897.652
2019-09-12,15.45,-4995.9,390.0,4995.9,1591.2,12.81,6025.336
2019-09-13,15.211,-4995.9,390.0,4995.9,1591.2,12.81,5932.161
2019-09-16,15.901,-4995.9,390.0,4995.9,1591.2,12.81,6201.334
2019-09-17,15.724,-4995.9,390.0,4995.9,1591.2,12.81,6132.315
2019-09-18,15.653,-4995.9,390.0,4995.9,1591.2,12.81,6104.708
2019-09-19,15.582,-4995.9,390.0,4995.9,1591.2,12.81,6077.1
2019-09-20,15.547,-4995.9,390.0,4995.9,1591.2,12.81,6063.296
2019-09-23,15.45,-4995.9,390.0,4995.9,1591.2,12.81,6025.336
2019-09-24,15.281,-4995.9,390.0,4995.9,1591.2,12.81,5959.769
2019-09-25,15.22,-4995.9,390.0,4995.9,1591.2,12.81,5935.612
2019-09-26,15.299,-4995.9,390.0,4995.9,1591.2,12.81,5966.67
2019-09-27,15.255,-4995.9,390.0,4995.9,1591.2,12.81,5949.415
2019-09-30,15.069,-4995.9,390.0,4995.9,1591.2,12.81,5876.946
2019-10-01,14.848,-4995.9,390.0,4995.9,1591.2,12.81,5790.673
2019-10-02,14.618,-4995.9,390.0,4995.9,1591.2,12.81,5700.948
2019-10-03,15.016,-4995.9,390.0,4995.9,1591.2,12.81,5856.24
2019-10-04,15.06,-4995.9,390.0,4995.9,1591.2,12.81,5873.495
2019-10-07,15.043,-4995.9,390.0,4995.9,1591.2,12.81,5866.593
2019-10-08,14.786,-4995.9,390.0,4995.9,1591.2,12.81,5766.515
2019-10-09,14.883,-4995.9,390.0,4995.9,1591.2,12.81,5804.476
2019-10-10,15.096,-4995.9,390.0,4995.9,1591.2,12.81,5887.299
2019-10-11,15.485,-4995.9,390.0,4995.9,1591.2,12.81,6039.14
2019-10-14,15.343,-4995.9,390.0,4995.9,1591.2,12.81,5983.925
2019-10-15,15.405,-4995.9,390.0,4995.9,1591.2,12.81,6008.081
2019-10-16,15.264,-4995.9,390.0,4995.9,1591.2,12.81,5952.866
2019-10-17,15.166,-4995.9,390.0,4995.9,1591.2,12.81,5914.906
2019-10-18,14.998,-4995.9,390.0,4995.9,1591.2,12.81,5849.339
2019-10-21,14.936,-4995.9,390.0,4995.9,1591.2,12.81,5825.181
2019-10-22,15.264,-4995.9,390.0,4995.9,1591.2,12.81,5952.866
2019-10-23,15.724,-4995.9,390.0,4995.9,1591.2,12.81,6132.315
2019-10-24,15.671,-4995.9,390.0,4995.9,1591.2,12.81,6111.609
2019-10-25,15.883,-4995.9,390.0,4995.9,1591.2,12.81,6194.432
2019-10-28,15.91,-4995.9,390.0,4995.9,1591.2,12.81,6204.785
2019-10-29,16.087,-4995.9,390.0,4995.9,1591.2,12.81,6273.804
2019-10-30,15.954,-4995.9,390.0,4995.9,1591.2,12.81,6222.04
2019-10-31,16.149,-4995.9,390.0,4995.9,1591.2,12.81,6297.96
2019-11-01,16.441,-4995.9,390.0,4995.9,1591.2,12.81,6411.84
2019-11-04,16.609,-4995.9,390.0,4995.9,1591.2,12.81,6477.409
2019-11-05,16.848,-4995.9,390.0,4995.9,1591.2,12.81,6570.584
2019-11-06,16.556,-4995.9,390.0,4995.9,1591.2,12.81,6456.703
2019-11-07,16.75,-4995.9,390.0,4995.9,1591.2,12.81,6532.624
2019-11-08,16.626,-4995.9,390.0,4995.9,1591.2,12.81,6484.311
2019-11-11,16.777,-4995.9,390.0,4995.9,1591.2,12.81,6542.977
2019-11-12,16.157,-4995.9,390.0,4995.9,1591.2,12.81,6301.411
2019-11-13,16.078,-4995.9,390.0,4995.9,1591.2,12.81,6270.352
2019-11-14,16.104,-4995.9,390.0,4995.9,1591.2,12.81,6280.705
2019-11-15,16.255,-4995.9,390.0,4995.9,1591.2,12.81,6339.372
2019-11-18,15.954,-4995.9,390.0,4995.9,1591.2,12.81,6222.04
2019-11-19,15.892,-4995.9,390.0,4995.9,1591.2,12.81,6197.883
2019-11-20,16.096,-4995.9,390.0,4995.9,1591.2,12.81,6277.254
2019-11-21,16.219,-4995.9,390.0,4995.9,1591.2,12.81,6325.568
2019-11-22,16.334,-4995.9,390.0,4995.9,1591.2,12.81,6370.429
2019-11-25,16.308,-4995.9,390.0,4995.9,1591.2,12.81,6360.077
2019-11-26,15.972,-4995.9,390.0,4995.9,1591.2,12.81,6228.941
2019-11-27,16.219,-4995.9,390.0,4995.9,1591.2,12.81,6325.568
2019-11-29,16.202,-4995.9,390.0,4995.9,1591.2,12.81,6318.665
2019-12-02,16.149,-4995.9,390.0,4995.9,1591.2,12.81,6297.96
2019-12-03,16.14,-4995.9,390.0,4995.9,1591.2,12.81,6294.509
2019-12-04,16.918,-4995.9,390.0,4995.9,1591.2,12.81,6598.192
2019-12-05,16.671,-4995.9,390.0,4995.9,1591.2,12.81,6501.566
2019-12-06,17.025,-4995.9,390.0,4995.9,1591.2,12.81,6639.603
2019-12-09,17.016,-4995.9,390.0,4995.9,1591.2,12.81,6636.152
2019-12-10,16.918,-4995.9,390.0,4995.9,1591.2,12.81,6598.192
2019-12-11,17.131,-4995.9,390.0,4995.9,1591.2,12.81,6681.014
2019-12-12,17.334,-4995.9,390.0,4995.9,1591.2,12.81,6760.386
2019-12-13,17.29,-4995.9,390.0,4995.9,1591.2,12.81,6743.131
2019-12-16,17.547,-4995.9,390.0,4995.9,1591.2,12.81,6843.208
2019-12-17,17.591,-4995.9,390.0,4995.9,1591.2,12.81,6860.462
2019-12-18,17.502,-4995.9,390.0,4995.9,1591.2,12.81,6825.954
2019-12-19,17.786,-4995.9,390.0,4995.9,1591.2,12.81,6936.383
2019-12-20,17.865,-4995.9,390.0,4995.9,1591.2,12.81,6967.442
2019-12-23,18.219,-4995.9,390.0,4995.9,1591.2,12.81,7105.479
2019-12-24,18.317,-4995.9,390.0,4995.9,1591.2,12.81,7143.439
2019-12-26,18.412,-4995.9,390.0,4995.9,1591.2,12.81,7180.636
2019-12-27,18.366,-4995.9,390.0,4995.9,1591.2,12.81,7162.923
2019-12-30,18.412,-4995.9,390.0,4995.9,1591.2,12.81,7180.636
2019-12-31,18.13,-4995.9,390.0,4995.9,1591.2,12.81,7070.818
2020-01-02,18.448,-4995.9,390.0,4995.9,1591.2,12.81,7194.806
2020-01-03,18.603,-4995.9,390.0,4995.9,1591.2,12.81,7255.027
2020-01-06,18.53,-4995.9,390.0,4995.9,1591.2,12.81,7226.688
2020-01-07,18.621,-4995.9,390.0,4995.9,1591.2,12.81,7262.113
2020-01-08,18.475,-4995.9,390.0,4995.9,1591.2,12.81,7205.433
2020-01-09,18.575,-4995.9,390.0,4995.9,1591.2,12.81,7244.401
2020-01-10,18.812,-4995.9,390.0,4995.9,1591.2,12.81,7336.505
2020-01-13,19.03,-4995.9,390.0,4995.9,1591.2,12.81,7421.525
2020-01-14,18.712,-4995.9,390.0,4995.9,1591.2,12.81,7297.539
2020-01-15,18.584,-4995.9,390.0,4995.9,1591.2,12.81,7247.942
2020-01-16,18.539,-4995.9,390.0,4995.9,1591.2,12.81,7230.231
2020-01-17,18.503,-4995.9,390.0,4995.9,1591.2,12.81,7216.061
2020-01-21,18.212,-4995.9,390.0,4995.9,1591.2,12.81,7102.701
2020-01-22,18.139,-4995.9,390.0,4995.9,1591.2,12.81,7074.361
2020-01-23,17.821,-4995.9,390.0,4995.9,1591.2,12.81,6950.374
2020-01-24,17.712,-4995.9,390.0,4995.9,1591.2,12.81,6907.864
2020-01-27,17.04,-4995.9,390.0,4995.9,1591.2,12.81,6645.719
2020-01-28,17.113,-4995.9,390.0,4995.9,1591.2,12.81,6674.059
2020-01-29,17.013,-4995.9,390.0,4995.9,1591.2,12.81,6635.092
2020-01-30,16.995,-4995.9,390.0,4995.9,1591.2,12.81,6628.006
2020-01-31,16.804,-4995.9,390.0,4995.9,1591.2,12.81,6553.614
2020-02-03,16.813,-4995.9,390.0,4995.9,1591.2,12.81,6557.157
2020-02-04,17.131,-4995.9,390.0,4995.9,1591.2,12.81,6681.144
2020-02-05,17.222,-4995.9,390.0,4995.9,1591.2,12.81,6716.569
2020-02-06,17.104,-4995.9,390.0,4995.9,1591.2,12.81,6670.516
2020-02-07,17.022,-4995.9,390.0,4995.9,1591.2,12.81,6638.634
2020-02-10,16.949,-4995.9,390.0,4995.9,1591.2,12.81,6610.294
2020-02-11,17.449,-4995.9,390.0,4995.9,1591.2,12.81,6805.131
2020-02-12,18.076,-4995.9,390.0,4995.9,1591.2,12.81,7049.563
2020-02-13,17.994,-4995.9,390.0,4995.9,1591.2,12.81,7017.681
2020-02-14,17.74,-4995.9,390.0,4995.9,1591.2,12.81,6918.491
2020-02-18,17.894,-4995.9,390.0,4995.9,1591.2,12.81,6978.714
2020-02-19,18.512,-4995.9,390.0,4995.9,1591.2,12.81,7219.603
2020-02-20,18.312,-4995.9,390.0,4995.9,1591.2,12.81,7141.668
2020-02-21,18.348,-4995.9,390.0,4995.9,1591.2,12.81,7155.838
2020-02-24,17.613,-4995.9,390.0,4995.9,1591.2,12.81,6868.896
2020-02-25,17.376,-4995.9,390.0,4995.9,1591.2,12.81,6776.791
2020-02-26,17.14,-4995.9,390.0,4995.9,1591.2,12.81,6684.687
2020-02-27,16.159,-4995.9,390.0,4995.9,1591.2,12.81,6302.097
2020-02-28,16.032,-4995.9,390.0,4995.9,1591.2,12.81,6252.502
2020-03-02,16.168,-4995.9,390.0,4995.9,1591.2,12.81,6305.639
2020-03-03,15.887,-4995.9,390.0,4995.9,1591.2,12.81,6195.822
2020-03-04,16.459,-4995.9,390.0,4995.9,1591.2,12.81,6418.999
2020-03-05,16.295,-4995.9,390.0,4995.9,1591.2,12.81,6355.235
2020-03-06,14.906,-4995.9,390.0,4995.9,1591.2,12.81,5813.233
2020-03-09,11.073,-4995.9,390.0,4995.9,1591.2,12.81,4318.3
2020-03-10,11.463,-4995.9,390.0,4995.9,1591.2,12.81,4470.627
2020-03-11,10.328,-4995.9,390.0,4995.9,1591.2,12.81,4027.816
2020-03-12,8.802,-4995.9,390.0,4995.9,1591.2,12.81,3432.677
2020-03-13,9.837,-4995.9,390.0,4995.9,1591.2,12.81,3836.521
2020-03-16,7.512,-4995.9,390.0,4995.9,1591.2,12.81,2929.643
2020-03-17,7.258,-4995.9,390.0,4995.9,1591.2,12.81,2830.453
2020-03-18,6.068,-4995.9,390.0,4995.9,1591.2,12.81,2366.386
2020-03-19,6.349,-4995.9,390.0,4995.9,1591.2,12.81,2476.203
2020-03-20,6.531,-4995.9,390.0,4995.9,1591.2,12.81,2547.053
2020-03-23,6.504,-4995.9,390.0,4995.9,1591.2,12.81,2536.426
2020-03-24,7.076,-4995.9,390.0,4995.9,1591.2,12.81,2759.603
2020-03-25,7.966,-4995.9,390.0,4995.9,1591.2,12.81,3106.767
2020-03-26,9.156,-4995.9,390.0,4995.9,1591.2,12.81,3570.834
2020-03-27,8.375,-4995.9,390.0,4995.9,1591.2,12.81,3266.18
2020-03-30,8.266,-4995.9,390.0,4995.9,1591.2,12.81,3223.67
2020-03-31,8.638,-4995.9,390.0,4995.9,1591.2,12.81,3368.912
2020-04-01,8.184,-4995.9,390.0,4995.9,1591.2,12.81,3191.788
2020-04-02,9.301,-4995.9,390.0,4995.9,1591.2,12.81,3627.514
2020-04-03,10.137,-4995.9,390.0,4995.9,1591.2,12.81,3953.423
2020-04-06,10.201,-4995.9,390.0,4995.9,1591.2,12.81,3978.221
2020-04-07,10.291,-4995.9,390.0,4995.9,1591.2,12.81,4013.646
2020-04-08,10.909,-4995.9,390.0,4995.9,1591.2,12.81,4254.535
2020-04-09,10.827,-4995.9,390.0,4995.9,1591.2,12.81,4222.653
2020-04-13,10.509,-4995.9,390.0,4995.9,1591.2,12.81,4098.666
2020-04-14,10.382,-4995.9,390.0,4995.9,1591.2,12.81,4049.071
2020-04-15,9.728,-4995.9,390.0,4995.9,1591.2,12.81,3794.011
2020-04-16,9.637,-4995.9,390.0,4995.9,1591.2,12.81,3758.586
2020-04-17,9.928,-4995.9,390.0,4995.9,1591.2,12.81,3871.946
2020-04-20,9.547,-4995.9,390.0,4995.9,1591.2,12.81,3723.161
2020-04-21,8.935,-4995.9,390.0,4995.9,1591.2,12.81,3484.656
2020-04-22,9.402,-4995.9,390.0,4995.9,1591.2,12.81,3666.633
2020-04-23,9.769,-4995.9,390.0,4995.9,1591.2,12.81,3809.891
2020-04-24,9.441,-4995.9,390.0,4995.9,1591.2,12.81,3682.12
