,0
6790,PREVA.AS
6791,VAN.BR
6792,VASTN.AS
6793,VASTB.BR
6794,VIE.PA
6795,VEON.AS
6796,ALVER.PA
6797,VMX.PA
6798,MLVER.PA
6799,VETO.PA
6800,VGP.BR
6801,VCT.PA
6802,VDLO.PA
6803,VIL.PA
6804,RIN.PA
6805,DG.PA
6806,VIO.BR
6807,VIRP.PA
6808,ALVIV.PA
6809,MLVIS.PA
6810,SDT.PA
6811,ALVMG.PA
6812,VIV.PA
6813,VWA.BR
6814,VLTSA.PA
6815,VPK.AS
6816,ALVDM.PA
6817,VRAP.PA
6818,ALLIX.PA
6819,WEB.BR
6820,WAVE.PA
6821,WDP.BR
6822,ALWEC.PA
6823,MLWEA.PA
6824,ALWED.PA
6825,MF.PA
6826,WHA.AS
6827,WEHB.BR
6828,MLWEY.PA
6829,ALWIT.PA
6830,WOLE.BR
6831,WOLS.BR
6832,WKL.AS
6833,WLN.PA
6834,XFAB.PA
6835,XIL.PA
6836,XIOR.BR
6837,YATRA.AS
6838,MLZAM.PA
6839,ZEN.BR
6840,VNP.TO
6841,AW-UN.TO
6842,FAP.TO
6843,AAB.TO
6844,ADN.TO
6845,ACD.TO
6846,ASP.TO
6847,DRX.TO
6848,AAV.TO
6849,ARE.TO
6850,AOI.TO
6851,AFN.TO
6852,AGF-B.TO
6853,AJX.TO
6854,AEM.TO
6855,AIM.TO
6856,AC.TO
6857,BOS.TO
6858,AKT-A.TO
6859,AGI.TO
6860,ALC.TO
6861,AQN.TO
6862,ATD-B.TO
6863,AP-UN.TO
6864,AMM.TO
6865,ALA.TO
6866,ALS.TO
6867,AIF.TO
6868,HOT-UN.TO
6869,USA.TO
6870,ARG.TO
6871,ANX.TO
6872,ADW-A.TO
6873,APY.TO
6874,APS.TO
6875,AQA.TO
6876,ARX.TO
6877,AR.TO
6878,ATZ.TO
6879,AX-UN.TO
6880,AYM.TO
6881,ACO-X.TO
6882,ATH.TO
6883,AI.TO
6884,ATA.TO
6885,ORA.TO
6886,HRR-UN.TO
6887,ACQ.TO
6888,APR-UN.TO
6889,AVL.TO
6890,AVP.TO
6891,AZZ.TO
6892,BTO.TO
6893,BMO.TO
6894,BNS.TO
6895,ABX.TO
6896,BYL.TO
6897,BTE.TO
6898,BCE.TO
6899,BEK-B.TO
6900,BLU.TO
6901,BSX.TO
6902,BNG.TO
6903,BR.TO
6904,BIR.TO
6905,BDT.TO
6906,BDI.TO
6907,BKI.TO
6908,BB.TO
6909,BUA-UN.TO
6910,RBN-UN.TO
6911,ZAG.TO
6912,ZDV.TO
6913,ZCH.TO
6914,ZWB.TO
6915,ZWA.TO
6916,ZWU.TO
6917,ZDB.TO
6918,ZDJ.TO
6919,ZEF.TO
6920,ZRE.TO
6921,ZUB.TO
6922,ZBK.TO
6923,ZUH.TO
6924,ZUT.TO
6925,ZWE.TO
6926,ZFH.TO
6927,ZGI.TO
6928,ZHY.TO
6929,ZID.TO
6930,ZDI.TO
6931,ZDH.TO
6932,ZJG.TO
6933,ZPR.TO
6934,ZLC.TO
6935,ZFL.TO
6936,ZPL.TO
6937,ZLB.TO
6938,ZLE.TO
6939,ZLI.TO
6940,ZLD.TO
6941,ZLU.TO
6942,ZLH.TO
6943,ZCM.TO
6944,ZFM.TO
6945,ZMP.TO
6946,ZMU.TO
6947,ZIC.TO
6948,ZMI.TO
6949,ZGQ.TO
6950,ZDM.TO
6951,ZEA.TO
6952,ZEM.TO
6953,ZEQ.TO
6954,ZUQ.TO
6955,ZQQ.TO
6956,ZRR.TO
6957,ZUE.TO
6958,ZSP.TO
6959,ZCN.TO
6960,ZEB.TO
6961,ZMT.TO
6962,ZGD.TO
6963,ZIN.TO
6964,ZEO.TO
6965,ZCS.TO
6966,ZFS.TO
6967,ZPS.TO
6968,ZSU.TO
6969,ZST.TO
6970,ZDY.TO
6971,ZUD.TO
6972,ZWH.TO
6973,ZPW.TO
6974,GBT.TO
6975,BEI-UN.TO
6976,BBD-B.TO
6977,BNE.TO
6978,BLX.TO
6979,BPF-UN.TO
6980,BBL-A.TO
6981,HBL-UN.TO
6982,HBF.TO
6983,BRY.TO
6984,LCS.TO
6985,OSP.TO
6986,SBC.TO
6987,BAM-A.TO
6988,BBU-UN.TO
6989,BGI-UN.TO
6990,BIP-UN.TO
6991,BRE.TO
6992,BEP-UN.TO
6993,DOO.TO
6994,BTB-UN.TO
6995,BUI.TO
6996,BU.TO
6997,CAE.TO
6998,CWL.TO
6999,CFW.TO
7000,CGY.TO
7001,CCO.TO
7002,CF.TO
7003,CNE.TO
7004,CAR-UN.TO
7005,BK.TO
7006,CEU.TO
7007,CIQ-UN.TO
7008,CM.TO
7009,LFE.TO
7010,CNR.TO
7011,CNQ.TO
7012,CP.TO
7013,CTC-A.TO
7014,CU.TO
7015,CWB.TO
7016,CCM.TO
7017,DNT.TO
7018,CFP.TO
7019,CFX.TO
7020,ICE.TO
7021,EIT-UN.TO
7022,PBY-UN.TO
7023,CPX.TO
7024,CS.TO
7025,CJ.TO
7026,CJT.TO
7027,CAS.TO
7028,CET.TO
7029,CCL-B.TO
7030,CLS.TO
7031,CVE.TO
7032,CEE.TO
7033,CG.TO
7034,CNT.TO
7035,CRP.TO
7036,GIB-A.TO
7037,CIA.TO
7038,CSH-UN.TO
7039,CHE-UN.TO
7040,CHW.TO
7041,CGG.TO
7042,CHP-UN.TO
7043,CHR.TO
7044,CIX.TO
7045,MBA.TO
7046,CGX.TO
7047,CPH.TO
7048,CTF-UN.TO
7049,CVG.TO
7050,CKI.TO
7051,CSM.TO
7052,CNU.TO
7053,CCA.TO
7054,CGO.TO
7055,GCL.TO
7056,CIGI.TO
7057,CUF-UN.TO
7058,YCM.TO
7059,CMG.TO
7060,CPI.TO
7061,CFF.TO
7062,CSU.TO
7063,CSW-A.TO
7064,CJR-B.TO
7065,KOR.TO
7066,CPG.TO
7067,CR.TO
7068,CRR-UN.TO
7069,CRT-UN.TO
7070,CXI.TO
7071,CYB.TO
7072,DBO.TO
7073,DCM.TO
7074,DSG.TO
7075,DRT.TO
7076,DIV.TO
7077,DFN.TO
7078,DF.TO
7079,DGS.TO
7080,DS.TO
7081,DOL.TO
7082,UFS.TO
7083,DII-B.TO
7084,DIR-UN.TO
7085,D-UN.TO
7086,DRM.TO
7087,DC-A.TO
7088,DPM.TO
7089,DNG.TO
7090,ELF.TO
7091,ELR.TO
7092,ECN.TO
7093,EVT.TO
7094,ECO.TO
7095,ELD.TO
7096,EFL.TO
7097,EFN.TO
7098,EMA.TO
7099,EMP-A.TO
7100,ENB.TO
7101,EDV.TO
7102,EDR.TO
7103,EFX.TO
7104,EFR.TO
7105,ENI-UN.TO
7106,HPF.TO
7107,ERF.TO
7108,ENGH.TO
7109,ESI.TO
7110,ETG.TO
7111,EQB.TO
7112,ERD.TO
7113,ESN.TO
7114,ESM.TO
7115,EOX.TO
7116,ET.TO
7117,XCT.TO
7118,EXN.TO
7119,EIF.TO
7120,XTC.TO
7121,EXE.TO
7122,FFH.TO
7123,FIH-U.TO
7124,FRX.TO
7125,FSZ.TO
7126,FTN.TO
7127,FTT.TO
7128,FTG.TO
7129,FC.TO
7130,BXF.TO
7131,FDV.TO
7132,FAI.TO
7133,FBE.TO
7134,CXF.TO
7135,RIT.TO
7136,CIC.TO
7137,CSY.TO
7138,NXF.TO
7139,FHB.TO
7140,FSF.TO
7141,DXM.TO
7142,WXM.TO
7143,FXM.TO
7144,ZXM.TO
7145,VXM.TO
7146,QXM.TO
7147,UXM.TO
7148,YXM.TO
7149,XXM.TO
7150,FQC.TO
7151,RWE.TO
7152,RWU.TO
7153,RWW.TO
7154,FPR.TO
7155,FGB.TO
7156,TXF.TO
7157,FLI.TO
7158,FBU.TO
7159,FR.TO
7160,FN.TO
7161,FM.TO
7162,FDE.TO
7163,EUR.TO
7164,FUD.TO
7165,FHH.TO
7166,FHG.TO
7167,FHQ.TO
7168,FST.TO
7169,ETP.TO
7170,FSL.TO
7171,FTB.TO
7172,FSV.TO
7173,FCU.TO
7174,FFI-UN.TO
7175,FAR.TO
7176,FSY.TO
7177,FTS.TO
7178,FVI.TO
7179,FT.TO
7180,FNV.TO
7181,FVL.TO
7182,FRU.TO
7183,GH.TO
7184,GXE.TO
7185,GDC.TO
7186,GEO.TO
7187,WN.TO
7188,GEI.TO
7189,GIL.TO
7190,GVC.TO
7191,GLG.TO
7192,GDG-UN.TO
7193,GMX.TO
7194,GSY.TO
7195,GGD.TO
7196,GSC.TO
7197,GGA.TO
7198,XAU.TO
7199,GDL.TO
7200,GCM.TO
7201,GTE.TO
7202,GRT-UN.TO
7203,GPR.TO
7204,GWO.TO
7205,GCG-A.TO
7206,GCT.TO
7207,HR-UN.TO
7208,HMM-A.TO
7209,HPS-A.TO
7210,HE.TO
7211,HRT.TO
7212,HHL.TO
7213,MDS-UN.TO
7214,HBP.TO
7215,HRX.TO
7216,HWO.TO
7217,HLF.TO
7218,HCG.TO
7219,HAD.TO
7220,HAL.TO
7221,HMP.TO
7222,HAB.TO
7223,HFR.TO
7224,HSL.TO
7225,HAZ.TO
7226,HAF.TO
7227,HYI.TO
7228,HPR.TO
7229,HUF.TO
7230,HBD.TO
7231,HBU.TO
7232,HZD.TO
7233,HZU.TO
7234,HQU.TO
7235,HOD.TO
7236,HOU.TO
7237,HND.TO
7238,HNU.TO
7239,HSD.TO
7240,HSU.TO
7241,HIU.TO
7242,HUV.TO
7243,HXD.TO
7244,HXU.TO
7245,HIX.TO
7246,HED.TO
7247,HEU.TO
7248,HFD.TO
7249,HFU.TO
7250,HGD.TO
7251,HGU.TO
7252,HOG.TO
7253,HXH.TO
7254,HBB.TO
7255,HUG.TO
7256,HUZ.TO
7257,HEE.TO
7258,HEX.TO
7259,HEF.TO
7260,HEP.TO
7261,HEJ.TO
7262,HEA.TO
7263,HGY.TO
7264,HHF.TO
7265,HXQ.TO
7266,HUC.TO
7267,HUN.TO
7268,HSH.TO
7269,HXE.TO
7270,HXF.TO
7271,HAC.TO
7272,HTB.TO
7273,DLR.TO
7274,HZM.TO
7275,HBM.TO
7276,H.TO
7277,IMG.TO
7278,IBG.TO
7279,IFA.TO
7280,IGM.TO
7281,IMV.TO
7282,III.TO
7283,IMO.TO
7284,INC-UN.TO
7285,IDG.TO
7286,IAG.TO
7287,ISV.TO
7288,INE.TO
7289,INO-UN.TO
7290,IPO.TO
7291,INQ.TO
7292,IFC.TO
7293,IPL.TO
7294,IFP.TO
7295,IMP.TO
7296,ITH.TO
7297,IIP-UN.TO
7298,ITP.TO
7299,CBH.TO
7300,CLG.TO
7301,CBO.TO
7302,CLF.TO
7303,XCB.TO
7304,FIE.TO
7305,XGB.TO
7306,XCG.TO
7307,XHB.TO
7308,XRB.TO
7309,XDV.TO
7310,XSB.TO
7311,XBB.TO
7312,XCV.TO
7313,XCH.TO
7314,XSC.TO
7315,XSE.TO
7316,CVD.TO
7317,XLB.TO
7318,XSH.TO
7319,XQB.TO
7320,XAW.TO
7321,XFH.TO
7322,XEC.TO
7323,XSP.TO
7324,XUU.TO
7325,XUH.TO
7326,XIC.TO
7327,XEI.TO
7328,XSQ.TO
7329,XTR.TO
7330,XMV.TO
7331,XMI.TO
7332,XML.TO
7333,XMM.TO
7334,XMW.TO
7335,XMY.TO
7336,XMU.TO
7337,XMS.TO
7338,XFC.TO
7339,XFI.TO
7340,XFF.TO
7341,XFS.TO
7342,XFA.TO
7343,CEW.TO
7344,XFR.TO
7345,COW.TO
7346,XHC.TO
7347,CIF.TO
7348,CYH.TO
7349,CGR.TO
7350,CWW.TO
7351,CGL.TO
7352,XID.TO
7353,XEB.TO
7354,XEN.TO
7355,XIN.TO
7356,XEM.TO
7357,XEU.TO
7358,XEH.TO
7359,XWD.TO
7360,XQQ.TO
7361,CMR.TO
7362,XCD.TO
7363,XGI.TO
7364,XMC.TO
7365,XMH.TO
7366,XIU.TO
7367,CDZ.TO
7368,CPD.TO
7369,XST.TO
7370,XEG.TO
7371,XFN.TO
7372,XIT.TO
7373,XMA.TO
7374,XRE.TO
7375,XUT.TO
7376,XMD.TO
7377,XBM.TO
7378,XGD.TO
7379,XPF.TO
7380,XCS.TO
7381,CSD.TO
7382,XSI.TO
7383,SVR.TO
7384,XHU.TO
7385,XHD.TO
7386,XHY.TO
7387,CHB.TO
7388,XIG.TO
7389,XSU.TO
7390,CUD.TO
7391,IVN.TO
7392,JAG.TO
7393,JFS-UN.TO
7394,JOY.TO
7395,KBL.TO
7396,KRN.TO
7397,KEG-UN.TO
7398,KLS.TO
7399,KEL.TO
7400,KEY.TO
7401,KMP-UN.TO
7402,KXS.TO
7403,K.TO
7404,GUD.TO
7405,KPT.TO
7406,LIF.TO
7407,LAM.TO
7408,LGO.TO
7409,LAS-A.TO
7410,LB.TO
7411,LNF.TO
7412,LBS.TO
7413,LNR.TO
7414,LAC.TO
7415,L.TO
7416,LGT-B.TO
7417,LN.TO
7418,LUC.TO
7419,LUG.TO
7420,LUN.TO
7421,PR.TO
7422,XMF-A.TO
7423,MKB.TO
7424,MGB.TO
7425,MFT.TO
7426,MKZ-UN.TO
7427,MXU.TO
7428,MWD.TO
7429,MKC.TO
7430,MEU.TO
7431,MUS.TO
7432,MUB.TO
7433,MPC.TO
7434,MAG.TO
7435,MAL.TO
7436,MG.TO
7437,MEQ.TO
7438,MDI.TO
7439,MND.TO
7440,MFC.TO
7441,MFI.TO
7442,MOZ.TO
7443,MRE.TO
7444,MAW.TO
7445,MXG.TO
7446,MBN.TO
7447,MKP.TO
7448,MCB.TO
7449,MUX.TO
7450,MDF.TO
7451,DR.TO
7452,MEG.TO
7453,MGA.TO
7454,MRD.TO
7455,MR-UN.TO
7456,MX.TO
7457,MRU.TO
7458,MBX.TO
7459,MSV.TO
7460,MID-UN.TO
7461,MOGO.TO
7462,TPX-B.TO
7463,ME.TO
7464,MRC.TO
7465,MRG-UN.TO
7466,MRT-UN.TO
7467,MTY.TO
7468,MTL.TO
7469,NA.TO
7470,NEPT.TO
7471,NCU.TO
7472,NFI.TO
7473,NGD.TO
7474,NXE.TO
7475,NXJ.TO
7476,NB.TO
7477,NIF-UN.TO
7478,FFN.TO
7479,NWC.TO
7480,NCF.TO
7481,NDM.TO
7482,NPI.TO
7483,NWH-UN.TO
7484,NG.TO
7485,NVA.TO
7486,SFD.TO
7487,OGC.TO
7488,OLY.TO
7489,ONC.TO
7490,ONEX.TO
7491,OGD.TO
7492,ORL.TO
7493,OMI.TO
7494,ORV.TO
7495,OR.TO
7496,OSK.TO
7497,POU.TO
7498,PXT.TO
7499,PLC.TO
7500,PKI.TO
7501,PSI.TO
7502,PPL.TO
7503,PMT.TO
7504,PRU.TO
7505,PRQ.TO
7506,PEY.TO
7507,PFB.TO
7508,PHX.TO
7509,PMB-UN.TO
7510,PGI-UN.TO
7511,PNE.TO
7512,PNP.TO
7513,PZA.TO
7514,PTM.TO
7515,PLZ-UN.TO
7516,PTS.TO
7517,PIF.TO
7518,PBL.TO
7519,POM.TO
7520,PNC-B.TO
7521,POW.TO
7522,PFL.TO
7523,PSB.TO
7524,PDC.TO
7525,PPS.TO
7526,PXC.TO
7527,PZC.TO
7528,PZW.TO
7529,PXG.TO
7530,PXS.TO
7531,PSY.TO
7532,USB.TO
7533,PLV.TO
7534,ELV.TO
7535,ILV.TO
7536,TLV.TO
7537,PPR.TO
7538,PSK.TO
7539,MMP-UN.TO
7540,PD.TO
7541,PBH.TO
7542,PIC-A.TO
7543,PVG.TO
7544,PDV.TO
7545,PMN.TO
7546,PSD.TO
7547,PBI.TO
7548,BNC.TO
7549,PRP.TO
7550,PDF.TO
7551,PRA.TO
7552,PHR.TO
7553,PSA.TO
7554,PID.TO
7555,PHW.TO
7556,PIN.TO
7557,PMM.TO
7558,PYF.TO
7559,PHE.TO
7560,BND.TO
7561,PBD.TO
7562,PSU-U.TO
7563,PUD.TO
7564,QBR-B.TO
7565,QEC.TO
7566,RAV-UN.TO
7567,RLB.TO
7568,RBO.TO
7569,RPF.TO
7570,RCD.TO
7571,RCE.TO
7572,RID.TO
7573,RIE.TO
7574,RXD.TO
7575,RPD.TO
7576,RUD.TO
7577,RUE.TO
7578,RQI.TO
7579,RQJ.TO
7580,RQK.TO
7581,RDL.TO
7582,RFP.TO
7583,QSR.TO
7584,QSP-UN.TO
7585,RVX.TO
7586,RPI-UN.TO
7587,RCH.TO
7588,RIB-UN.TO
7589,REI-UN.TO
7590,RBA.TO
7591,RCI-B.TO
7592,RSI.TO
7593,RY.TO
7594,RTG.TO
7595,RUS.TO
7596,SBN.TO
7597,SBB.TO
7598,SSL.TO
7599,SAP.TO
7600,SIS.TO
7601,SCY.TO
7602,SEA.TO
7603,SES.TO
7604,PME.TO
7605,SEC.TO
7606,SBI.TO
7607,SJR-B.TO
7608,SCL.TO
7609,S.TO
7610,SHOP.TO
7611,SIA.TO
7612,SMT.TO
7613,SW.TO
7614,SBR.TO
7615,SVM.TO
7616,SRV-UN.TO
7617,SOT-UN.TO
7618,ZZZ.TO
7619,SRU-UN.TO
7620,SNC.TO
7621,SLR.TO
7622,SGQ.TO
7623,EDT.TO
7624,TOY.TO
7625,SII.TO
7626,SAU.TO
7627,STN.TO
7628,SAM.TO
7629,SJ.TO
7630,RAY-B.TO
7631,SMC.TO
7632,SMU-UN.TO
7633,SLF.TO
7634,SU.TO
7635,SOY.TO
7636,SPB.TO
7637,SXP.TO
7638,SGY.TO
7639,SSF-UN.TO
7640,SXI.TO
7641,TBL.TO
7642,TLO.TO
7643,TVE.TO
7644,TNX.TO
7645,TKO.TO
7646,TDB.TO
7647,THE.TO
7648,TPE.TO
7649,THU.TO
7650,TPU.TO
7651,TTP.TO
7652,XTD.TO
7653,TCS.TO
7654,T.TO
7655,TGO.TO
7656,TVK.TO
7657,TH.TO
7658,TRI.TO
7659,TF.TO
7660,TMD.TO
7661,X.TO
7662,TXT-UN.TO
7663,TXG.TO
7664,TIH.TO
7665,TD.TO
7666,TOT.TO
7667,TXP.TO
7668,TOU.TO
7669,TA.TO
7670,RNW.TO
7671,TRZ.TO
7672,TRP.TO
7673,TCL-A.TO
7674,TGL.TO
7675,TML.TO
7676,TSL.TO
7677,TV.TO
7678,TCW.TO
7679,TCN.TO
7680,TMQ.TO
7681,TNT-UN.TO
7682,TC.TO
7683,TRQ.TO
7684,TVA-B.TO
7685,TWC.TO
7686,UEX.TO
7687,UNS.TO
7688,UNC.TO
7689,URE.TO
7690,URB.TO
7691,HUL.TO
7692,FTU.TO
7693,VLE.TO
7694,VAB.TO
7695,VSB.TO
7696,VSC.TO
7697,VCN.TO
7698,VCE.TO
7699,VRE.TO
7700,VDY.TO
7701,VDU.TO
7702,VEF.TO
7703,VIU.TO
7704,VI.TO
7705,VA.TO
7706,VE.TO
7707,VEE.TO
7708,VXC.TO
7709,VBG.TO
7710,VVO.TO
7711,VMO.TO
7712,VVL.TO
7713,VFV.TO
7714,VSP.TO
7715,VBU.TO
7716,VGG.TO
7717,VGH.TO
7718,VUN.TO
7719,VUS.TO
7720,VCM.TO
7721,VLN.TO
7722,NPK.TO
7723,VET.TO
7724,VB.TO
7725,VFF.TO
7726,VGZ.TO
7727,WJX.TO
7728,WFC.TO
7729,WM.TO
7730,WDO.TO
7731,WRN.TO
7732,WRG.TO
7733,WEF.TO
7734,WPRT.TO
7735,WTE.TO
7736,WCP.TO
7737,WCM-A.TO
7738,WPK.TO
7739,EHE.TO
7740,DQI.TO
7741,IQD.TO
7742,DQD.TO
7743,DGR.TO
7744,WFS.TO
7745,WIR-U.TO
7746,WSP.TO
7747,YRI.TO
7748,YGR.TO
7749,Y.TO
7750,RCGTX
7751,LDVAX
7752,INPIX
7753,INPSX
7754,SCATX
7755,CBAIX
7756,BFOCX
7757,CSGCX
7758,USNQX
7759,MMCFX
7760,CGMRX
7761,CAMOX
7762,OTPIX
7763,MGOAX
7764,TEGYX
7765,OTPSX
7766,MMSRX
7767,SASWX
7768,RYCOX
7769,FGDKX
7770,TRLGX
7771,NEAGX
7772,RBRCX
7773,FDSVX
7774,TARKX
7775,ATACX
7776,DSMLX
7777,QLSCX
7778,GGGAX
7779,TEGIX
7780,WSMNX
7781,TSNIX
7782,PRSCX
7783,TEGAX
7784,GTCSX
7785,VSSCX
7786,WSMDX
7787,TOECX
7788,ZSCIX
7789,PRUFX
7790,TSAGX
7791,TILHX
7792,PRGFX
7793,ADCCX
7794,TILPX
7795,GTSCX
7796,TRSAX
7797,TIRTX
7798,NEAIX
7799,RRGSX
7800,TILRX
7801,HRCUX
7802,FLRYX
7803,LSSNX
7804,ZSCCX
7805,QMORX
7806,JMCRX
7807,DISIX
7808,DISSX
7809,FLRAX
7810,HRCMX
7811,FLYCX
7812,VMGMX
7813,USAAX
7814,FTQGX
7815,QLSGX
7816,QISGX
7817,FSRFX
7818,QCSGX
7819,FOCWX
7820,VMGIX
7821,DSEEX
7822,FOCCX
7823,DSENX
7824,CCALX
7825,PFPWX
7826,QASGX
7827,EGFIX
7828,VTSIX
7829,POGRX
7830,HACAX
7831,CCASX
7832,UIGRX
7833,HRCAX
7834,HCAIX
7835,FLGEX
7836,TPLGX
7837,VTMSX
7838,CSXCX
7839,PARWX
7840,EGFFX
7841,CYPIX
7842,FBGRX
7843,TSCIX
7844,MECAX
7845,WBSIX
7846,MECIX
7847,PABGX
7848,TRBCX
7849,FBGKX
7850,RRBGX
7851,FSHOX
7852,WSMGX
7853,ATSMX
7854,TBCIX
7855,QTSRX
7856,CPECX
7857,WBSNX
7858,CYPSX
7859,SFLWX
7860,DTSGX
7861,CPEAX
7862,JLGAX
7863,GURIX
7864,ROGSX
7865,CVMIX
7866,BIPSX
7867,BIPIX
7868,ASMOX
7869,FMPFX
7870,TSCPX
7871,GURAX
7872,FIMPX
7873,CPEIX
7874,WSCGX
7875,NVSCX
7876,SGPIX
7877,GLVNX
7878,FKKSX
7879,BMGCX
7880,FTRNX
7881,DFDMX
7882,ALGRX
7883,FSAIX
7884,JARTX
7885,JFRNX
7886,SGTTX
7887,BMRRX
7888,JCAPX
7889,FMPCX
7890,SHTCX
7891,JDCAX
7892,ALZFX
7893,CSGZX
7894,JDCRX
7895,SGTRX
7896,KMKYX
7897,JACCX
7898,ALCFX
7899,BMGAX
7900,ALAFX
7901,JLGMX
7902,CAMAX
7903,CCHRX
7904,POAGX
7905,WAAEX
7906,KMKNX
7907,MIGPX
7908,VWUAX
7909,RIVBX
7910,UMPIX
7911,BGLUX
7912,TTMIX
7913,PRMTX
7914,TCMSX
7915,MSPTX
7916,MIGIX
7917,UMPSX
7918,FSCSX
7919,PAREX
7920,SCMIX
7921,SCIOX
7922,SLMCX
7923,SCIRX
7924,CCIZX
7925,FZAHX
7926,GSXIX
7927,PRJIX
7928,PVIVX
7929,REICX
7930,NWJFX
7931,BDFIX
7932,FSPTX
7933,FATEX
7934,PRNHX
7935,FSRNX
7936,FELTX
7937,GSXCX
7938,FADTX
7939,FTHCX
7940,TGCNX
7941,BLYYX
7942,FELIX
7943,MNREX
7944,USSCX
7945,BLYAX
7946,PRJQX
7947,FELAX
7948,FRESX
7949,FELCX
7950,CGTUX
7951,CTCAX
7952,CTHRX
7953,PXSGX
7954,FREAX
7955,PSGCX
7956,CMTFX
7957,CTYRX
7958,CTHCX
7959,PSGAX
7960,FARCX
7961,HGOAX
7962,FRSSX
7963,HGOSX
7964,FBSOX
7965,ARYCX
7966,AIGYX
7967,AIAGX
7968,SGRHX
7969,SGRNX
7970,SGRKX
7971,SGRAX
7972,MGLBX
7973,NWSAX
7974,CSRSX
7975,CSRIX
7976,BCSIX
7977,BCSSX
7978,PRGTX
7979,BFTIX
7980,SSETX
7981,FSDAX
7982,QUAYX
7983,AGOZX
7984,WHOSX
7985,CSXAX
7986,GLFOX
7987,GLIFX
7988,RYCVX
7989,RYCYX
7990,RYLDX
7991,BSTSX
7992,CISIX
7993,DXQLX
7994,UOPIX
7995,UOPSX
7996,RYVLX
7997,RYVYX
7998,RYCCX
7999,FCPIX
8000,CAECX
8001,PASSX
8002,RRCOX
8003,TRSSX
8004,NSCCX
8005,VITNX
8006,VITPX
8007,MFOMX
8008,MMECX
8009,OTCFX
8010,FSKAX
8011,NWGQX
8012,JPFAX
8013,JACRX
8014,PFPRX
8015,PARNX
8016,FWWFX
8017,GRISX
8018,FCPAX
8019,JAREX
8020,FWIFX
8021,FIVFX
8022,MFOIX
8023,NEFOX
8024,PAGLX
8025,NEFJX
8026,VLAIX
8027,FWCFX
8028,TGIHX
8029,FWAFX
8030,RCLIX
8031,VLAAX
8032,TRULX
8033,WMLIX
8034,SCURX
8035,PACOX
8036,POSKX
8037,PAULX
8038,SVFYX
8039,SCUIX
8040,HOOTX
8041,FSMDX
8042,HOOSX
8043,FCTGX
8044,FWTFX
8045,SVFDX
8046,BUFOX
8047,LSCRX
8048,SVFKX
8049,JARIX
8050,JMUEX
8051,FIDZX
8052,SVFAX
8053,SCUVX
8054,FCPCX
8055,NEJYX
8056,MASTX
8057,LSVAX
8058,LSCNX
8059,LSSCX
8060,VSEQX
8061,JUEZX
8062,MMDEX
8063,SMVLX
8064,PAVLX
8065,PRILX
8066,FIDGX
8067,DSCVX
8068,FCIGX
8069,TRVLX
8070,FTUCX
8071,FSTCX
8072,TIIRX
8073,FTUIX
8074,AIAFX
8075,HMDCX
8076,FTUAX
8077,TRGIX
8078,CLCRX
8079,BUFIX
8080,FCAGX
8081,PRBLX
8082,CAMYX
8083,CAMIX
8084,DTSVX
8085,WEMMX
8086,SMGIX
8087,HFMVX
8088,FCCGX
8089,BLGRX
8090,CDOFX
8091,LCCCX
8092,LGRNX
8093,DSCYX
8094,WMMAX
8095,MLCIX
8096,VQSRX
8097,TRPIX
8098,BARIX
8099,DOPIX
8100,VSTCX
8101,JSMTX
8102,MIMSX
8103,DCGTX
8104,WEIMX
8105,CCCRX
8106,JENHX
8107,CSVIX
8108,CSCCX
8109,BARAX
8110,TAREX
8111,VPCCX
8112,BALGX
8113,COFYX
8114,CORRX
8115,JSMVX
8116,BARUX
8117,HFMSX
8118,CCVAX
8119,SGIEX
8120,WMMCX
8121,FSSNX
8122,WSMVX
8123,IMIDX
8124,JANEX
8125,JDMAX
8126,JMGRX
8127,HFMIX
8128,JDMNX
8129,SSPSX
8130,JGRTX
8131,JAENX
8132,JDMRX
8133,JGRCX
8134,CMIDX
8135,NEFSX
8136,EAFGX
8137,FSPCX
8138,JMCEX
8139,NSDVX
8140,PRGSX
8141,PRDMX
8142,LGRCX
8143,TVRVX
8144,JCMAX
8145,VSNGX
8146,TWCAX
8147,LSGRX
8148,ASDEX
8149,TWSIX
8150,NESYX
8151,HILFX
8152,PAGSX
8153,CFIMX
8154,CCSGX
8155,BUFTX
8156,TWCIX
8157,GWETX
8158,RAAIX
8159,ACSLX
8160,ASERX
8161,PNAIX
8162,AULDX
8163,PRWAX
8164,SSPGX
8165,LGRRX
8166,RAANX
8167,RAAAX
8168,IWIRX
8169,PGIUX
8170,PGUAX
8171,PAWAX
8172,BREFX
8173,PEXMX
8174,PGUCX
8175,GWEIX
8176,AWEIX
8177,JPDEX
8178,JVTNX
8179,JVTSX
8180,JPEAX
8181,CVMAX
8182,GINNX
8183,JAVTX
8184,TWCCX
8185,ICSCX
8186,JVTIX
8187,POLRX
8188,FSRPX
8189,JANVX
8190,HLFNX
8191,JVTCX
8192,NNLEX
8193,SCGVX
8194,JIGZX
8195,QASCX
8196,JPGSX
8197,JIGAX
8198,QISCX
8199,SCMGX
8200,VHCOX
8201,BDSKX
8202,JCICX
8203,BDSIX
8204,KLCIX
8205,JGISX
8206,JGIRX
8207,VGSAX
8208,WGROX
8209,AKREX
8210,RYOCX
8211,RYATX
8212,VHCAX
8213,FGSKX
8214,RYHOX
8215,TEEAX
