,0
8019,MSV.TO
8020,MID-UN.TO
8021,MOGO.TO
8022,TPX-B.TO
8023,ME.TO
8024,MRC.TO
8025,MRG-UN.TO
8026,MRT-UN.TO
8027,MTY.TO
8028,MTL.TO
8029,NA.TO
8030,NEPT.TO
8031,NCU.TO
8032,NFI.TO
8033,NGD.TO
8034,NXE.TO
8035,NXJ.TO
8036,NB.TO
8037,NIF-UN.TO
8038,FFN.TO
8039,NWC.TO
8040,NCF.TO
8041,NDM.TO
8042,NPI.TO
8043,NWH-UN.TO
8044,NG.TO
8045,NVA.TO
8046,SFD.TO
8047,OGC.TO
8048,OLY.TO
8049,ONC.TO
8050,ONEX.TO
8051,OGD.TO
8052,ORL.TO
8053,OMI.TO
8054,ORV.TO
8055,OR.TO
8056,OSK.TO
8057,POU.TO
8058,PXT.TO
8059,PLC.TO
8060,PKI.TO
8061,PSI.TO
8062,PPL.TO
8063,PMT.TO
8064,PRU.TO
8065,PRQ.TO
8066,PEY.TO
8067,PFB.TO
8068,PHX.TO
8069,PMB-UN.TO
8070,PGI-UN.TO
8071,PNE.TO
8072,PNP.TO
8073,PZA.TO
8074,PTM.TO
8075,PLZ-UN.TO
8076,PTS.TO
8077,PIF.TO
8078,PBL.TO
8079,POM.TO
8080,PNC-B.TO
8081,POW.TO
8082,PFL.TO
8083,PSB.TO
8084,PDC.TO
8085,PPS.TO
8086,PXC.TO
8087,PZC.TO
8088,PZW.TO
8089,PXG.TO
8090,PXS.TO
8091,PSY.TO
8092,USB.TO
8093,PLV.TO
8094,ELV.TO
8095,ILV.TO
8096,TLV.TO
8097,PPR.TO
8098,PSK.TO
8099,MMP-UN.TO
8100,PD.TO
8101,PBH.TO
8102,PIC-A.TO
8103,PVG.TO
8104,PDV.TO
8105,PMN.TO
8106,PSD.TO
8107,PBI.TO
8108,BNC.TO
8109,PRP.TO
8110,PDF.TO
8111,PRA.TO
8112,PHR.TO
8113,PSA.TO
8114,PID.TO
8115,PHW.TO
8116,PIN.TO
8117,PMM.TO
8118,PYF.TO
8119,PHE.TO
8120,BND.TO
8121,PBD.TO
8122,PSU-U.TO
8123,PUD.TO
8124,QBR-B.TO
8125,QEC.TO
8126,RAV-UN.TO
8127,RLB.TO
8128,RBO.TO
8129,RPF.TO
8130,RCD.TO
8131,RCE.TO
8132,RID.TO
8133,RIE.TO
8134,RXD.TO
8135,RPD.TO
8136,RUD.TO
8137,RUE.TO
8138,RQI.TO
8139,RQJ.TO
8140,RQK.TO
8141,RDL.TO
8142,RFP.TO
8143,QSR.TO
8144,QSP-UN.TO
8145,RVX.TO
8146,RPI-UN.TO
8147,RCH.TO
8148,RIB-UN.TO
8149,REI-UN.TO
8150,RBA.TO
8151,RCI-B.TO
8152,RSI.TO
8153,RY.TO
8154,RTG.TO
8155,RUS.TO
8156,SBN.TO
8157,SBB.TO
8158,SSL.TO
8159,SAP.TO
8160,SIS.TO
8161,SCY.TO
8162,SEA.TO
8163,SES.TO
8164,PME.TO
8165,SEC.TO
8166,SBI.TO
8167,SJR-B.TO
8168,SCL.TO
8169,S.TO
8170,SHOP.TO
8171,SIA.TO
8172,SMT.TO
8173,SW.TO
8174,SBR.TO
8175,SVM.TO
8176,SRV-UN.TO
8177,SOT-UN.TO
8178,ZZZ.TO
8179,SRU-UN.TO
8180,SNC.TO
8181,SLR.TO
8182,SGQ.TO
8183,EDT.TO
8184,TOY.TO
8185,SII.TO
8186,SAU.TO
8187,STN.TO
8188,SAM.TO
8189,SJ.TO
8190,RAY-B.TO
8191,SMC.TO
8192,SMU-UN.TO
8193,SLF.TO
8194,SU.TO
8195,SOY.TO
8196,SPB.TO
8197,SXP.TO
8198,SGY.TO
8199,SSF-UN.TO
8200,SXI.TO
8201,TBL.TO
8202,TLO.TO
8203,TVE.TO
8204,TNX.TO
8205,TKO.TO
8206,TDB.TO
8207,THE.TO
8208,TPE.TO
8209,THU.TO
8210,TPU.TO
8211,TTP.TO
8212,XTD.TO
8213,TCS.TO
8214,T.TO
8215,TGO.TO
8216,TVK.TO
8217,TH.TO
8218,TRI.TO
8219,TF.TO
8220,TMD.TO
8221,X.TO
8222,TXT-UN.TO
8223,TXG.TO
8224,TIH.TO
8225,TD.TO
8226,TOT.TO
8227,TXP.TO
8228,TOU.TO
8229,TA.TO
8230,RNW.TO
8231,TRZ.TO
8232,TRP.TO
8233,TCL-A.TO
8234,TGL.TO
8235,TML.TO
8236,TSL.TO
8237,TV.TO
8238,TCW.TO
8239,TCN.TO
8240,TMQ.TO
8241,TNT-UN.TO
8242,TC.TO
8243,TRQ.TO
8244,TVA-B.TO
8245,TWC.TO
8246,UEX.TO
8247,UNS.TO
8248,UNC.TO
8249,URE.TO
8250,URB.TO
8251,HUL.TO
8252,FTU.TO
8253,VLE.TO
8254,VAB.TO
8255,VSB.TO
8256,VSC.TO
8257,VCN.TO
8258,VCE.TO
8259,VRE.TO
8260,VDY.TO
8261,VDU.TO
8262,VEF.TO
8263,VIU.TO
8264,VI.TO
8265,VA.TO
8266,VE.TO
8267,VEE.TO
8268,VXC.TO
8269,VBG.TO
8270,VVO.TO
8271,VMO.TO
8272,VVL.TO
8273,VFV.TO
8274,VSP.TO
8275,VBU.TO
8276,VGG.TO
8277,VGH.TO
8278,VUN.TO
8279,VUS.TO
8280,VCM.TO
8281,VLN.TO
8282,NPK.TO
8283,VET.TO
8284,VB.TO
8285,VFF.TO
8286,VGZ.TO
8287,WJX.TO
8288,WFC.TO
8289,WM.TO
8290,WDO.TO
8291,WRN.TO
8292,WRG.TO
8293,WEF.TO
8294,WPRT.TO
8295,WTE.TO
8296,WCP.TO
8297,WCM-A.TO
8298,WPK.TO
8299,EHE.TO
8300,DQI.TO
8301,IQD.TO
8302,DQD.TO
8303,DGR.TO
8304,WFS.TO
8305,WIR-U.TO
8306,WSP.TO
8307,YRI.TO
8308,YGR.TO
8309,Y.TO
8310,RCGTX
8311,LDVAX
8312,INPIX
8313,INPSX
8314,SCATX
8315,CBAIX
8316,BFOCX
8317,CSGCX
8318,USNQX
8319,MMCFX
8320,CGMRX
8321,CAMOX
8322,OTPIX
8323,MGOAX
8324,TEGYX
8325,OTPSX
8326,MMSRX
8327,SASWX
8328,RYCOX
8329,FGDKX
8330,TRLGX
8331,NEAGX
8332,RBRCX
8333,FDSVX
8334,TARKX
8335,ATACX
8336,DSMLX
8337,QLSCX
8338,GGGAX
8339,TEGIX
8340,WSMNX
8341,TSNIX
8342,PRSCX
8343,TEGAX
8344,GTCSX
8345,VSSCX
8346,WSMDX
8347,TOECX
8348,ZSCIX
8349,PRUFX
8350,TSAGX
8351,TILHX
8352,PRGFX
8353,ADCCX
8354,TILPX
8355,GTSCX
8356,TRSAX
8357,TIRTX
8358,NEAIX
8359,RRGSX
8360,TILRX
8361,HRCUX
8362,FLRYX
8363,LSSNX
8364,ZSCCX
8365,QMORX
8366,JMCRX
8367,DISIX
8368,DISSX
8369,FLRAX
8370,HRCMX
8371,FLYCX
8372,VMGMX
8373,USAAX
8374,FTQGX
8375,QLSGX
8376,QISGX
8377,FSRFX
8378,QCSGX
8379,FOCWX
8380,VMGIX
8381,DSEEX
8382,FOCCX
8383,DSENX
8384,CCALX
8385,PFPWX
8386,QASGX
8387,EGFIX
8388,VTSIX
8389,POGRX
8390,HACAX
8391,CCASX
8392,UIGRX
8393,HRCAX
8394,HCAIX
8395,FLGEX
8396,TPLGX
8397,VTMSX
8398,CSXCX
8399,PARWX
8400,EGFFX
8401,CYPIX
8402,FBGRX
8403,TSCIX
8404,MECAX
8405,WBSIX
8406,MECIX
8407,PABGX
8408,TRBCX
8409,FBGKX
8410,RRBGX
8411,FSHOX
8412,WSMGX
8413,ATSMX
8414,TBCIX
8415,QTSRX
8416,CPECX
8417,WBSNX
8418,CYPSX
8419,SFLWX
8420,DTSGX
8421,CPEAX
8422,JLGAX
8423,GURIX
8424,ROGSX
8425,CVMIX
8426,BIPSX
8427,BIPIX
8428,ASMOX
8429,FMPFX
8430,TSCPX
8431,GURAX
8432,FIMPX
8433,CPEIX
8434,WSCGX
8435,NVSCX
8436,SGPIX
8437,GLVNX
8438,FKKSX
8439,BMGCX
8440,FTRNX
8441,DFDMX
8442,ALGRX
8443,FSAIX
8444,JARTX
8445,JFRNX
8446,SGTTX
8447,BMRRX
8448,JCAPX
8449,FMPCX
8450,SHTCX
8451,JDCAX
8452,ALZFX
8453,CSGZX
8454,JDCRX
8455,SGTRX
8456,KMKYX
8457,JACCX
8458,ALCFX
8459,BMGAX
8460,ALAFX
8461,JLGMX
8462,CAMAX
8463,CCHRX
8464,POAGX
8465,WAAEX
8466,KMKNX
8467,MIGPX
8468,VWUAX
8469,RIVBX
8470,UMPIX
8471,BGLUX
8472,TTMIX
8473,PRMTX
8474,TCMSX
8475,MSPTX
8476,MIGIX
8477,UMPSX
8478,FSCSX
8479,PAREX
8480,SCMIX
8481,SCIOX
8482,SLMCX
8483,SCIRX
8484,CCIZX
8485,FZAHX
8486,GSXIX
8487,PRJIX
8488,PVIVX
8489,REICX
8490,NWJFX
8491,BDFIX
8492,FSPTX
8493,FATEX
8494,PRNHX
8495,FSRNX
8496,FELTX
8497,GSXCX
8498,FADTX
8499,FTHCX
8500,TGCNX
8501,BLYYX
8502,FELIX
8503,MNREX
8504,USSCX
8505,BLYAX
8506,PRJQX
8507,FELAX
8508,FRESX
8509,FELCX
8510,CGTUX
8511,CTCAX
8512,CTHRX
8513,PXSGX
8514,FREAX
8515,PSGCX
8516,CMTFX
8517,CTYRX
8518,CTHCX
8519,PSGAX
8520,FARCX
8521,HGOAX
8522,FRSSX
8523,HGOSX
8524,FBSOX
8525,ARYCX
8526,AIGYX
8527,AIAGX
8528,SGRHX
8529,SGRNX
8530,SGRKX
8531,SGRAX
8532,MGLBX
8533,NWSAX
8534,CSRSX
8535,CSRIX
8536,BCSIX
8537,BCSSX
8538,PRGTX
8539,BFTIX
8540,SSETX
8541,FSDAX
8542,QUAYX
8543,AGOZX
8544,WHOSX
8545,CSXAX
8546,GLFOX
8547,GLIFX
8548,RYCVX
8549,RYCYX
8550,RYLDX
8551,BSTSX
8552,CISIX
8553,DXQLX
8554,UOPIX
8555,UOPSX
8556,RYVLX
8557,RYVYX
8558,RYCCX
8559,FCPIX
8560,CAECX
8561,PASSX
8562,RRCOX
8563,TRSSX
8564,NSCCX
8565,VITNX
8566,VITPX
8567,MFOMX
8568,MMECX
8569,OTCFX
8570,FSKAX
8571,NWGQX
8572,JPFAX
8573,JACRX
8574,PFPRX
8575,NLIGX
8576,PARNX
8577,FWWFX
8578,NLCGX
8579,GRISX
8580,FCPAX
8581,JAREX
8582,FWIFX
8583,FIVFX
8584,MFOIX
8585,NEFOX
8586,TGTIX
8587,PAGLX
8588,NEFJX
8589,VLAIX
8590,FWCFX
8591,TGIHX
8592,FWAFX
8593,RCLIX
8594,VLAAX
8595,TRULX
8596,WMLIX
8597,SCURX
8598,PACOX
8599,POSKX
8600,PAULX
8601,SVFYX
8602,SCUIX
8603,HOOTX
8604,FSMDX
8605,HOOSX
8606,FCTGX
8607,FWTFX
8608,SVFDX
8609,BUFOX
8610,LSCRX
8611,SSSJX
8612,SVFKX
8613,JARIX
8614,JMUEX
8615,FIDZX
8616,SVFAX
8617,SCUVX
8618,FCPCX
8619,NEJYX
8620,MASTX
8621,LSVAX
8622,LSCNX
8623,LSSCX
8624,VSEQX
8625,JUEZX
8626,MMDEX
8627,SMVLX
8628,PAVLX
8629,PRILX
8630,PRGIX
8631,FIDGX
8632,DSCVX
8633,FCIGX
8634,TRVLX
8635,FTUCX
8636,FSTCX
8637,TIIRX
8638,FTUIX
8639,AIAFX
8640,HMDCX
8641,FTUAX
8642,TRGIX
8643,ACRTX
8644,CLCRX
8645,BUFIX
8646,FCAGX
8647,PRBLX
8648,CAMYX
8649,CAMIX
8650,DTSVX
8651,WEMMX
8652,SMGIX
8653,HFMVX
8654,FCCGX
8655,BLGRX
8656,CDOFX
8657,LCCCX
8658,ASCTX
8659,LGRNX
8660,DSCYX
8661,WMMAX
8662,MLCIX
8663,VQSRX
8664,TRPIX
8665,BARIX
8666,DOPIX
8667,VSTCX
8668,JSMTX
8669,MIMSX
8670,DCGTX
8671,WEIMX
8672,CCCRX
8673,JENHX
8674,CSVIX
8675,CSCCX
8676,BARAX
8677,TAREX
8678,VPCCX
8679,BALGX
8680,COFYX
8681,CORRX
8682,JSMVX
8683,BARUX
8684,HFMSX
8685,CCVAX
8686,EWENX
8687,SGIEX
8688,WMMCX
8689,FSSNX
8690,WSMVX
8691,IMIDX
8692,JANEX
8693,JDMAX
8694,JMGRX
8695,HFMIX
8696,JDMNX
8697,SSPSX
8698,JGRTX
8699,JAENX
8700,JDMRX
8701,JGRCX
8702,CMIDX
8703,NEFSX
8704,EAFGX
8705,FSPCX
8706,JMCEX
8707,NSDVX
8708,PRGSX
8709,PRDMX
8710,LGRCX
8711,TVRVX
8712,JCMAX
8713,VSNGX
8714,TWCAX
8715,LSGRX
8716,ASDEX
8717,TWSIX
8718,NESYX
8719,HILFX
8720,PAGSX
8721,CFIMX
8722,CCSGX
8723,BUFTX
8724,TWCIX
8725,GWETX
8726,RAAIX
8727,ACSLX
8728,ASERX
8729,PNAIX
8730,AULDX
8731,PRWAX
8732,SSPGX
8733,LGRRX
8734,RAANX
8735,RAAAX
8736,IWIRX
8737,PGIUX
8738,PGUAX
8739,PAWAX
8740,BREFX
8741,PEXMX
8742,PGUCX
8743,GWEIX
8744,AWEIX
8745,JPDEX
8746,JVTNX
8747,JVTSX
8748,JPEAX
8749,CVMAX
8750,GINNX
8751,JAVTX
8752,TWCCX
8753,ICSCX
8754,JVTIX
8755,POLRX
8756,FSRPX
8757,JANVX
8758,HLFNX
8759,JVTCX
8760,NNLEX
8761,SCGVX
8762,JIGZX
8763,QASCX
8764,JPGSX
8765,JIGAX
8766,QISCX
8767,SCMGX
8768,VHCOX
8769,BDSKX
8770,JCICX
8771,BDSIX
8772,KLCIX
8773,JGISX
8774,JGIRX
8775,VGSAX
8776,WGROX
8777,AKREX
8778,RYOCX
8779,RYATX
8780,VHCAX
8781,FGSKX
8782,RYHOX
8783,TEEAX
8784,NWKCX
8785,VPMAX
8786,VPMCX
8787,NWHZX
8788,SEUPX
8789,TMDPX
8790,VRGEX
8791,AKRSX
8792,AVEGX
8793,FNCMX
8794,VGISX
8795,LCGFX
8796,AKRIX
8797,QCSCX
8798,VGSCX
8799,TMDIX
8800,OMSIX
8801,TIQIX
8802,NWWOX
8803,PARDX
8804,NOLCX
8805,PYVSX
8806,GASFX
8807,PYVLX
8808,RRTFX
8809,SIBAX
8810,DGLCX
8811,FABLX
8812,FMIJX
8813,DROYX
8814,SGACX
8815,AVEDX
8816,TRRJX
8817,TFIFX
8818,AUEIX
8819,RRTDX
8820,QUERX
8821,DGLRX
8822,AUENX
8823,SGAPX
8824,VWILX
8825,TRACX
8826,SDVGX
8827,PARKX
8828,MGGIX
8829,SDVSX
8830,SMDVX
8831,CSSZX
8832,VASVX
8833,DGIFX
8834,BPSIX
8835,TGIPX
8836,SSCVX
8837,DGLAX
8838,TRSGX
8839,FEYIX
8840,RPTIX
8841,DHROX
8842,CVTRX
8843,TEQAX
8844,MVALX
8845,TRRKX
8846,HWLCX
8847,CGIIX
8848,PAMCX
8849,JDNAX
8850,ABASX
8851,NLCDX
8852,FCAZX
8853,GILIX
8854,HFCSX
8855,MIEIX
8856,FMGIX
8857,HLMGX
8858,NMIAX
8859,NMIMX
8860,RPMGX
8861,MFCIX
8862,FCVIX
8863,PARLX
8864,SFEPX
8865,ABSIX
8866,RRMGX
8867,NNTWX
8868,ABSZX
8869,AOVIX
8870,MFCCX
8871,HWAIX
8872,HFCIX
8873,TAAIX
8874,SFDYX
8875,SEMCX
8876,FBIOX
8877,SIPIX
8878,PRISX
8879,NLACX
8880,ABSKX
8881,HWSAX
8882,NLCIX
8883,PASVX
8884,RRTRX
8885,SMDRX
8886,PAROX
8887,MGPIX
8888,HFDYX
8889,SMDIX
8890,CVTCX
8891,NCTWX
8892,TAAAX
8893,HWSCX
8894,HFDTX
8895,MINDX
8896,SDLAX
8897,MFCAX
8898,FTCLX
8899,PMEGX
8900,PJOQX
8901,FAMWX
8902,FAMVX
8903,ABYSX
8904,HWSIX
8905,CAAPX
8906,BPSCX
8907,HLMVX
8908,GTLIX
8909,HGGAX
8910,MSFLX
8911,PARFX
8912,ABSRX
8913,HFDRX
8914,PRVIX
8915,PRSVX
8916,PDGIX
8917,POGSX
8918,ODMCX
8919,ACMYX
8920,APGAX
8921,ALCKX
8922,SIVIX
8923,HFDCX
8924,SECEX
8925,APGYX
8926,SSQSX
8927,HWAAX
8928,APGZX
8929,AUUCX
8930,APGCX
8931,PLBBX
8932,MIDNX
8933,PRDGX
8934,VDIGX
8935,ABMAX
8936,SICWX
8937,TADGX
8938,VQNPX
8939,HASCX
8940,ENTIX
8941,HNGIX
8942,GRMIX
8943,BBHLX
8944,SEEKX
8945,SKSEX
8946,WBVDX
8947,NBGNX
8948,NBGEX
8949,NOSIX
8950,NBGIX
8951,PJIAX
8952,GTLOX
8953,PDSIX
8954,PSIFX
8955,JGMNX
8956,NINDX
8957,VGIAX
8958,NWKEX
8959,SVSPX
8960,GQETX
8961,GRMAX
8962,WOOPX
8963,MYSPX
8964,PSIAX
8965,PREIX
8966,FXAIX
8967,FTHSX
8968,VIIIX
8969,VINIX
8970,JSMGX
8971,GEQYX
8972,SENCX
8973,PTEZX
8974,SXPAX
8975,GEQZX
8976,BTIEX
8977,BTIIX
8978,CLXRX
8979,DSPIX
8980,NWGSX
8981,HWCCX
8982,SPIIX
8983,NEIAX
8984,MMEYX
8985,NWGPX
8986,SXPCX
8987,CAEEX
8988,JANIX
8989,GVMCX
8990,SSPIX
8991,JGMIX
8992,FZAMX
8993,JDEAX
8994,HISVX
8995,VMCCX
8996,FMFAX
8997,PSICX
8998,VTCIX
8999,VIMCX
9000,PRUIX
9001,VTCLX
9002,BPTRX
9003,HNVRX
9004,FITIX
9005,AMPAX
9006,NESIX
9007,BVDIX
9008,SCSCX
9009,JUSRX
9010,HSVRX
9011,BPTIX
9012,BPTUX
9013,FMFTX
9014,FSDPX
9015,JUESX
9016,FMFEX
9017,GRMCX
9018,USPRX
9019,USSPX
9020,POMIX
9021,JUEAX
9022,FACSX
9023,LCIAX
9024,NSCFX
9025,JUEPX
9026,OTIIX
9027,VMACX
9028,NOSGX
9029,WESCX
9030,MMERX
9031,PCCOX
9032,JGMRX
9033,SPINX
9034,PRCOX
9035,FMFCX
9036,FIATX
9037,DODGX
9038,MMEAX
9039,BUFEX
9040,FMEIX
9041,FOSBX
9042,NSCRX
9043,ABINX
9044,TWBIX
9045,PABFX
9046,CHTTX
9047,PABCX
9048,TPPAX
9049,TRPBX
9050,RRTNX
9051,VASGX
9052,VEIRX
9053,FBTIX
9054,VTRIX
9055,POPFX
9056,LGMCX
9057,FCHKX
9058,DODFX
9059,WHGIX
9060,TIBIX
9061,ASPGX
9062,TIBMX
9063,WSBFX
9064,TIBGX
9065,GIOTX
9066,TIBAX
9067,TCVIX
9068,ATERX
9069,HSFNX
9070,VEIPX
9071,CSERX
9072,CIVIX
9073,TGVIX
9074,GSMFX
9075,TIVRX
9076,AREVX
9077,VUVLX
9078,SBACX
9079,TGIRX
9080,ADGYX
9081,SEBLX
9082,DODBX
9083,JVAAX
9084,RBAIX
9085,CIVVX
9086,VBAIX
9087,VBIAX
9088,BTBFX
9089,VBINX
9090,DHLAX
9091,CSVZX
9092,SIBLX
9093,FASGX
9094,FMSTX
9095,LSWWX
9096,HAVLX
9097,HNLVX
9098,IBALX
9099,FTASX
9100,HRLVX
9101,NBQFX
9102,EGOIX
9103,EGORX
9104,LGMAX
9105,RRTCX
9106,FOSFX
9107,FOSKX
9108,SXMAX
9109,CIPIX
9110,MCNVX
9111,PAITX
9112,ADGKX
9113,BPAIX
9114,TGVAX
9115,TGVRX
9116,VWNDX
9117,DHTCX
9118,TRLCX
9119,FZABX
9120,JVAIX
9121,FADCX
9122,JVAYX
9123,JVASX
9124,JVARX
9125,BPAVX
9126,RRITX
9127,CIPSX
9128,DHTYX
9129,CSRYX
9130,QNTIX
9131,QNTAX
9132,DHLTX
9133,DHLYX
9134,SLVAX
9135,DHLRX
9136,CIPMX
9137,FLCGX
9138,LMVYX
9139,JVACX
9140,FDVAX
9141,FPRAX
9142,ADGZX
9143,HSSAX
9144,TRRCX
9145,VINEX
9146,KMDVX
9147,FSTLX
9148,RPBAX
9149,FSTKX
9150,FFBFX
9151,HSSIX
9152,FSTRX
9153,PARCX
9154,PESPX
9155,BRLVX
9156,MYIMX
9157,FSCWX
9158,NWXQX
9159,IUESX
9160,FAAIX
9161,BLVAX
9162,FSCCX
9163,PRDSX
9164,FBAKX
9165,FAASX
9166,HQIIX
9167,DPSCX
9168,LYRIX
9169,HSSCX
9170,USWGX
9171,TCLCX
9172,SMTIX
9173,SMTYX
9174,FSCVX
9175,UBVSX
9176,CRMSX
9177,SMTSX
9178,LYRBX
9179,SSGAX
9180,FCASX
9181,SKTAX
9182,SMTAX
9183,TILCX
9184,HILVX
9185,UBVRX
9186,GMXAX
9187,FMCLX
9188,FMDCX
9189,FDVIX
9190,HDGCX
9191,JENYX
9192,FMCRX
9193,TFSIX
9194,VHGEX
9195,UBVLX
9196,CIPNX
9197,FZAJX
9198,FIGFX
9199,WPSIX
9200,CLREX
9201,CBALX
9202,SMTCX
9203,PFPMX
9204,UBVAX
9205,SISAX
9206,PARMX
9207,TPVIX
9208,HGIYX
9209,SGOAX
9210,DMIDX
9211,TQAIX
9212,MCINX
9213,TRLIX
9214,TRLHX
9215,FFNOX
9216,FSCAX
9217,GMXRX
9218,HGITX
9219,KIFCX
9220,DPSYX
9221,SEAIX
9222,TMMAX
9223,STVYX
9224,JORCX
9225,MPACX
9226,TQAAX
9227,MSCFX
9228,MCSVX
9229,FOVAX
9230,USAWX
9231,JTSYX
9232,JTSIX
9233,JENIX
9234,SSHVX
9235,JTSSX
9236,CBDYX
9237,CBDRX
9238,SGIDX
9239,FSPHX
9240,FABCX
9241,FCPVX
9242,NOMIX
9243,CBLAX
9244,RRTPX
9245,FBALX
9246,FAMRX
9247,BWLAX
9248,FCIVX
9249,FMIYX
9250,HQISX
9251,JTSCX
9252,IILGX
9253,FHCIX
9254,FSMEX
9255,AASCX
9256,TRRNX
9257,FEYAX
9258,ARTGX
9259,FHCCX
9260,APHGX
9261,CAGIX
9262,APDGX
9263,BRLIX
9264,WPSKX
9265,VWIGX
9266,FEYTX
9267,FACTX
9268,MPGFX
9269,TBGVX
9270,OMGNX
9271,TRRMX
9272,LVOLX
9273,WHGSX
9274,FACDX
9275,FZAAX
9276,DROCX
9277,FAIOX
9278,SILVX
9279,RRTVX
9280,TMSIX
9281,TRRDX
9282,BTMFX
9283,CLDIX
9284,FEYCX
9285,FAIGX
9286,CLNCX
9287,MIGYX
9288,WWOIX
9289,TROCX
9290,CALCX
9291,DPDEX
9292,CFWCX
9293,RYLIX
9294,FARFX
9295,THORX
9296,DHFCX
9297,FERIX
9298,CFWIX
9299,FEATX
9300,CFWAX
9301,BINIX
9302,RYLCX
9303,THOCX
9304,BIGFX
9305,FFFDX
9306,LCORX
9307,FIRFX
9308,SPVZX
9309,HAFCX
9310,PMVQX
9311,SDVRX
9312,GLRIX
9313,VASIX
9314,SPHY
9315,SPGP
9316,XSVM
9317,SPIP
9318,SPMB
9319,IGBH
9320,IGLB
9321,SPGM
9322,XMMO
9323,MFMPX
9324,MSRFX
9325,MBESX
9326,MBEAX
9327,EKGCX
9328,AMDVX
9329,ACMVX
9330,EKGYX
9331,FSCRX
9332,EKGIX
9333,MICDX
9334,MCDFX
9335,GPRIX
9336,SAOIX
9337,EKGAX
9338,FPBFX
9339,HEIFX
9340,SAOCX
9341,FGTRX
9342,SGIIX
9343,FESOX
9344,SAOAX
9345,FESGX
9346,SGENX
9347,QFVOX
9348,QFVIX
9349,SGOIX
9350,TRAOX
9351,TESRX
9352,CNPIX
9353,CNPSX
9354,SGOVX
9355,CMAAX
9356,TESIX
9357,ENPSX
9358,NELAX
9359,FSBBX
9360,WIIGX
9361,HHHSX
9362,ENPIX
9363,TFSCX
9364,SEMTX
9365,SEMNX
9366,NELIX
9367,NELCX
9368,HHHCX
9369,RMBKX
9370,PWGAX
9371,PWIYX
9372,PCIEX
9373,RMBNX
9374,RYBAX
9375,SEMVX
9376,RYBCX
9377,DHMYX
9378,DHMIX
9379,DHMAX
9380,FERCX
9381,RYBIX
9382,RYBMX
9383,DHMCX
9384,WILJX
9385,WILNX
9386,BPLEX
9387,BPLSX
9388,RLUEX
9389,TDMTX
9390,MAPTX
9391,MIPTX
9392,PRASX
9393,WIGTX
9394,WAGTX
9395,RLITX
9396,GBFAX
9397,BPIRX
9398,LZOEX
9399,SHSCX
9400,SHSKX
9401,SHSSX
9402,SHISX
9403,BHSRX
9404,SHSAX
9405,RLEMX
9406,GBATX
9407,RISAX
9408,TCMIX
9409,TCMPX
9410,JEMSX
9411,NIMEX
9412,NMAEX
9413,DREGX
9414,RAIIX
9415,HLEMX
9416,HLMEX
9417,SBYEX
9418,DBECX
9419,IEMFX
9420,IHOAX
9421,AILCX
9422,CLIFX
9423,AAISX
9424,PRZIX
9425,IHOIX
9426,PRMSX
9427,SBCEX
9428,AAIEX
9429,IHOTX
9430,AIEAX
9431,IHOSX
9432,IHORX
9433,SABTX
9434,NCBVX
9435,SPRAX
9436,HLMNX
9437,HLMIX
9438,HJPIX
9439,HJPNX
9440,AEMZX
9441,GEDTX
9442,HJPSX
9443,HJSIX
9444,PRLAX
9445,WESJX
9446,WESNX
9447,BESIX
9448,FFFCX
9449,CTFAX
9450,FZAEX
9451,VWINX
9452,GIBRX
9453,MGBIX
9454,MGFIX
9455,GIBAX
9456,GMCDX
9457,GMDFX
9458,FMCKX
9459,BTTRX
9460,VWIAX
9461,TIDDX
9462,TIBRX
9463,TIBCX
9464,PRIDX
9465,VMNVX
9466,FIMKX
9467,FAMKX
9468,FTMKX
9469,APHKX
9470,ARTKX
9471,SVOAX
9472,MIPIX
9473,DNINX
9474,RWDYX
9475,SIIDX
9476,RWDIX
9477,APDKX
9478,SGGDX
9479,VRISX
9480,VIISX
9481,FEGOX
9482,HFSAX
9483,JIBFX
9484,HRMVX
9485,TFESX
9486,HIMVX
9487,HAMVX
9488,HNMVX
9489,TFEQX
9490,FEGIX
9491,FHKIX
9492,FHKAX
9493,RINPX
9494,NMMTX
9495,NNGRX
9496,DAMDX
9497,NNGAX
9498,PRIUX
9499,IFPUX
9500,FSMVX
9501,FMPOX
9502,THOIX
9503,MBEYX
9504,DCMDX
9505,DNMDX
9506,AVUAX
9507,AMVRX
9508,ACCLX
9509,LVAEX
9510,LCRIX
9511,VAIPX
9512,SAOSX
9513,SSIRX
9514,RRTBX
9515,PARBX
9516,TRRBX
9517,FNORX
9518,GILPX
9519,GMODX
9520,PKSAX
9521,RRMVX
9522,PKSFX
9523,VSCRX
9524,TAMVX
9525,TRMIX
9526,TRMCX
9527,CUBAX
9528,TSSCX
9529,FDLSX
9530,AADBX
9531,PKSCX
9532,BPGIX
9533,NPSFX
9534,FFFEX
9535,RRTAX
9536,PARAX
9537,SUSYX
9538,JIBBX
9539,JIJSX
9540,TRRAX
9541,NFRFX
9542,FSBCX
9543,FSBKX
9544,FSTBX
9545,PRSIX
9546,SBFIX
9547,RYHHX
9548,IPFPX
9549,PFPFX
9550,KWICX
9551,KWIAX
9552,GILDX
9553,RYHGX
9554,RYHDX
9555,GIFCX
9556,GIFAX
9557,GIFPX
9558,GIFIX
9559,GIOCX
9560,GIOAX
9561,GIOPX
9562,GIOIX
9563,MIOPX
