,0
0,20.78141852926366
1,17.456759197439055
2,-14.288865474814763
3,29.69019970218022
4,82.35032789152741
5,7.663182203022127
6,-43.07829876515027
7,33.09554434130849
8,35.63564537883532
9,20.650684419018788
10,48.04252731229438
11,39.74113784824909
12,21.690805501951054
13,45.593567657190654
14,-1.2658234291516135
15,24.300289034793764
16,94.42817014221774
17,31.487172302032988
18,4.759964453369626
19,-10.061247082240598
20,-40.318627737431015
21,51.001202971272455
22,11.411258637051764
23,-6.592659453816947
24,-5.09919251613647
25,24.59470771399731
26,58.69642060623453
27,24.25415507385395
28,25.39276121994468
29,24.126630584903342
30,21.940950548302865
31,30.067812441365344
32,12.534629482817634
33,34.55264001756449
34,14.016062076479702
35,75.13515947172402
36,27.61259597622073
37,14.075437679558133
38,60.41827520721548
39,0.4904353465017605
40,46.046225358338475
41,-8.904675927331649
42,46.88153257426524
43,61.51294168459539
44,-93.19333333333333
45,25.62973076373099
46,50.94339079430811
47,-4.473653517678593
48,1.7343136256500298
49,4.36331918758834
50,11.930841096710084
51,29.892858651775693
52,33.92049052263624
53,5.878997613916021
54,44.43662146342721
55,4.982523333968839
56,45.714285714285715
57,-21.37936813738908
58,-15.492964525556008
59,12.79811049786603
60,22.350320346364764
61,-17.06826233955573
62,-10.801127258944023
63,94.6162479067602
64,-3.3349893079152113
65,-0.5828499553404244
66,35.904365340100924
67,21.43104492848944
68,37.590709256332865
69,44.924868202589735
70,73.87469051902629
71,151.0499429072978
72,33.07321958113637
73,9.435255339943428
74,-10.741529467837566
75,-44.03209855310297
76,33.60935727148026
77,-75.91687038144174
78,4.910657802851388
79,5.634456061089178
80,5.961772087617164
81,23.25526059801533
82,12.325591640373226
83,-18.197424805869048
84,24.930557275627912
85,60.61351591094611
86,-1.162945485113306
87,1.6894670497572188
88,9.338793506516172
89,0.1908367771167092
90,25.816800117493443
91,2.1737407868701655
92,-43.75663018664649
93,-11.473930791096596
94,1.9975484636983172
95,43.84031025410425
96,28.21090865072894
97,27.595203634419768
98,20.190031891451348
99,62.771472343023994
100,13.879253485910192
101,13.451712883671496
102,-13.544085786099286
103,10.906848008054112
104,2.9233264533041488
105,50.31304373730988
106,10.448845234247743
107,82.90683912194294
108,1.4920960396747813
109,5.457611007915534
110,14.857585229069798
111,47.5426485220911
112,-16.26015822708927
113,-3.582849933616076
114,-2.718405720231757
115,14.885387149096402
116,35.9881611978005
117,31.30699676059917
118,28.770974070183353
119,-58.7775109118039
120,90.42631370203219
121,23.74857009391727
122,17.274408186052355
123,13.299825714704394
124,65.0118299958614
125,26.12968132392879
126,14.276499197045018
127,-17.87906300507819
128,-32.457136200451146
129,-9.36639509280722
130,-5.5172435648060665
131,15.546596866327944
132,13.229974590818742
133,30.563477139326977
134,18.927909933319885
135,-4.9861463986331085
136,-19.957081925674526
137,-28.791947332804636
138,49.53658966107936
139,14.67904406916864
140,-16.647609682556112
141,6.425715034811848
142,93.1148361197505
143,10.892489734855978
144,-0.22331057804165466
145,26.47451665572359
146,12.150479551704652
147,4.435215301489023
148,54.87654277086412
149,-10.727063251177947
150,219.13044803309333
151,2.3653304861635434
152,31.171979425419266
153,97.79142721190253
154,-22.65254136949858
155,61.45055334196206
156,-1.9934571020347007
157,9.429025745854219
158,16.913401158940143
159,-30.332678680184415
160,-2.8021374811899236
161,1.5905565396761305
162,4.942746570600528
163,12.568347318604284
164,8.29875694312448
165,45.52934845467761
166,-46.53528645652321
167,-4.347783053159759
168,-7.441306587001219
169,163.12983217836796
170,-22.716988015013218
171,40.76146993565849
172,22.408057559526064
173,-10.92691272949398
174,-8.686576951761946
175,49.46921916616739
176,6.92445591113817
177,-39.067362776825185
178,6.040140255786144
179,12.09677777713212
180,35.41265266176756
181,32.027528944769955
182,-13.537641490958299
183,86.85396808242253
184,31.062854887304407
185,20.295472945182162
186,3.366187580105242
187,27.32547489863212
188,72.13805190187783
189,148.8997560872525
190,38.613770770089076
191,46.8126438543071
192,55.17003426187077
193,50.56867984183951
194,68.59970963591606
195,55.64984489923791
196,95.93899663491202
197,73.00633661042272
198,18.898538917074625
199,-8.729281162466794
200,25.709477098434835
201,49.678386768279346
202,7.4857797348881885
203,0.9813517898865834
204,-15.911283014053831
205,-2.758384567683135
206,15.068127439540865
207,10.40323635244364
208,-36.48712303931224
209,19.14064659619461
210,23.24630745081417
211,15.060770382111391
212,3.562177497942713
213,35.29773380393525
214,9.207780554639292
215,10.724306867034398
216,34.103001915820954
217,-25.627477057172776
218,5.684145656778385
219,21.06622730944076
220,36.36511798534169
221,-56.88727441392301
222,-3.770302472020478
223,-47.729366894119124
224,-32.177748847854836
225,-57.62994653221949
226,35.812551350251226
227,-27.42946741264926
228,-10.611719934659163
229,37.608297993052624
230,44.36517190696605
231,39.16221180450001
232,-18.611242358778078
233,24.704985674543646
234,-42.97552494876956
235,100.11999493566002
236,4.893150722366001
237,15.84996613523258
238,-35.31268072458265
239,13.427029542116736
240,87.47785134911074
241,-7.302981193033338
242,18.633569822233696
243,26.999976256221093
244,10.651978501163226
245,-11.401908971493919
246,53.32666080952039
247,-8.590723953737452
248,-4.5090913809782505
249,38.93481003192017
250,19.438516771672536
251,13.344850436248215
252,40.482831072747125
253,-7.887693127330847
254,19.27084566920684
255,-29.774832733546603
256,4.743806307734853
257,8.61926938909988
258,21.336244761770924
259,23.32265248665849
260,72.70577041164714
261,-7.3033018844442275
262,13.093314910825299
263,37.835935229855636
264,26.1144269643457
265,6.963635792972917
266,-1.4820496595895754
267,42.807421070601926
268,8.899174646548543
269,15.357656762713429
270,132.93417875746596
271,-18.525896472937966
272,152.61716453679267
273,9.46198752756503
274,33.7704913158663
275,-6.508583554004439
276,-12.717408510332328
277,34.466910740915495
278,37.88708726070206
279,34.998521489754125
280,5.266186901375731
281,32.696353913955086
282,-1.915998615016673
283,-5.139207030493778
284,27.362912511860827
285,7.523240789367644
286,30.475728064325615
287,12.345399417900168
288,25.234320980420655
289,12.399671103223035
290,69.34673348309497
291,-4.4847410234359
292,-24.048862386446647
293,43.48587991500041
294,9.983578802063189
295,39.685814604400385
296,6.3810916030761735
297,-13.931704523129321
298,3.3132483398885992
299,8.827150854269432
300,12.430568411689656
301,20.405634479556
302,7.643588292199027
303,28.70817136425704
304,28.681720595796
305,13.475693756990436
306,15.925228641576114
307,22.52966107658499
308,-47.62658460641432
309,31.06670083461714
310,-24.008318277578546
311,129.43923395891468
312,1.475093750674976
313,208.17308089084187
314,-27.642141236207802
