date,high,low,open,close,volume,adj_close
2019-01-02,4.309999942779541,3.990000009536743,4.039999961853027,4.309999942779541,1618500.0,4.309999942779541
2019-01-03,4.46999979019165,4.179999828338623,4.329999923706055,4.210000038146973,1115600.0,4.210000038146973
2019-01-04,4.614999771118164,4.239999771118164,4.260000228881836,4.610000133514404,1071100.0,4.610000133514404
2019-01-07,5.019999980926514,4.650000095367432,4.659999847412109,4.840000152587891,2162600.0,4.840000152587891
2019-01-08,4.980000019073486,4.690000057220459,4.900000095367432,4.809999942779541,1116800.0,4.809999942779541
2019-01-09,4.980000019073486,4.800000190734863,4.820000171661377,4.920000076293945,1019500.0,4.920000076293945
2019-01-10,5.0,4.75,4.880000114440918,4.920000076293945,917800.0,4.920000076293945
2019-01-11,5.03000020980835,4.820000171661377,4.889999866485596,4.829999923706055,1269400.0,4.829999923706055
2019-01-14,4.920000076293945,4.570000171661377,4.829999923706055,4.579999923706055,1568400.0,4.579999923706055
2019-01-15,4.670000076293945,4.550000190734863,4.590000152587891,4.619999885559082,746600.0,4.619999885559082
2019-01-16,4.78000020980835,4.550000190734863,4.639999866485596,4.619999885559082,645900.0,4.619999885559082
2019-01-17,4.690000057220459,4.375,4.599999904632568,4.420000076293945,878900.0,4.420000076293945
2019-01-18,4.599999904632568,4.394999980926514,4.420000076293945,4.519999980926514,1320900.0,4.519999980926514
2019-01-22,5.0,4.295000076293945,4.909999847412109,4.360000133514404,2324000.0,4.360000133514404
2019-01-23,4.460000038146973,4.0,4.389999866485596,4.110000133514404,1928300.0,4.110000133514404
2019-01-24,4.210000038146973,4.019999980926514,4.119999885559082,4.190000057220459,1612000.0,4.190000057220459
2019-01-25,4.449999809265137,4.190000057220459,4.199999809265137,4.429999828338623,1700500.0,4.429999828338623
2019-01-28,4.414999961853027,4.079999923706055,4.400000095367432,4.090000152587891,1196500.0,4.090000152587891
2019-01-29,4.210000038146973,3.9600000381469727,4.099999904632568,4.170000076293945,1726500.0,4.170000076293945
2019-01-30,4.360000133514404,4.139999866485596,4.360000133514404,4.329999923706055,1654500.0,4.329999923706055
2019-01-31,4.340000152587891,4.0,4.340000152587891,4.099999904632568,1675500.0,4.099999904632568
2019-02-01,4.099999904632568,3.9100000858306885,4.099999904632568,4.019999980926514,1323200.0,4.019999980926514
2019-02-04,4.059000015258789,3.9100000858306885,4.03000020980835,4.019999980926514,1331700.0,4.019999980926514
2019-02-05,4.159999847412109,3.869999885559082,4.03000020980835,4.039999961853027,1616600.0,4.039999961853027
2019-02-06,4.170000076293945,3.9800000190734863,4.079999923706055,4.139999866485596,1621100.0,4.139999866485596
2019-02-07,4.190000057220459,4.010000228881836,4.139999866485596,4.079999923706055,1612400.0,4.079999923706055
2019-02-08,4.25,4.045000076293945,4.050000190734863,4.21999979019165,1307800.0,4.21999979019165
2019-02-11,4.53000020980835,4.179999828338623,4.21999979019165,4.519999980926514,1772200.0,4.519999980926514
2019-02-12,4.659999847412109,4.440000057220459,4.559999942779541,4.53000020980835,1580800.0,4.53000020980835
2019-02-13,4.710000038146973,4.460000038146973,4.539999961853027,4.599999904632568,1994600.0,4.599999904632568
2019-02-14,4.739999771118164,4.570000171661377,4.590000152587891,4.699999809265137,1427100.0,4.699999809265137
2019-02-15,4.815000057220459,4.659999847412109,4.710000038146973,4.760000228881836,1234500.0,4.760000228881836
2019-02-19,4.889999866485596,4.71999979019165,4.789999961853027,4.800000190734863,1111400.0,4.800000190734863
2019-02-20,4.8420000076293945,4.644000053405762,4.809999942779541,4.800000190734863,870100.0,4.800000190734863
2019-02-21,4.789999961853027,4.579999923706055,4.769999980926514,4.650000095367432,1084300.0,4.650000095367432
2019-02-22,4.769999980926514,4.590000152587891,4.679999828338623,4.769999980926514,1110300.0,4.769999980926514
2019-02-25,4.960000038146973,4.789999961853027,4.820000171661377,4.960000038146973,1461500.0,4.960000038146973
2019-02-26,5.050000190734863,4.849999904632568,5.0,4.960000038146973,1041300.0,4.960000038146973
2019-02-27,5.25,4.829999923706055,4.929999828338623,5.190000057220459,1682900.0,5.190000057220459
2019-02-28,6.920000076293945,5.900000095367432,5.900000095367432,6.800000190734863,12591100.0,6.800000190734863
2019-03-01,7.239999771118164,6.639999866485596,6.679999828338623,7.210000038146973,9627500.0,7.210000038146973
