date,high,low,open,close,volume,adj_close
2020-01-02,12.600000381469727,12.100000381469727,12.539999961853027,12.220000267028809,566300.0,12.220000267028809
2020-01-03,12.220000267028809,11.899999618530273,12.050000190734863,12.15999984741211,359400.0,12.15999984741211
2020-01-06,12.350000381469727,11.800000190734863,12.029999732971191,12.300000190734863,488600.0,12.300000190734863
2020-01-07,12.390000343322754,12.010000228881836,12.199999809265137,12.350000381469727,325900.0,12.350000381469727
2020-01-08,12.5600004196167,12.229999542236328,12.329999923706055,12.34000015258789,783400.0,12.34000015258789
2020-01-09,13.489999771118164,12.460000038146973,12.479999542236328,13.369999885559082,622300.0,13.369999885559082
2020-01-10,13.739999771118164,13.279999732971191,13.40999984741211,13.359999656677246,661500.0,13.359999656677246
2020-01-13,13.789999961853027,13.279999732971191,13.380000114440918,13.770000457763672,781800.0,13.770000457763672
2020-01-14,14.119999885559082,13.0,13.699999809265137,13.09000015258789,444500.0,13.09000015258789
2020-01-15,13.079999923706055,12.699999809265137,12.90999984741211,12.770000457763672,447300.0,12.770000457763672
2020-01-16,13.460000038146973,12.770000457763672,12.770000457763672,13.380000114440918,451700.0,13.380000114440918
2020-01-17,13.869999885559082,13.479999542236328,13.5,13.630000114440918,376100.0,13.630000114440918
2020-01-21,14.020000457763672,13.569999694824219,13.600000381469727,13.75,498600.0,13.75
2020-01-22,13.869999885559082,13.279999732971191,13.819999694824219,13.319999694824219,420300.0,13.319999694824219
2020-01-23,13.329999923706055,12.949999809265137,13.289999961853027,13.119999885559082,314200.0,13.119999885559082
2020-01-24,13.260000228881836,12.800000190734863,13.109999656677246,12.859999656677246,283300.0,12.859999656677246
2020-01-27,13.020000457763672,12.65999984741211,12.65999984741211,12.84000015258789,271200.0,12.84000015258789
2020-01-28,13.010000228881836,12.649999618530273,12.920000076293945,12.789999961853027,211100.0,12.789999961853027
2020-01-29,12.859999656677246,12.5,12.779999732971191,12.569999694824219,275000.0,12.569999694824219
