date,high,low,open,close,volume,adj_close
2019-01-02,43.959999084472656,38.400001525878906,39.316001892089844,43.959999084472656,145.0,43.959999084472656
2019-01-03,42.47200012207031,28.799999237060547,42.47200012207031,32.0,1111.0,32.0
2019-01-04,40.0,28.0,33.7599983215332,30.520000457763672,599.0,30.520000457763672
2019-01-07,52.0,26.399999618530273,29.667999267578125,52.0,939.0,52.0
2019-01-08,52.0,32.0,41.2400016784668,37.70000076293945,581.0,37.70000076293945
2019-01-09,41.560001373291016,32.0,39.959999084472656,41.560001373291016,81.0,41.560001373291016
2019-01-10,46.0,32.0,34.040000915527344,39.97999954223633,656.0,39.97999954223633
2019-01-11,45.400001525878906,34.0,42.0,36.0,687.0,36.0
2019-01-14,38.599998474121094,36.70000076293945,38.0,37.47999954223633,167.0,37.47999954223633
2019-01-15,43.459999084472656,32.0,43.459999084472656,42.0,766.0,42.0
2019-01-16,41.040000915527344,31.799999237060547,41.040000915527344,32.0,1044.0,32.0
2019-01-17,38.0,33.20000076293945,33.560001373291016,37.099998474121094,432.0,37.099998474121094
2019-01-18,37.220001220703125,32.0,37.220001220703125,32.0,213.0,32.0
2019-01-22,37.0,30.799999237060547,37.0,30.799999237060547,54.0,30.799999237060547
2019-01-23,34.400001525878906,15.800000190734863,32.0,18.799999237060547,2731.0,18.799999237060547
2019-01-24,24.0,16.0,18.0,17.691999435424805,743.0,17.691999435424805
2019-01-25,21.0,17.836000442504883,17.836000442504883,19.360000610351562,240.0,19.360000610351562
2019-01-28,19.959999084472656,13.199999809265137,16.700000762939453,15.711999893188477,1307.0,15.711999893188477
2019-01-29,20.799999237060547,13.199999809265137,14.0,15.0,984.0,15.0
2019-01-30,20.0,16.399999618530273,17.3799991607666,20.0,200.0,20.0
2019-01-31,19.200000762939453,18.0,19.200000762939453,18.0,61.0,18.0
2019-02-01,19.200000762939453,14.399999618530273,19.200000762939453,19.200000762939453,4.0,19.200000762939453
2019-02-04,22.399999618530273,20.0,20.0,20.0,512.0,20.0
2019-02-05,23.200000762939453,17.200000762939453,21.760000228881836,20.479999542236328,312.0,20.479999542236328
2019-02-06,22.0,14.800000190734863,22.0,18.15999984741211,1103.0,18.15999984741211
2019-02-07,16.0,11.600000381469727,16.0,12.0,2165.0,12.0
2019-02-08,15.600000381469727,12.0,14.0,14.0,4045.0,14.0
2019-02-11,13.600000381469727,11.920000076293945,13.199999809265137,11.991999626159668,993.0,11.991999626159668
2019-02-12,12.0,11.600000381469727,11.920000076293945,12.0,452.0,12.0
